CHILDCODE	HHDCIDR4	MADDECR4	WHOPRVR4
121001	4	0	3
121001	5	1	3
121001	6	1	3
121002	1	1	3
121002	2	1	3
121002	3	1	1
121002	4	1	1
121002	5	1	3
121002	6	1	1
121003	1	0	4
121003	2	1	4
121003	3	0	4
121003	4	1	6
121003	5	1	6
121003	6	0	2
121004	1	0	3
121004	2	0	3
121004	3	1	7
121004	4	0	3
121004	5	1	7
121004	6	0	3
121005	1	0	3
121005	2	1	3
121005	3	1	7
121005	4	1	7
121005	5	1	7
121005	6	1	7
121006	1	0	2
121006	2	1	6
121006	3	0	3
121006	4	1	6
121006	5	0	2
121006	6	0	2
121007	1	1	7
121007	2	1	7
121007	3	1	7
121007	4	1	7
121007	5	1	7
121007	6	0	7
121008	1	1	7
121008	2	0	3
121008	3	1	7
121008	4	1	7
121008	5	1	7
121008	6	1	7
121009	1	0	3
121009	2	0	3
121009	3	1	7
121009	4	1	7
121009	5	1	7
121009	6	0	7
121010	1	1	3
121010	2	0	3
121010	3	1	1
121010	4	1	3
121010	5	1	1
121010	6	1	1
121011	1	0	3
121011	2	0	3
121011	3	0	3
121011	4	1	1
121011	5	1	3
121011	6	0	3
121012	1	0	3
121012	2	0	3
121012	3	1	7
121012	4	0	3
121012	5	0	3
121012	6	0	3
121013	1	0	3
121013	2	0	3
121013	3	0	3
121013	4	0	3
121013	5	0	3
121013	6	0	3
121014	1	1	3
121014	2	1	3
121014	3	1	1
121014	4	1	3
121014	5	1	3
121014	6	1	3
121015	1	1	7
121015	2	0	3
121015	3	1	7
121015	4	1	7
121015	5	1	7
121015	6	1	7
121016	1	0	3
121016	2	0	3
121016	3	1	3
121016	4	1	3
121016	5	1	3
121016	6	1	3
121017	1	0	3
121017	2	0	4
121017	3	1	3
121017	4	1	7
121017	5	0	3
121017	6	0	3
121018	1	0	3
121018	2	0	3
121018	3	1	1
121018	4	1	7
121018	5	1	7
121018	6	1	1
121019	1	1	3
121019	2	0	3
121019	3	1	3
121019	4	1	3
121019	5	1	1
121019	6	0	1
121020	1	1	3
121020	2	1	7
121020	3	1	7
121020	4	1	1
121020	5	1	1
121020	6	1	7
121021	1	1	3
121021	2	0	3
121021	3	1	7
121021	4	0	3
121021	5	1	3
121021	6	1	3
121022	1	1	3
121022	2	0	3
121022	3	1	7
121022	4	1	7
121022	5	0	3
121022	6	0	3
121023	1	1	3
121023	2	0	3
121023	3	1	1
121023	4	1	3
121023	5	1	7
121023	6	1	1
121024	1	0	2
121024	2	1	6
121024	3	0	3
121024	4	1	6
121024	5	1	6
121024	6	0	2
121025	1	1	3
121025	2	1	3
121025	3	1	3
121025	4	0	3
121025	5	1	3
121025	6	1	3
121026	1	0	3
121026	2	0	3
121026	3	1	7
121026	4	0	3
121026	5	1	7
121026	6	0	3
121027	1	0	3
121027	2	0	3
121027	3	1	1
121027	4	1	1
121027	5	1	1
121027	6	1	1
121028	1	0	3
121028	2	0	3
121028	3	1	7
121028	4	0	3
121028	5	0	3
121028	6	0	3
121029	1	1	3
121029	2	0	3
121029	3	1	7
121029	4	1	7
121029	5	0	1
121029	6	1	3
121030	1	0	4
121030	2	0	4
121030	3	0	4
121030	4	0	4
121030	5	1	6
121030	6	0	4
121031	1	0	2
121031	2	1	6
121031	3	1	6
121031	4	1	6
121031	5	1	6
121031	6	0	2
121032	1	0	3
121032	2	0	3
121032	3	0	3
121032	4	0	3
121032	5	1	7
121032	6	0	3
121033	1	0	3
121033	2	0	3
121033	3	1	3
121033	4	1	3
121033	5	0	3
121033	6	0	3
121034	1	0	3
121034	2	1	3
121034	3	1	1
121034	4	1	1
121034	5	1	1
121034	6	1	1
121035	1	0	3
121035	2	1	7
121035	3	0	3
121035	4	0	3
121035	5	1	7
121035	6	1	3
121036	1	0	3
121036	2	0	3
121036	3	1	7
121036	4	1	7
121036	5	1	3
121036	6	0	3
121037	1	0	3
121037	2	1	3
121037	3	0	3
121037	4	0	3
121037	5	1	7
121037	6	0	3
121038	1	0	3
121038	2	0	3
121038	3	1	7
121038	4	0	3
121038	5	1	7
121038	6	0	3
121039	1	0	3
121039	2	1	3
121039	3	1	1
121039	4	1	1
121039	5	1	1
121039	6	1	1
121040	1	0	3
121040	2	1	3
121040	3	0	3
121040	4	0	3
121040	5	1	6
121040	6	0	3
121041	1	1	3
121041	2	1	3
121041	3	1	1
121041	4	1	7
121041	5	1	1
121041	6	1	7
121042	1	1	1
121042	2	0	3
121042	3	1	1
121042	4	1	1
121042	5	1	1
121042	6	1	1
121043	1	0	7
121043	2	0	7
121043	3	1	3
121043	4	0	7
121043	5	1	3
121043	6	1	1
121044	1	1	3
121044	2	0	3
121044	3	1	3
121044	4	1	3
121044	5	1	3
121044	6	1	3
121045	1	0	4
121045	2	0	2
121045	3	1	6
121045	4	1	6
121045	5	0	4
121045	6	0	2
121046	1	0	2
121046	2	0	2
121046	3	0	2
121046	4	1	6
121046	5	0	2
121046	6	1	6
121047	1	0	4
121047	2	1	6
121047	3	1	7
121047	4	1	6
121047	5	1	6
121047	6	0	6
121048	1	0	3
121048	2	1	7
121048	3	0	3
121048	4	0	3
121048	5	1	7
121048	6	0	3
121049	1	1	3
121049	2	0	3
121049	3	1	1
121049	4	1	7
121049	5	1	3
121049	6	0	3
121050	1	0	3
121050	2	0	3
121050	3	0	3
121050	4	0	3
121050	5	0	3
121050	6	0	3
131001	1	0	8
131001	2	1	7
131001	3	1	8
131001	4	1	7
131001	5	1	8
131001	6	1	8
131002	1	0	3
131002	2	0	3
131002	3	0	3
131002	4	1	3
131002	5	1	3
131002	6	0	3
131003	1	1	3
131003	2	0	3
131003	3	1	3
131003	4	1	7
131003	5	1	1
131003	6	1	1
131004	1	1	6
131004	2	1	6
131004	3	1	6
131004	4	1	6
131004	5	1	6
131004	6	1	5
131005	1	0	3
131005	2	0	3
131005	3	1	4
131005	4	1	3
131005	5	1	3
131005	6	1	3
131006	1	1	7
131006	2	0	3
131006	3	1	7
131006	4	1	7
131006	5	1	7
131006	6	0	3
131008	1	1	7
131008	2	1	7
131008	3	1	7
131008	4	1	7
131008	5	1	7
131008	6	1	7
131009	1	0	8
131009	2	1	6
131009	3	1	6
131009	4	1	6
131009	5	1	6
131009	6	1	7
131010	1	0	3
131010	2	0	3
131010	3	1	1
131010	4	0	3
131010	5	1	3
131010	6	0	3
131011	1	1	3
131011	2	0	3
131011	3	1	3
131011	4	1	3
131011	5	1	7
131011	6	1	3
131012	1	0	3
131012	2	0	3
131012	3	1	7
131012	4	1	7
131012	5	1	7
131012	6	1	7
131013	1	1	3
131013	2	0	3
131013	3	1	7
131013	4	1	7
131013	5	1	3
131013	6	1	3
131014	1	1	3
131014	2	0	3
131014	3	1	7
131014	4	1	3
131014	5	0	3
131014	6	0	3
131015	1	0	3
131015	2	0	3
131015	3	0	3
131015	4	1	3
131015	5	1	1
131015	6	0	3
131016	1	0	3
131016	2	1	7
131016	3	1	7
131016	4	0	3
131016	5	0	3
131016	6	0	3
131017	1	1	3
131017	2	0	3
131017	3	1	3
131017	4	1	3
131017	5	1	1
131017	6	1	1
131018	1	1	3
131018	2	1	7
131018	3	0	3
131018	4	1	7
131018	5	1	3
131018	6	1	3
131019	1	1	3
131019	2	0	3
131019	3	1	7
131019	4	1	3
131019	5	1	3
131019	6	1	3
131020	1	1	3
131020	2	0	3
131020	3	1	3
131020	4	1	3
131020	5	0	1
131020	6	1	3
131021	1	1	8
131021	2	1	8
131021	3	1	7
131021	4	1	6
131021	5	1	6
131021	6	0	2
131022	1	1	7
131022	2	0	3
131022	3	1	1
131022	4	1	1
131022	5	1	7
131022	6	1	7
131023	1	1	3
131023	2	0	3
131023	3	1	3
131023	4	1	1
131023	5	1	1
131023	6	1	1
131024	1	0	4
131024	2	0	4
131024	3	0	4
131024	4	1	6
131024	5	1	4
131024	6	0	4
131025	1	0	3
131025	2	0	3
131025	3	0	3
131025	4	1	3
131025	5	1	1
131025	6	1	1
131026	1	0	3
131026	2	0	3
131026	3	0	3
131026	4	1	7
131026	5	0	3
131026	6	0	3
131027	1	1	3
131027	2	1	3
131027	3	1	3
131027	4	0	3
131027	5	0	3
131027	6	0	3
131028	1	1	3
131028	2	0	3
131028	3	1	3
131028	4	1	3
131028	5	1	3
131028	6	1	3
131029	1	0	3
131029	2	0	3
131029	3	1	1
131029	4	1	1
131029	5	1	1
131029	6	1	1
131030	1	1	3
131030	2	0	3
131030	3	1	7
131030	4	1	3
131030	5	0	1
131030	6	1	3
131031	1	1	3
131031	2	1	3
131031	3	1	1
131031	4	1	3
131031	5	1	1
131031	6	1	1
131032	1	0	3
131032	2	0	3
131032	3	1	3
131032	4	0	3
131032	5	0	3
131032	6	0	3
131034	1	1	3
131034	2	0	3
131034	3	1	3
131034	4	1	3
131034	5	1	3
131034	6	1	3
131035	1	0	3
131035	2	0	3
131035	3	0	3
131035	4	1	7
131035	5	1	1
131035	6	0	3
131036	1	1	8
131036	2	1	8
131036	3	1	8
131036	4	1	8
131036	5	1	8
131036	6	1	8
131037	1	1	3
131037	2	0	3
131037	3	0	3
131037	4	1	3
131037	5	1	3
131037	6	0	3
131038	1	0	3
131038	2	1	3
131038	3	1	7
131038	4	1	3
131038	5	1	1
131038	6	1	1
131039	1	1	8
131039	2	1	8
131039	3	1	8
131039	4	1	8
131039	5	1	6
131039	6	1	8
131040	1	0	3
131040	2	0	3
131040	3	1	7
131040	4	1	7
131040	5	1	7
131040	6	1	7
131041	1	0	2
131041	2	1	6
131041	3	0	3
131041	4	1	6
131041	5	1	6
131041	6	0	2
131042	1	1	3
131042	2	0	3
131042	3	1	7
131042	4	1	7
131042	5	1	7
131042	6	0	3
131043	1	1	7
131043	2	0	3
131043	3	1	7
131043	4	1	3
131043	5	1	1
131043	6	1	1
131044	1	1	3
131044	2	0	3
131044	3	1	7
131044	4	0	3
131044	5	1	3
131044	6	1	3
131045	1	0	3
131045	2	1	3
131045	3	0	3
131045	4	0	3
131045	5	0	7
131045	6	0	3
131046	1	1	3
131046	2	1	3
131046	3	1	1
131046	4	1	3
131046	5	1	1
131046	6	1	1
131047	1	1	6
131047	2	1	6
131047	3	1	6
131047	4	1	6
131047	5	1	6
131047	6	1	6
131048	1	0	3
131048	2	0	3
131048	3	1	7
131048	4	1	7
131048	5	1	7
131048	6	0	3
131049	1	1	3
131049	2	0	3
131049	3	1	3
131049	4	1	3
131049	5	1	3
131049	6	1	3
131050	1	0	3
131050	2	0	3
131050	3	0	7
131050	4	1	7
131050	5	1	7
131050	6	0	3
141001	1	0	4
141001	2	0	4
141001	3	0	4
141001	4	1	4
141001	5	0	4
141001	6	0	4
141002	1	1	3
141002	2	1	3
141002	3	1	3
141002	4	1	3
141002	5	1	3
141002	6	0	3
141003	1	1	3
141003	2	1	3
141003	3	1	1
141003	4	1	3
141003	5	0	3
141003	6	0	3
141004	1	0	4
141004	2	1	3
141004	3	1	1
141004	4	1	3
141004	5	1	3
141004	6	1	3
141005	1	1	4
141005	2	0	3
141005	3	1	4
141005	4	1	1
141005	5	1	1
141005	6	1	4
141006	1	1	7
141006	2	1	7
141006	3	1	1
141006	4	1	7
141006	5	1	7
141006	6	1	7
141007	1	1	3
141007	2	1	7
141007	3	1	7
141007	4	1	7
141007	5	1	7
141007	6	1	7
141008	1	1	3
141008	2	1	3
141008	3	1	7
141008	4	1	1
141008	5	1	7
141008	6	1	7
141009	1	0	3
141009	2	1	3
141009	3	1	1
141009	4	1	3
141009	5	1	3
141009	6	0	3
141010	1	0	3
141010	2	1	3
141010	3	1	1
141010	4	0	3
141010	5	1	1
141010	6	0	3
141011	1	1	7
141011	2	0	3
141011	3	1	7
141011	4	1	7
141011	5	1	7
141011	6	1	7
141012	1	0	3
141012	2	1	3
141012	3	1	1
141012	4	1	3
141012	5	1	3
141012	6	0	3
141013	1	0	3
141013	2	1	3
141013	3	1	3
141013	4	1	3
141013	5	1	3
141013	6	1	3
141014	1	1	3
141014	2	0	3
141014	3	1	1
141014	4	1	7
141014	5	1	1
141014	6	1	7
141015	1	0	2
141015	2	0	2
141015	3	0	2
141015	4	0	2
141015	5	0	2
141015	6	0	2
141016	1	0	4
141016	2	0	4
141016	3	0	2
141016	4	1	4
141016	5	0	2
141016	6	0	2
141017	1	1	3
141017	2	1	3
141017	3	0	3
141017	4	1	3
141017	5	1	3
141017	6	0	3
141018	1	0	4
141018	2	1	4
141018	3	1	1
141018	4	1	4
141018	5	1	4
141018	6	1	4
141020	1	1	3
141020	2	0	3
141020	3	1	1
141020	4	1	7
141020	5	1	1
141020	6	1	1
141021	1	0	3
141021	2	1	3
141021	3	1	1
141021	4	1	7
141021	5	1	1
141021	6	1	1
141022	1	1	7
141022	2	1	7
141022	3	1	1
141022	4	1	7
141022	5	1	7
141022	6	1	7
141023	1	1	3
141023	2	1	3
141023	3	1	3
141023	4	1	3
141023	5	1	3
141023	6	1	3
141024	1	1	3
141024	2	0	3
141024	3	1	7
141024	4	1	1
141024	5	1	1
141024	6	1	7
141025	1	1	3
141025	2	1	3
141025	3	1	3
141025	4	1	1
141025	5	1	7
141025	6	1	3
141026	1	1	3
141026	2	1	7
141026	3	1	7
141026	4	1	7
141026	5	1	3
141026	6	1	3
141027	1	1	3
141027	2	0	3
141027	3	1	3
141027	4	1	3
141027	5	1	1
141027	6	0	3
141028	1	0	3
141028	2	0	3
141028	3	1	1
141028	4	1	1
141028	5	1	3
141028	6	1	3
141029	1	0	3
141029	2	0	3
141029	3	1	3
141029	4	1	3
141029	5	1	7
141029	6	0	3
141030	1	1	3
141030	2	0	3
141030	3	1	3
141030	4	1	1
141030	5	1	1
141030	6	1	1
141031	1	0	4
141031	2	1	4
141031	3	1	1
141031	4	1	1
141031	5	1	2
141031	6	0	2
141032	1	1	7
141032	2	0	3
141032	3	1	7
141032	4	1	7
141032	5	1	7
141032	6	0	3
141033	1	1	3
141033	2	1	3
141033	3	1	1
141033	4	1	1
141033	5	1	3
141033	6	1	3
141034	1	1	3
141034	2	0	3
141034	3	1	7
141034	4	1	1
141034	5	1	7
141034	6	1	7
141035	1	1	8
141035	2	1	3
141035	3	1	1
141035	4	1	3
141035	5	1	3
141035	6	1	3
141036	1	1	3
141036	2	1	3
141036	3	1	1
141036	4	1	7
141036	5	1	1
141036	6	1	1
141037	1	0	3
141037	2	0	3
141037	3	0	3
141037	4	0	3
141037	5	1	7
141037	6	0	3
141038	1	1	1
141038	2	1	3
141038	3	1	3
141038	4	1	1
141038	5	1	1
141038	6	1	1
141040	1	0	3
141040	2	0	3
141040	3	1	1
141040	4	1	1
141040	5	1	1
141040	6	1	1
141041	1	1	7
141041	2	0	3
141041	3	1	7
141041	4	1	1
141041	5	1	1
141041	6	1	1
141042	1	0	3
141042	2	1	3
141042	3	1	1
141042	4	0	3
141042	5	1	3
141042	6	0	3
141043	1	1	3
141043	2	1	3
141043	3	1	1
141043	4	1	1
141043	5	1	1
141043	6	1	3
141044	1	1	3
141044	2	0	3
141044	3	1	1
141044	4	1	1
141044	5	1	7
141044	6	1	7
141045	1	0	3
141045	2	0	3
141045	3	0	3
141045	4	0	3
141045	5	1	7
141045	6	0	3
141046	1	1	3
141046	2	0	3
141046	3	1	7
141046	4	1	1
141046	5	1	7
141046	6	1	7
141047	1	1	3
141047	2	1	3
141047	3	1	1
141047	4	1	1
141047	5	1	1
141047	6	0	3
141048	1	1	3
141048	2	1	3
141048	3	1	1
141048	4	1	1
141048	5	1	1
141048	6	1	3
141049	1	0	3
141049	2	1	3
141049	3	1	1
141049	4	1	3
141049	5	1	3
141049	6	1	3
141050	1	0	3
141050	2	1	3
141050	3	1	1
141050	4	0	3
141050	5	1	1
141050	6	0	3
151001	1	0	3
151001	2	0	3
151001	3	0	3
151001	4	1	3
151001	5	1	3
151001	6	0	3
151002	1	1	3
151002	2	1	3
151002	3	1	1
151002	4	1	1
151002	5	1	1
151002	6	0	3
151003	1	1	3
151003	2	1	3
151003	3	1	3
151003	4	1	3
151003	5	1	1
151003	6	1	3
151004	1	0	4
151004	2	1	5
151004	3	1	3
151004	4	0	5
151004	5	1	4
151004	6	1	4
151005	1	0	4
151005	2	1	1
151005	3	1	3
151005	4	0	4
151005	5	1	3
151005	6	1	3
151006	1	1	7
151006	2	1	7
151006	3	1	1
151006	4	1	1
151006	5	1	1
151006	6	1	1
151007	1	1	4
151007	2	1	6
151007	3	1	2
151007	4	1	2
151007	5	1	2
151007	6	1	2
151008	1	0	3
151008	2	0	3
151008	3	1	7
151008	4	0	3
151008	5	1	7
151008	6	0	3
151009	1	0	2
151009	2	1	6
151009	3	0	2
151009	4	0	2
151009	5	0	2
151009	6	0	2
151010	1	0	3
151010	2	0	3
151010	3	1	1
151010	4	1	3
151010	5	1	3
151010	6	1	3
151011	1	1	7
151011	2	0	3
151011	3	1	7
151011	4	1	1
151011	5	1	7
151011	6	1	1
151012	1	0	3
151012	2	0	3
151012	3	1	7
151012	4	0	3
151012	5	0	3
151012	6	0	3
151013	1	0	3
151013	2	0	3
151013	3	1	3
151013	4	1	7
151013	5	1	3
151013	6	0	3
151014	1	1	2
151014	2	1	2
151014	3	0	2
151014	4	0	2
151014	5	1	2
151014	6	1	2
151015	1	1	3
151015	2	0	3
151015	3	1	1
151015	4	1	1
151015	5	1	1
151015	6	1	1
151016	1	0	3
151016	2	0	3
151016	3	1	1
151016	4	1	3
151016	5	1	3
151016	6	0	3
151017	1	0	3
151017	2	0	3
151017	3	0	3
151017	4	1	3
151017	5	1	3
151017	6	0	3
151018	1	1	2
151018	2	1	1
151018	3	1	2
151018	4	1	2
151018	5	1	1
151018	6	0	2
151019	1	1	3
151019	2	1	3
151019	3	1	1
151019	4	1	3
151019	5	1	1
151019	6	1	3
151020	1	1	3
151020	2	0	3
151020	3	1	1
151020	4	1	7
151020	5	1	7
151020	6	1	7
151021	1	1	3
151021	2	1	3
151021	3	1	3
151021	4	1	3
151021	5	1	1
151021	6	1	1
151022	1	0	3
151022	2	0	3
151022	3	1	1
151022	4	1	3
151022	5	1	3
151022	6	1	7
151023	1	0	3
151023	2	1	1
151023	3	1	1
151023	4	1	1
151023	5	1	1
151023	6	0	3
151024	1	1	7
151024	2	1	7
151024	3	1	1
151024	4	1	7
151024	5	1	7
151024	6	1	7
151025	1	1	7
151025	2	1	7
151025	3	1	7
151025	4	1	7
151025	5	1	1
151025	6	1	1
151026	1	1	3
151026	2	1	3
151026	3	1	1
151026	4	1	1
151026	5	1	1
151026	6	1	3
151027	1	0	2
151027	2	1	2
151027	3	0	3
151027	4	0	2
151027	5	0	2
151027	6	0	2
151028	1	0	2
151028	2	0	2
151028	3	0	2
151028	4	1	2
151028	5	0	2
151028	6	0	2
151029	1	0	3
151029	2	1	3
151029	3	1	1
151029	4	1	3
151029	5	1	3
151029	6	1	3
151030	1	1	6
151030	2	1	6
151030	3	1	1
151030	4	1	6
151030	5	1	6
151030	6	1	6
151031	1	0	3
151031	2	0	3
151031	3	1	1
151031	4	1	1
151031	5	1	1
151031	6	0	3
151032	1	1	3
151032	2	1	3
151032	3	1	1
151032	4	1	3
151032	5	1	3
151032	6	0	3
151033	1	0	3
151033	2	1	3
151033	3	1	3
151033	4	1	3
151033	5	1	7
151033	6	1	3
151034	1	1	2
151034	2	1	2
151034	3	0	2
151034	4	1	2
151034	5	1	2
151034	6	1	2
151035	1	1	3
151035	2	0	3
151035	3	1	1
151035	4	1	1
151035	5	1	3
151035	6	1	7
151036	1	1	7
151036	2	1	1
151036	3	0	3
151036	4	0	3
151036	5	1	7
151036	6	0	7
151037	1	1	3
151037	2	0	3
151037	3	1	1
151037	4	1	3
151037	5	1	3
151037	6	1	3
151038	1	0	3
151038	2	1	3
151038	3	1	1
151038	4	1	3
151038	5	1	1
151038	6	0	3
151039	1	1	3
151039	2	0	3
151039	3	1	7
151039	4	1	1
151039	5	1	7
151039	6	1	7
151040	1	1	3
151040	2	1	3
151040	3	1	1
151040	4	1	1
151040	5	1	1
151040	6	0	3
151041	1	0	3
151041	2	0	3
151041	3	0	3
151041	4	0	3
151041	5	0	3
151041	6	0	3
151042	1	1	3
151042	2	0	3
151042	3	1	1
151042	4	1	1
151042	5	1	7
151042	6	1	7
151043	1	1	1
151043	2	1	1
151043	3	1	1
151043	4	1	1
151043	5	1	1
151043	6	1	1
151044	1	1	7
151044	2	1	7
151044	3	1	7
151044	4	1	7
151044	5	1	7
151044	6	1	7
151045	1	0	3
151045	2	1	3
151045	3	1	1
151045	4	1	3
151045	5	1	3
151045	6	1	3
151046	1	0	3
151046	2	0	3
151046	3	1	1
151046	4	0	4
151046	5	1	1
151046	6	1	1
151047	1	1	1
151047	2	1	3
151047	3	1	3
151047	4	1	3
151047	5	1	3
151047	6	0	3
151048	1	1	7
151048	2	1	3
151048	3	1	7
151048	4	1	7
151048	5	1	7
151048	6	1	7
151049	1	1	7
151049	2	1	7
151049	3	1	1
151049	4	1	1
151049	5	1	1
151049	6	1	7
161001	1	0	3
161001	2	0	3
161001	3	1	1
161001	4	1	3
161001	5	0	3
161001	6	0	3
161002	1	1	7
161002	2	1	7
161002	3	1	7
161002	4	1	7
161002	5	1	7
161002	6	1	7
161003	1	0	2
161003	2	1	6
161003	3	0	2
161003	4	1	6
161003	5	0	2
161003	6	0	2
161004	1	1	2
161004	2	1	6
161004	3	0	1
161004	4	1	2
161004	5	1	2
161004	6	1	2
161005	1	0	3
161005	2	1	3
161005	3	1	1
161005	4	1	3
161005	5	1	3
161005	6	0	3
161006	1	0	3
161006	2	1	3
161006	3	0	3
161006	4	1	3
161006	5	1	3
161006	6	1	3
161007	1	1	3
161007	2	0	3
161007	3	1	1
161007	4	1	3
161007	5	1	1
161007	6	0	3
161008	1	1	7
161008	2	1	7
161008	3	1	1
161008	4	1	7
161008	5	1	1
161008	6	1	1
161009	1	1	3
161009	2	1	1
161009	3	1	1
161009	4	1	3
161009	5	1	1
161009	6	1	3
161010	1	1	3
161010	2	0	3
161010	3	1	1
161010	4	1	7
161010	5	1	1
161010	6	1	7
161011	1	0	3
161011	2	1	7
161011	3	0	3
161011	4	0	3
161011	5	0	3
161011	6	0	3
161012	1	0	2
161012	2	1	2
161012	3	0	2
161012	4	1	2
161012	5	1	2
161012	6	1	2
161013	1	1	3
161013	2	1	3
161013	3	1	1
161013	4	1	3
161013	5	1	1
161013	6	1	3
161014	1	0	3
161014	2	1	3
161014	3	1	3
161014	4	1	3
161014	5	1	3
161014	6	1	3
161015	1	0	3
161015	2	1	3
161015	3	1	1
161015	4	1	3
161015	5	1	3
161015	6	0	3
161016	1	1	3
161016	2	1	3
161016	3	1	1
161016	4	1	3
161016	5	1	1
161016	6	1	3
161017	1	1	3
161017	2	0	3
161017	3	1	1
161017	4	1	1
161017	5	1	1
161017	6	0	3
161018	1	0	3
161018	2	1	1
161018	3	0	3
161018	4	1	2
161018	5	1	2
161018	6	1	2
161019	1	1	7
161019	2	1	7
161019	3	1	7
161019	4	1	7
161019	5	1	7
161019	6	1	7
161020	1	1	6
161020	2	1	1
161020	3	1	6
161020	4	0	2
161020	5	1	6
161020	6	1	1
161021	1	1	3
161021	2	0	3
161021	3	1	7
161021	4	1	7
161021	5	1	7
161021	6	1	7
161022	1	1	2
161022	2	1	1
161022	3	0	88
161022	4	1	2
161022	5	1	2
161022	6	1	1
161023	1	0	3
161023	2	0	3
161023	3	0	3
161023	4	0	3
161023	5	0	3
161023	6	0	3
161024	1	0	2
161024	2	1	2
161024	3	0	2
161024	4	0	8
161024	5	1	2
161024	6	0	2
161025	1	0	1
161025	2	1	3
161025	3	1	1
161025	4	1	1
161025	5	1	3
161025	6	1	3
161026	1	1	2
161026	2	1	2
161026	3	0	2
161026	4	1	2
161026	5	1	2
161026	6	1	2
161027	1	1	3
161027	2	1	3
161027	3	1	1
161027	4	1	1
161027	5	1	3
161027	6	0	3
161028	1	0	3
161028	2	0	3
161028	3	1	1
161028	4	0	3
161028	5	1	1
161028	6	1	1
161029	1	1	3
161029	2	1	3
161029	3	1	1
161029	4	0	3
161029	5	1	1
161029	6	1	1
161030	1	0	4
161030	2	0	4
161030	3	1	1
161030	4	0	4
161030	5	0	4
161030	6	1	1
161031	1	0	3
161031	2	1	3
161031	3	1	3
161031	4	1	3
161031	5	1	3
161031	6	1	3
161032	1	0	2
161032	2	0	7
161032	3	1	2
161032	4	1	2
161032	5	1	2
161032	6	1	2
161033	1	0	3
161033	2	1	3
161033	3	1	1
161033	4	1	3
161033	5	1	1
161033	6	0	3
161034	1	1	2
161034	2	1	2
161034	3	0	2
161034	4	1	2
161034	5	0	2
161034	6	0	2
161035	1	1	2
161035	2	1	6
161035	3	0	2
161035	4	1	2
161035	5	1	6
161035	6	1	6
161036	1	0	7
161036	2	1	7
161036	3	0	3
161036	4	1	7
161036	5	0	3
161036	6	0	3
161037	1	1	2
161037	2	1	1
161037	3	1	2
161037	4	1	2
161037	5	1	2
161037	6	1	1
161038	1	1	7
161038	2	0	3
161038	3	1	1
161038	4	1	1
161038	5	1	1
161038	6	1	1
161039	1	1	3
161039	2	1	3
161039	3	1	1
161039	4	1	3
161039	5	1	7
161039	6	0	3
161040	1	1	7
161040	2	1	7
161040	3	1	7
161040	4	1	7
161040	5	1	7
161040	6	1	7
161041	1	1	3
161041	2	1	3
161041	3	1	3
161041	4	0	3
161041	5	1	3
161041	6	1	3
161042	1	1	3
161042	2	0	3
161042	3	1	3
161042	4	0	3
161042	5	1	1
161042	6	0	3
161043	1	1	7
161043	2	1	7
161043	3	1	1
161043	4	1	7
161043	5	0	3
161043	6	0	3
161044	1	0	3
161044	2	1	3
161044	3	1	1
161044	4	1	3
161044	5	1	1
161044	6	0	3
161045	1	0	3
161045	2	1	7
161045	3	0	3
161045	4	0	3
161045	5	0	3
161045	6	0	3
161046	1	0	3
161046	2	0	3
161046	3	0	3
161046	4	0	3
161046	5	0	3
161046	6	0	3
161047	1	1	3
161047	2	1	1
161047	3	1	8
161047	4	1	4
161047	5	1	1
161047	6	0	3
161048	1	0	3
161048	2	0	3
161048	3	1	7
161048	4	0	3
161048	5	0	3
161048	6	0	3
161049	1	0	3
161049	2	0	3
161049	3	1	1
161049	4	1	3
161049	5	1	3
161049	6	1	1
161050	1	1	3
161050	2	1	3
161050	3	1	3
161050	4	1	3
161050	5	1	3
161050	6	1	3
171002	1	1	4
171002	2	1	4
171002	3	1	6
171002	4	1	4
171002	5	1	6
171002	6	1	6
171003	1	0	3
171003	2	1	1
171003	3	1	7
171003	4	1	7
171003	5	1	7
171003	6	0	1
171004	1	0	2
171004	2	1	6
171004	3	1	6
171004	4	0	2
171004	5	1	4
171004	6	1	2
171005	1	1	3
171005	2	0	3
171005	3	0	3
171005	4	1	3
171005	5	1	1
171005	6	1	3
171006	1	0	3
171006	2	1	7
171006	3	1	3
171006	4	0	4
171006	5	0	3
171006	6	0	3
171007	1	0	3
171007	2	1	1
171007	3	1	3
171007	4	1	1
171007	5	1	7
171007	6	0	3
171008	1	0	3
171008	2	1	3
171008	3	1	1
171008	4	0	3
171008	5	1	3
171008	6	0	3
171009	1	1	3
171009	2	1	7
171009	3	0	3
171009	4	1	3
171009	5	1	3
171009	6	0	3
171010	1	0	3
171010	2	1	1
171010	3	1	1
171010	4	1	3
171010	5	1	3
171010	6	0	88
171011	1	1	3
171011	2	0	3
171011	3	1	1
171011	4	1	3
171011	5	1	3
171011	6	1	3
171012	1	1	3
171012	2	0	3
171012	3	0	3
171012	4	1	3
171012	5	1	3
171012	6	0	3
171013	1	1	2
171013	2	1	1
171013	3	0	88
171013	4	1	2
171013	5	1	4
171013	6	0	88
171014	1	0	3
171014	2	1	3
171014	3	1	3
171014	4	0	3
171014	5	1	3
171014	6	0	3
171015	1	1	6
171015	2	1	6
171015	3	1	6
171015	4	1	6
171015	5	1	6
171015	6	1	6
