CHILDCODE	LVSKIDR5	AYANR5	NMAMR5
20022	7	 	 
20022	8	 	 
20022	9	 	 
20022	13	 	 
20022	14	 	 
20022	15	 	 
20022	16	 	 
20022	17	 	 
20022	58	 	 
20023	1	 	 
20023	2	 	 
20023	3	 	 
20023	4	 	 
20023	7	 	 
20023	8	 	 
20023	9	 	 
20023	13	 	 
20023	14	 	 
20023	15	 	 
20023	16	 	 
20023	17	 	 
20023	58	 	 
20024	1	 	 
20024	2	 	 
20024	3	 	 
20024	4	 	 
20024	7	 	 
20024	8	 	 
20024	9	 	 
20024	13	 	 
20024	14	 	 
20024	15	 	 
20024	16	 	 
20024	17	 	 
20024	58	 	 
20025	1	0	 
20025	2	0	 
20025	3	0	 
20025	4	0	 
20025	7	0	 
20025	8	0	 
20025	9	0	 
20025	13	0	 
20025	14	0	 
20025	15	0	 
20025	16	1	3
20025	17	0	 
20025	58	0	 
20026	1	 	 
20026	2	 	 
20026	3	 	 
20026	4	 	 
20026	7	 	 
20026	8	 	 
20026	9	 	 
20026	13	 	 
20026	14	 	 
20026	15	 	 
20026	16	 	 
20026	17	 	 
20026	58	 	 
20027	1	 	 
20027	2	 	 
20027	3	 	 
20027	4	 	 
20027	7	 	 
20027	8	 	 
20027	9	 	 
20027	13	 	 
20027	14	 	 
20027	15	 	 
20027	16	 	 
20027	17	 	 
20027	58	 	 
20028	1	 	 
20028	2	 	 
20028	3	 	 
20028	4	 	 
20028	7	 	 
20028	8	 	 
20028	9	 	 
20028	13	 	 
20028	14	 	 
20028	15	 	 
20028	16	 	 
20028	17	 	 
20028	58	 	 
20029	1	 	 
20029	2	 	 
20029	3	 	 
20029	4	 	 
20029	7	 	 
20029	8	 	 
20029	9	 	 
20029	13	 	 
20029	14	 	 
20029	15	 	 
20029	16	 	 
20029	17	 	 
20029	58	 	 
20032	1	 	 
20032	2	 	 
20032	3	 	 
20032	4	 	 
20032	7	 	 
20032	8	 	 
20032	9	 	 
20032	13	 	 
20032	14	 	 
20032	15	 	 
20032	16	 	 
20032	17	 	 
20032	58	 	 
20033	1	 	 
20033	2	 	 
20033	3	 	 
20033	4	 	 
20033	7	 	 
20033	8	 	 
20033	9	 	 
20033	13	 	 
20033	14	 	 
20033	15	 	 
20033	16	 	 
20033	17	 	 
20033	58	 	 
20035	1	 	 
20035	2	 	 
20035	3	 	 
20035	4	 	 
20035	7	 	 
20035	8	 	 
20035	9	 	 
20035	13	 	 
20035	14	 	 
20035	15	 	 
20035	16	 	 
20035	17	 	 
20035	58	 	 
20036	1	 	 
20036	2	 	 
20036	3	 	 
20036	4	 	 
20036	7	 	 
20036	8	 	 
20036	9	 	 
20036	13	 	 
20036	14	 	 
20036	15	 	 
20036	16	 	 
20036	17	 	 
20036	58	 	 
20037	1	 	 
20037	2	 	 
20037	3	 	 
20037	4	 	 
20037	7	 	 
20037	8	 	 
20037	9	 	 
20037	13	 	 
20037	14	 	 
20037	15	 	 
20037	16	 	 
20037	17	 	 
20037	58	 	 
20038	1	 	 
20038	2	 	 
20038	3	 	 
20038	4	 	 
20038	7	 	 
20038	8	 	 
20038	9	 	 
20038	13	 	 
20038	14	 	 
20038	15	 	 
20038	16	 	 
20038	17	 	 
20038	58	 	 
20039	1	 	 
20039	2	 	 
20039	3	 	 
20039	4	 	 
20039	7	 	 
20039	8	 	 
20039	9	 	 
20039	13	 	 
20039	14	 	 
20039	15	 	 
20039	16	 	 
20039	17	 	 
20039	58	 	 
20041	1	1	2
20041	2	0	 
20041	3	0	 
20041	4	0	 
20041	7	0	 
20041	8	0	 
20041	9	0	 
20041	13	0	 
20041	14	0	 
20041	15	0	 
20041	16	1	3
20041	17	0	 
20041	58	0	 
20043	1	1	2
20043	2	0	 
20043	3	0	 
20043	4	0	 
20043	7	0	 
20043	8	0	 
20043	9	0	 
20043	13	0	 
20043	14	0	 
20043	15	0	 
20043	16	0	 
20043	17	0	 
20043	58	0	 
20044	1	1	2
20044	2	0	 
20044	3	0	 
20044	4	0	 
20044	7	0	 
20044	8	0	 
20044	9	0	 
20044	13	0	 
20044	14	0	 
20044	15	0	 
20044	16	0	 
20044	17	0	 
20044	58	0	 
20046	1	1	3
20046	2	0	 
20046	3	0	 
20046	4	0	 
20046	7	0	 
20046	8	0	 
20046	9	0	 
20046	13	0	 
20046	14	0	 
20046	15	0	 
20046	16	0	 
20046	17	0	 
20046	58	0	 
20047	1	0	 
20047	2	0	 
20047	3	1	2
20047	4	0	 
20047	7	0	 
20047	8	0	 
20047	9	0	 
20047	13	0	 
20047	14	0	 
20047	15	0	 
20047	16	0	 
20047	17	0	 
20047	58	1	2
20048	1	1	2
20048	2	0	 
20048	3	0	 
20048	4	0	 
20048	7	0	 
20048	8	0	 
20048	9	0	 
20048	13	0	 
20048	14	0	 
20048	15	0	 
20048	16	0	 
20048	17	0	 
20048	58	0	 
20050	1	 	 
20050	2	 	 
20050	3	 	 
20050	4	 	 
20050	7	 	 
20050	8	 	 
20050	9	 	 
20050	13	 	 
20050	14	 	 
20050	15	 	 
20050	16	 	 
20050	17	 	 
20050	58	 	 
20052	1	 	 
20052	2	 	 
20052	3	 	 
20052	4	 	 
20052	7	 	 
20052	8	 	 
20052	9	 	 
20052	13	 	 
20052	14	 	 
20052	15	 	 
20052	16	 	 
20052	17	 	 
20052	58	 	 
20053	1	0	 
20053	2	1	2
20053	3	0	 
20053	4	0	 
20053	7	0	 
20053	8	0	 
20053	9	0	 
20053	13	0	 
20053	14	0	 
20053	15	0	 
20053	16	0	 
20053	17	0	 
20053	58	0	 
20054	1	 	 
20054	2	 	 
20054	3	 	 
20054	4	 	 
20054	7	 	 
20054	8	 	 
20054	9	 	 
20054	13	 	 
20054	14	 	 
20054	15	 	 
20054	16	 	 
20054	17	 	 
20054	58	 	 
20055	1	0	 
20055	2	0	 
20055	3	0	 
20055	4	0	 
20055	7	0	 
20055	8	0	 
20055	9	0	 
20055	13	0	 
20055	14	0	 
20055	15	0	 
20055	16	1	9
20055	17	0	 
20055	58	0	 
20056	1	 	 
20056	2	 	 
20056	3	 	 
20056	4	 	 
20056	7	 	 
20056	8	 	 
20056	9	 	 
20056	13	 	 
20056	14	 	 
20056	15	 	 
20056	16	 	 
20056	17	 	 
20056	58	 	 
20057	1	0	 
20057	2	0	 
20057	3	0	 
20057	4	0	 
20057	7	0	 
20057	8	0	 
20057	9	0	 
20057	13	0	 
20057	14	0	 
20057	15	1	2
20057	16	1	5
20057	17	0	 
20057	58	0	 
20060	1	 	 
20060	2	 	 
20060	3	 	 
20060	4	 	 
20060	7	 	 
20060	8	 	 
20060	9	 	 
20060	13	 	 
20060	14	 	 
20060	15	 	 
20060	16	 	 
20060	17	 	 
20060	58	 	 
20061	1	0	 
20061	2	1	3
20061	3	0	 
20061	4	0	 
20061	7	0	 
20061	8	0	 
20061	9	0	 
20061	13	0	 
20061	14	0	 
20061	15	0	 
20061	16	0	 
20061	17	0	 
20061	58	0	 
20062	1	0	 
20062	2	0	 
20062	3	0	 
20062	4	0	 
20062	7	0	 
20062	8	0	 
20062	9	0	 
20062	13	0	 
20062	14	0	 
20062	15	0	 
20062	16	1	20
20062	17	0	 
20062	58	0	 
20063	1	 	 
20063	2	 	 
20063	3	 	 
20063	4	 	 
20063	7	 	 
20063	8	 	 
20063	9	 	 
20063	13	 	 
20063	14	 	 
20063	15	 	 
20063	16	 	 
20063	17	 	 
20063	58	 	 
20064	1	1	4
20064	2	0	 
20064	3	0	 
20064	4	0	 
20064	7	0	 
20064	8	0	 
20064	9	0	 
20064	13	0	 
20064	14	0	 
20064	15	0	 
20064	16	0	 
20064	17	0	 
20064	58	0	 
20065	1	0	 
20065	2	1	4
20065	3	0	 
20065	4	0	 
20065	7	0	 
20065	8	0	 
20065	9	0	 
20065	13	0	 
20065	14	0	 
20065	15	0	 
20065	16	1	4
20065	17	0	 
20065	58	0	 
20066	1	0	 
20066	2	1	2
20066	3	0	 
20066	4	0	 
20066	7	0	 
20066	8	0	 
20066	9	0	 
20066	13	0	 
20066	14	0	 
20066	15	0	 
20066	16	0	 
20066	17	0	 
20066	58	0	 
20067	1	0	 
20067	2	0	 
20067	3	0	 
20067	4	0	 
20067	7	1	3
20067	8	0	 
20067	9	0	 
20067	13	0	 
20067	14	0	 
20067	15	0	 
20067	16	1	10
20067	17	0	 
20067	58	0	 
20068	1	 	 
20068	2	 	 
20068	3	 	 
20068	4	 	 
20068	7	 	 
20068	8	 	 
20068	9	 	 
20068	13	 	 
20068	14	 	 
20068	15	 	 
20068	16	 	 
20068	17	 	 
20068	58	 	 
20069	1	 	 
20069	2	 	 
20069	3	 	 
20069	4	 	 
20069	7	 	 
20069	8	 	 
20069	9	 	 
20069	13	 	 
20069	14	 	 
20069	15	 	 
20069	16	 	 
20069	17	 	 
20069	58	 	 
20070	1	1	2
20070	2	0	 
20070	3	0	 
20070	4	0	 
20070	7	0	 
20070	8	0	 
20070	9	0	 
20070	13	0	 
20070	14	0	 
20070	15	0	 
20070	16	0	 
20070	17	0	 
20070	58	0	 
20073	1	1	4
20073	2	0	 
20073	3	0	 
20073	4	0	 
20073	7	0	 
20073	8	0	 
20073	9	0	 
20073	13	0	 
20073	14	0	 
20073	15	0	 
20073	16	0	 
20073	17	0	 
20073	58	0	 
20075	1	 	 
20075	2	 	 
20075	3	 	 
20075	4	 	 
20075	7	 	 
20075	8	 	 
20075	9	 	 
20075	13	 	 
20075	14	 	 
20075	15	 	 
20075	16	 	 
20075	17	 	 
20075	58	 	 
20077	1	0	 
20077	2	0	 
20077	3	0	 
20077	4	0	 
20077	7	0	 
20077	8	0	 
20077	9	0	 
20077	13	0	 
20077	14	0	 
20077	15	0	 
20077	16	1	2
20077	17	0	 
20077	58	0	 
20078	1	1	2
20078	2	0	 
20078	3	0	 
20078	4	0	 
20078	7	0	 
20078	8	0	 
20078	9	0	 
20078	13	0	 
20078	14	0	 
20078	15	0	 
20078	16	0	 
20078	17	0	 
20078	58	0	 
20079	1	1	3
20079	2	0	 
20079	3	0	 
20079	4	0	 
20079	7	0	 
20079	8	0	 
20079	9	0	 
20079	13	0	 
20079	14	0	 
20079	15	0	 
20079	16	1	1
20079	17	0	 
20079	58	0	 
20080	1	1	3
20080	2	0	 
20080	3	0	 
20080	4	0	 
20080	7	0	 
20080	8	0	 
20080	9	0	 
20080	13	0	 
20080	14	0	 
20080	15	0	 
20080	16	1	3
20080	17	0	 
20080	58	0	 
20081	1	0	 
20081	2	0	 
20081	3	0	 
20081	4	0	 
20081	7	0	 
20081	8	0	 
20081	9	0	 
20081	13	0	 
20081	14	0	 
20081	15	0	 
20081	16	0	 
20081	17	0	 
20081	58	1	2
20083	1	 	 
20083	2	 	 
20083	3	 	 
20083	4	 	 
20083	7	 	 
20083	8	 	 
20083	9	 	 
20083	13	 	 
20083	14	 	 
20083	15	 	 
20083	16	 	 
20083	17	 	 
20083	58	 	 
20084	1	1	1
20084	2	0	 
20084	3	0	 
20084	4	0	 
20084	7	0	 
20084	8	0	 
20084	9	0	 
20084	13	0	 
20084	14	0	 
20084	15	0	 
20084	16	0	 
20084	17	0	 
20084	58	0	 
20086	1	1	6
20086	2	0	 
20086	3	0	 
20086	4	0	 
20086	7	0	 
20086	8	0	 
20086	9	0	 
20086	13	0	 
20086	14	0	 
20086	15	0	 
20086	16	1	5
20086	17	0	 
20086	58	0	 
20087	1	0	 
20087	2	0	 
20087	3	1	2
20087	4	0	 
20087	7	0	 
20087	8	0	 
20087	9	0	 
20087	13	0	 
20087	14	0	 
20087	15	0	 
20087	16	0	 
20087	17	0	 
20087	58	1	2
20088	1	1	3
20088	2	0	 
20088	3	0	 
20088	4	0	 
20088	7	0	 
20088	8	0	 
20088	9	0	 
20088	13	0	 
20088	14	0	 
20088	15	0	 
20088	16	1	10
20088	17	0	 
20088	58	0	 
20089	1	0	 
20089	2	0	 
20089	3	0	 
20089	4	0	 
20089	7	0	 
20089	8	0	 
20089	9	0	 
20089	13	0	 
20089	14	0	 
20089	15	0	 
20089	16	0	 
20089	17	0	 
20089	58	1	2
20090	1	 	 
20090	2	 	 
20090	3	 	 
20090	4	 	 
20090	7	 	 
20090	8	 	 
20090	9	 	 
20090	13	 	 
20090	14	 	 
20090	15	 	 
20090	16	 	 
20090	17	 	 
20090	58	 	 
20091	1	 	 
20091	2	 	 
20091	3	 	 
20091	4	 	 
20091	7	 	 
20091	8	 	 
20091	9	 	 
20091	13	 	 
20091	14	 	 
20091	15	 	 
20091	16	 	 
20091	17	 	 
20091	58	 	 
20092	1	 	 
20092	2	 	 
20092	3	 	 
20092	4	 	 
20092	7	 	 
20092	8	 	 
20092	9	 	 
20092	13	 	 
20092	14	 	 
20092	15	 	 
20092	16	 	 
20092	17	 	 
20092	58	 	 
20094	1	 	 
20094	2	 	 
20094	3	 	 
20094	4	 	 
20094	7	 	 
20094	8	 	 
20094	9	 	 
20094	13	 	 
20094	14	 	 
20094	15	 	 
20094	16	 	 
20094	17	 	 
20094	58	 	 
20095	1	 	 
20095	2	 	 
20095	3	 	 
20095	4	 	 
20095	7	 	 
20095	8	 	 
20095	9	 	 
20095	13	 	 
20095	14	 	 
20095	15	 	 
20095	16	 	 
20095	17	 	 
20095	58	 	 
20096	1	 	 
20096	2	 	 
20096	3	 	 
20096	4	 	 
20096	7	 	 
20096	8	 	 
20096	9	 	 
20096	13	 	 
20096	14	 	 
20096	15	 	 
20096	16	 	 
20096	17	 	 
20096	58	 	 
20097	1	1	3
20097	2	0	 
20097	3	0	 
20097	4	0	 
20097	7	0	 
20097	8	0	 
20097	9	0	 
20097	13	0	 
20097	14	0	 
20097	15	0	 
20097	16	0	 
20097	17	0	 
20097	58	0	 
20098	1	0	 
20098	2	1	1
20098	3	0	 
20098	4	0	 
20098	7	0	 
20098	8	0	 
20098	9	0	 
20098	13	0	 
20098	14	0	 
20098	15	0	 
20098	16	0	 
20098	17	0	 
20098	58	0	 
20099	1	 	 
20099	2	 	 
20099	3	 	 
20099	4	 	 
20099	7	 	 
20099	8	 	 
20099	9	 	 
20099	13	 	 
20099	14	 	 
20099	15	 	 
20099	16	 	 
20099	17	 	 
20099	58	 	 
20100	1	0	 
20100	2	0	 
20100	3	0	 
20100	4	0	 
20100	7	0	 
20100	8	0	 
20100	9	0	 
20100	13	0	 
20100	14	0	 
20100	15	0	 
20100	16	1	20
20100	17	0	 
20100	58	0	 
20105	1	 	 
20105	2	 	 
20105	3	 	 
20105	4	 	 
20105	7	 	 
20105	8	 	 
20105	9	 	 
20105	13	 	 
20105	14	 	 
20105	15	 	 
20105	16	 	 
20105	17	 	 
20105	58	 	 
20106	1	 	 
20106	2	 	 
20106	3	 	 
20106	4	 	 
20106	7	 	 
20106	8	 	 
20106	9	 	 
20106	13	 	 
20106	14	 	 
20106	15	 	 
20106	16	 	 
20106	17	 	 
20106	58	 	 
20108	1	 	 
20108	2	 	 
20108	3	 	 
20108	4	 	 
20108	7	 	 
20108	8	 	 
20108	9	 	 
20108	13	 	 
20108	14	 	 
20108	15	 	 
20108	16	 	 
20108	17	 	 
20108	58	 	 
20110	1	0	 
20110	2	1	2
20110	3	0	 
20110	4	0	 
20110	7	0	 
20110	8	0	 
20110	9	0	 
20110	13	0	 
20110	14	0	 
20110	15	0	 
20110	16	0	 
20110	17	0	 
20110	58	0	 
20112	1	1	4
20112	2	0	 
20112	3	0	 
20112	4	0	 
20112	7	0	 
20112	8	0	 
20112	9	0	 
20112	13	0	 
20112	14	0	 
20112	15	0	 
20112	16	0	 
20112	17	0	 
20112	58	0	 
20113	1	0	 
20113	2	0	 
20113	3	1	1
20113	4	0	 
20113	7	0	 
20113	8	0	 
20113	9	0	 
20113	13	0	 
20113	14	0	 
20113	15	0	 
20113	16	0	 
20113	17	0	 
20113	58	1	2
20114	1	0	 
20114	2	1	2
20114	3	0	 
20114	4	0	 
20114	7	0	 
20114	8	0	 
20114	9	0	 
20114	13	0	 
20114	14	0	 
20114	15	0	 
20114	16	1	3
20114	17	0	 
20114	58	0	 
20117	1	 	 
20117	2	 	 
20117	3	 	 
20117	4	 	 
20117	7	 	 
20117	8	 	 
20117	9	 	 
20117	13	 	 
20117	14	 	 
20117	15	 	 
20117	16	 	 
20117	17	 	 
20117	58	 	 
20118	1	0	 
20118	2	0	 
20118	3	0	 
20118	4	0	 
20118	7	1	4
20118	8	0	 
20118	9	0	 
20118	13	0	 
20118	14	0	 
20118	15	0	 
20118	16	0	 
20118	17	0	 
20118	58	0	 
20119	1	1	2
20119	2	0	 
20119	3	0	 
20119	4	0	 
20119	7	0	 
20119	8	0	 
20119	9	0	 
20119	13	0	 
20119	14	0	 
20119	15	0	 
20119	16	1	3
20119	17	0	 
20119	58	0	 
20122	1	0	 
20122	2	0	 
20122	3	0	 
20122	4	0	 
20122	7	0	 
20122	8	0	 
20122	9	0	 
20122	13	0	 
20122	14	0	 
20122	15	0	 
20122	16	0	 
20122	17	0	 
20122	58	1	1
20123	1	 	 
20123	2	 	 
20123	3	 	 
20123	4	 	 
20123	7	 	 
20123	8	 	 
20123	9	 	 
20123	13	 	 
20123	14	 	 
20123	15	 	 
20123	16	 	 
20123	17	 	 
20123	58	 	 
20125	1	1	1
20125	2	0	 
20125	3	0	 
20125	4	0	 
20125	7	0	 
20125	8	0	 
20125	9	0	 
20125	13	0	 
20125	14	0	 
20125	15	0	 
20125	16	0	 
20125	17	0	 
20125	58	0	 
20129	1	0	 
20129	2	1	3
20129	3	0	 
20129	4	0	 
20129	7	0	 
20129	8	0	 
20129	9	0	 
20129	13	0	 
20129	14	0	 
20129	15	0	 
20129	16	1	2
20129	17	0	 
20129	58	0	 
20131	1	1	2
20131	2	0	 
20131	3	0	 
20131	4	0	 
20131	7	0	 
20131	8	0	 
20131	9	0	 
20131	13	0	 
20131	14	0	 
20131	15	0	 
20131	16	1	10
20131	17	0	 
20131	58	0	 
20133	1	 	 
20133	2	 	 
20133	3	 	 
20133	4	 	 
20133	7	 	 
20133	8	 	 
20133	9	 	 
20133	13	 	 
20133	14	 	 
20133	15	 	 
20133	16	 	 
20133	17	 	 
20133	58	 	 
20135	1	 	 
20135	2	 	 
20135	3	 	 
20135	4	 	 
20135	7	 	 
20135	8	 	 
20135	9	 	 
20135	13	 	 
20135	14	 	 
20135	15	 	 
20135	16	 	 
20135	17	 	 
20135	58	 	 
20136	1	0	 
20136	2	0	 
20136	3	0	 
20136	4	0	 
20136	7	0	 
20136	8	0	 
20136	9	0	 
20136	13	0	 
20136	14	0	 
20136	15	0	 
20136	16	1	3
20136	17	0	 
20136	58	0	 
30001	1	0	 
30001	2	0	 
30001	3	1	2
30001	4	0	 
30001	7	0	 
30001	8	0	 
30001	9	0	 
30001	13	0	 
30001	14	0	 
30001	15	0	 
30001	16	0	 
30001	17	0	 
30001	58	0	 
30002	1	0	 
30002	2	0	 
30002	3	1	1
30002	4	0	 
30002	7	0	 
30002	8	0	 
30002	9	0	 
30002	13	0	 
30002	14	0	 
30002	15	0	 
30002	16	0	 
30002	17	0	 
30002	58	0	 
30003	1	0	 
30003	2	1	1
30003	3	0	 
30003	4	0	 
30003	7	1	2
30003	8	0	 
30003	9	0	 
30003	13	0	 
30003	14	0	 
30003	15	0	 
30003	16	0	 
30003	17	0	 
30003	58	0	 
30004	1	0	 
30004	2	0	 
30004	3	1	2
30004	4	0	 
30004	7	0	 
30004	8	0	 
30004	9	0	 
30004	13	0	 
30004	14	0	 
30004	15	0	 
30004	16	0	 
30004	17	0	 
30004	58	0	 
30005	1	0	 
30005	2	0	 
30005	3	0	 
30005	4	0	 
30005	7	1	1
30005	8	0	 
30005	9	0	 
30005	13	0	 
30005	14	0	 
30005	15	0	 
30005	16	0	 
30005	17	0	 
30005	58	0	 
30006	1	0	 
30006	2	0	 
30006	3	1	4
30006	4	0	 
30006	7	1	2
30006	8	0	 
30006	9	0	 
30006	13	0	 
30006	14	0	 
30006	15	0	 
30006	16	0	 
30006	17	0	 
30006	58	0	 
30007	1	 	 
30007	2	 	 
30007	3	 	 
30007	4	 	 
30007	7	 	 
30007	8	 	 
30007	9	 	 
30007	13	 	 
30007	14	 	 
30007	15	 	 
30007	16	 	 
30007	17	 	 
30007	58	 	 
30008	1	0	 
30008	2	0	 
30008	3	0	 
30008	4	0	 
30008	7	0	 
30008	8	0	 
30008	9	0	 
30008	13	0	 
30008	14	0	 
30008	15	0	 
30008	16	1	20
30008	17	0	 
30008	58	0	 
30009	1	 	 
30009	2	 	 
30009	3	 	 
30009	4	 	 
30009	7	 	 
30009	8	 	 
30009	9	 	 
30009	13	 	 
30009	14	 	 
30009	15	 	 
30009	16	 	 
30009	17	 	 
30009	58	 	 
30010	1	0	 
30010	2	0	 
30010	3	0	 
30010	4	0	 
30010	7	0	 
30010	8	0	 
30010	9	0	 
30010	13	0	 
30010	14	0	 
30010	15	1	1
30010	16	0	 
30010	17	0	 
30010	58	1	1
30011	1	0	 
30011	2	0	 
30011	3	1	3
30011	4	0	 
30011	7	0	 
30011	8	0	 
30011	9	0	 
30011	13	0	 
30011	14	0	 
30011	15	0	 
30011	16	0	 
30011	17	0	 
30011	58	0	 
30012	1	0	 
30012	2	0	 
30012	3	1	4
30012	4	0	 
30012	7	0	 
30012	8	0	 
30012	9	0	 
30012	13	0	 
30012	14	0	 
30012	15	0	 
30012	16	0	 
30012	17	0	 
30012	58	0	 
30013	1	0	 
30013	2	1	2
30013	3	0	 
30013	4	0	 
30013	7	1	1
30013	8	0	 
30013	9	0	 
30013	13	0	 
30013	14	0	 
30013	15	0	 
30013	16	0	 
30013	17	0	 
30013	58	0	 
30014	1	0	 
30014	2	0	 
30014	3	0	 
30014	4	0	 
30014	7	1	1
30014	8	0	 
30014	9	0	 
30014	13	0	 
30014	14	0	 
30014	15	0	 
30014	16	0	 
30014	17	0	 
30014	58	0	 
30015	1	0	 
30015	2	0	 
30015	3	0	 
30015	4	0	 
30015	7	1	1
30015	8	0	 
30015	9	0	 
30015	13	0	 
30015	14	0	 
30015	15	0	 
30015	16	0	 
30015	17	0	 
30015	58	1	3
30016	1	0	 
30016	2	0	 
30016	3	1	5
30016	4	0	 
30016	7	0	 
30016	8	0	 
30016	9	0	 
30016	13	0	 
30016	14	0	 
30016	15	0	 
30016	16	0	 
30016	17	0	 
30016	58	0	 
30017	1	0	 
30017	2	0	 
30017	3	1	3
30017	4	0	 
30017	7	0	 
30017	8	0	 
30017	9	0	 
30017	13	0	 
30017	14	0	 
30017	15	0	 
30017	16	0	 
30017	17	0	 
30017	58	0	 
30018	1	0	 
30018	2	1	2
30018	3	0	 
30018	4	0	 
30018	7	1	1
30018	8	0	 
30018	9	0	 
30018	13	0	 
30018	14	0	 
30018	15	0	 
30018	16	0	 
30018	17	0	 
30018	58	0	 
30019	1	0	 
30019	2	0	 
30019	3	0	 
30019	4	0	 
30019	7	1	1
30019	8	0	 
30019	9	0	 
30019	13	0	 
30019	14	0	 
30019	15	0	 
30019	16	0	 
30019	17	0	 
30019	58	0	 
30020	1	 	 
30020	2	 	 
30020	3	 	 
30020	4	 	 
30020	7	 	 
30020	8	 	 
30020	9	 	 
30020	13	 	 
30020	14	 	 
30020	15	 	 
30020	16	 	 
30020	17	 	 
30020	58	 	 
30021	1	 	 
30021	2	 	 
30021	3	 	 
30021	4	 	 
30021	7	 	 
30021	8	 	 
30021	9	 	 
30021	13	 	 
30021	14	 	 
30021	15	 	 
30021	16	 	 
30021	17	 	 
30021	58	 	 
30022	1	 	 
30022	2	 	 
30022	3	 	 
30022	4	 	 
30022	7	 	 
30022	8	 	 
30022	9	 	 
30022	13	 	 
30022	14	 	 
30022	15	 	 
30022	16	 	 
30022	17	 	 
30022	58	 	 
30023	1	0	 
30023	2	0	 
30023	3	0	 
30023	4	0	 
30023	7	0	 
30023	8	0	 
30023	9	0	 
30023	13	0	 
30023	14	0	 
30023	15	0	 
30023	16	0	 
30023	17	0	 
30023	58	1	1
30024	1	0	 
30024	2	0	 
30024	3	0	 
30024	4	0	 
30024	7	1	1
30024	8	0	 
30024	9	0	 
30024	13	0	 
30024	14	0	 
30024	15	0	 
30024	16	0	 
30024	17	0	 
30024	58	1	2
30025	1	 	 
30025	2	 	 
30025	3	 	 
30025	4	 	 
30025	7	 	 
30025	8	 	 
30025	9	 	 
30025	13	 	 
30025	14	 	 
30025	15	 	 
30025	16	 	 
30025	17	 	 
30025	58	 	 
30026	1	0	 
30026	2	0	 
30026	3	1	3
30026	4	0	 
30026	7	0	 
30026	8	0	 
30026	9	0	 
30026	13	0	 
30026	14	0	 
30026	15	0	 
30026	16	0	 
30026	17	0	 
30026	58	0	 
30027	1	0	 
30027	2	0	 
30027	3	0	 
30027	4	0	 
30027	7	1	2
30027	8	0	 
30027	9	0	 
30027	13	0	 
30027	14	0	 
30027	15	0	 
30027	16	0	 
30027	17	0	 
30027	58	0	 
30028	1	 	 
30028	2	 	 
30028	3	 	 
30028	4	 	 
30028	7	 	 
30028	8	 	 
30028	9	 	 
30028	13	 	 
30028	14	 	 
30028	15	 	 
30028	16	 	 
30028	17	 	 
30028	58	 	 
30029	1	0	 
30029	2	0	 
30029	3	0	 
30029	4	0	 
30029	7	1	1
30029	8	0	 
30029	9	0	 
30029	13	0	 
30029	14	0	 
30029	15	0	 
30029	16	0	 
30029	17	0	 
30029	58	0	 
30030	1	0	 
30030	2	0	 
30030	3	1	4
30030	4	0	 
30030	7	0	 
30030	8	0	 
30030	9	0	 
30030	13	0	 
30030	14	0	 
30030	15	0	 
30030	16	0	 
30030	17	0	 
30030	58	0	 
30031	1	0	 
30031	2	0	 
30031	3	0	 
30031	4	0	 
30031	7	1	1
30031	8	0	 
30031	9	0	 
30031	13	0	 
30031	14	0	 
30031	15	0	 
30031	16	0	 
30031	17	0	 
30031	58	0	 
30032	1	0	 
30032	2	0	 
30032	3	1	1
30032	4	0	 
30032	7	0	 
30032	8	0	 
30032	9	0	 
30032	13	0	 
30032	14	0	 
30032	15	0	 
30032	16	0	 
30032	17	0	 
30032	58	0	 
30033	1	0	 
30033	2	0	 
30033	3	0	 
30033	4	0	 
30033	7	0	 
30033	8	0	 
30033	9	0	 
30033	13	0	 
30033	14	0	 
30033	15	0	 
30033	16	0	 
30033	17	0	 
30033	58	1	1
30034	1	0	 
30034	2	1	1
30034	3	0	 
30034	4	0	 
30034	7	1	1
30034	8	0	 
30034	9	0	 
30034	13	0	 
30034	14	0	 
30034	15	0	 
30034	16	0	 
30034	17	0	 
30034	58	0	 
30035	1	0	 
30035	2	0	 
30035	3	0	 
30035	4	0	 
30035	7	1	2
30035	8	0	 
30035	9	0	 
30035	13	0	 
30035	14	0	 
30035	15	0	 
30035	16	0	 
30035	17	0	 
30035	58	0	 
30036	1	 	 
30036	2	 	 
30036	3	 	 
30036	4	 	 
30036	7	 	 
30036	8	 	 
30036	9	 	 
30036	13	 	 
30036	14	 	 
30036	15	 	 
30036	16	 	 
30036	17	 	 
30036	58	 	 
30037	1	0	 
30037	2	0	 
30037	3	0	 
30037	4	0	 
30037	7	1	4
30037	8	0	 
30037	9	0	 
30037	13	0	 
30037	14	0	 
30037	15	0	 
30037	16	0	 
30037	17	0	 
30037	58	0	 
30038	1	0	 
30038	2	0	 
30038	3	0	 
30038	4	0	 
30038	7	1	2
30038	8	0	 
30038	9	0	 
30038	13	0	 
30038	14	0	 
30038	15	0	 
30038	16	0	 
30038	17	0	 
30038	58	0	 
30039	1	0	 
30039	2	0	 
30039	3	0	 
30039	4	0	 
30039	7	1	5
30039	8	0	 
30039	9	0	 
30039	13	0	 
30039	14	0	 
30039	15	0	 
30039	16	0	 
30039	17	0	 
30039	58	0	 
30040	1	0	 
30040	2	0	 
30040	3	0	 
30040	4	0	 
30040	7	1	1
30040	8	0	 
30040	9	0	 
30040	13	0	 
30040	14	0	 
