CHILDCODE	SLVSIDR5	SOWNLVR5	SNMOWNR5	SVLOWNR5
31010	1	 	 	 
31010	2	 	 	 
31010	3	 	 	 
31010	4	 	 	 
31010	6	 	 	 
31010	9	 	 	 
31010	10	 	 	 
31010	11	 	 	 
31010	12	 	 	 
31010	13	 	 	 
31010	14	 	 	 
31010	15	 	 	 
31010	16	 	 	 
31010	17	 	 	 
31010	31	 	 	 
31010	32	 	 	 
31011	1	 	 	 
31011	2	 	 	 
31011	3	 	 	 
31011	4	 	 	 
31011	6	 	 	 
31011	9	 	 	 
31011	10	 	 	 
31011	11	 	 	 
31011	12	 	 	 
31011	13	 	 	 
31011	14	 	 	 
31011	15	 	 	 
31011	16	 	 	 
31011	17	 	 	 
31011	31	 	 	 
31011	32	 	 	 
31012	1	 	 	 
31012	2	 	 	 
31012	3	 	 	 
31012	4	 	 	 
31012	6	 	 	 
31012	9	 	 	 
31012	10	 	 	 
31012	11	 	 	 
31012	12	 	 	 
31012	13	 	 	 
31012	14	 	 	 
31012	15	 	 	 
31012	16	 	 	 
31012	17	 	 	 
31012	31	 	 	 
31012	32	 	 	 
31013	1	 	 	 
31013	2	 	 	 
31013	3	 	 	 
31013	4	 	 	 
31013	6	 	 	 
31013	9	 	 	 
31013	10	 	 	 
31013	11	 	 	 
31013	12	 	 	 
31013	13	 	 	 
31013	14	 	 	 
31013	15	 	 	 
31013	16	 	 	 
31013	17	 	 	 
31013	31	 	 	 
31013	32	 	 	 
31015	1	 	 	 
31015	2	 	 	 
31015	3	 	 	 
31015	4	 	 	 
31015	6	 	 	 
31015	9	 	 	 
31015	10	 	 	 
31015	11	 	 	 
31015	12	 	 	 
31015	13	 	 	 
31015	14	 	 	 
31015	15	 	 	 
31015	16	 	 	 
31015	17	 	 	 
31015	31	 	 	 
31015	32	 	 	 
31016	1	 	 	 
31016	2	 	 	 
31016	3	 	 	 
31016	4	 	 	 
31016	6	 	 	 
31016	9	 	 	 
31016	10	 	 	 
31016	11	 	 	 
31016	12	 	 	 
31016	13	 	 	 
31016	14	 	 	 
31016	15	 	 	 
31016	16	 	 	 
31016	17	 	 	 
31016	31	 	 	 
31016	32	 	 	 
31017	1	 	 	 
31017	2	 	 	 
31017	3	 	 	 
31017	4	 	 	 
31017	6	 	 	 
31017	9	 	 	 
31017	10	 	 	 
31017	11	 	 	 
31017	12	 	 	 
31017	13	 	 	 
31017	14	 	 	 
31017	15	 	 	 
31017	16	 	 	 
31017	17	 	 	 
31017	31	 	 	 
31017	32	 	 	 
31018	1	 	 	 
31018	2	 	 	 
31018	3	 	 	 
31018	4	 	 	 
31018	6	 	 	 
31018	9	 	 	 
31018	10	 	 	 
31018	11	 	 	 
31018	12	 	 	 
31018	13	 	 	 
31018	14	 	 	 
31018	15	 	 	 
31018	16	 	 	 
31018	17	 	 	 
31018	31	 	 	 
31018	32	 	 	 
31020	1	 	 	 
31020	2	 	 	 
31020	3	 	 	 
31020	4	 	 	 
31020	6	 	 	 
31020	9	 	 	 
31020	10	 	 	 
31020	11	 	 	 
31020	12	 	 	 
31020	13	 	 	 
31020	14	 	 	 
31020	15	 	 	 
31020	16	 	 	 
31020	17	 	 	 
31020	31	 	 	 
31020	32	 	 	 
31022	1	 	 	 
31022	2	 	 	 
31022	3	 	 	 
31022	4	 	 	 
31022	6	 	 	 
31022	9	 	 	 
31022	10	 	 	 
31022	11	 	 	 
31022	12	 	 	 
31022	13	 	 	 
31022	14	 	 	 
31022	15	 	 	 
31022	16	 	 	 
31022	17	 	 	 
31022	31	 	 	 
31022	32	 	 	 
31023	1	 	 	 
31023	2	 	 	 
31023	3	 	 	 
31023	4	 	 	 
31023	6	 	 	 
31023	9	 	 	 
31023	10	 	 	 
31023	11	 	 	 
31023	12	 	 	 
31023	13	 	 	 
31023	14	 	 	 
31023	15	 	 	 
31023	16	 	 	 
31023	17	 	 	 
31023	31	 	 	 
31023	32	 	 	 
31024	1	 	 	 
31024	2	 	 	 
31024	3	 	 	 
31024	4	 	 	 
31024	6	 	 	 
31024	9	 	 	 
31024	10	 	 	 
31024	11	 	 	 
31024	12	 	 	 
31024	13	 	 	 
31024	14	 	 	 
31024	15	 	 	 
31024	16	 	 	 
31024	17	 	 	 
31024	31	 	 	 
31024	32	 	 	 
31025	1	 	 	 
31025	2	 	 	 
31025	3	 	 	 
31025	4	 	 	 
31025	6	 	 	 
31025	9	 	 	 
31025	10	 	 	 
31025	11	 	 	 
31025	12	 	 	 
31025	13	 	 	 
31025	14	 	 	 
31025	15	 	 	 
31025	16	 	 	 
31025	17	 	 	 
31025	31	 	 	 
31025	32	 	 	 
31027	1	 	 	 
31027	2	 	 	 
31027	3	 	 	 
31027	4	 	 	 
31027	6	 	 	 
31027	9	 	 	 
31027	10	 	 	 
31027	11	 	 	 
31027	12	 	 	 
31027	13	 	 	 
31027	14	 	 	 
31027	15	 	 	 
31027	16	 	 	 
31027	17	 	 	 
31027	31	 	 	 
31027	32	 	 	 
31029	1	 	 	 
31029	2	 	 	 
31029	3	 	 	 
31029	4	 	 	 
31029	6	 	 	 
31029	9	 	 	 
31029	10	 	 	 
31029	11	 	 	 
31029	12	 	 	 
31029	13	 	 	 
31029	14	 	 	 
31029	15	 	 	 
31029	16	 	 	 
31029	17	 	 	 
31029	31	 	 	 
31029	32	 	 	 
31031	1	 	 	 
31031	2	 	 	 
31031	3	 	 	 
31031	4	 	 	 
31031	6	 	 	 
31031	9	 	 	 
31031	10	 	 	 
31031	11	 	 	 
31031	12	 	 	 
31031	13	 	 	 
31031	14	 	 	 
31031	15	 	 	 
31031	16	 	 	 
31031	17	 	 	 
31031	31	 	 	 
31031	32	 	 	 
31033	1	 	 	 
31033	2	 	 	 
31033	3	 	 	 
31033	4	 	 	 
31033	6	 	 	 
31033	9	 	 	 
31033	10	 	 	 
31033	11	 	 	 
31033	12	 	 	 
31033	13	 	 	 
31033	14	 	 	 
31033	15	 	 	 
31033	16	 	 	 
31033	17	 	 	 
31033	31	 	 	 
31033	32	 	 	 
31034	1	 	 	 
31034	2	 	 	 
31034	3	 	 	 
31034	4	 	 	 
31034	6	 	 	 
31034	9	 	 	 
31034	10	 	 	 
31034	11	 	 	 
31034	12	 	 	 
31034	13	 	 	 
31034	14	 	 	 
31034	15	 	 	 
31034	16	 	 	 
31034	17	 	 	 
31034	31	 	 	 
31034	32	 	 	 
31035	1	 	 	 
31035	2	 	 	 
31035	3	 	 	 
31035	4	 	 	 
31035	6	 	 	 
31035	9	 	 	 
31035	10	 	 	 
31035	11	 	 	 
31035	12	 	 	 
31035	13	 	 	 
31035	14	 	 	 
31035	15	 	 	 
31035	16	 	 	 
31035	17	 	 	 
31035	31	 	 	 
31035	32	 	 	 
31036	1	 	 	 
31036	2	 	 	 
31036	3	 	 	 
31036	4	 	 	 
31036	6	 	 	 
31036	9	 	 	 
31036	10	 	 	 
31036	11	 	 	 
31036	12	 	 	 
31036	13	 	 	 
31036	14	 	 	 
31036	15	 	 	 
31036	16	 	 	 
31036	17	 	 	 
31036	31	 	 	 
31036	32	 	 	 
31037	1	 	 	 
31037	2	 	 	 
31037	3	 	 	 
31037	4	 	 	 
31037	6	 	 	 
31037	9	 	 	 
31037	10	 	 	 
31037	11	 	 	 
31037	12	 	 	 
31037	13	 	 	 
31037	14	 	 	 
31037	15	 	 	 
31037	16	 	 	 
31037	17	 	 	 
31037	31	 	 	 
31037	32	 	 	 
31038	1	 	 	 
31038	2	 	 	 
31038	3	 	 	 
31038	4	 	 	 
31038	6	 	 	 
31038	9	 	 	 
31038	10	 	 	 
31038	11	 	 	 
31038	12	 	 	 
31038	13	 	 	 
31038	14	 	 	 
31038	15	 	 	 
31038	16	 	 	 
31038	17	 	 	 
31038	31	 	 	 
31038	32	 	 	 
31039	1	 	 	 
31039	2	 	 	 
31039	3	 	 	 
31039	4	 	 	 
31039	6	 	 	 
31039	9	 	 	 
31039	10	 	 	 
31039	11	 	 	 
31039	12	 	 	 
31039	13	 	 	 
31039	14	 	 	 
31039	15	 	 	 
31039	16	 	 	 
31039	17	 	 	 
31039	31	 	 	 
31039	32	 	 	 
31042	1	 	 	 
31042	2	 	 	 
31042	3	 	 	 
31042	4	 	 	 
31042	6	 	 	 
31042	9	 	 	 
31042	10	 	 	 
31042	11	 	 	 
31042	12	 	 	 
31042	13	 	 	 
31042	14	 	 	 
31042	15	 	 	 
31042	16	 	 	 
31042	17	 	 	 
31042	31	 	 	 
31042	32	 	 	 
31043	1	 	 	 
31043	2	 	 	 
31043	3	 	 	 
31043	4	 	 	 
31043	6	 	 	 
31043	9	 	 	 
31043	10	 	 	 
31043	11	 	 	 
31043	12	 	 	 
31043	13	 	 	 
31043	14	 	 	 
31043	15	 	 	 
31043	16	 	 	 
31043	17	 	 	 
31043	31	 	 	 
31043	32	 	 	 
31044	1	 	 	 
31044	2	 	 	 
31044	3	 	 	 
31044	4	 	 	 
31044	6	 	 	 
31044	9	 	 	 
31044	10	 	 	 
31044	11	 	 	 
31044	12	 	 	 
31044	13	 	 	 
31044	14	 	 	 
31044	15	 	 	 
31044	16	 	 	 
31044	17	 	 	 
31044	31	 	 	 
31044	32	 	 	 
31045	1	 	 	 
31045	2	 	 	 
31045	3	 	 	 
31045	4	 	 	 
31045	6	 	 	 
31045	9	 	 	 
31045	10	 	 	 
31045	11	 	 	 
31045	12	 	 	 
31045	13	 	 	 
31045	14	 	 	 
31045	15	 	 	 
31045	16	 	 	 
31045	17	 	 	 
31045	31	 	 	 
31045	32	 	 	 
31046	1	 	 	 
31046	2	 	 	 
31046	3	 	 	 
31046	4	 	 	 
31046	6	 	 	 
31046	9	 	 	 
31046	10	 	 	 
31046	11	 	 	 
31046	12	 	 	 
31046	13	 	 	 
31046	14	 	 	 
31046	15	 	 	 
31046	16	 	 	 
31046	17	 	 	 
31046	31	 	 	 
31046	32	 	 	 
31047	1	 	 	 
31047	2	 	 	 
31047	3	 	 	 
31047	4	 	 	 
31047	6	 	 	 
31047	9	 	 	 
31047	10	 	 	 
31047	11	 	 	 
31047	12	 	 	 
31047	13	 	 	 
31047	14	 	 	 
31047	15	 	 	 
31047	16	 	 	 
31047	17	 	 	 
31047	31	 	 	 
31047	32	 	 	 
31050	1	 	 	 
31050	2	 	 	 
31050	3	 	 	 
31050	4	 	 	 
31050	6	 	 	 
31050	9	 	 	 
31050	10	 	 	 
31050	11	 	 	 
31050	12	 	 	 
31050	13	 	 	 
31050	14	 	 	 
31050	15	 	 	 
31050	16	 	 	 
31050	17	 	 	 
31050	31	 	 	 
31050	32	 	 	 
41001	1	 	 	 
41001	2	 	 	 
41001	3	 	 	 
41001	4	 	 	 
41001	6	 	 	 
41001	9	 	 	 
41001	10	 	 	 
41001	11	 	 	 
41001	12	 	 	 
41001	13	 	 	 
41001	14	 	 	 
41001	15	 	 	 
41001	16	 	 	 
41001	17	 	 	 
41001	31	 	 	 
41001	32	 	 	 
41002	1	 	 	 
41002	2	 	 	 
41002	3	 	 	 
41002	4	 	 	 
41002	6	 	 	 
41002	9	 	 	 
41002	10	 	 	 
41002	11	 	 	 
41002	12	 	 	 
41002	13	 	 	 
41002	14	 	 	 
41002	15	 	 	 
41002	16	 	 	 
41002	17	 	 	 
41002	31	 	 	 
41002	32	 	 	 
41003	1	 	 	 
41003	2	 	 	 
41003	3	 	 	 
41003	4	 	 	 
41003	6	 	 	 
41003	9	 	 	 
41003	10	 	 	 
41003	11	 	 	 
41003	12	 	 	 
41003	13	 	 	 
41003	14	 	 	 
41003	15	 	 	 
41003	16	 	 	 
41003	17	 	 	 
41003	31	 	 	 
41003	32	 	 	 
41005	1	 	 	 
41005	2	 	 	 
41005	3	 	 	 
41005	4	 	 	 
41005	6	 	 	 
41005	9	 	 	 
41005	10	 	 	 
41005	11	 	 	 
41005	12	 	 	 
41005	13	 	 	 
41005	14	 	 	 
41005	15	 	 	 
41005	16	 	 	 
41005	17	 	 	 
41005	31	 	 	 
41005	32	 	 	 
41006	1	 	 	 
41006	2	 	 	 
41006	3	 	 	 
41006	4	 	 	 
41006	6	 	 	 
41006	9	 	 	 
41006	10	 	 	 
41006	11	 	 	 
41006	12	 	 	 
41006	13	 	 	 
41006	14	 	 	 
41006	15	 	 	 
41006	16	 	 	 
41006	17	 	 	 
41006	31	 	 	 
41006	32	 	 	 
41007	1	 	 	 
41007	2	 	 	 
41007	3	 	 	 
41007	4	 	 	 
41007	6	 	 	 
41007	9	 	 	 
41007	10	 	 	 
41007	11	 	 	 
41007	12	 	 	 
41007	13	 	 	 
41007	14	 	 	 
41007	15	 	 	 
41007	16	 	 	 
41007	17	 	 	 
41007	31	 	 	 
41007	32	 	 	 
41008	1	 	 	 
41008	2	 	 	 
41008	3	 	 	 
41008	4	 	 	 
41008	6	 	 	 
41008	9	 	 	 
41008	10	 	 	 
41008	11	 	 	 
41008	12	 	 	 
41008	13	 	 	 
41008	14	 	 	 
41008	15	 	 	 
41008	16	 	 	 
41008	17	 	 	 
41008	31	 	 	 
41008	32	 	 	 
41009	1	 	 	 
41009	2	 	 	 
41009	3	 	 	 
41009	4	 	 	 
41009	6	 	 	 
41009	9	 	 	 
41009	10	 	 	 
41009	11	 	 	 
41009	12	 	 	 
41009	13	 	 	 
41009	14	 	 	 
41009	15	 	 	 
41009	16	 	 	 
41009	17	 	 	 
41009	31	 	 	 
41009	32	 	 	 
41010	1	 	 	 
41010	2	 	 	 
41010	3	 	 	 
41010	4	 	 	 
41010	6	 	 	 
41010	9	 	 	 
41010	10	 	 	 
41010	11	 	 	 
41010	12	 	 	 
41010	13	 	 	 
41010	14	 	 	 
41010	15	 	 	 
41010	16	 	 	 
41010	17	 	 	 
41010	31	 	 	 
41010	32	 	 	 
41011	1	 	 	 
41011	2	 	 	 
41011	3	 	 	 
41011	4	 	 	 
41011	6	 	 	 
41011	9	 	 	 
41011	10	 	 	 
41011	11	 	 	 
41011	12	 	 	 
41011	13	 	 	 
41011	14	 	 	 
41011	15	 	 	 
41011	16	 	 	 
41011	17	 	 	 
41011	31	 	 	 
41011	32	 	 	 
41012	1	 	 	 
41012	2	 	 	 
41012	3	 	 	 
41012	4	 	 	 
41012	6	 	 	 
41012	9	 	 	 
41012	10	 	 	 
41012	11	 	 	 
41012	12	 	 	 
41012	13	 	 	 
41012	14	 	 	 
41012	15	 	 	 
41012	16	 	 	 
41012	17	 	 	 
41012	31	 	 	 
41012	32	 	 	 
41013	1	 	 	 
41013	2	 	 	 
41013	3	 	 	 
41013	4	 	 	 
41013	6	 	 	 
41013	9	 	 	 
41013	10	 	 	 
41013	11	 	 	 
41013	12	 	 	 
41013	13	 	 	 
41013	14	 	 	 
41013	15	 	 	 
41013	16	 	 	 
41013	17	 	 	 
41013	31	 	 	 
41013	32	 	 	 
41014	1	 	 	 
41014	2	 	 	 
41014	3	 	 	 
41014	4	 	 	 
41014	6	 	 	 
41014	9	 	 	 
41014	10	 	 	 
41014	11	 	 	 
41014	12	 	 	 
41014	13	 	 	 
41014	14	 	 	 
41014	15	 	 	 
41014	16	 	 	 
41014	17	 	 	 
41014	31	 	 	 
41014	32	 	 	 
41015	1	 	 	 
41015	2	 	 	 
41015	3	 	 	 
41015	4	 	 	 
41015	6	 	 	 
41015	9	 	 	 
41015	10	 	 	 
41015	11	 	 	 
41015	12	 	 	 
41015	13	 	 	 
41015	14	 	 	 
41015	15	 	 	 
41015	16	 	 	 
41015	17	 	 	 
41015	31	 	 	 
41015	32	 	 	 
41016	1	 	 	 
41016	2	 	 	 
41016	3	 	 	 
41016	4	 	 	 
41016	6	 	 	 
41016	9	 	 	 
41016	10	 	 	 
41016	11	 	 	 
41016	12	 	 	 
41016	13	 	 	 
41016	14	 	 	 
41016	15	 	 	 
41016	16	 	 	 
41016	17	 	 	 
41016	31	 	 	 
41016	32	 	 	 
41017	1	 	 	 
41017	2	 	 	 
41017	3	 	 	 
41017	4	 	 	 
41017	6	 	 	 
41017	9	 	 	 
41017	10	 	 	 
41017	11	 	 	 
41017	12	 	 	 
41017	13	 	 	 
41017	14	 	 	 
41017	15	 	 	 
41017	16	 	 	 
41017	17	 	 	 
41017	31	 	 	 
41017	32	 	 	 
41018	1	 	 	 
41018	2	 	 	 
41018	3	 	 	 
41018	4	 	 	 
41018	6	 	 	 
41018	9	 	 	 
41018	10	 	 	 
41018	11	 	 	 
41018	12	 	 	 
41018	13	 	 	 
41018	14	 	 	 
41018	15	 	 	 
41018	16	 	 	 
41018	17	 	 	 
41018	31	 	 	 
41018	32	 	 	 
41020	1	 	 	 
41020	2	 	 	 
41020	3	 	 	 
41020	4	 	 	 
41020	6	 	 	 
41020	9	 	 	 
41020	10	 	 	 
41020	11	 	 	 
41020	12	 	 	 
41020	13	 	 	 
41020	14	 	 	 
41020	15	 	 	 
41020	16	 	 	 
41020	17	 	 	 
41020	31	 	 	 
41020	32	 	 	 
41021	1	 	 	 
41021	2	 	 	 
41021	3	 	 	 
41021	4	 	 	 
41021	6	 	 	 
41021	9	 	 	 
41021	10	 	 	 
41021	11	 	 	 
41021	12	 	 	 
41021	13	 	 	 
41021	14	 	 	 
41021	15	 	 	 
41021	16	 	 	 
41021	17	 	 	 
41021	31	 	 	 
41021	32	 	 	 
41022	1	 	 	 
41022	2	 	 	 
41022	3	 	 	 
41022	4	 	 	 
41022	6	 	 	 
41022	9	 	 	 
41022	10	 	 	 
41022	11	 	 	 
41022	12	 	 	 
41022	13	 	 	 
41022	14	 	 	 
41022	15	 	 	 
41022	16	 	 	 
41022	17	 	 	 
41022	31	 	 	 
41022	32	 	 	 
41023	1	 	 	 
41023	2	 	 	 
41023	3	 	 	 
41023	4	 	 	 
41023	6	 	 	 
41023	9	 	 	 
41023	10	 	 	 
41023	11	 	 	 
41023	12	 	 	 
41023	13	 	 	 
41023	14	 	 	 
41023	15	 	 	 
41023	16	 	 	 
41023	17	 	 	 
41023	31	 	 	 
41023	32	 	 	 
41024	1	 	 	 
41024	2	 	 	 
41024	3	 	 	 
41024	4	 	 	 
41024	6	 	 	 
41024	9	 	 	 
41024	10	 	 	 
41024	11	 	 	 
41024	12	 	 	 
41024	13	 	 	 
41024	14	 	 	 
41024	15	 	 	 
41024	16	 	 	 
41024	17	 	 	 
41024	31	 	 	 
41024	32	 	 	 
41025	1	 	 	 
41025	2	 	 	 
41025	3	 	 	 
41025	4	 	 	 
41025	6	 	 	 
41025	9	 	 	 
41025	10	 	 	 
41025	11	 	 	 
41025	12	 	 	 
41025	13	 	 	 
41025	14	 	 	 
41025	15	 	 	 
41025	16	 	 	 
41025	17	 	 	 
41025	31	 	 	 
41025	32	 	 	 
41026	1	 	 	 
41026	2	 	 	 
41026	3	 	 	 
41026	4	 	 	 
41026	6	 	 	 
41026	9	 	 	 
41026	10	 	 	 
41026	11	 	 	 
41026	12	 	 	 
41026	13	 	 	 
41026	14	 	 	 
41026	15	 	 	 
41026	16	 	 	 
41026	17	 	 	 
41026	31	 	 	 
41026	32	 	 	 
41027	1	 	 	 
41027	2	 	 	 
41027	3	 	 	 
41027	4	 	 	 
41027	6	 	 	 
41027	9	 	 	 
41027	10	 	 	 
41027	11	 	 	 
41027	12	 	 	 
41027	13	 	 	 
41027	14	 	 	 
41027	15	 	 	 
41027	16	 	 	 
41027	17	 	 	 
41027	31	 	 	 
41027	32	 	 	 
41028	1	 	 	 
41028	2	 	 	 
41028	3	 	 	 
41028	4	 	 	 
41028	6	 	 	 
41028	9	 	 	 
41028	10	 	 	 
41028	11	 	 	 
41028	12	 	 	 
41028	13	 	 	 
41028	14	 	 	 
41028	15	 	 	 
41028	16	 	 	 
41028	17	 	 	 
41028	31	 	 	 
41028	32	 	 	 
41029	1	 	 	 
41029	2	 	 	 
41029	3	 	 	 
41029	4	 	 	 
41029	6	 	 	 
41029	9	 	 	 
41029	10	 	 	 
41029	11	 	 	 
41029	12	 	 	 
41029	13	 	 	 
41029	14	 	 	 
41029	15	 	 	 
41029	16	 	 	 
41029	17	 	 	 
41029	31	 	 	 
41029	32	 	 	 
41030	1	 	 	 
41030	2	 	 	 
41030	3	 	 	 
41030	4	 	 	 
41030	6	 	 	 
41030	9	 	 	 
41030	10	 	 	 
41030	11	 	 	 
41030	12	 	 	 
41030	13	 	 	 
41030	14	 	 	 
41030	15	 	 	 
41030	16	 	 	 
41030	17	 	 	 
41030	31	 	 	 
41030	32	 	 	 
41031	1	 	 	 
41031	2	 	 	 
41031	3	 	 	 
41031	4	 	 	 
41031	6	 	 	 
41031	9	 	 	 
41031	10	 	 	 
41031	11	 	 	 
41031	12	 	 	 
41031	13	 	 	 
41031	14	 	 	 
41031	15	 	 	 
41031	16	 	 	 
41031	17	 	 	 
41031	31	 	 	 
41031	32	 	 	 
41032	1	 	 	 
41032	2	 	 	 
41032	3	 	 	 
41032	4	 	 	 
41032	6	 	 	 
41032	9	 	 	 
41032	10	 	 	 
41032	11	 	 	 
41032	12	 	 	 
41032	13	 	 	 
41032	14	 	 	 
41032	15	 	 	 
41032	16	 	 	 
41032	17	 	 	 
41032	31	 	 	 
41032	32	 	 	 
41034	1	 	 	 
41034	2	 	 	 
41034	3	 	 	 
41034	4	 	 	 
41034	6	 	 	 
41034	9	 	 	 
41034	10	 	 	 
41034	11	 	 	 
41034	12	 	 	 
41034	13	 	 	 
41034	14	 	 	 
41034	15	 	 	 
41034	16	 	 	 
41034	17	 	 	 
41034	31	 	 	 
41034	32	 	 	 
41035	1	 	 	 
41035	2	 	 	 
41035	3	 	 	 
41035	4	 	 	 
41035	6	 	 	 
41035	9	 	 	 
41035	10	 	 	 
41035	11	 	 	 
41035	12	 	 	 
41035	13	 	 	 
41035	14	 	 	 
41035	15	 	 	 
41035	16	 	 	 
41035	17	 	 	 
41035	31	 	 	 
41035	32	 	 	 
41036	1	 	 	 
41036	2	 	 	 
41036	3	 	 	 
41036	4	 	 	 
41036	6	 	 	 
41036	9	 	 	 
41036	10	 	 	 
41036	11	 	 	 
41036	12	 	 	 
41036	13	 	 	 
41036	14	 	 	 
41036	15	 	 	 
41036	16	 	 	 
41036	17	 	 	 
41036	31	 	 	 
41036	32	 	 	 
41037	1	 	 	 
41037	2	 	 	 
41037	3	 	 	 
41037	4	 	 	 
41037	6	 	 	 
41037	9	 	 	 
41037	10	 	 	 
41037	11	 	 	 
41037	12	 	 	 
41037	13	 	 	 
41037	14	 	 	 
41037	15	 	 	 
41037	16	 	 	 
41037	17	 	 	 
41037	31	 	 	 
41037	32	 	 	 
41038	1	 	 	 
41038	2	 	 	 
41038	3	 	 	 
41038	4	 	 	 
41038	6	 	 	 
41038	9	 	 	 
41038	10	 	 	 
41038	11	 	 	 
41038	12	 	 	 
41038	13	 	 	 
41038	14	 	 	 
41038	15	 	 	 
41038	16	 	 	 
41038	17	 	 	 
41038	31	 	 	 
41038	32	 	 	 
41039	1	 	 	 
41039	2	 	 	 
41039	3	 	 	 
41039	4	 	 	 
41039	6	 	 	 
41039	9	 	 	 
41039	10	 	 	 
41039	11	 	 	 
41039	12	 	 	 
41039	13	 	 	 
41039	14	 	 	 
41039	15	 	 	 
41039	16	 	 	 
41039	17	 	 	 
41039	31	 	 	 
41039	32	 	 	 
41040	1	 	 	 
41040	2	 	 	 
41040	3	 	 	 
41040	4	 	 	 
41040	6	 	 	 
41040	9	 	 	 
41040	10	 	 	 
41040	11	 	 	 
41040	12	 	 	 
41040	13	 	 	 
41040	14	 	 	 
41040	15	 	 	 
41040	16	 	 	 
41040	17	 	 	 
41040	31	 	 	 
41040	32	 	 	 
41041	1	 	 	 
41041	2	 	 	 
41041	3	 	 	 
41041	4	 	 	 
41041	6	 	 	 
41041	9	 	 	 
41041	10	 	 	 
41041	11	 	 	 
41041	12	 	 	 
41041	13	 	 	 
41041	14	 	 	 
41041	15	 	 	 
41041	16	 	 	 
41041	17	 	 	 
41041	31	 	 	 
41041	32	 	 	 
41042	1	 	 	 
41042	2	 	 	 
41042	3	 	 	 
41042	4	 	 	 
41042	6	 	 	 
41042	9	 	 	 
41042	10	 	 	 
41042	11	 	 	 
41042	12	 	 	 
41042	13	 	 	 
41042	14	 	 	 
41042	15	 	 	 
41042	16	 	 	 
41042	17	 	 	 
41042	31	 	 	 
41042	32	 	 	 
41043	1	 	 	 
41043	2	 	 	 
41043	3	 	 	 
41043	4	 	 	 
41043	6	 	 	 
41043	9	 	 	 
41043	10	 	 	 
41043	11	 	 	 
41043	12	 	 	 
41043	13	 	 	 
41043	14	 	 	 
41043	15	 	 	 
41043	16	 	 	 
41043	17	 	 	 
41043	31	 	 	 
41043	32	 	 	 
41044	1	 	 	 
41044	2	 	 	 
41044	3	 	 	 
41044	4	 	 	 
41044	6	 	 	 
41044	9	 	 	 
41044	10	 	 	 
41044	11	 	 	 
41044	12	 	 	 
41044	13	 	 	 
41044	14	 	 	 
41044	15	 	 	 
41044	16	 	 	 
41044	17	 	 	 
41044	31	 	 	 
41044	32	 	 	 
41045	1	 	 	 
41045	2	 	 	 
41045	3	 	 	 
41045	4	 	 	 
41045	6	 	 	 
41045	9	 	 	 
41045	10	 	 	 
41045	11	 	 	 
41045	12	 	 	 
41045	13	 	 	 
41045	14	 	 	 
41045	15	 	 	 
41045	16	 	 	 
41045	17	 	 	 
41045	31	 	 	 
41045	32	 	 	 
41046	1	 	 	 
41046	2	 	 	 
41046	3	 	 	 
41046	4	 	 	 
41046	6	 	 	 
41046	9	 	 	 
41046	10	 	 	 
41046	11	 	 	 
41046	12	 	 	 
41046	13	 	 	 
41046	14	 	 	 
41046	15	 	 	 
41046	16	 	 	 
41046	17	 	 	 
41046	31	 	 	 
41046	32	 	 	 
41047	1	 	 	 
41047	2	 	 	 
41047	3	 	 	 
41047	4	 	 	 
41047	6	 	 	 
41047	9	 	 	 
41047	10	 	 	 
41047	11	 	 	 
41047	12	 	 	 
41047	13	 	 	 
41047	14	 	 	 
41047	15	 	 	 
41047	16	 	 	 
41047	17	 	 	 
41047	31	 	 	 
41047	32	 	 	 
41048	1	 	 	 
41048	2	 	 	 
41048	3	 	 	 
41048	4	 	 	 
41048	6	 	 	 
41048	9	 	 	 
41048	10	 	 	 
41048	11	 	 	 
41048	12	 	 	 
41048	13	 	 	 
41048	14	 	 	 
41048	15	 	 	 
41048	16	 	 	 
41048	17	 	 	 
41048	31	 	 	 
41048	32	 	 	 
41050	1	 	 	 
41050	2	 	 	 
41050	3	 	 	 
41050	4	 	 	 
41050	6	 	 	 
41050	9	 	 	 
41050	10	 	 	 
41050	11	 	 	 
41050	12	 	 	 
41050	13	 	 	 
41050	14	 	 	 
41050	15	 	 	 
41050	16	 	 	 
41050	17	 	 	 
41050	31	 	 	 
41050	32	 	 	 
51001	1	 	 	 
51001	2	 	 	 
51001	3	 	 	 
51001	4	 	 	 
51001	6	 	 	 
51001	9	 	 	 
51001	10	 	 	 
51001	11	 	 	 
51001	12	 	 	 
51001	13	 	 	 
51001	14	 	 	 
51001	15	 	 	 
51001	16	 	 	 
51001	17	 	 	 
51001	31	 	 	 
51001	32	 	 	 
51002	1	 	 	 
51002	2	 	 	 
51002	3	 	 	 
51002	4	 	 	 
51002	6	 	 	 
51002	9	 	 	 
51002	10	 	 	 
51002	11	 	 	 
51002	12	 	 	 
51002	13	 	 	 
51002	14	 	 	 
51002	15	 	 	 
51002	16	 	 	 
51002	17	 	 	 
51002	31	 	 	 
51002	32	 	 	 
51003	1	 	 	 
51003	2	 	 	 
51003	3	 	 	 
51003	4	 	 	 
51003	6	 	 	 
51003	9	 	 	 
51003	10	 	 	 
51003	11	 	 	 
51003	12	 	 	 
51003	13	 	 	 
51003	14	 	 	 
51003	15	 	 	 
51003	16	 	 	 
51003	17	 	 	 
51003	31	 	 	 
51003	32	 	 	 
51004	1	 	 	 
51004	2	 	 	 
51004	3	 	 	 
51004	4	 	 	 
