CHILDCODE	HHDCIDR5	HVEMDER5	MADDECR5	WHOPRVR5
61008	5	1	1	1
61008	6	1	1	4
61008	7	1	1	1
61008	8	1	1	1
61008	9	1	1	4
61008	10	1	1	1
61008	11	1	1	1
61009	1	1	1	1
61009	2	0	1	3
61009	3	1	1	1
61009	4	1	1	1
61009	5	1	1	3
61009	6	0	1	1
61009	7	1	1	1
61009	8	1	1	1
61009	9	1	1	1
61009	10	1	1	3
61009	11	0	1	1
61011	1	1	1	1
61011	2	1	1	8
61011	3	1	1	8
61011	4	1	1	8
61011	5	1	1	1
61011	6	1	1	8
61011	7	1	1	1
61011	8	1	1	1
61011	9	1	1	8
61011	10	1	1	1
61011	11	1	1	1
61012	1	1	1	1
61012	2	1	1	4
61012	3	1	1	1
61012	4	1	1	1
61012	5	1	1	1
61012	6	1	1	4
61012	7	1	1	1
61012	8	1	1	1
61012	9	1	1	1
61012	10	1	1	3
61012	11	1	1	1
61013	1	1	1	1
61013	2	1	1	1
61013	3	1	1	1
61013	4	1	1	1
61013	5	1	1	1
61013	6	1	1	1
61013	7	1	1	1
61013	8	1	1	1
61013	9	1	1	1
61013	10	1	1	1
61013	11	1	1	1
61014	1	1	1	1
61014	2	1	1	6
61014	3	1	1	1
61014	4	1	1	1
61014	5	1	1	1
61014	6	1	1	1
61014	7	0	1	1
61014	8	0	1	1
61014	9	0	1	6
61014	10	1	1	3
61014	11	0	1	1
61015	1	1	1	1
61015	2	1	1	8
61015	3	1	1	3
61015	4	1	1	8
61015	5	1	1	1
61015	6	1	1	8
61015	7	1	1	1
61015	8	1	1	1
61015	9	1	1	3
61015	10	1	1	1
61015	11	1	1	2
61016	1	1	1	1
61016	2	1	1	2
61016	3	1	1	2
61016	4	1	1	2
61016	5	1	1	1
61016	6	1	1	1
61016	7	1	1	1
61016	8	1	1	1
61016	9	1	1	1
61016	10	1	1	1
61016	11	1	1	1
61017	1	1	1	1
61017	2	1	1	3
61017	3	1	1	3
61017	4	1	1	1
61017	5	1	1	3
61017	6	1	1	3
61017	7	1	1	3
61017	8	1	1	1
61017	9	1	1	3
61017	10	1	1	1
61017	11	1	1	1
61018	1	1	1	1
61018	2	1	1	7
61018	3	1	1	2
61018	4	1	1	1
61018	5	1	1	1
61018	6	1	1	1
61018	7	1	1	1
61018	8	1	1	2
61018	9	1	1	3
61018	10	1	1	1
61018	11	1	1	6
61019	1	1	1	1
61019	2	1	1	1
61019	3	1	1	3
61019	4	1	1	3
61019	5	1	1	1
61019	6	1	1	4
61019	7	1	1	1
61019	8	1	1	1
61019	9	1	1	3
61019	10	1	1	1
61019	11	1	1	1
61020	1	1	1	1
61020	2	1	1	3
61020	3	1	1	7
61020	4	1	1	7
61020	5	1	1	1
61020	6	1	0	3
61020	7	1	1	1
61020	8	1	1	1
61020	9	1	1	3
61020	10	1	1	3
61020	11	1	1	3
61021	1	1	1	1
61021	2	0	1	1
61021	3	0	1	1
61021	4	1	1	1
61021	5	1	1	1
61021	6	1	1	8
61021	7	1	1	1
61021	8	0	1	1
61021	9	1	1	1
61021	10	0	1	1
61021	11	0	1	1
61024	1	1	1	1
61024	2	1	1	7
61024	3	1	1	7
61024	4	1	1	7
61024	5	1	1	1
61024	6	1	1	4
61024	7	1	1	1
61024	8	1	1	1
61024	9	1	1	3
61024	10	1	1	3
61024	11	1	1	2
61025	1	1	1	1
61025	2	1	0	3
61025	3	1	1	1
61025	4	1	1	3
61025	5	1	1	1
61025	6	1	1	1
61025	7	1	1	1
61025	8	1	1	1
61025	9	1	1	1
61025	10	1	1	3
61025	11	1	1	1
61026	1	1	1	1
61026	2	1	0	3
61026	3	1	1	1
61026	4	1	1	1
61026	5	1	1	1
61026	6	1	0	1
61026	7	1	1	7
61026	8	0	1	1
61026	9	1	1	3
61026	10	0	1	1
61026	11	0	1	1
61028	1	1	1	2
61028	2	1	1	2
61028	3	1	1	2
61028	4	1	1	2
61028	5	1	1	2
61028	6	1	1	2
61028	7	1	1	2
61028	8	1	1	2
61028	9	1	1	2
61028	10	1	1	2
61028	11	1	1	2
61029	1	1	1	1
61029	2	1	1	1
61029	3	1	1	1
61029	4	1	1	1
61029	5	1	1	1
61029	6	1	1	1
61029	7	1	1	1
61029	8	1	1	1
61029	9	1	1	1
61029	10	1	1	7
61029	11	1	1	6
61030	1	1	1	1
61030	2	1	1	7
61030	3	1	1	6
61030	4	1	1	6
61030	5	1	1	6
61030	6	1	1	6
61030	7	1	1	1
61030	8	1	1	1
61030	9	1	1	6
61030	10	1	1	3
61030	11	1	1	6
61031	1	1	1	1
61031	2	1	1	1
61031	3	1	1	1
61031	4	1	1	1
61031	5	1	1	1
61031	6	1	1	1
61031	7	1	1	1
61031	8	1	1	1
61031	9	1	1	1
61031	10	0	1	1
61031	11	0	1	6
61032	1	1	1	1
61032	2	1	1	3
61032	3	1	1	8
61032	4	1	1	8
61032	5	1	1	8
61032	6	1	1	8
61032	7	1	1	1
61032	8	1	1	1
61032	9	1	1	1
61032	10	1	1	1
61032	11	1	1	1
61033	1	1	1	2
61033	2	1	1	3
61033	3	1	1	2
61033	4	0	0	3
61033	5	1	1	2
61033	6	1	1	2
61033	7	1	1	2
61033	8	0	0	3
61033	9	0	0	3
61033	10	1	1	2
61033	11	1	1	2
61034	1	1	1	1
61034	2	1	1	8
61034	3	1	1	8
61034	4	1	1	8
61034	5	1	1	8
61034	6	1	1	8
61034	7	1	1	1
61034	8	1	1	1
61034	9	1	1	1
61034	10	1	1	1
61034	11	1	1	1
61035	1	0	1	1
61035	2	1	1	3
61035	3	1	1	1
61035	4	0	1	1
61035	5	1	0	3
61035	6	0	1	1
61035	7	0	1	1
61035	8	1	0	3
61035	9	0	1	1
61035	10	1	1	3
61035	11	1	1	1
61036	1	1	1	1
61036	2	1	1	1
61036	3	1	1	1
61036	4	1	1	1
61036	5	1	1	1
61036	6	1	1	1
61036	7	1	1	1
61036	8	1	1	1
61036	9	1	1	2
61036	10	1	1	1
61036	11	1	1	2
61037	1	1	1	3
61037	2	1	1	3
61037	3	1	1	7
61037	4	1	1	3
61037	5	1	1	7
61037	6	1	0	3
61037	7	1	1	7
61037	8	1	1	1
61037	9	1	1	3
61037	10	1	1	7
61037	11	1	1	1
61038	1	1	1	1
61038	2	1	1	1
61038	3	1	1	1
61038	4	1	1	1
61038	5	1	1	1
61038	6	1	1	1
61038	7	1	1	1
61038	8	1	1	1
61038	9	1	1	1
61038	10	1	1	1
61038	11	1	1	1
61039	1	1	1	1
61039	2	1	1	3
61039	3	1	1	3
61039	4	1	1	3
61039	5	1	1	3
61039	6	1	1	3
61039	7	1	1	1
61039	8	1	1	1
61039	9	1	1	3
61039	10	1	1	1
61039	11	1	1	1
61040	1	1	1	1
61040	2	1	1	3
61040	3	1	0	3
61040	4	1	1	3
61040	5	1	1	1
61040	6	1	1	3
61040	7	1	1	1
61040	8	1	1	1
61040	9	1	0	3
61040	10	1	1	1
61040	11	1	1	1
61041	1	1	1	1
61041	2	0	0	4
61041	3	1	1	8
61041	4	0	0	4
61041	5	1	1	7
61041	6	1	1	8
61041	7	1	1	1
61041	8	0	1	1
61041	9	0	1	1
61041	10	0	1	1
61041	11	0	1	1
61042	1	1	1	1
61042	2	1	1	7
61042	3	1	1	1
61042	4	1	1	1
61042	5	1	1	7
61042	6	1	1	1
61042	7	1	1	1
61042	8	1	1	1
61042	9	1	1	7
61042	10	1	1	7
61042	11	1	1	6
61043	1	1	1	1
61043	2	1	0	3
61043	3	0	1	3
61043	4	1	1	1
61043	5	1	1	1
61043	6	1	0	3
61043	7	1	1	1
61043	8	0	0	3
61043	9	1	1	1
61043	10	0	1	1
61043	11	0	1	1
61044	1	1	1	1
61044	2	0	1	8
61044	3	0	1	7
61044	4	1	1	1
61044	5	1	1	1
61044	6	1	1	1
61044	7	1	1	7
61044	8	0	1	7
61044	9	1	1	7
61044	10	0	1	1
61044	11	0	1	1
61046	1	1	1	1
61046	2	0	1	2
61046	3	0	1	1
61046	4	0	1	2
61046	5	0	1	1
61046	6	0	1	2
61046	7	1	1	2
61046	8	0	1	2
61046	9	1	1	2
61046	10	1	1	3
61046	11	0	1	2
61047	1	1	1	1
61047	2	1	1	1
61047	3	1	1	1
61047	4	1	1	1
61047	5	1	1	1
61047	6	1	1	1
61047	7	1	1	1
61047	8	1	1	1
61047	9	1	1	1
61047	10	1	1	1
61047	11	1	1	1
61048	1	1	1	1
61048	2	1	1	3
61048	3	1	1	3
61048	4	1	1	3
61048	5	1	1	3
61048	6	1	1	3
61048	7	1	1	3
61048	8	1	1	3
61048	9	1	1	3
61048	10	1	1	1
61048	11	1	1	1
61049	1	1	1	1
61049	2	1	1	3
61049	3	1	1	3
61049	4	1	0	3
61049	5	1	1	1
61049	6	1	1	1
61049	7	1	1	1
61049	8	1	1	1
61049	9	1	0	3
61049	10	1	1	1
61049	11	1	1	1
61050	1	1	1	1
61050	2	1	1	3
61050	3	1	1	7
61050	4	1	1	1
61050	5	1	1	1
61050	6	1	1	3
61050	7	1	1	1
61050	8	0	1	1
61050	9	1	1	1
61050	10	1	1	7
61050	11	1	1	6
61052	1	1	1	1
61052	2	1	0	3
61052	3	1	1	1
61052	4	1	1	1
61052	5	1	1	1
61052	6	1	0	3
61052	7	1	1	1
61052	8	0	1	1
61052	9	1	1	1
61052	10	1	1	1
61052	11	1	1	2
61055	1	1	1	1
61055	2	1	1	3
61055	3	1	1	3
61055	4	1	1	3
61055	5	1	1	1
61055	6	1	1	3
61055	7	1	1	1
61055	8	1	1	1
61055	9	1	1	3
61055	10	1	1	1
61055	11	1	1	1
61056	1	1	1	1
61056	2	1	1	3
61056	3	1	1	3
61056	4	1	1	3
61056	5	1	1	1
61056	6	0	0	3
61056	7	1	1	1
61056	8	0	0	3
61056	9	0	0	3
61056	10	1	1	1
61056	11	1	1	1
61057	1	1	1	1
61057	2	1	0	3
61057	3	1	1	1
61057	4	1	1	1
61057	5	0	1	1
61057	6	1	1	3
61057	7	1	1	3
61057	8	0	1	3
61057	9	0	0	3
61057	10	1	1	7
61057	11	1	1	2
61076	1	1	1	1
61076	2	1	1	6
61076	3	1	1	6
61076	4	1	1	6
61076	5	1	1	7
61076	6	1	1	6
61076	7	1	1	1
61076	8	1	1	1
61076	9	1	1	6
61076	10	1	1	1
61076	11	1	1	6
61079	1	1	1	1
61079	2	1	0	3
61079	3	1	1	1
61079	4	1	1	3
61079	5	1	1	1
61079	6	1	0	3
61079	7	1	1	1
61079	8	1	1	1
61079	9	1	1	1
61079	10	0	0	3
61079	11	0	1	1
61104	1	0	1	1
61104	2	1	1	3
61104	3	1	1	3
61104	4	0	1	2
61104	5	1	1	3
61104	6	0	1	3
61104	7	1	1	3
61104	8	1	1	3
61104	9	0	1	2
61104	10	1	1	1
61104	11	0	1	2
71001	1	1	1	1
71001	2	1	1	4
71001	3	1	1	1
71001	4	1	1	1
71001	5	1	1	3
71001	6	1	1	3
71001	7	1	1	3
71001	8	1	1	1
71001	9	1	1	3
71001	10	1	1	1
71001	11	1	1	1
71002	1	0	1	1
71002	2	1	1	2
71002	3	0	1	1
71002	4	1	1	1
71002	5	1	1	1
71002	6	1	1	2
71002	7	1	1	2
71002	8	0	1	1
71002	9	1	1	7
71002	10	1	1	7
71002	11	1	1	2
71003	1	1	1	1
71003	2	1	0	3
71003	3	1	1	3
71003	4	1	1	3
71003	5	1	1	3
71003	6	1	1	3
71003	7	1	0	3
71003	8	1	1	3
71003	9	1	1	1
71003	10	1	1	1
71003	11	1	1	1
71004	1	1	1	1
71004	2	1	1	7
71004	3	1	1	1
71004	4	1	1	1
71004	5	1	1	1
71004	6	1	1	1
71004	7	1	1	1
71004	8	1	1	1
71004	9	1	1	1
71004	10	0	1	1
71004	11	0	1	6
71005	1	1	1	1
71005	2	1	1	3
71005	3	1	1	3
71005	4	1	1	3
71005	5	1	1	1
71005	6	1	1	3
71005	7	1	1	1
71005	8	1	1	1
71005	9	1	1	1
71005	10	1	1	1
71005	11	1	1	1
71007	1	1	0	3
71007	2	1	0	3
71007	3	1	0	3
71007	4	1	0	3
71007	5	1	0	3
71007	6	1	0	3
71007	7	1	0	3
71007	8	1	0	3
71007	9	1	0	3
71007	10	1	1	1
71007	11	1	1	1
71008	1	1	1	1
71008	2	1	1	3
71008	3	1	1	1
71008	4	1	1	1
71008	5	1	1	3
71008	6	1	1	3
71008	7	1	1	1
71008	8	0	0	1
71008	9	1	1	3
71008	10	1	1	7
71008	11	1	1	6
71009	1	1	1	1
71009	2	1	1	3
71009	3	1	1	3
71009	4	1	1	3
71009	5	1	1	1
71009	6	1	1	7
71009	7	1	1	1
71009	8	1	1	1
71009	9	1	1	1
71009	10	1	1	7
71009	11	1	1	6
71010	1	1	1	1
71010	2	1	1	3
71010	3	1	1	1
71010	4	1	1	1
71010	5	1	1	1
71010	6	1	1	1
71010	7	1	1	1
71010	8	1	1	1
71010	9	1	1	3
71010	10	1	1	1
71010	11	1	1	1
71011	1	0	1	1
71011	2	1	1	7
71011	3	0	1	1
71011	4	0	1	1
71011	5	1	1	1
71011	6	1	1	7
71011	7	1	1	1
71011	8	0	1	1
71011	9	1	1	7
71011	10	1	1	1
71011	11	0	1	1
71013	1	0	1	1
71013	2	1	1	3
71013	3	0	1	1
71013	4	0	1	1
71013	5	0	1	1
71013	6	0	1	1
71013	7	0	1	1
71013	8	0	1	1
71013	9	0	1	1
71013	10	1	1	1
71013	11	0	1	1
71014	1	0	1	1
71014	2	1	1	3
71014	3	1	1	1
71014	4	1	1	1
71014	5	1	1	1
71014	6	1	1	3
71014	7	0	1	1
71014	8	1	1	3
71014	9	1	1	3
71014	10	1	1	3
71014	11	1	1	1
71015	1	1	1	1
71015	2	1	1	1
71015	3	1	1	1
71015	4	1	1	1
71015	5	1	1	1
71015	6	1	1	7
71015	7	1	1	1
71015	8	1	1	1
71015	9	1	1	1
71015	10	1	1	1
71015	11	1	1	1
71018	1	1	1	1
71018	2	1	0	77
71018	3	0	1	1
71018	4	1	1	1
71018	5	1	1	3
71018	6	1	1	1
71018	7	1	1	1
71018	8	0	1	7
71018	9	1	1	1
71018	10	0	1	1
71018	11	0	1	1
71019	1	1	1	1
71019	2	1	1	7
71019	3	1	1	3
71019	4	1	1	7
71019	5	1	1	1
71019	6	1	1	3
71019	7	1	1	1
71019	8	1	1	1
71019	9	1	1	1
71019	10	1	1	7
71019	11	1	1	6
71020	1	1	0	3
71020	2	1	0	3
71020	3	1	0	3
71020	4	1	0	3
71020	5	1	1	1
71020	6	1	0	3
71020	7	1	0	3
71020	8	1	1	3
71020	9	1	1	3
71020	10	1	1	3
71020	11	1	1	3
71021	1	1	1	3
71021	2	1	1	3
71021	3	1	1	3
71021	4	1	1	3
71021	5	1	1	3
71021	6	1	1	3
71021	7	1	1	3
71021	8	1	1	1
71021	9	1	1	1
71021	10	1	1	1
71021	11	1	1	1
71023	1	0	1	1
71023	2	1	1	3
71023	3	1	1	1
71023	4	1	1	1
71023	5	1	1	1
71023	6	1	0	3
71023	7	1	1	1
71023	8	0	1	1
71023	9	1	1	1
71023	10	1	1	1
71023	11	0	1	1
71024	1	1	1	1
71024	2	1	1	1
71024	3	1	1	1
71024	4	1	1	1
71024	5	1	1	1
71024	6	1	1	1
71024	7	1	1	1
71024	8	1	1	1
71024	9	1	1	1
71024	10	0	1	1
71024	11	0	1	6
71025	1	0	1	1
71025	2	1	0	3
71025	3	1	1	3
71025	4	1	1	1
71025	5	1	1	3
71025	6	1	1	3
71025	7	1	1	3
71025	8	1	1	3
71025	9	1	1	3
71025	10	1	1	3
71025	11	1	1	1
71026	1	0	1	1
71026	2	1	1	3
71026	3	1	0	3
71026	4	1	1	3
71026	5	1	1	1
71026	6	1	0	3
71026	7	1	0	3
71026	8	0	1	1
71026	9	1	0	3
71026	10	1	1	1
71026	11	1	1	1
71027	1	1	1	1
71027	2	1	1	7
71027	3	1	1	1
71027	4	1	1	1
71027	5	1	1	1
71027	6	1	1	1
71027	7	1	1	1
71027	8	1	1	1
71027	9	1	1	1
71027	10	1	1	1
71027	11	1	1	6
71028	1	1	1	1
71028	2	1	1	3
71028	3	1	1	3
71028	4	1	1	1
71028	5	1	1	1
71028	6	1	1	3
71028	7	1	1	1
71028	8	1	1	1
71028	9	1	1	1
71028	10	1	1	3
71028	11	1	1	1
71029	1	1	1	1
71029	2	1	1	7
71029	3	1	1	1
71029	4	1	1	1
71029	5	1	1	1
71029	6	1	1	1
71029	7	1	1	1
71029	8	1	1	1
71029	9	1	1	1
71029	10	1	1	1
71029	11	1	1	1
71031	1	1	1	1
71031	2	1	1	2
71031	3	1	1	1
71031	4	1	1	6
71031	5	1	1	1
71031	6	1	1	1
71031	7	1	1	1
71031	8	0	0	1
71031	9	1	1	8
71031	10	1	1	6
71031	11	1	1	6
71032	1	0	1	1
71032	2	1	1	6
71032	3	1	1	2
71032	4	1	1	2
71032	5	1	1	1
71032	6	1	1	2
71032	7	1	1	2
71032	8	1	1	2
71032	9	1	1	7
71032	10	1	1	1
71032	11	1	1	2
71033	1	1	1	1
71033	2	1	1	3
71033	3	1	1	3
71033	4	1	1	1
71033	5	1	1	1
71033	6	1	1	3
71033	7	1	1	3
71033	8	1	1	1
71033	9	1	1	3
71033	10	1	1	1
71033	11	1	1	2
71034	1	1	1	6
71034	2	1	1	8
71034	3	1	1	1
71034	4	1	1	6
71034	5	1	1	1
71034	6	1	1	4
71034	7	1	1	1
71034	8	0	1	1
71034	9	1	1	8
71034	10	1	1	1
71034	11	1	1	6
71035	1	1	1	1
71035	2	1	0	3
71035	3	0	1	1
71035	4	0	1	1
71035	5	1	1	3
71035	6	1	1	7
71035	7	1	1	7
71035	8	1	1	7
71035	9	1	0	3
71035	10	1	1	1
71035	11	0	1	1
71036	1	1	1	1
71036	2	1	1	3
71036	3	1	1	7
71036	4	1	1	7
71036	5	1	1	1
71036	6	1	1	3
71036	7	1	1	1
71036	8	1	1	1
71036	9	1	1	1
71036	10	1	1	7
71036	11	1	1	7
71037	1	1	1	1
71037	2	1	1	1
71037	3	1	1	1
71037	4	1	1	1
71037	5	1	1	1
71037	6	1	1	1
71037	7	1	1	1
71037	8	1	1	1
71037	9	1	1	1
71037	10	1	1	7
71037	11	1	1	6
71038	1	0	1	1
71038	2	1	1	3
71038	3	1	1	3
71038	4	1	1	1
71038	5	1	1	3
71038	6	1	1	3
71038	7	1	1	1
71038	8	1	1	1
71038	9	1	1	3
71038	10	1	1	3
71038	11	0	1	1
71039	1	1	1	1
71039	2	1	1	7
71039	3	0	1	7
71039	4	1	1	1
71039	5	1	1	1
71039	6	1	1	1
71039	7	1	1	1
71039	8	0	1	1
71039	9	1	1	1
71039	10	0	1	1
71039	11	0	1	1
71041	1	1	1	1
71041	2	1	1	3
71041	3	1	1	1
71041	4	1	1	1
71041	5	1	1	1
71041	6	1	1	3
71041	7	1	1	1
71041	8	1	1	1
71041	9	1	1	1
71041	10	1	1	1
71041	11	1	1	1
71042	1	1	1	1
71042	2	1	1	7
71042	3	1	1	1
71042	4	1	1	1
71042	5	1	1	1
71042	6	1	1	1
71042	7	1	1	1
71042	8	1	1	1
71042	9	1	1	1
71042	10	0	1	1
71042	11	0	1	6
71043	1	0	1	1
71043	2	0	1	1
71043	3	1	1	1
71043	4	1	1	1
71043	5	1	1	1
71043	6	0	1	1
71043	7	0	1	1
71043	8	0	1	1
71043	9	1	1	1
71043	10	0	1	1
71043	11	0	1	1
71044	1	1	1	1
71044	2	1	1	3
71044	3	1	1	3
71044	4	1	1	1
71044	5	1	1	1
71044	6	1	1	1
71044	7	1	1	1
71044	8	1	1	1
71044	9	1	1	3
71044	10	1	1	3
71044	11	1	1	1
71046	1	1	1	1
71046	2	1	1	7
71046	3	1	1	7
71046	4	1	1	1
71046	5	1	1	1
71046	6	1	1	1
71046	7	1	1	1
71046	8	1	1	1
71046	9	1	1	1
71046	10	1	1	7
71046	11	1	1	6
71047	1	0	1	1
71047	2	0	1	1
71047	3	1	1	7
71047	4	0	1	1
71047	5	1	1	7
71047	6	1	1	7
71047	7	1	1	7
71047	8	0	1	1
71047	9	1	1	7
71047	10	1	1	1
71047	11	1	1	1
71048	1	1	1	1
71048	2	0	1	7
71048	3	1	1	1
71048	4	1	1	1
71048	5	1	1	1
71048	6	1	1	1
71048	7	1	1	1
71048	8	1	1	7
71048	9	1	1	1
71048	10	0	1	1
71048	11	0	1	1
71049	1	1	1	2
71049	2	1	1	3
71049	3	1	0	3
71049	4	1	0	3
71049	5	1	1	1
71049	6	1	0	3
71049	7	1	1	3
71049	8	1	1	1
71049	9	1	1	2
71049	10	1	1	3
71049	11	1	1	2
71073	1	1	1	1
71073	2	1	1	3
71073	3	1	1	7
71073	4	1	1	3
71073	5	1	1	1
71073	6	1	1	3
71073	7	1	1	1
71073	8	1	1	1
71073	9	1	1	1
71073	10	1	1	3
71073	11	1	1	1
71097	1	1	1	1
71097	2	1	1	1
71097	3	1	1	1
71097	4	1	1	1
71097	5	1	1	1
71097	6	1	1	1
71097	7	1	1	1
71097	8	1	1	1
71097	9	1	1	1
71097	10	1	1	1
71097	11	1	1	1
71112	1	1	1	1
71112	2	1	1	3
71112	3	1	1	1
71112	4	1	1	1
71112	5	1	1	3
71112	6	1	1	1
71112	7	1	1	1
71112	8	1	1	1
71112	9	1	1	3
71112	10	1	1	3
71112	11	1	1	1
71120	1	1	1	8
71120	2	1	1	4
71120	3	1	1	8
71120	4	1	0	4
71120	5	1	1	1
71120	6	1	1	8
71120	7	1	1	1
71120	8	0	1	8
71120	9	1	1	7
71120	10	0	1	1
71120	11	0	1	1
71121	1	1	1	1
71121	2	1	1	3
71121	3	1	1	1
71121	4	1	1	3
71121	5	1	1	1
71121	6	1	1	3
71121	7	1	1	1
71121	8	1	1	1
71121	9	1	1	3
71121	10	1	1	1
71121	11	1	1	1
81001	1	1	1	1
81001	2	1	1	3
81001	3	1	1	3
81001	4	1	1	7
81001	5	1	1	1
81001	6	1	1	3
81001	7	1	1	7
81001	8	1	1	1
81001	9	1	1	3
81001	10	1	1	1
81001	11	1	1	1
81003	1	1	1	1
81003	2	1	1	7
81003	3	1	1	1
81003	4	1	1	1
81003	5	1	1	1
81003	6	1	1	1
81003	7	1	1	1
81003	8	1	1	1
81003	9	1	1	1
81003	10	1	1	7
81003	11	1	1	6
81004	1	1	1	3
81004	2	1	1	3
81004	3	1	1	3
81004	4	1	1	3
81004	5	1	1	1
81004	6	1	1	3
81004	7	1	1	1
81004	8	1	1	1
81004	9	1	1	3
81004	10	1	1	3
81004	11	1	1	3
81005	1	1	1	1
81005	2	1	1	3
81005	3	1	1	3
81005	4	1	1	3
81005	5	1	1	1
81005	6	1	1	3
81005	7	1	1	1
81005	8	1	1	1
81005	9	1	1	1
81005	10	1	1	1
81005	11	1	1	1
81006	1	1	1	1
81006	2	0	1	3
81006	3	1	1	1
81006	4	1	1	1
81006	5	1	1	1
81006	6	0	1	3
81006	7	0	1	3
81006	8	0	1	1
81006	9	0	0	3
81006	10	1	1	1
81006	11	1	1	1
81007	1	1	1	1
81007	2	1	1	1
81007	3	1	1	1
81007	4	1	1	1
81007	5	1	1	1
81007	6	1	1	1
81007	7	1	1	1
81007	8	1	1	1
81007	9	1	1	1
81007	10	1	1	7
81007	11	1	1	6
81008	1	1	1	1
81008	2	1	1	3
81008	3	1	1	1
81008	4	1	1	1
81008	5	1	1	1
81008	6	1	1	3
81008	7	0	1	1
81008	8	0	1	1
81008	9	0	1	3
81008	10	0	1	1
81008	11	0	1	1
81009	1	0	1	1
81009	2	1	1	3
81009	3	1	1	1
81009	4	0	0	77
81009	5	1	1	1
81009	6	1	1	3
81009	7	1	0	3
81009	8	0	0	3
81009	9	1	1	1
81009	10	0	1	3
81009	11	0	0	1
81010	1	1	1	1
81010	2	1	1	3
81010	3	1	1	1
81010	4	1	1	1
81010	5	1	1	1
81010	6	1	1	1
81010	7	1	1	3
81010	8	1	1	3
81010	9	1	1	3
81010	10	1	1	1
81010	11	1	1	1
81011	1	1	1	1
81011	2	1	1	3
81011	3	1	1	5
81011	4	1	1	1
81011	5	1	1	1
81011	6	1	1	1
81011	7	1	1	1
81011	8	1	1	1
81011	9	1	1	3
81011	10	1	1	1
81011	11	1	1	1
81012	1	1	1	1
81012	2	1	1	3
81012	3	1	1	1
81012	4	1	1	1
81012	5	1	1	1
81012	6	1	1	1
81012	7	1	1	1
81012	8	1	1	1
81012	9	1	1	1
81012	10	1	1	1
81012	11	1	1	1
81013	1	1	1	1
81013	2	1	1	1
81013	3	1	1	1
81013	4	1	1	1
81013	5	1	1	1
81013	6	1	1	6
81013	7	1	1	1
81013	8	1	1	6
81013	9	1	1	6
81013	10	1	1	1
81013	11	1	1	6
81017	1	1	1	1
81017	2	0	1	3
81017	3	1	1	1
81017	4	1	1	1
81017	5	1	1	1
81017	6	1	1	3
81017	7	1	1	1
81017	8	1	1	1
81017	9	1	1	1
81017	10	1	1	1
81017	11	1	1	1
81018	1	1	1	1
81018	2	1	1	3
81018	3	1	1	3
81018	4	1	1	3
81018	5	1	1	1
81018	6	1	0	3
81018	7	0	1	3
81018	8	0	1	1
81018	9	0	1	3
81018	10	0	1	3
81018	11	0	1	1
81019	1	0	1	1
81019	2	1	1	3
81019	3	1	1	3
81019	4	1	1	3
81019	5	1	1	3
81019	6	1	1	3
81019	7	1	1	1
81019	8	1	1	1
81019	9	1	1	3
81019	10	1	1	3
81019	11	1	1	3
81020	1	1	1	1
81020	2	1	1	3
81020	3	1	0	3
81020	4	1	1	3
81020	5	1	1	1
81020	6	1	0	3
81020	7	1	1	3
81020	8	1	1	3
81020	9	1	1	3
81020	10	1	1	1
81020	11	1	1	1
81021	1	1	1	3
81021	2	1	0	3
81021	3	0	1	1
81021	4	1	0	3
81021	5	1	1	3
81021	6	1	0	3
81021	7	0	1	3
81021	8	0	1	3
81021	9	0	0	3
81021	10	0	1	1
81021	11	0	1	1
81022	1	1	1	1
81022	2	1	1	3
81022	3	0	1	3
81022	4	1	1	3
81022	5	0	1	1
81022	6	1	1	3
81022	7	0	1	1
81022	8	0	1	1
81022	9	0	1	3
81022	10	0	1	1
81022	11	0	1	1
81023	1	0	1	7
81023	2	1	1	3
81023	3	0	0	3
81023	4	1	1	7
81023	5	0	0	3
81023	6	1	1	7
81023	7	0	0	3
81023	8	0	0	3
81023	9	0	0	3
81023	10	1	1	7
81023	11	0	0	3
81024	1	1	1	3
81024	2	1	1	3
81024	3	1	1	3
81024	4	1	1	3
81024	5	1	1	1
81024	6	1	1	3
81024	7	1	1	1
81024	8	0	1	1
81024	9	1	1	3
81024	10	1	1	1
81024	11	1	1	1
81025	1	1	1	1
81025	2	1	1	1
81025	3	1	1	1
81025	4	1	1	2
81025	5	1	1	1
81025	6	1	1	2
81025	7	1	1	1
81025	8	1	1	1
81025	9	1	1	3
81025	10	1	1	1
81025	11	1	1	1
81026	1	1	1	1
81026	2	1	1	3
81026	3	1	1	1
81026	4	1	1	1
81026	5	1	1	1
81026	6	1	1	1
81026	7	1	1	1
81026	8	0	1	1
81026	9	1	1	1
81026	10	0	1	3
81026	11	0	1	1
81028	1	1	1	1
81028	2	1	1	3
81028	3	1	1	3
81028	4	1	1	3
81028	5	1	1	1
81028	6	1	1	3
81028	7	1	1	1
81028	8	0	1	1
81028	9	1	1	1
81028	10	1	1	1
81028	11	1	1	1
81029	1	1	1	1
81029	2	1	1	3
81029	3	1	1	1
81029	4	1	1	1
81029	5	1	0	3
81029	6	1	1	1
81029	7	1	1	1
81029	8	0	1	1
81029	9	0	1	3
81029	10	0	1	1
81029	11	0	1	1
81030	1	1	1	1
81030	2	1	1	7
81030	3	1	1	1
81030	4	1	1	1
81030	5	1	1	1
81030	6	1	1	1
81030	7	1	1	1
81030	8	1	1	1
