CHILDCODE	PAYCIDR5	PAYTUTR5	PAYOTHR5
101041	5	 	 
101041	6	 	 
101041	7	 	 
101043	1	 	 
101043	2	 	 
101043	3	 	 
101043	4	 	 
101043	5	 	 
101043	6	 	 
101043	7	 	 
101044	1	 	 
101044	2	 	 
101044	3	 	 
101044	4	 	 
101044	5	 	 
101044	6	 	 
101044	7	 	 
101045	1	 	 
101045	2	 	 
101045	3	 	 
101045	4	 	 
101045	5	 	 
101045	6	 	 
101045	7	 	 
101047	1	 	 
101047	2	 	 
101047	3	 	 
101047	4	 	 
101047	5	 	 
101047	6	 	 
101047	7	 	 
101048	1	 	 
101048	2	 	 
101048	3	 	 
101048	4	 	 
101048	5	 	 
101048	6	 	 
101048	7	 	 
101049	1	 	 
101049	2	 	 
101049	3	 	 
101049	4	 	 
101049	5	 	 
101049	6	 	 
101049	7	 	 
101050	1	 	 
101050	2	 	 
101050	3	 	 
101050	4	 	 
101050	5	 	 
101050	6	 	 
101050	7	 	 
101064	1	0	0
101064	2	1	1
101064	3	0	0
101064	4	1	1
101064	5	0	0
101064	6	0	0
101064	7	0	0
101075	1	0	1
101075	2	1	1
101075	3	0	0
101075	4	0	0
101075	5	0	0
101075	6	0	0
101075	7	0	0
101083	1	 	 
101083	2	 	 
101083	3	 	 
101083	4	 	 
101083	5	 	 
101083	6	 	 
101083	7	 	 
111001	1	 	 
111001	2	 	 
111001	3	 	 
111001	4	 	 
111001	5	 	 
111001	6	 	 
111001	7	 	 
111002	1	 	 
111002	2	 	 
111002	3	 	 
111002	4	 	 
111002	5	 	 
111002	6	 	 
111002	7	 	 
111003	1	 	 
111003	2	 	 
111003	3	 	 
111003	4	 	 
111003	5	 	 
111003	6	 	 
111003	7	 	 
111004	1	 	 
111004	2	 	 
111004	3	 	 
111004	4	 	 
111004	5	 	 
111004	6	 	 
111004	7	 	 
111005	1	 	 
111005	2	 	 
111005	3	 	 
111005	4	 	 
111005	5	 	 
111005	6	 	 
111005	7	 	 
111006	1	 	 
111006	2	 	 
111006	3	 	 
111006	4	 	 
111006	5	 	 
111006	6	 	 
111006	7	 	 
111008	1	 	 
111008	2	 	 
111008	3	 	 
111008	4	 	 
111008	5	 	 
111008	6	 	 
111008	7	 	 
111009	1	 	 
111009	2	 	 
111009	3	 	 
111009	4	 	 
111009	5	 	 
111009	6	 	 
111009	7	 	 
111010	1	 	 
111010	2	 	 
111010	3	 	 
111010	4	 	 
111010	5	 	 
111010	6	 	 
111010	7	 	 
111011	1	 	 
111011	2	 	 
111011	3	 	 
111011	4	 	 
111011	5	 	 
111011	6	 	 
111011	7	 	 
111012	1	 	 
111012	2	 	 
111012	3	 	 
111012	4	 	 
111012	5	 	 
111012	6	 	 
111012	7	 	 
111013	1	0	0
111013	2	1	1
111013	3	0	0
111013	4	0	0
111013	5	0	0
111013	6	0	0
111013	7	0	0
111014	1	 	 
111014	2	 	 
111014	3	 	 
111014	4	 	 
111014	5	 	 
111014	6	 	 
111014	7	 	 
111015	1	 	 
111015	2	 	 
111015	3	 	 
111015	4	 	 
111015	5	 	 
111015	6	 	 
111015	7	 	 
111016	1	 	 
111016	2	 	 
111016	3	 	 
111016	4	 	 
111016	5	 	 
111016	6	 	 
111016	7	 	 
111018	1	1	1
111018	2	1	1
111018	3	0	0
111018	4	0	0
111018	5	0	0
111018	6	0	0
111018	7	0	0
111019	1	1	1
111019	2	1	1
111019	3	0	0
111019	4	1	0
111019	5	0	0
111019	6	0	0
111019	7	0	0
111020	1	 	 
111020	2	 	 
111020	3	 	 
111020	4	 	 
111020	5	 	 
111020	6	 	 
111020	7	 	 
111021	1	 	 
111021	2	 	 
111021	3	 	 
111021	4	 	 
111021	5	 	 
111021	6	 	 
111021	7	 	 
111022	1	 	 
111022	2	 	 
111022	3	 	 
111022	4	 	 
111022	5	 	 
111022	6	 	 
111022	7	 	 
111025	1	 	 
111025	2	 	 
111025	3	 	 
111025	4	 	 
111025	5	 	 
111025	6	 	 
111025	7	 	 
111027	1	 	 
111027	2	 	 
111027	3	 	 
111027	4	 	 
111027	5	 	 
111027	6	 	 
111027	7	 	 
111028	1	 	 
111028	2	 	 
111028	3	 	 
111028	4	 	 
111028	5	 	 
111028	6	 	 
111028	7	 	 
111030	1	 	 
111030	2	 	 
111030	3	 	 
111030	4	 	 
111030	5	 	 
111030	6	 	 
111030	7	 	 
111031	1	 	 
111031	2	 	 
111031	3	 	 
111031	4	 	 
111031	5	 	 
111031	6	 	 
111031	7	 	 
111032	1	 	 
111032	2	 	 
111032	3	 	 
111032	4	 	 
111032	5	 	 
111032	6	 	 
111032	7	 	 
111033	1	 	 
111033	2	 	 
111033	3	 	 
111033	4	 	 
111033	5	 	 
111033	6	 	 
111033	7	 	 
111034	1	 	 
111034	2	 	 
111034	3	 	 
111034	4	 	 
111034	5	 	 
111034	6	 	 
111034	7	 	 
111035	1	 	 
111035	2	 	 
111035	3	 	 
111035	4	 	 
111035	5	 	 
111035	6	 	 
111035	7	 	 
111036	1	 	 
111036	2	 	 
111036	3	 	 
111036	4	 	 
111036	5	 	 
111036	6	 	 
111036	7	 	 
111038	1	 	 
111038	2	 	 
111038	3	 	 
111038	4	 	 
111038	5	 	 
111038	6	 	 
111038	7	 	 
111039	1	 	 
111039	2	 	 
111039	3	 	 
111039	4	 	 
111039	5	 	 
111039	6	 	 
111039	7	 	 
111040	1	1	1
111040	2	0	0
111040	3	1	1
111040	4	1	1
111040	5	0	0
111040	6	0	0
111040	7	0	0
111041	1	 	 
111041	2	 	 
111041	3	 	 
111041	4	 	 
111041	5	 	 
111041	6	 	 
111041	7	 	 
111042	1	 	 
111042	2	 	 
111042	3	 	 
111042	4	 	 
111042	5	 	 
111042	6	 	 
111042	7	 	 
111043	1	 	 
111043	2	 	 
111043	3	 	 
111043	4	 	 
111043	5	 	 
111043	6	 	 
111043	7	 	 
111044	1	 	 
111044	2	 	 
111044	3	 	 
111044	4	 	 
111044	5	 	 
111044	6	 	 
111044	7	 	 
111045	1	 	 
111045	2	 	 
111045	3	 	 
111045	4	 	 
111045	5	 	 
111045	6	 	 
111045	7	 	 
111048	1	 	 
111048	2	 	 
111048	3	 	 
111048	4	 	 
111048	5	 	 
111048	6	 	 
111048	7	 	 
111050	1	 	 
111050	2	 	 
111050	3	 	 
111050	4	 	 
111050	5	 	 
111050	6	 	 
111050	7	 	 
111057	1	 	 
111057	2	 	 
111057	3	 	 
111057	4	 	 
111057	5	 	 
111057	6	 	 
111057	7	 	 
111065	1	 	 
111065	2	 	 
111065	3	 	 
111065	4	 	 
111065	5	 	 
111065	6	 	 
111065	7	 	 
111069	1	0	0
111069	2	1	1
111069	3	0	0
111069	4	0	0
111069	5	0	0
111069	6	0	0
111069	7	0	0
111086	1	 	 
111086	2	 	 
111086	3	 	 
111086	4	 	 
111086	5	 	 
111086	6	 	 
111086	7	 	 
111109	1	 	 
111109	2	 	 
111109	3	 	 
111109	4	 	 
111109	5	 	 
111109	6	 	 
111109	7	 	 
111111	1	 	 
111111	2	 	 
111111	3	 	 
111111	4	 	 
111111	5	 	 
111111	6	 	 
111111	7	 	 
111119	1	 	 
111119	2	 	 
111119	3	 	 
111119	4	 	 
111119	5	 	 
111119	6	 	 
111119	7	 	 
121001	1	 	 
121001	2	 	 
121001	3	 	 
121001	4	 	 
121001	5	 	 
121001	6	 	 
121001	7	 	 
121002	1	 	 
121002	2	 	 
121002	3	 	 
121002	4	 	 
121002	5	 	 
121002	6	 	 
121002	7	 	 
121003	1	 	 
121003	2	 	 
121003	3	 	 
121003	4	 	 
121003	5	 	 
121003	6	 	 
121003	7	 	 
121004	1	 	 
121004	2	 	 
121004	3	 	 
121004	4	 	 
121004	5	 	 
121004	6	 	 
121004	7	 	 
121005	1	0	0
121005	2	1	1
121005	3	0	0
121005	4	0	0
121005	5	0	0
121005	6	0	0
121005	7	0	0
121006	1	 	 
121006	2	 	 
121006	3	 	 
121006	4	 	 
121006	5	 	 
121006	6	 	 
121006	7	 	 
121007	1	 	 
121007	2	 	 
121007	3	 	 
121007	4	 	 
121007	5	 	 
121007	6	 	 
121007	7	 	 
121008	1	 	 
121008	2	 	 
121008	3	 	 
121008	4	 	 
121008	5	 	 
121008	6	 	 
121008	7	 	 
121009	1	 	 
121009	2	 	 
121009	3	 	 
121009	4	 	 
121009	5	 	 
121009	6	 	 
121009	7	 	 
121011	1	 	 
121011	2	 	 
121011	3	 	 
121011	4	 	 
121011	5	 	 
121011	6	 	 
121011	7	 	 
121012	1	 	 
121012	2	 	 
121012	3	 	 
121012	4	 	 
121012	5	 	 
121012	6	 	 
121012	7	 	 
121013	1	 	 
121013	2	 	 
121013	3	 	 
121013	4	 	 
121013	5	 	 
121013	6	 	 
121013	7	 	 
121014	1	0	0
121014	2	1	1
121014	3	0	0
121014	4	1	1
121014	5	0	0
121014	6	0	0
121014	7	1	1
121019	1	 	 
121019	2	 	 
121019	3	 	 
121019	4	 	 
121019	5	 	 
121019	6	 	 
121019	7	 	 
121020	1	 	 
121020	2	 	 
121020	3	 	 
121020	4	 	 
121020	5	 	 
121020	6	 	 
121020	7	 	 
121021	1	 	 
121021	2	 	 
121021	3	 	 
121021	4	 	 
121021	5	 	 
121021	6	 	 
121021	7	 	 
121022	1	 	 
121022	2	 	 
121022	3	 	 
121022	4	 	 
121022	5	 	 
121022	6	 	 
121022	7	 	 
121023	1	0	1
121023	2	1	1
121023	3	0	0
121023	4	0	0
121023	5	0	0
121023	6	0	0
121023	7	0	0
121025	1	 	 
121025	2	 	 
121025	3	 	 
121025	4	 	 
121025	5	 	 
121025	6	 	 
121025	7	 	 
121028	1	 	 
121028	2	 	 
121028	3	 	 
121028	4	 	 
121028	5	 	 
121028	6	 	 
121028	7	 	 
121030	1	 	 
121030	2	 	 
121030	3	 	 
121030	4	 	 
121030	5	 	 
121030	6	 	 
121030	7	 	 
121031	1	 	 
121031	2	 	 
121031	3	 	 
121031	4	 	 
121031	5	 	 
121031	6	 	 
121031	7	 	 
121032	1	 	 
121032	2	 	 
121032	3	 	 
121032	4	 	 
121032	5	 	 
121032	6	 	 
121032	7	 	 
121033	1	 	 
121033	2	 	 
121033	3	 	 
121033	4	 	 
121033	5	 	 
121033	6	 	 
121033	7	 	 
121034	1	 	 
121034	2	 	 
121034	3	 	 
121034	4	 	 
121034	5	 	 
121034	6	 	 
121034	7	 	 
121035	1	 	 
121035	2	 	 
121035	3	 	 
121035	4	 	 
121035	5	 	 
121035	6	 	 
121035	7	 	 
121036	1	 	 
121036	2	 	 
121036	3	 	 
121036	4	 	 
121036	5	 	 
121036	6	 	 
121036	7	 	 
121037	1	 	 
121037	2	 	 
121037	3	 	 
121037	4	 	 
121037	5	 	 
121037	6	 	 
121037	7	 	 
121038	1	 	 
121038	2	 	 
121038	3	 	 
121038	4	 	 
121038	5	 	 
121038	6	 	 
121038	7	 	 
121039	1	 	 
121039	2	 	 
121039	3	 	 
121039	4	 	 
121039	5	 	 
121039	6	 	 
121039	7	 	 
121040	1	 	 
121040	2	 	 
121040	3	 	 
121040	4	 	 
121040	5	 	 
121040	6	 	 
121040	7	 	 
121041	1	 	 
121041	2	 	 
121041	3	 	 
121041	4	 	 
121041	5	 	 
121041	6	 	 
121041	7	 	 
121042	1	 	 
121042	2	 	 
121042	3	 	 
121042	4	 	 
121042	5	 	 
121042	6	 	 
121042	7	 	 
121043	1	 	 
121043	2	 	 
121043	3	 	 
121043	4	 	 
121043	5	 	 
121043	6	 	 
121043	7	 	 
121044	1	0	0
121044	2	1	1
121044	3	0	0
121044	4	0	0
121044	5	0	0
121044	6	0	0
121044	7	0	0
121045	1	 	 
121045	2	 	 
121045	3	 	 
121045	4	 	 
121045	5	 	 
121045	6	 	 
121045	7	 	 
121047	1	 	 
121047	2	 	 
121047	3	 	 
121047	4	 	 
121047	5	 	 
121047	6	 	 
121047	7	 	 
121048	1	 	 
121048	2	 	 
121048	3	 	 
121048	4	 	 
121048	5	 	 
121048	6	 	 
121048	7	 	 
121049	1	 	 
121049	2	 	 
121049	3	 	 
121049	4	 	 
121049	5	 	 
121049	6	 	 
121049	7	 	 
121050	1	 	 
121050	2	 	 
121050	3	 	 
121050	4	 	 
121050	5	 	 
121050	6	 	 
121050	7	 	 
121052	1	 	 
121052	2	 	 
121052	3	 	 
121052	4	 	 
121052	5	 	 
121052	6	 	 
121052	7	 	 
121057	1	 	 
121057	2	 	 
121057	3	 	 
121057	4	 	 
121057	5	 	 
121057	6	 	 
121057	7	 	 
121061	1	0	1
121061	2	1	1
121061	3	0	0
121061	4	1	1
121061	5	0	0
121061	6	0	0
121061	7	1	0
121063	1	 	 
121063	2	 	 
121063	3	 	 
121063	4	 	 
121063	5	 	 
121063	6	 	 
121063	7	 	 
121074	1	 	 
121074	2	 	 
121074	3	 	 
121074	4	 	 
121074	5	 	 
121074	6	 	 
121074	7	 	 
121088	1	 	 
121088	2	 	 
121088	3	 	 
121088	4	 	 
121088	5	 	 
121088	6	 	 
121088	7	 	 
121094	1	 	 
121094	2	 	 
121094	3	 	 
121094	4	 	 
121094	5	 	 
121094	6	 	 
121094	7	 	 
121109	1	 	 
121109	2	 	 
121109	3	 	 
121109	4	 	 
121109	5	 	 
121109	6	 	 
121109	7	 	 
121124	1	 	 
121124	2	 	 
121124	3	 	 
121124	4	 	 
121124	5	 	 
121124	6	 	 
121124	7	 	 
121126	1	 	 
121126	2	 	 
121126	3	 	 
121126	4	 	 
121126	5	 	 
121126	6	 	 
121126	7	 	 
131001	1	 	 
131001	2	 	 
131001	3	 	 
131001	4	 	 
131001	5	 	 
131001	6	 	 
131001	7	 	 
131002	1	0	0
131002	2	1	1
131002	3	1	1
131002	4	1	1
131002	5	0	0
131002	6	1	1
131002	7	1	1
131003	1	1	1
131003	2	1	1
131003	3	0	0
131003	4	0	0
131003	5	0	0
131003	6	0	0
131003	7	0	0
131004	1	 	 
131004	2	 	 
131004	3	 	 
131004	4	 	 
131004	5	 	 
131004	6	 	 
131004	7	 	 
131005	1	 	 
131005	2	 	 
131005	3	 	 
131005	4	 	 
131005	5	 	 
131005	6	 	 
131005	7	 	 
131006	1	 	 
131006	2	 	 
131006	3	 	 
131006	4	 	 
131006	5	 	 
131006	6	 	 
131006	7	 	 
131007	1	0	0
131007	2	1	1
131007	3	0	0
131007	4	0	0
131007	5	0	0
131007	6	0	0
131007	7	0	0
131008	1	0	1
131008	2	1	1
131008	3	0	0
131008	4	0	0
131008	5	0	0
131008	6	0	0
131008	7	0	0
131009	1	 	 
131009	2	 	 
131009	3	 	 
131009	4	 	 
131009	5	 	 
131009	6	 	 
131009	7	 	 
131010	1	1	1
131010	2	1	1
131010	3	0	0
131010	4	0	0
131010	5	0	0
131010	6	0	0
131010	7	0	0
131011	1	 	 
131011	2	 	 
131011	3	 	 
131011	4	 	 
131011	5	 	 
131011	6	 	 
131011	7	 	 
131012	1	 	 
131012	2	 	 
131012	3	 	 
131012	4	 	 
131012	5	 	 
131012	6	 	 
131012	7	 	 
131013	1	0	0
131013	2	1	1
131013	3	1	1
131013	4	0	0
131013	5	1	1
131013	6	1	0
131013	7	0	0
131014	1	0	0
131014	2	1	1
131014	3	0	0
131014	4	0	0
131014	5	0	0
131014	6	0	0
131014	7	0	0
131017	1	1	1
131017	2	1	1
131017	3	0	0
131017	4	1	1
131017	5	0	0
131017	6	0	0
131017	7	0	0
131019	1	 	 
131019	2	 	 
131019	3	 	 
131019	4	 	 
131019	5	 	 
131019	6	 	 
131019	7	 	 
131020	1	 	 
131020	2	 	 
131020	3	 	 
131020	4	 	 
131020	5	 	 
131020	6	 	 
131020	7	 	 
131021	1	 	 
131021	2	 	 
131021	3	 	 
131021	4	 	 
131021	5	 	 
131021	6	 	 
131021	7	 	 
131022	1	 	 
131022	2	 	 
131022	3	 	 
131022	4	 	 
131022	5	 	 
131022	6	 	 
131022	7	 	 
131023	1	0	0
131023	2	1	1
131023	3	1	1
131023	4	0	0
131023	5	0	0
131023	6	0	0
131023	7	0	0
131024	1	 	 
131024	2	 	 
131024	3	 	 
131024	4	 	 
131024	5	 	 
131024	6	 	 
131024	7	 	 
131025	1	 	 
131025	2	 	 
131025	3	 	 
131025	4	 	 
131025	5	 	 
131025	6	 	 
131025	7	 	 
131026	1	 	 
131026	2	 	 
131026	3	 	 
131026	4	 	 
131026	5	 	 
131026	6	 	 
131026	7	 	 
131027	1	 	 
131027	2	 	 
131027	3	 	 
131027	4	 	 
131027	5	 	 
131027	6	 	 
131027	7	 	 
131028	1	1	1
131028	2	1	1
131028	3	0	0
131028	4	0	0
131028	5	0	0
131028	6	0	0
131028	7	0	0
131030	1	 	 
131030	2	 	 
131030	3	 	 
131030	4	 	 
131030	5	 	 
131030	6	 	 
131030	7	 	 
131031	1	0	1
131031	2	1	1
131031	3	1	1
131031	4	0	0
131031	5	0	0
131031	6	1	0
131031	7	0	0
131033	1	 	 
131033	2	 	 
131033	3	 	 
131033	4	 	 
131033	5	 	 
131033	6	 	 
131033	7	 	 
131036	1	 	 
131036	2	 	 
131036	3	 	 
131036	4	 	 
131036	5	 	 
131036	6	 	 
131036	7	 	 
131037	1	0	0
131037	2	1	1
131037	3	1	1
131037	4	0	0
131037	5	0	0
131037	6	1	1
131037	7	0	0
131038	1	 	 
131038	2	 	 
131038	3	 	 
131038	4	 	 
131038	5	 	 
131038	6	 	 
131038	7	 	 
131039	1	 	 
131039	2	 	 
131039	3	 	 
131039	4	 	 
131039	5	 	 
131039	6	 	 
131039	7	 	 
131040	1	 	 
131040	2	 	 
131040	3	 	 
131040	4	 	 
131040	5	 	 
131040	6	 	 
131040	7	 	 
131041	1	1	1
131041	2	1	1
131041	3	0	0
131041	4	0	0
131041	5	0	0
131041	6	0	0
131041	7	0	0
131042	1	 	 
131042	2	 	 
131042	3	 	 
131042	4	 	 
131042	5	 	 
131042	6	 	 
131042	7	 	 
131043	1	 	 
131043	2	 	 
131043	3	 	 
131043	4	 	 
131043	5	 	 
131043	6	 	 
131043	7	 	 
131044	1	0	0
131044	2	1	1
131044	3	1	1
131044	4	0	0
131044	5	0	0
131044	6	0	0
131044	7	0	0
131045	1	 	 
131045	2	 	 
131045	3	 	 
131045	4	 	 
131045	5	 	 
131045	6	 	 
131045	7	 	 
131046	1	 	 
131046	2	 	 
131046	3	 	 
131046	4	 	 
131046	5	 	 
131046	6	 	 
131046	7	 	 
131047	1	 	 
131047	2	 	 
131047	3	 	 
131047	4	 	 
131047	5	 	 
131047	6	 	 
131047	7	 	 
131048	1	 	 
131048	2	 	 
131048	3	 	 
131048	4	 	 
131048	5	 	 
131048	6	 	 
131048	7	 	 
131050	1	 	 
131050	2	 	 
131050	3	 	 
131050	4	 	 
131050	5	 	 
131050	6	 	 
131050	7	 	 
131051	1	0	0
131051	2	1	1
131051	3	1	1
131051	4	0	0
131051	5	0	0
131051	6	0	0
131051	7	0	0
131053	1	 	 
131053	2	 	 
131053	3	 	 
131053	4	 	 
131053	5	 	 
131053	6	 	 
131053	7	 	 
131054	1	 	 
131054	2	 	 
131054	3	 	 
131054	4	 	 
131054	5	 	 
131054	6	 	 
131054	7	 	 
131055	1	 	 
131055	2	 	 
131055	3	 	 
131055	4	 	 
131055	5	 	 
131055	6	 	 
131055	7	 	 
131058	1	 	 
131058	2	 	 
131058	3	 	 
131058	4	 	 
131058	5	 	 
131058	6	 	 
131058	7	 	 
141001	1	 	 
141001	2	 	 
141001	3	 	 
141001	4	 	 
141001	5	 	 
141001	6	 	 
141001	7	 	 
141002	1	 	 
141002	2	 	 
141002	3	 	 
141002	4	 	 
141002	5	 	 
141002	6	 	 
141002	7	 	 
141003	1	 	 
141003	2	 	 
141003	3	 	 
141003	4	 	 
141003	5	 	 
141003	6	 	 
141003	7	 	 
141004	1	 	 
141004	2	 	 
141004	3	 	 
141004	4	 	 
141004	5	 	 
141004	6	 	 
141004	7	 	 
141005	1	 	 
141005	2	 	 
141005	3	 	 
141005	4	 	 
141005	5	 	 
141005	6	 	 
141005	7	 	 
141006	1	 	 
141006	2	 	 
141006	3	 	 
141006	4	 	 
141006	5	 	 
141006	6	 	 
141006	7	 	 
141007	1	 	 
141007	2	 	 
141007	3	 	 
141007	4	 	 
141007	5	 	 
141007	6	 	 
141007	7	 	 
141009	1	 	 
141009	2	 	 
141009	3	 	 
141009	4	 	 
141009	5	 	 
141009	6	 	 
141009	7	 	 
141010	1	 	 
141010	2	 	 
141010	3	 	 
141010	4	 	 
141010	5	 	 
141010	6	 	 
141010	7	 	 
141011	1	0	0
141011	2	1	1
141011	3	0	0
141011	4	0	0
141011	5	0	0
141011	6	0	0
141011	7	0	0
141012	1	 	 
141012	2	 	 
141012	3	 	 
141012	4	 	 
141012	5	 	 
141012	6	 	 
141012	7	 	 
141013	1	0	0
141013	2	1	1
141013	3	0	0
141013	4	0	0
141013	5	0	0
141013	6	0	0
141013	7	0	0
141014	1	 	 
141014	2	 	 
141014	3	 	 
141014	4	 	 
141014	5	 	 
141014	6	 	 
141014	7	 	 
141015	1	 	 
141015	2	 	 
141015	3	 	 
141015	4	 	 
141015	5	 	 
141015	6	 	 
141015	7	 	 
141016	1	 	 
141016	2	 	 
141016	3	 	 
141016	4	 	 
141016	5	 	 
141016	6	 	 
141016	7	 	 
141017	1	 	 
141017	2	 	 
141017	3	 	 
141017	4	 	 
141017	5	 	 
141017	6	 	 
141017	7	 	 
141018	1	0	0
141018	2	1	1
141018	3	0	0
141018	4	0	0
141018	5	0	0
141018	6	0	0
141018	7	0	0
141019	1	 	 
141019	2	 	 
141019	3	 	 
141019	4	 	 
141019	5	 	 
141019	6	 	 
141019	7	 	 
141020	1	 	 
141020	2	 	 
141020	3	 	 
141020	4	 	 
141020	5	 	 
141020	6	 	 
141020	7	 	 
141025	1	0	0
141025	2	1	1
141025	3	0	0
141025	4	0	0
141025	5	0	0
141025	6	0	0
141025	7	0	0
141026	1	0	0
141026	2	1	1
141026	3	0	0
141026	4	1	1
141026	5	0	0
141026	6	0	0
141026	7	0	0
141027	1	1	1
141027	2	0	0
141027	3	1	1
141027	4	0	0
141027	5	0	0
141027	6	0	0
141027	7	0	0
141028	1	 	 
141028	2	 	 
141028	3	 	 
141028	4	 	 
141028	5	 	 
141028	6	 	 
141028	7	 	 
141029	1	 	 
141029	2	 	 
141029	3	 	 
141029	4	 	 
141029	5	 	 
141029	6	 	 
141029	7	 	 
141030	1	 	 
141030	2	 	 
141030	3	 	 
141030	4	 	 
141030	5	 	 
141030	6	 	 
141030	7	 	 
141031	1	 	 
141031	2	 	 
141031	3	 	 
141031	4	 	 
141031	5	 	 
141031	6	 	 
141031	7	 	 
141032	1	 	 
141032	2	 	 
141032	3	 	 
141032	4	 	 
141032	5	 	 
141032	6	 	 
141032	7	 	 
141033	1	1	1
141033	2	1	1
141033	3	0	0
141033	4	0	0
141033	5	1	1
141033	6	0	0
141033	7	0	0
141034	1	 	 
141034	2	 	 
141034	3	 	 
141034	4	 	 
141034	5	 	 
141034	6	 	 
141034	7	 	 
141035	1	0	1
141035	2	1	1
141035	3	0	0
141035	4	0	0
141035	5	0	0
141035	6	0	0
141035	7	0	0
141036	1	 	 
141036	2	 	 
141036	3	 	 
141036	4	 	 
141036	5	 	 
141036	6	 	 
141036	7	 	 
141037	1	 	 
141037	2	 	 
141037	3	 	 
141037	4	 	 
141037	5	 	 
141037	6	 	 
141037	7	 	 
141039	1	0	1
141039	2	1	1
141039	3	0	0
141039	4	0	0
141039	5	0	0
141039	6	0	0
141039	7	1	1
141040	1	 	 
141040	2	 	 
141040	3	 	 
141040	4	 	 
141040	5	 	 
141040	6	 	 
141040	7	 	 
141041	1	 	 
141041	2	 	 
141041	3	 	 
141041	4	 	 
141041	5	 	 
141041	6	 	 
141041	7	 	 
141042	1	 	 
141042	2	 	 
141042	3	 	 
141042	4	 	 
141042	5	 	 
141042	6	 	 
141042	7	 	 
141043	1	 	 
141043	2	 	 
141043	3	 	 
141043	4	 	 
141043	5	 	 
141043	6	 	 
141043	7	 	 
141044	1	 	 
141044	2	 	 
141044	3	 	 
141044	4	 	 
141044	5	 	 
141044	6	 	 
141044	7	 	 
141045	1	 	 
141045	2	 	 
141045	3	 	 
141045	4	 	 
141045	5	 	 
141045	6	 	 
141045	7	 	 
141047	1	 	 
141047	2	 	 
141047	3	 	 
141047	4	 	 
141047	5	 	 
141047	6	 	 
141047	7	 	 
141048	1	 	 
141048	2	 	 
141048	3	 	 
141048	4	 	 
141048	5	 	 
141048	6	 	 
141048	7	 	 
141049	1	 	 
141049	2	 	 
141049	3	 	 
141049	4	 	 
141049	5	 	 
141049	6	 	 
141049	7	 	 
141050	1	 	 
141050	2	 	 
141050	3	 	 
141050	4	 	 
141050	5	 	 
141050	6	 	 
141050	7	 	 
141051	1	 	 
141051	2	 	 
141051	3	 	 
141051	4	 	 
141051	5	 	 
141051	6	 	 
141051	7	 	 
141052	1	 	 
141052	2	 	 
141052	3	 	 
141052	4	 	 
141052	5	 	 
141052	6	 	 
141052	7	 	 
141062	1	 	 
141062	2	 	 
141062	3	 	 
141062	4	 	 
141062	5	 	 
141062	6	 	 
141062	7	 	 
141066	1	 	 
141066	2	 	 
141066	3	 	 
141066	4	 	 
141066	5	 	 
141066	6	 	 
141066	7	 	 
141073	1	0	0
141073	2	1	1
141073	3	0	0
141073	4	0	0
141073	5	0	1
141073	6	0	0
141073	7	0	0
141076	1	 	 
141076	2	 	 
141076	3	 	 
141076	4	 	 
141076	5	 	 
141076	6	 	 
141076	7	 	 
151001	1	1	1
151001	2	1	1
151001	3	0	0
151001	4	0	0
151001	5	0	0
151001	6	0	0
151001	7	0	0
151002	1	 	 
151002	2	 	 
151002	3	 	 
151002	4	 	 
151002	5	 	 
151002	6	 	 
151002	7	 	 
151003	1	 	 
151003	2	 	 
151003	3	 	 
151003	4	 	 
151003	5	 	 
151003	6	 	 
151003	7	 	 
151004	1	 	 
151004	2	 	 
151004	3	 	 
151004	4	 	 
151004	5	 	 
151004	6	 	 
151004	7	 	 
151005	1	 	 
151005	2	 	 
151005	3	 	 
151005	4	 	 
151005	5	 	 
151005	6	 	 
151005	7	 	 
151006	1	 	 
151006	2	 	 
151006	3	 	 
151006	4	 	 
151006	5	 	 
151006	6	 	 
151006	7	 	 
151007	1	 	 
151007	2	 	 
151007	3	 	 
151007	4	 	 
151007	5	 	 
151007	6	 	 
151007	7	 	 
151010	1	 	 
151010	2	 	 
151010	3	 	 
151010	4	 	 
151010	5	 	 
151010	6	 	 
151010	7	 	 
151011	1	 	 
151011	2	 	 
151011	3	 	 
151011	4	 	 
151011	5	 	 
151011	6	 	 
151011	7	 	 
151012	1	 	 
151012	2	 	 
151012	3	 	 
151012	4	 	 
151012	5	 	 
151012	6	 	 
151012	7	 	 
151013	1	 	 
151013	2	 	 
151013	3	 	 
151013	4	 	 
151013	5	 	 
151013	6	 	 
151013	7	 	 
151015	1	 	 
151015	2	 	 
151015	3	 	 
151015	4	 	 
151015	5	 	 
151015	6	 	 
151015	7	 	 
151016	1	 	 
151016	2	 	 
151016	3	 	 
151016	4	 	 
151016	5	 	 
151016	6	 	 
151016	7	 	 
151017	1	 	 
151017	2	 	 
151017	3	 	 
151017	4	 	 
151017	5	 	 
151017	6	 	 
151017	7	 	 
151018	1	 	 
151018	2	 	 
151018	3	 	 
151018	4	 	 
151018	5	 	 
151018	6	 	 
151018	7	 	 
151019	1	 	 
151019	2	 	 
151019	3	 	 
151019	4	 	 
151019	5	 	 
151019	6	 	 
151019	7	 	 
151020	1	 	 
151020	2	 	 
151020	3	 	 
151020	4	 	 
151020	5	 	 
151020	6	 	 
151020	7	 	 
151021	1	 	 
151021	2	 	 
151021	3	 	 
151021	4	 	 
151021	5	 	 
151021	6	 	 
151021	7	 	 
151022	1	0	0
