CHILDCODE	EDCHSTR5	EDGRADER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	SCHNMER5
181045	16	0	 	 	 	 	 
181046	13	0	 	 	 	 	 
181046	14	0	 	 	 	 	 
181046	15	0	 	 	 	 	 
181046	16	0	 	 	 	 	 
181047	13	30	1	1	0	5	230
181047	14	31	1	1	1	 	 
181047	15	32	1	1	1	 	 
181047	16	33	4	1	1	 	 
181049	13	14	1	3	0	5	221
181049	14	15	1	3	1	 	 
181049	15	0	 	 	 	 	 
181049	16	0	 	 	 	 	 
181050	13	25	1	1	1	5	223
181050	14	26	1	1	1	 	 
181050	15	0	 	 	 	 	 
181050	16	0	 	 	 	 	 
181056	13	30	1	3	1	5	236
181056	14	31	1	3	1	 	 
181056	15	34	1	3	1	 	 
181056	16	0	 	 	 	 	 
181058	13	30	1	3	1	5	228
181058	14	31	1	3	1	 	 
181058	15	32	1	3	1	 	 
181058	16	33	4	3	1	 	 
181069	13	25	1	3	1	5	227
181069	14	26	1	3	1	 	 
181069	15	0	 	 	 	 	 
181069	16	0	 	 	 	 	 
181073	13	30	1	3	1	5	232
181073	14	31	1	3	1	 	 
181073	15	32	1	3	1	 	 
181073	16	0	 	 	 	 	 
181078	13	25	3	1	0	5	226
181078	14	0	 	 	 	 	 
181078	15	0	 	 	 	 	 
181078	16	0	 	 	 	 	 
191001	13	0	 	 	 	 	 
191001	14	0	 	 	 	 	 
191001	15	0	 	 	 	 	 
191001	16	0	 	 	 	 	 
191003	13	0	 	 	 	 	 
191003	14	29	1	3	0	5	235
191003	15	30	1	3	1	 	 
191003	16	38	3	3	1	 	 
191004	13	29	1	3	1	5	237
191004	14	30	1	3	1	 	 
191004	15	31	1	3	1	 	 
191004	16	32	4	3	1	 	 
191005	13	0	 	 	 	 	 
191005	14	0	 	 	 	 	 
191005	15	0	 	 	 	 	 
191005	16	0	 	 	 	 	 
191006	13	14	1	3	0	5	228
191006	14	0	 	 	 	 	 
191006	15	16	1	3	1	 	 
191006	16	0	 	 	 	 	 
191007	13	0	 	 	 	 	 
191007	14	0	 	 	 	 	 
191007	15	0	 	 	 	 	 
191007	16	0	 	 	 	 	 
191009	13	0	 	 	 	 	 
191009	14	0	 	 	 	 	 
191009	15	0	 	 	 	 	 
191009	16	0	 	 	 	 	 
191011	13	25	1	3	1	98	334
191011	14	26	1	3	1	 	 
191011	15	0	 	 	 	 	 
191011	16	0	 	 	 	 	 
191012	13	20	1	1	0	5	229
191012	14	0	 	 	 	 	 
191012	15	0	 	 	 	 	 
191012	16	0	 	 	 	 	 
191013	13	24	1	3	0	5	221
191013	14	25	1	3	1	 	 
191013	15	38	2	3	1	 	 
191013	16	38	4	3	1	 	 
191014	13	21	1	3	0	98	1231
191014	14	22	1	3	1	 	 
191014	15	38	3	3	1	 	 
191014	16	0	 	 	 	 	 
191015	13	0	 	 	 	 	 
191015	14	0	 	 	 	 	 
191015	15	0	 	 	 	 	 
191015	16	0	 	 	 	 	 
191016	13	22	1	1	1	5	230
191016	14	23	1	1	1	 	 
191016	15	29	1	1	1	 	 
191016	16	30	4	1	1	 	 
191017	13	0	 	 	 	 	 
191017	14	0	 	 	 	 	 
191017	15	0	 	 	 	 	 
191017	16	0	 	 	 	 	 
191018	13	0	 	 	 	 	 
191018	14	0	 	 	 	 	 
191018	15	0	 	 	 	 	 
191018	16	0	 	 	 	 	 
191019	13	0	 	 	 	 	 
191019	14	0	 	 	 	 	 
191019	15	0	 	 	 	 	 
191019	16	0	 	 	 	 	 
191020	13	0	 	 	 	 	 
191020	14	0	 	 	 	 	 
191020	15	0	 	 	 	 	 
191020	16	0	 	 	 	 	 
191021	13	20	1	3	1	5	233
191021	14	0	 	 	 	 	 
191021	15	0	 	 	 	 	 
191021	16	0	 	 	 	 	 
191022	13	0	 	 	 	 	 
191022	14	0	 	 	 	 	 
191022	15	0	 	 	 	 	 
191022	16	0	 	 	 	 	 
191023	13	25	1	3	1	5	221
191023	14	26	1	3	1	 	 
191023	15	0	 	 	 	 	 
191023	16	0	 	 	 	 	 
191024	13	25	1	3	1	98	341
191024	14	26	1	3	1	 	 
191024	15	0	 	 	 	 	 
191024	16	0	 	 	 	 	 
191025	13	0	 	 	 	 	 
191025	14	0	 	 	 	 	 
191025	15	0	 	 	 	 	 
191025	16	0	 	 	 	 	 
191026	13	30	1	3	1	5	228
191026	14	31	1	3	1	 	 
191026	15	32	1	3	1	 	 
191026	16	33	4	3	1	 	 
191027	13	0	 	 	 	 	 
191027	14	0	 	 	 	 	 
191027	15	0	 	 	 	 	 
191027	16	0	 	 	 	 	 
191028	13	0	 	 	 	 	 
191028	14	0	 	 	 	 	 
191028	15	0	 	 	 	 	 
191028	16	0	 	 	 	 	 
191029	13	0	 	 	 	 	 
191029	14	0	 	 	 	 	 
191029	15	0	 	 	 	 	 
191029	16	0	 	 	 	 	 
191030	13	0	 	 	 	 	 
191030	14	0	 	 	 	 	 
191030	15	0	 	 	 	 	 
191030	16	0	 	 	 	 	 
191033	13	14	1	3	0	5	236
191033	14	15	1	3	1	 	 
191033	15	0	 	 	 	 	 
191033	16	0	 	 	 	 	 
191035	13	0	 	 	 	 	 
191035	14	0	 	 	 	 	 
191035	15	0	 	 	 	 	 
191035	16	0	 	 	 	 	 
191036	13	20	1	3	1	98	343
191036	14	0	 	 	 	 	 
191036	15	0	 	 	 	 	 
191036	16	0	 	 	 	 	 
191037	13	0	 	 	 	 	 
191037	14	0	 	 	 	 	 
191037	15	0	 	 	 	 	 
191037	16	0	 	 	 	 	 
191038	13	0	 	 	 	 	 
191038	14	0	 	 	 	 	 
191038	15	0	 	 	 	 	 
191038	16	0	 	 	 	 	 
191039	13	0	 	 	 	 	 
191039	14	0	 	 	 	 	 
191039	15	0	 	 	 	 	 
191039	16	0	 	 	 	 	 
191040	13	0	 	 	 	 	 
191040	14	0	 	 	 	 	 
191040	15	0	 	 	 	 	 
191040	16	0	 	 	 	 	 
191041	13	0	 	 	 	 	 
191041	14	0	 	 	 	 	 
191041	15	0	 	 	 	 	 
191041	16	0	 	 	 	 	 
191043	13	0	 	 	 	 	 
191043	14	0	 	 	 	 	 
191043	15	0	 	 	 	 	 
191043	16	0	 	 	 	 	 
191044	13	0	 	 	 	 	 
191044	14	0	 	 	 	 	 
191044	15	0	 	 	 	 	 
191044	16	0	 	 	 	 	 
191045	13	17	1	3	0	5	236
191045	14	18	1	3	1	 	 
191045	15	20	1	3	1	 	 
191045	16	29	4	3	1	 	 
191046	13	0	 	 	 	 	 
191046	14	0	 	 	 	 	 
191046	15	0	 	 	 	 	 
191046	16	0	 	 	 	 	 
191047	13	30	1	3	1	5	232
191047	14	31	1	3	1	 	 
191047	15	34	1	3	1	 	 
191047	16	0	 	 	 	 	 
191048	13	0	 	 	 	 	 
191048	14	0	 	 	 	 	 
191048	15	0	 	 	 	 	 
191048	16	0	 	 	 	 	 
191049	13	0	 	 	 	 	 
191049	14	0	 	 	 	 	 
191049	15	0	 	 	 	 	 
191049	16	0	 	 	 	 	 
191050	13	0	 	 	 	 	 
191050	14	0	 	 	 	 	 
191050	15	0	 	 	 	 	 
191050	16	0	 	 	 	 	 
191052	13	0	 	 	 	 	 
191052	14	0	 	 	 	 	 
191052	15	0	 	 	 	 	 
191052	16	0	 	 	 	 	 
191055	13	0	 	 	 	 	 
191055	14	0	 	 	 	 	 
191055	15	0	 	 	 	 	 
191055	16	0	 	 	 	 	 
191057	13	29	1	3	0	5	1113
191057	14	30	1	3	1	 	 
191057	15	31	1	3	1	 	 
191057	16	0	 	 	 	 	 
191070	13	0	 	 	 	 	 
191070	14	0	 	 	 	 	 
191070	15	0	 	 	 	 	 
191070	16	0	 	 	 	 	 
201003	13	0	 	 	 	 	 
201003	14	0	 	 	 	 	 
201003	15	0	 	 	 	 	 
201003	16	0	 	 	 	 	 
201005	13	0	 	 	 	 	 
201005	14	0	 	 	 	 	 
201005	15	0	 	 	 	 	 
201005	16	0	 	 	 	 	 
201007	13	30	1	3	1	5	228
201007	14	31	1	3	1	 	 
201007	15	32	1	3	1	 	 
201007	16	33	4	3	1	 	 
201008	13	0	 	 	 	 	 
201008	14	0	 	 	 	 	 
201008	15	0	 	 	 	 	 
201008	16	0	 	 	 	 	 
201010	13	0	 	 	 	 	 
201010	14	0	 	 	 	 	 
201010	15	0	 	 	 	 	 
201010	16	0	 	 	 	 	 
201011	13	21	1	3	0	5	222
201011	14	25	1	3	1	 	 
201011	15	38	1	3	1	 	 
201011	16	38	4	3	1	 	 
201013	13	0	 	 	 	 	 
201013	14	0	 	 	 	 	 
201013	15	0	 	 	 	 	 
201013	16	0	 	 	 	 	 
201014	13	0	 	 	 	 	 
201014	14	0	 	 	 	 	 
201014	15	0	 	 	 	 	 
201014	16	0	 	 	 	 	 
201016	13	29	1	3	0	5	236
201016	14	30	1	3	1	 	 
201016	15	31	1	3	1	 	 
201016	16	32	4	3	1	 	 
201017	13	0	 	 	 	 	 
201017	14	0	 	 	 	 	 
201017	15	0	 	 	 	 	 
201017	16	0	 	 	 	 	 
201023	13	29	1	3	0	5	232
201023	14	30	1	3	1	 	 
201023	15	31	1	3	1	 	 
201023	16	32	4	3	1	 	 
201024	13	0	 	 	 	 	 
201024	14	0	 	 	 	 	 
201024	15	0	 	 	 	 	 
201024	16	0	 	 	 	 	 
201025	13	0	 	 	 	 	 
201025	14	0	 	 	 	 	 
201025	15	0	 	 	 	 	 
201025	16	0	 	 	 	 	 
201030	13	22	1	3	1	5	223
201030	14	38	1	3	1	 	 
201030	15	0	 	 	 	 	 
201030	16	0	 	 	 	 	 
201032	13	0	 	 	 	 	 
201032	14	0	 	 	 	 	 
201032	15	0	 	 	 	 	 
201032	16	0	 	 	 	 	 
201034	13	0	 	 	 	 	 
201034	14	0	 	 	 	 	 
201034	15	0	 	 	 	 	 
201034	16	0	 	 	 	 	 
201039	13	30	1	3	1	5	236
201039	14	31	1	3	1	 	 
201039	15	32	1	3	1	 	 
201039	16	34	1	3	1	 	 
201042	13	21	2	3	0	5	1112
201042	14	22	1	3	1	 	 
201042	15	0	 	 	 	 	 
201042	16	0	 	 	 	 	 
201045	13	0	 	 	 	 	 
201045	14	0	 	 	 	 	 
201045	15	0	 	 	 	 	 
201045	16	0	 	 	 	 	 
201046	13	29	1	3	0	5	228
201046	14	30	1	3	1	 	 
201046	15	31	1	3	1	 	 
201046	16	32	4	3	1	 	 
201049	13	30	1	3	1	5	232
201049	14	31	1	3	1	 	 
201049	15	34	1	3	1	 	 
201049	16	0	 	 	 	 	 
201050	13	30	1	3	0	5	342
201050	14	31	1	3	1	 	 
201050	15	32	1	3	1	 	 
201050	16	34	1	3	1	 	 
201051	13	30	1	3	1	5	228
201051	14	31	1	3	1	 	 
201051	15	32	1	3	1	 	 
201051	16	33	4	3	1	 	 
201052	13	30	1	3	1	5	235
201052	14	31	1	3	1	 	 
201052	15	32	1	3	1	 	 
201052	16	34	1	3	1	 	 
201054	13	29	1	3	0	98	1159
201054	14	30	1	3	1	 	 
201054	15	31	1	3	1	 	 
201054	16	34	4	3	1	 	 
201056	13	30	1	3	1	5	236
201056	14	31	1	3	1	 	 
201056	15	34	1	3	1	 	 
201056	16	0	 	 	 	 	 
201059	13	12	1	3	0	5	155
201059	14	21	1	3	0	98	1229
201059	15	22	1	3	1	 	 
201059	16	38	4	3	1	 	 
201064	13	24	1	3	0	5	227
201064	14	25	1	3	1	 	 
201064	15	26	1	3	1	 	 
201064	16	0	 	 	 	 	 
201065	13	30	1	7	1	5	230
201065	14	31	1	7	1	 	 
201065	15	32	1	7	1	 	 
201065	16	33	4	7	1	 	 
201068	13	15	3	3	1	5	221
201068	14	0	 	 	 	 	 
201068	15	0	 	 	 	 	 
201068	16	0	 	 	 	 	 
201071	13	24	1	3	0	5	227
201071	14	25	1	3	1	 	 
201071	15	26	1	3	1	 	 
201071	16	0	 	 	 	 	 
201073	13	25	1	3	1	5	225
201073	14	38	1	3	1	 	 
201073	15	0	 	 	 	 	 
201073	16	0	 	 	 	 	 
201074	13	29	1	1	0	5	230
201074	14	30	3	1	1	 	 
201074	15	0	 	 	 	 	 
201074	16	0	 	 	 	 	 
201082	13	30	3	1	1	5	230
201082	14	0	 	 	 	 	 
201082	15	0	 	 	 	 	 
201082	16	0	 	 	 	 	 
201084	13	0	 	 	 	 	 
201084	14	0	 	 	 	 	 
201084	15	0	 	 	 	 	 
201084	16	0	 	 	 	 	 
201086	13	0	 	 	 	 	 
201086	14	0	 	 	 	 	 
201086	15	0	 	 	 	 	 
201086	16	0	 	 	 	 	 
201090	13	0	 	 	 	 	 
201090	14	0	 	 	 	 	 
201090	15	0	 	 	 	 	 
201090	16	0	 	 	 	 	 
201104	13	0	 	 	 	 	 
201104	14	0	 	 	 	 	 
201104	15	0	 	 	 	 	 
201104	16	0	 	 	 	 	 
