CHILDCODE	NONFODR4	SPYRR4
131043	7	200
131043	8	0
131043	17	2000
131043	18	250
131043	19	0
131043	20	0
131043	32	285
131044	1	1800
131044	2	500
131044	3	0
131044	4	0
131044	5	1000
131044	6	300
131044	7	0
131044	8	0
131044	17	0
131044	18	500
131044	19	0
131044	20	0
131044	32	580
131046	1	200
131046	2	2000
131046	3	0
131046	4	0
131046	5	100
131046	6	1000
131046	7	0
131046	8	0
131046	17	500
131046	18	1500
131046	19	0
131046	20	0
131046	32	285
131047	1	1500
131047	2	4000
131047	3	0
131047	4	0
131047	5	500
131047	6	1000
131047	7	0
131047	8	0
131047	17	0
131047	18	2000
131047	19	0
131047	20	0
131047	32	350
131048	1	300
131048	2	2500
131048	3	0
131048	4	500
131048	5	100
131048	6	1000
131048	7	0
131048	8	200
131048	17	1000
131048	18	3000
131048	19	0
131048	20	0
131048	32	285
131050	1	2500
131050	2	3500
131050	3	0
131050	4	0
131050	5	500
131050	6	500
131050	7	0
131050	8	0
131050	17	4500
131050	18	1500
131050	19	0
131050	20	0
131050	32	400
131051	1	2000
131051	2	2000
131051	3	0
131051	4	0
131051	5	1000
131051	6	1000
131051	7	0
131051	8	0
131051	17	6000
131051	18	3000
131051	19	0
131051	20	0
131051	32	300
131052	1	1500
131052	2	500
131052	3	0
131052	4	0
131052	5	500
131052	6	200
131052	7	0
131052	8	0
131052	17	6000
131052	18	4000
131052	19	0
131052	20	0
131052	32	285
131053	1	700
131053	2	1500
131053	3	800
131053	4	0
131053	5	300
131053	6	1000
131053	7	300
131053	8	0
131053	17	1800
131053	18	3200
131053	19	0
131053	20	0
131053	32	855
131054	1	2000
131054	2	1000
131054	3	500
131054	4	0
131054	5	1000
131054	6	500
131054	7	200
131054	8	0
131054	17	1000
131054	18	2500
131054	19	0
131054	20	0
131054	32	570
131056	1	500
131056	2	100
131056	3	0
131056	4	0
131056	5	100
131056	6	500
131056	7	0
131056	8	0
131056	17	3000
131056	18	2000
131056	19	0
131056	20	0
131056	32	285
131058	1	800
131058	2	300
131058	3	300
131058	4	0
131058	5	600
131058	6	250
131058	7	200
131058	8	0
131058	17	1000
131058	18	200
131058	19	0
131058	20	0
131058	32	0
141001	1	1000
141001	2	500
141001	3	0
141001	4	500
141001	5	500
141001	6	700
141001	7	0
141001	8	100
141001	17	2000
141001	18	4000
141001	19	0
141001	20	0
141001	32	0
141002	1	1500
141002	2	1500
141002	3	0
141002	4	0
141002	5	800
141002	6	1000
141002	7	0
141002	8	0
141002	17	500
141002	18	300
141002	19	1000
141002	20	0
141002	32	0
141003	1	3000
141003	2	2500
141003	3	0
141003	4	0
141003	5	1000
141003	6	1000
141003	7	0
141003	8	0
141003	17	0
141003	18	500
141003	19	0
141003	20	0
141003	32	290
141004	1	2000
141004	2	4000
141004	3	0
141004	4	2000
141004	5	2000
141004	6	2000
141004	7	0
141004	8	1000
141004	17	1300
141004	18	500
141004	19	0
141004	20	0
141004	32	400
141005	1	1000
141005	2	600
141005	3	0
141005	4	0
141005	5	200
141005	6	100
141005	7	0
141005	8	0
141005	17	0
141005	18	200
141005	19	0
141005	20	0
141005	32	285
141006	1	200
141006	2	-77
141006	3	300
141006	4	0
141006	5	50
141006	6	40
141006	7	60
141006	8	0
141006	17	0
141006	18	-77
141006	19	0
141006	20	0
141006	32	650
141007	1	1000
141007	2	2000
141007	3	500
141007	4	0
141007	5	500
141007	6	1500
141007	7	50
141007	8	0
141007	17	1000
141007	18	10000
141007	19	150
141007	20	0
141007	32	570
141008	1	3000
141008	2	700
141008	3	700
141008	4	600
141008	5	1500
141008	6	300
141008	7	2500
141008	8	150
141008	17	10000
141008	18	500
141008	19	0
141008	20	0
141008	32	2050
141009	1	2000
141009	2	3000
141009	3	0
141009	4	0
141009	5	500
141009	6	1000
141009	7	0
141009	8	0
141009	17	3000
141009	18	2000
141009	19	0
141009	20	0
141009	32	1200
141010	1	0
141010	2	1000
141010	3	0
141010	4	1200
141010	5	500
141010	6	1000
141010	7	0
141010	8	200
141010	17	600
141010	18	12300
141010	19	0
141010	20	0
141010	32	400
141012	1	2000
141012	2	500
141012	3	0
141012	4	0
141012	5	500
141012	6	50
141012	7	0
141012	8	0
141012	17	1000
141012	18	1200
141012	19	0
141012	20	0
141012	32	0
141013	1	2500
141013	2	1000
141013	3	0
141013	4	0
141013	5	2400
141013	6	300
141013	7	0
141013	8	0
141013	17	10000
141013	18	10000
141013	19	0
141013	20	0
141013	32	1240
141014	1	1500
141014	2	500
141014	3	0
141014	4	0
141014	5	50
141014	6	20
141014	7	0
141014	8	0
141014	17	0
141014	18	200
141014	19	0
141014	20	0
141014	32	0
141015	1	1500
141015	2	500
141015	3	500
141015	4	0
141015	5	500
141015	6	200
141015	7	200
141015	8	0
141015	17	0
141015	18	1050
141015	19	0
141015	20	0
141015	32	100
141016	1	2000
141016	2	3000
141016	3	0
141016	4	0
141016	5	3000
141016	6	1000
141016	7	0
141016	8	0
141016	17	5000
141016	18	3000
141016	19	0
141016	20	0
141016	32	1000
141017	1	2000
141017	2	400
141017	3	0
141017	4	0
141017	5	0
141017	6	0
141017	7	0
141017	8	0
141017	17	500
141017	18	300
141017	19	0
141017	20	0
141017	32	0
141018	1	3000
141018	2	4000
141018	3	1000
141018	4	2000
141018	5	2000
141018	6	3000
141018	7	500
141018	8	0
141018	17	10000
141018	18	3000
141018	19	0
141018	20	0
141018	32	570
141019	1	1000
141019	2	1500
141019	3	600
141019	4	0
141019	5	200
141019	6	500
141019	7	200
141019	8	0
141019	17	1000
141019	18	500
141019	19	0
141019	20	0
141019	32	285
141020	1	1000
141020	2	1000
141020	3	500
141020	4	0
141020	5	200
141020	6	200
141020	7	100
141020	8	0
141020	17	0
141020	18	200
141020	19	0
141020	20	0
141020	32	1285
141025	1	1000
141025	2	600
141025	3	0
141025	4	0
141025	5	2000
141025	6	300
141025	7	100
141025	8	0
141025	17	200
141025	18	300
141025	19	0
141025	20	0
141025	32	0
141026	1	1650
141026	2	640
141026	3	0
141026	4	0
141026	5	0
141026	6	36
141026	7	0
141026	8	0
141026	17	0
141026	18	1000
141026	19	7000
141026	20	200
141026	32	190
141027	1	1000
141027	2	2000
141027	3	500
141027	4	500
141027	5	500
141027	6	500
141027	7	300
141027	8	200
141027	17	10000
141027	18	5000
141027	19	3000
141027	20	0
141027	32	285
141028	1	3500
141028	2	5000
141028	3	0
141028	4	0
141028	5	1200
141028	6	2000
141028	7	0
141028	8	0
141028	17	0
141028	18	450
141028	19	0
141028	20	0
141028	32	0
141029	1	1500
141029	2	1500
141029	3	0
141029	4	0
141029	5	300
141029	6	700
141029	7	0
141029	8	0
141029	17	2000
141029	18	8000
141029	19	0
141029	20	0
141029	32	598
141030	1	2000
141030	2	500
141030	3	0
141030	4	160
141030	5	600
141030	6	300
141030	7	0
141030	8	200
141030	17	1000
141030	18	2000
141030	19	0
141030	20	0
141030	32	570
141031	1	1000
141031	2	2000
141031	3	3000
141031	4	500
141031	5	200
141031	6	1000
141031	7	800
141031	8	500
141031	17	2000
141031	18	3000
141031	19	0
141031	20	0
141031	32	855
141032	1	1500
141032	2	2000
141032	3	1000
141032	4	700
141032	5	1200
141032	6	500
141032	7	0
141032	8	0
141032	17	0
141032	18	100
141032	19	0
141032	20	0
141032	32	430
141033	1	2000
141033	2	1000
141033	3	0
141033	4	0
141033	5	200
141033	6	500
141033	7	0
141033	8	0
141033	17	3000
141033	18	1000
141033	19	0
141033	20	0
141033	32	0
141034	1	2000
141034	2	1000
141034	3	0
141034	4	0
141034	5	500
141034	6	500
141034	7	0
141034	8	0
141034	17	0
141034	18	700
141034	19	0
141034	20	0
141034	32	299
141035	1	4000
141035	2	2000
141035	3	0
141035	4	0
141035	5	1000
141035	6	1000
141035	7	0
141035	8	0
141035	17	1500
141035	18	2500
141035	19	0
141035	20	0
141035	32	265
141036	1	1500
141036	2	1500
141036	3	0
141036	4	1500
141036	5	500
141036	6	500
141036	7	0
141036	8	500
141036	17	0
141036	18	200
141036	19	0
141036	20	0
141036	32	0
141037	1	1000
141037	2	2000
141037	3	0
141037	4	0
141037	5	500
141037	6	1500
141037	7	0
141037	8	0
141037	17	1000
141037	18	2000
141037	19	0
141037	20	0
141037	32	0
141039	1	500
141039	2	1000
141039	3	0
141039	4	600
141039	5	300
141039	6	500
141039	7	0
141039	8	500
141039	17	0
141039	18	1000
141039	19	0
141039	20	0
141039	32	400
141040	1	2500
141040	2	1000
141040	3	0
141040	4	0
141040	5	500
141040	6	150
141040	7	0
141040	8	0
141040	17	0
141040	18	2000
141040	19	0
141040	20	0
141040	32	0
141041	1	1000
141041	2	3000
141041	3	1000
141041	4	0
141041	5	200
141041	6	300
141041	7	200
141041	8	0
141041	17	1500
141041	18	2000
141041	19	0
141041	20	0
141041	32	0
141042	1	500
141042	2	500
141042	3	0
141042	4	500
141042	5	300
141042	6	300
141042	7	0
141042	8	700
141042	17	0
141042	18	0
141042	19	0
141042	20	0
141042	32	0
141043	1	1000
141043	2	600
141043	3	0
141043	4	0
141043	5	500
141043	6	100
141043	7	0
141043	8	0
141043	17	0
141043	18	300
141043	19	0
141043	20	0
141043	32	297
141044	1	2000
141044	2	1500
141044	3	0
141044	4	1000
141044	5	500
141044	6	500
141044	7	0
141044	8	500
141044	17	0
141044	18	0
141044	19	0
141044	20	0
141044	32	0
141045	1	1000
141045	2	1500
141045	3	1000
141045	4	0
141045	5	200
141045	6	900
141045	7	500
141045	8	0
141045	17	3000
141045	18	1000
141045	19	0
141045	20	0
141045	32	365
141047	1	3000
141047	2	1200
141047	3	0
141047	4	0
141047	5	2000
141047	6	100
141047	7	0
141047	8	0
141047	17	300
141047	18	1100
141047	19	0
141047	20	0
141047	32	370
141048	1	1500
141048	2	800
141048	3	0
141048	4	0
141048	5	500
141048	6	300
141048	7	0
141048	8	0
141048	17	0
141048	18	150
141048	19	0
141048	20	0
141048	32	0
141049	1	200
141049	2	400
141049	3	0
141049	4	0
141049	5	100
141049	6	100
141049	7	0
141049	8	0
141049	17	500
141049	18	3500
141049	19	0
141049	20	0
141049	32	0
141050	1	3000
141050	2	200
141050	3	0
141050	4	0
141050	5	2000
141050	6	100
141050	7	0
141050	8	0
141050	17	2000
141050	18	5000
141050	19	0
141050	20	0
141050	32	0
141051	1	1000
141051	2	2000
141051	3	0
141051	4	0
141051	5	100
141051	6	300
141051	7	0
141051	8	0
141051	17	1000
141051	18	1000
141051	19	0
141051	20	0
141051	32	0
141052	1	2000
141052	2	1500
141052	3	0
141052	4	0
141052	5	150
141052	6	300
141052	7	0
141052	8	0
141052	17	6000
141052	18	1000
141052	19	0
141052	20	0
141052	32	265
141062	1	1000
141062	2	2500
141062	3	0
141062	4	1000
141062	5	300
141062	6	500
141062	7	0
141062	8	450
141062	17	0
141062	18	2000
141062	19	0
141062	20	0
141062	32	0
141066	1	4000
141066	2	1000
141066	3	0
141066	4	0
141066	5	2000
141066	6	200
141066	7	0
141066	8	0
141066	17	400
141066	18	500
141066	19	0
141066	20	0
141066	32	800
141073	1	1000
141073	2	500
141073	3	500
141073	4	0
141073	5	600
141073	6	300
141073	7	300
141073	8	0
141073	17	300
141073	18	600
141073	19	0
141073	20	0
141073	32	285
141076	1	1000
141076	2	1000
141076	3	0
141076	4	0
141076	5	300
141076	6	200
141076	7	0
141076	8	0
141076	17	0
141076	18	300
141076	19	0
141076	20	0
141076	32	0
151001	1	1000
151001	2	500
151001	3	600
151001	4	400
151001	5	100
151001	6	150
151001	7	100
151001	8	200
151001	17	0
151001	18	0
151001	19	0
151001	20	0
151001	32	0
151002	1	0
151002	2	300
151002	3	100
151002	4	0
151002	5	20
151002	6	40
151002	7	30
151002	8	0
151002	17	0
151002	18	100
151002	19	0
151002	20	0
151002	32	0
151003	1	400
151003	2	6000
151003	3	1000
151003	4	600
151003	5	200
151003	6	1000
151003	7	400
151003	8	150
151003	17	500
151003	18	4000
151003	19	0
151003	20	0
151003	32	750
151004	1	6000
151004	2	1000
151004	3	0
151004	4	0
151004	5	600
151004	6	100
151004	7	0
151004	8	0
151004	17	10000
151004	18	5000
151004	19	0
151004	20	0
151004	32	500
151005	1	0
151005	2	0
151005	3	0
151005	4	0
151005	5	20
151005	6	20
151005	7	0
151005	8	0
151005	17	0
151005	18	3000
151005	19	0
151005	20	0
151005	32	0
151006	1	1500
151006	2	1000
151006	3	0
151006	4	0
151006	5	500
151006	6	1000
151006	7	0
151006	8	0
151006	17	500
151006	18	3000
151006	19	0
151006	20	200
151006	32	0
151007	1	2000
151007	2	1000
151007	3	1000
151007	4	0
151007	5	500
151007	6	700
151007	7	800
151007	8	0
151007	17	2000
151007	18	3000
151007	19	0
151007	20	200
151007	32	0
151008	1	450
151008	2	300
151008	3	600
151008	4	0
151008	5	400
151008	6	45
151008	7	350
151008	8	0
151008	17	0
151008	18	7000
151008	19	0
151008	20	0
151008	32	0
151010	1	1000
151010	2	2000
151010	3	0
151010	4	1300
151010	5	500
151010	6	600
151010	7	0
151010	8	600
151010	17	0
151010	18	1000
151010	19	0
151010	20	0
151010	32	0
151011	1	500
151011	2	500
151011	3	600
151011	4	0
151011	5	50
151011	6	100
151011	7	80
151011	8	0
151011	17	0
151011	18	500
151011	19	0
151011	20	500
151011	32	290
151012	1	4000
151012	2	5000
151012	3	0
151012	4	2000
151012	5	200
151012	6	1500
151012	7	0
151012	8	600
151012	17	2000
151012	18	700
151012	19	0
151012	20	0
151012	32	0
151013	1	500
151013	2	500
151013	3	0
151013	4	0
151013	5	100
151013	6	100
151013	7	0
151013	8	0
151013	17	1500
151013	18	1000
151013	19	0
151013	20	0
151013	32	0
151014	1	1300
151014	2	500
151014	3	200
151014	4	0
151014	5	500
151014	6	200
151014	7	100
151014	8	0
151014	17	1000
151014	18	7000
151014	19	0
151014	20	500
151014	32	0
151015	1	1000
151015	2	1200
151015	3	1500
151015	4	600
151015	5	300
151015	6	300
151015	7	400
151015	8	250
151015	17	0
151015	18	5000
151015	19	0
151015	20	0
151015	32	0
151016	1	200
151016	2	200
151016	3	200
151016	4	150
151016	5	150
151016	6	150
151016	7	150
151016	8	150
151016	17	300
151016	18	300
151016	19	300
151016	20	0
151016	32	0
151017	1	600
151017	2	3000
151017	3	600
151017	4	0
151017	5	1500
151017	6	1500
151017	7	0
151017	8	0
151017	17	3000
151017	18	4000
151017	19	0
151017	20	0
151017	32	280
151018	1	3000
151018	2	500
151018	3	0
151018	4	0
151018	5	1000
151018	6	100
151018	7	0
151018	8	0
151018	17	1000
151018	18	12000
151018	19	0
151018	20	0
151018	32	0
151019	1	200
151019	2	200
151019	3	0
151019	4	500
151019	5	70
151019	6	50
151019	7	0
151019	8	300
151019	17	0
151019	18	300
151019	19	0
151019	20	0
151019	32	1194
151020	1	1500
151020	2	500
151020	3	500
151020	4	0
151020	5	200
151020	6	100
151020	7	200
151020	8	0
151020	17	0
151020	18	200
151020	19	0
151020	20	0
151020	32	570
151021	1	200
151021	2	700
151021	3	0
151021	4	300
151021	5	50
151021	6	200
151021	7	0
151021	8	0
151021	17	0
151021	18	500
151021	19	0
151021	20	0
151021	32	0
151022	1	2000
151022	2	2000
151022	3	0
151022	4	0
151022	5	400
151022	6	200
151022	7	0
151022	8	0
151022	17	1000
151022	18	1000
151022	19	0
151022	20	0
151022	32	280
151023	1	400
151023	2	500
151023	3	0
151023	4	0
151023	5	200
151023	6	300
151023	7	0
151023	8	0
151023	17	300
151023	18	500
151023	19	0
151023	20	0
151023	32	0
151024	1	500
151024	2	600
151024	3	0
151024	4	0
151024	5	700
151024	6	550
151024	7	0
151024	8	0
151024	17	350
151024	18	700
151024	19	0
151024	20	0
151024	32	0
151025	1	500
151025	2	2500
151025	3	0
151025	4	0
151025	5	300
151025	6	700
151025	7	0
151025	8	0
151025	17	0
151025	18	500
151025	19	0
151025	20	0
151025	32	650
151028	1	2000
151028	2	10000
151028	3	3000
151028	4	0
151028	5	2000
151028	6	3000
151028	7	3000
151028	8	0
151028	17	2000
151028	18	13000
151028	19	0
151028	20	1000
151028	32	0
151029	1	700
151029	2	500
151029	3	0
151029	4	0
151029	5	400
151029	6	100
151029	7	0
151029	8	0
151029	17	0
151029	18	0
151029	19	0
151029	20	0
151029	32	290
151030	1	520
151030	2	1150
151030	3	730
151030	4	450
151030	5	250
151030	6	370
151030	7	150
151030	8	120
151030	17	1000
151030	18	1250
151030	19	0
151030	20	0
151030	32	792
151031	1	1000
151031	2	1000
151031	3	0
151031	4	0
151031	5	800
151031	6	800
151031	7	0
151031	8	0
151031	17	200
151031	18	100
151031	19	0
151031	20	0
151031	32	300
151032	1	500
151032	2	500
151032	3	0
151032	4	0
151032	5	1000
151032	6	2000
151032	7	0
151032	8	0
151032	17	1500
151032	18	5000
151032	19	0
151032	20	0
151032	32	0
151034	1	450
151034	2	1680
151034	3	0
151034	4	670
151034	5	260
151034	6	580
151034	7	0
151034	8	230
151034	17	0
151034	18	465
151034	19	0
151034	20	0
151034	32	264
151035	1	1370
151035	2	1950
151035	3	0
151035	4	0
151035	5	500
151035	6	720
151035	7	0
151035	8	0
151035	17	0
151035	18	320
151035	19	0
151035	20	0
151035	32	264
151036	1	0
151036	2	0
151036	3	0
151036	4	0
151036	5	90
151036	6	300
151036	7	100
151036	8	50
151036	17	0
151036	18	600
151036	19	0
151036	20	0
151036	32	0
151037	1	350
151037	2	300
151037	3	500
151037	4	100
151037	5	220
151037	6	100
151037	7	200
151037	8	50
151037	17	0
151037	18	1000
151037	19	0
151037	20	0
151037	32	700
151038	1	2000
151038	2	5000
151038	3	2000
151038	4	1000
151038	5	1000
151038	6	900
151038	7	100
151038	8	100
151038	17	0
151038	18	0
151038	19	0
151038	20	0
151038	32	880
151039	1	0
151039	2	2000
151039	3	0
151039	4	0
151039	5	0
151039	6	500
151039	7	0
151039	8	0
151039	17	0
151039	18	7000
151039	19	0
151039	20	0
151039	32	620
151040	1	450
151040	2	100
151040	3	550
151040	4	600
151040	5	250
151040	6	150
151040	7	200
151040	8	0
151040	17	0
151040	18	11500
151040	19	0
151040	20	0
151040	32	600
151041	1	0
151041	2	0
151041	3	150
151041	4	0
151041	5	0
151041	6	60
151041	7	200
151041	8	0
151041	17	0
151041	18	3000
151041	19	0
151041	20	0
151041	32	0
151042	1	1000
151042	2	300
151042	3	0
151042	4	0
151042	5	200
151042	6	150
151042	7	0
151042	8	0
151042	17	0
151042	18	2000
151042	19	0
151042	20	0
151042	32	600
151043	1	600
151043	2	550
151043	3	0
151043	4	700
151043	5	250
151043	6	400
151043	7	0
151043	8	500
151043	17	0
151043	18	300
151043	19	0
151043	20	0
151043	32	350
151044	1	400
151044	2	900
151044	3	0
151044	4	0
151044	5	250
151044	6	450
151044	7	0
151044	8	0
151044	17	0
151044	18	7000
151044	19	0
151044	20	0
151044	32	550
151045	1	300
151045	2	400
151045	3	600
151045	4	800
151045	5	150
151045	6	80
151045	7	0
151045	8	0
151045	17	0
151045	18	300
151045	19	0
151045	20	1500
151045	32	0
151046	1	2000
151046	2	200
151046	3	0
151046	4	0
151046	5	1000
151046	6	30
151046	7	0
151046	8	0
151046	17	1000
151046	18	4000
151046	19	0
151046	20	0
151046	32	0
151047	1	 
151047	2	 
151047	3	 
151047	4	 
151047	5	 
151047	6	 
151047	7	 
151047	8	 
151047	17	 
151047	18	 
151047	19	 
151047	20	 
151047	32	 
151049	1	500
151049	2	2000
151049	3	0
151049	4	500
151049	5	100
151049	6	300
151049	7	0
151049	8	200
151049	17	2000
151049	18	5000
151049	19	0
151049	20	0
151049	32	290
151051	1	200
151051	2	500
151051	3	200
151051	4	200
151051	5	100
151051	6	600
151051	7	200
151051	8	100
151051	17	1000
151051	18	500
151051	19	0
151051	20	0
151051	32	500
151075	1	0
151075	2	1000
151075	3	300
151075	4	200
151075	5	100
151075	6	300
151075	7	100
151075	8	100
151075	17	0
151075	18	0
151075	19	0
151075	20	0
151075	32	1000
151079	1	200
151079	2	150
151079	3	200
151079	4	0
151079	5	56
151079	6	60
151079	7	85
151079	8	0
151079	17	0
151079	18	560
151079	19	0
151079	20	0
151079	32	0
151081	1	0
151081	2	200
151081	3	350
151081	4	0
151081	5	50
151081	6	20
151081	7	75
151081	8	0
151081	17	0
151081	18	2500
151081	19	0
151081	20	0
151081	32	0
151082	1	1000
151082	2	500
151082	3	0
151082	4	0
151082	5	200
151082	6	100
151082	7	0
151082	8	0
151082	17	 
151082	18	 
151082	19	 
151082	20	 
151082	32	 
161001	1	300
161001	2	500
161001	3	700
161001	4	30
161001	5	50
161001	6	0
161001	7	30
161001	8	0
161001	17	0
161001	18	0
161001	19	0
161001	20	0
161001	32	0
161002	1	2000
161002	2	2500
161002	3	0
161002	4	0
161002	5	1200
161002	6	1500
161002	7	0
161002	8	0
161002	17	300
161002	18	3000
161002	19	0
161002	20	0
161002	32	1500
161003	1	0
161003	2	1200
161003	3	0
161003	4	0
161003	5	0
161003	6	10
161003	7	0
161003	8	0
161003	17	0
161003	18	0
161003	19	0
161003	20	0
161003	32	0
161004	1	1200
161004	2	400
161004	3	0
161004	4	0
161004	5	700
161004	6	200
161004	7	0
161004	8	0
161004	17	200
161004	18	1000
161004	19	0
161004	20	0
161004	32	550
161005	1	200
161005	2	0
161005	3	0
161005	4	0
161005	5	100
161005	6	0
161005	7	0
161005	8	0
161005	17	0
161005	18	200
161005	19	0
161005	20	0
161005	32	0
161006	1	1000
161006	2	1000
161006	3	0
161006	4	0
161006	5	1000
161006	6	1000
161006	7	0
161006	8	0
161006	17	0
161006	18	300
161006	19	0
161006	20	0
161006	32	0
161007	1	1000
161007	2	1000
161007	3	500
161007	4	0
161007	5	300
161007	6	200
161007	7	50
161007	8	0
161007	17	500
161007	18	5500
161007	19	0
161007	20	0
161007	32	2600
161008	1	1000
161008	2	800
161008	3	800
161008	4	0
161008	5	300
161008	6	200
161008	7	300
161008	8	0
161008	17	0
161008	18	0
161008	19	0
161008	20	0
161008	32	1500
161009	1	1000
161009	2	1500
161009	3	0
161009	4	400
161009	5	500
161009	6	750
161009	7	0
161009	8	200
161009	17	0
161009	18	2000
161009	19	0
161009	20	0
161009	32	600
161010	1	3000
161010	2	2000
161010	3	0
161010	4	0
161010	5	1500
161010	6	1000
161010	7	0
161010	8	0
161010	17	10000
161010	18	5000
161010	19	0
161010	20	0
161010	32	0
161011	1	100
161011	2	1000
161011	3	300
161011	4	300
161011	5	100
161011	6	300
161011	7	100
161011	8	100
161011	17	0
161011	18	200
161011	19	0
161011	20	0
161011	32	870
161012	1	150
161012	2	400
161012	3	200
161012	4	200
161012	5	40
161012	6	100
161012	7	30
161012	8	30
161012	17	0
161012	18	0
161012	19	0
161012	20	0
161012	32	6000
161013	1	500
161013	2	500
161013	3	0
161013	4	0
161013	5	260
161013	6	260
161013	7	0
161013	8	100
161013	17	0
161013	18	1000
161013	19	0
161013	20	0
161013	32	0
161014	1	500
161014	2	500
161014	3	0
161014	4	0
161014	5	200
161014	6	200
161014	7	0
161014	8	0
161014	17	0
161014	18	1000
161014	19	0
161014	20	0
161014	32	0
161015	1	1000
161015	2	500
161015	3	2000
161015	4	0
161015	5	500
161015	6	300
161015	7	500
161015	8	0
161015	17	0
161015	18	1000
161015	19	0
161015	20	0
161015	32	900
161016	1	1000
161016	2	1000
161016	3	500
161016	4	1000
161016	5	200
161016	6	400
161016	7	200
161016	8	100
161016	17	0
161016	18	0
161016	19	0
161016	20	0
161016	32	580
161017	1	1000
161017	2	500
161017	3	500
161017	4	0
161017	5	200
161017	6	300
161017	7	100
161017	8	0
161017	17	0
161017	18	500
161017	19	0
161017	20	1350
161017	32	0
161018	1	200
161018	2	700
161018	3	0
161018	4	0
161018	5	100
161018	6	400
161018	7	0
161018	8	0
161018	17	1000
161018	18	6000
161018	19	0
161018	20	0
161018	32	1240
161019	1	500
161019	2	500
161019	3	0
161019	4	1000
161019	5	500
161019	6	100
161019	7	0
161019	8	0
161019	17	0
161019	18	200
161019	19	0
161019	20	0
161019	32	0
161020	1	500
161020	2	150
161020	3	300
161020	4	0
161020	5	300
161020	6	100
161020	7	150
161020	8	0
161020	17	0
161020	18	2000
161020	19	0
161020	20	0
161020	32	1500
161021	1	200
161021	2	1200
161021	3	0
161021	4	300
161021	5	200
161021	6	600
161021	7	0
161021	8	150
161021	17	40000
161021	18	0
161021	19	0
161021	20	0
161021	32	1540
161022	1	4000
161022	2	1200
161022	3	700
161022	4	0
161022	5	700
161022	6	200
161022	7	200
161022	8	0
161022	17	0
161022	18	3000
161022	19	0
161022	20	0
161022	32	620
161024	1	2000
161024	2	3000
161024	3	0
161024	4	0
161024	5	300
161024	6	500
161024	7	0
161024	8	0
161024	17	2000
161024	18	7000
161024	19	0
161024	20	3000
161024	32	16000
161025	1	0
161025	2	780
161025	3	0
161025	4	0
161025	5	0
161025	6	280
161025	7	0
161025	8	0
161025	17	0
161025	18	370
161025	19	0
161025	20	0
161025	32	264
161027	1	200
161027	2	100
161027	3	0
161027	4	0
161027	5	200
161027	6	40
161027	7	0
161027	8	0
161027	17	300
161027	18	1000
161027	19	0
161027	20	0
161027	32	0
161028	1	200
161028	2	300
161028	3	0
161028	4	0
161028	5	100
161028	6	100
161028	7	0
161028	8	0
161028	17	0
161028	18	0
161028	19	0
161028	20	0
161028	32	0
161029	1	250
161029	2	350
161029	3	0
161029	4	0
161029	5	68
161029	6	45
161029	7	0
161029	8	0
161029	17	0
161029	18	450
161029	19	0
161029	20	0
161029	32	0
161030	1	300
161030	2	400
161030	3	0
161030	4	400
161030	5	200
161030	6	500
161030	7	0
161030	8	250
161030	17	0
161030	18	1000
161030	19	0
161030	20	0
161030	32	780
161031	1	1200
161031	2	2500
161031	3	0
161031	4	0
161031	5	700
161031	6	800
161031	7	150
161031	8	150
161031	17	1000
161031	18	200
161031	19	0
161031	20	0
161031	32	0
161032	1	3000
161032	2	2000
161032	3	0
161032	4	0
161032	5	500
161032	6	300
161032	7	0
161032	8	0
161032	17	0
161032	18	1000
161032	19	0
161032	20	0
161032	32	540
161033	1	1000
161033	2	1000
161033	3	0
161033	4	0
161033	5	300
161033	6	500
161033	7	0
161033	8	0
161033	17	500
161033	18	1500
161033	19	0
161033	20	0
161033	32	0
161035	1	500
161035	2	1000
161035	3	0
161035	4	700
161035	5	60
161035	6	150
161035	7	0
161035	8	100
161035	17	0
161035	18	0
161035	19	0
161035	20	0
161035	32	550
161037	1	400
161037	2	200
161037	3	400
161037	4	500
161037	5	50
161037	6	50
161037	7	60
161037	8	100
161037	17	400
161037	18	1000
161037	19	0
161037	20	0
161037	32	290
161038	1	200
161038	2	300
161038	3	0
161038	4	300
161038	5	150
161038	6	200
161038	7	0
161038	8	150
161038	17	200
161038	18	1700
161038	19	0
161038	20	0
161038	32	290
161039	1	0
161039	2	320
161039	3	0
161039	4	450
161039	5	0
161039	6	45
161039	7	0
161039	8	120
161039	17	0
161039	18	530
161039	19	0
161039	20	0
161039	32	0
161040	1	800
161040	2	1000
161040	3	0
161040	4	600
161040	5	200
161040	6	200
161040	7	0
161040	8	100
161040	17	1000
161040	18	1000
161040	19	0
161040	20	0
161040	32	110
161041	1	2000
161041	2	2000
161041	3	0
161041	4	0
161041	5	1500
161041	6	1000
161041	7	0
161041	8	0
161041	17	20000
161041	18	9000
161041	19	0
161041	20	0
161041	32	0
161042	1	200
161042	2	200
161042	3	0
161042	4	0
161042	5	0
161042	6	0
161042	7	0
161042	8	0
161042	17	5000
161042	18	7000
161042	19	0
161042	20	0
161042	32	0
161043	1	200
161043	2	200
161043	3	0
161043	4	0
161043	5	50
161043	6	100
161043	7	0
161043	8	0
161043	17	1500
161043	18	5000
161043	19	0
161043	20	0
161043	32	0
161044	1	0
161044	2	35
161044	3	0
161044	4	0
161044	5	0
161044	6	30
161044	7	0
161044	8	0
161044	17	0
