CHILDCODE	IMINIDR4	RECINCR4
71036	12	0
71036	13	0
71037	1	1
71037	2	0
71037	3	0
71037	4	0
71037	5	0
71037	6	0
71037	7	1
71037	8	0
71037	9	0
71037	10	0
71037	11	0
71037	12	1
71037	13	0
71038	1	1
71038	2	0
71038	3	0
71038	4	0
71038	5	0
71038	6	0
71038	7	0
71038	8	1
71038	9	0
71038	10	0
71038	11	0
71038	12	0
71038	13	0
71039	1	1
71039	2	1
71039	3	0
71039	4	0
71039	5	0
71039	6	0
71039	7	0
71039	8	0
71039	9	0
71039	10	0
71039	11	1
71039	12	0
71039	13	0
71041	1	1
71041	2	0
71041	3	0
71041	4	0
71041	5	0
71041	6	0
71041	7	0
71041	8	0
71041	9	0
71041	10	0
71041	11	1
71041	12	0
71041	13	0
71042	1	0
71042	2	0
71042	3	0
71042	4	0
71042	5	0
71042	6	0
71042	7	0
71042	8	1
71042	9	0
71042	10	0
71042	11	1
71042	12	0
71042	13	0
71043	1	1
71043	2	0
71043	3	0
71043	4	0
71043	5	0
71043	6	0
71043	7	0
71043	8	0
71043	9	0
71043	10	0
71043	11	0
71043	12	0
71043	13	0
71044	1	1
71044	2	1
71044	3	0
71044	4	0
71044	5	0
71044	6	0
71044	7	0
71044	8	1
71044	9	0
71044	10	0
71044	11	0
71044	12	0
71044	13	0
71045	1	1
71045	2	0
71045	3	0
71045	4	0
71045	5	0
71045	6	0
71045	7	0
71045	8	0
71045	9	0
71045	10	0
71045	11	0
71045	12	1
71045	13	0
71046	1	1
71046	2	0
71046	3	0
71046	4	0
71046	5	0
71046	6	0
71046	7	0
71046	8	0
71046	9	0
71046	10	0
71046	11	0
71046	12	1
71046	13	0
71047	1	1
71047	2	0
71047	3	0
71047	4	0
71047	5	0
71047	6	0
71047	7	0
71047	8	0
71047	9	0
71047	10	0
71047	11	1
71047	12	1
71047	13	0
71048	1	1
71048	2	1
71048	3	0
71048	4	0
71048	5	0
71048	6	0
71048	7	1
71048	8	0
71048	9	0
71048	10	0
71048	11	0
71048	12	1
71048	13	0
71049	1	1
71049	2	0
71049	3	0
71049	4	0
71049	5	0
71049	6	0
71049	7	0
71049	8	0
71049	9	0
71049	10	0
71049	11	0
71049	12	1
71049	13	0
71073	1	1
71073	2	0
71073	3	0
71073	4	0
71073	5	0
71073	6	0
71073	7	0
71073	8	1
71073	9	0
71073	10	0
71073	11	0
71073	12	1
71073	13	0
71091	1	0
71091	2	0
71091	3	0
71091	4	0
71091	5	0
71091	6	0
71091	7	0
71091	8	0
71091	9	0
71091	10	0
71091	11	0
71091	12	0
71091	13	0
71097	1	1
71097	2	0
71097	3	0
71097	4	0
71097	5	0
71097	6	0
71097	7	0
71097	8	0
71097	9	1
71097	10	0
71097	11	0
71097	12	1
71097	13	0
71112	1	0
71112	2	0
71112	3	0
71112	4	0
71112	5	0
71112	6	1
71112	7	0
71112	8	1
71112	9	0
71112	10	0
71112	11	0
71112	12	0
71112	13	0
71120	1	0
71120	2	0
71120	3	0
71120	4	0
71120	5	1
71120	6	0
71120	7	1
71120	8	0
71120	9	0
71120	10	0
71120	11	0
71120	12	0
71120	13	0
71121	1	1
71121	2	0
71121	3	0
71121	4	0
71121	5	0
71121	6	0
71121	7	0
71121	8	1
71121	9	0
71121	10	0
71121	11	0
71121	12	1
71121	13	0
81001	1	0
81001	2	0
81001	3	0
81001	4	0
81001	5	0
81001	6	0
81001	7	0
81001	8	0
81001	9	0
81001	10	0
81001	11	0
81001	12	1
81001	13	0
81003	1	0
81003	2	0
81003	3	0
81003	4	0
81003	5	0
81003	6	0
81003	7	0
81003	8	0
81003	9	0
81003	10	0
81003	11	0
81003	12	1
81003	13	0
81004	1	1
81004	2	1
81004	3	0
81004	4	0
81004	5	0
81004	6	0
81004	7	0
81004	8	1
81004	9	0
81004	10	0
81004	11	0
81004	12	1
81004	13	0
81005	1	0
81005	2	0
81005	3	0
81005	4	0
81005	5	0
81005	6	0
81005	7	0
81005	8	0
81005	9	0
81005	10	0
81005	11	0
81005	12	1
81005	13	0
81006	1	1
81006	2	1
81006	3	0
81006	4	0
81006	5	0
81006	6	0
81006	7	0
81006	8	1
81006	9	0
81006	10	0
81006	11	0
81006	12	0
81006	13	0
81007	1	1
81007	2	1
81007	3	0
81007	4	0
81007	5	0
81007	6	0
81007	7	0
81007	8	0
81007	9	0
81007	10	0
81007	11	1
81007	12	0
81007	13	0
81008	1	1
81008	2	0
81008	3	0
81008	4	0
81008	5	0
81008	6	0
81008	7	0
81008	8	1
81008	9	0
81008	10	0
81008	11	0
81008	12	0
81008	13	0
81009	1	0
81009	2	0
81009	3	0
81009	4	0
81009	5	0
81009	6	0
81009	7	0
81009	8	0
81009	9	0
81009	10	0
81009	11	0
81009	12	0
81009	13	0
81010	1	0
81010	2	0
81010	3	0
81010	4	0
81010	5	0
81010	6	0
81010	7	0
81010	8	0
81010	9	0
81010	10	0
81010	11	0
81010	12	1
81010	13	0
81011	1	0
81011	2	0
81011	3	0
81011	4	0
81011	5	0
81011	6	0
81011	7	0
81011	8	1
81011	9	0
81011	10	0
81011	11	0
81011	12	1
81011	13	0
81012	1	1
81012	2	0
81012	3	0
81012	4	0
81012	5	0
81012	6	0
81012	7	1
81012	8	0
81012	9	0
81012	10	0
81012	11	0
81012	12	1
81012	13	0
81013	1	1
81013	2	1
81013	3	0
81013	4	0
81013	5	1
81013	6	0
81013	7	1
81013	8	0
81013	9	0
81013	10	0
81013	11	0
81013	12	0
81013	13	0
81017	1	1
81017	2	1
81017	3	0
81017	4	0
81017	5	0
81017	6	0
81017	7	0
81017	8	0
81017	9	0
81017	10	0
81017	11	1
81017	12	1
81017	13	0
81018	1	0
81018	2	0
81018	3	0
81018	4	0
81018	5	1
81018	6	0
81018	7	0
81018	8	0
81018	9	0
81018	10	0
81018	11	0
81018	12	1
81018	13	0
81019	1	1
81019	2	0
81019	3	0
81019	4	0
81019	5	0
81019	6	0
81019	7	0
81019	8	1
81019	9	0
81019	10	0
81019	11	0
81019	12	1
81019	13	0
81020	1	1
81020	2	0
81020	3	0
81020	4	0
81020	5	0
81020	6	0
81020	7	0
81020	8	0
81020	9	0
81020	10	0
81020	11	0
81020	12	1
81020	13	1
81021	1	0
81021	2	1
81021	3	0
81021	4	0
81021	5	0
81021	6	0
81021	7	0
81021	8	0
81021	9	0
81021	10	0
81021	11	0
81021	12	1
81021	13	0
81022	1	0
81022	2	0
81022	3	0
81022	4	0
81022	5	0
81022	6	0
81022	7	0
81022	8	1
81022	9	0
81022	10	0
81022	11	0
81022	12	0
81022	13	0
81023	1	0
81023	2	0
81023	3	0
81023	4	0
81023	5	0
81023	6	0
81023	7	0
81023	8	0
81023	9	0
81023	10	0
81023	11	1
81023	12	1
81023	13	0
81024	1	1
81024	2	0
81024	3	0
81024	4	0
81024	5	0
81024	6	0
81024	7	0
81024	8	0
81024	9	0
81024	10	0
81024	11	0
81024	12	1
81024	13	0
81025	1	1
81025	2	0
81025	3	0
81025	4	0
81025	5	0
81025	6	0
81025	7	1
81025	8	0
81025	9	0
81025	10	0
81025	11	0
81025	12	0
81025	13	0
81026	1	0
81026	2	0
81026	3	0
81026	4	0
81026	5	0
81026	6	0
81026	7	0
81026	8	0
81026	9	0
81026	10	0
81026	11	0
81026	12	1
81026	13	0
81028	1	1
81028	2	0
81028	3	0
81028	4	0
81028	5	0
81028	6	0
81028	7	0
81028	8	0
81028	9	0
81028	10	0
81028	11	0
81028	12	1
81028	13	0
81029	1	1
81029	2	0
81029	3	0
81029	4	0
81029	5	1
81029	6	0
81029	7	0
81029	8	0
81029	9	0
81029	10	0
81029	11	0
81029	12	1
81029	13	1
81030	1	1
81030	2	0
81030	3	0
81030	4	0
81030	5	0
81030	6	0
81030	7	0
81030	8	0
81030	9	0
81030	10	0
81030	11	0
81030	12	1
81030	13	0
81031	1	1
81031	2	0
81031	3	0
81031	4	0
81031	5	0
81031	6	0
81031	7	1
81031	8	0
81031	9	0
81031	10	0
81031	11	0
81031	12	0
81031	13	0
81032	1	1
81032	2	0
81032	3	0
81032	4	0
81032	5	1
81032	6	0
81032	7	0
81032	8	1
81032	9	0
81032	10	1
81032	11	0
81032	12	1
81032	13	0
81034	1	0
81034	2	1
81034	3	0
81034	4	0
81034	5	0
81034	6	0
81034	7	1
81034	8	0
81034	9	0
81034	10	0
81034	11	0
81034	12	0
81034	13	0
81035	1	1
81035	2	0
81035	3	0
81035	4	0
81035	5	0
81035	6	0
81035	7	1
81035	8	0
81035	9	0
81035	10	0
81035	11	0
81035	12	0
81035	13	0
81036	1	1
81036	2	0
81036	3	0
81036	4	0
81036	5	0
81036	6	0
81036	7	0
81036	8	1
81036	9	0
81036	10	0
81036	11	0
81036	12	1
81036	13	0
81038	1	0
81038	2	0
81038	3	0
81038	4	0
81038	5	0
81038	6	0
81038	7	1
81038	8	0
81038	9	1
81038	10	0
81038	11	0
81038	12	0
81038	13	0
81039	1	1
81039	2	0
81039	3	0
81039	4	0
81039	5	0
81039	6	0
81039	7	0
81039	8	0
81039	9	0
81039	10	0
81039	11	0
81039	12	1
81039	13	0
81041	1	1
81041	2	0
81041	3	0
81041	4	0
81041	5	0
81041	6	0
81041	7	0
81041	8	0
81041	9	0
81041	10	0
81041	11	0
81041	12	1
81041	13	0
81042	1	1
81042	2	0
81042	3	0
81042	4	0
81042	5	0
81042	6	0
81042	7	0
81042	8	0
81042	9	0
81042	10	1
81042	11	0
81042	12	1
81042	13	0
81043	1	0
81043	2	0
81043	3	0
81043	4	0
81043	5	0
81043	6	0
81043	7	0
81043	8	0
81043	9	0
81043	10	0
81043	11	0
81043	12	1
81043	13	0
81045	1	0
81045	2	0
81045	3	0
81045	4	0
81045	5	0
81045	6	0
81045	7	1
81045	8	0
81045	9	0
81045	10	0
81045	11	0
81045	12	1
81045	13	0
81046	1	0
81046	2	0
81046	3	0
81046	4	0
81046	5	0
81046	6	0
81046	7	0
81046	8	0
81046	9	0
81046	10	0
81046	11	0
81046	12	1
81046	13	1
81047	1	0
81047	2	0
81047	3	0
81047	4	0
81047	5	0
81047	6	1
81047	7	1
81047	8	0
81047	9	0
81047	10	0
81047	11	0
81047	12	1
81047	13	0
81049	1	1
81049	2	0
81049	3	0
81049	4	0
81049	5	0
81049	6	0
81049	7	0
81049	8	0
81049	9	1
81049	10	0
81049	11	0
81049	12	0
81049	13	1
81050	1	1
81050	2	0
81050	3	0
81050	4	0
81050	5	0
81050	6	0
81050	7	0
81050	8	0
81050	9	0
81050	10	0
81050	11	0
81050	12	1
81050	13	0
81073	1	1
81073	2	0
81073	3	0
81073	4	0
81073	5	0
81073	6	0
81073	7	0
81073	8	0
81073	9	0
81073	10	1
81073	11	0
81073	12	1
81073	13	0
81092	1	1
81092	2	0
81092	3	0
81092	4	0
81092	5	0
81092	6	0
81092	7	0
81092	8	0
81092	9	0
81092	10	1
81092	11	0
81092	12	1
81092	13	0
81105	1	1
81105	2	1
81105	3	0
81105	4	0
81105	5	0
81105	6	0
81105	7	0
81105	8	0
81105	9	0
81105	10	0
81105	11	1
81105	12	1
81105	13	0
81108	1	1
81108	2	0
81108	3	0
81108	4	0
81108	5	0
81108	6	0
81108	7	0
81108	8	0
81108	9	1
81108	10	0
81108	11	0
81108	12	1
81108	13	0
81120	1	1
81120	2	0
81120	3	0
81120	4	0
81120	5	0
81120	6	0
81120	7	0
81120	8	0
81120	9	0
81120	10	0
81120	11	0
81120	12	1
81120	13	0
81130	1	0
81130	2	0
81130	3	0
81130	4	0
81130	5	0
81130	6	0
81130	7	0
81130	8	0
81130	9	0
81130	10	0
81130	11	1
81130	12	1
81130	13	0
81139	1	1
81139	2	1
81139	3	0
81139	4	0
81139	5	0
81139	6	0
81139	7	1
81139	8	0
81139	9	0
81139	10	0
81139	11	0
81139	12	0
81139	13	0
81145	1	1
81145	2	0
81145	3	0
81145	4	0
81145	5	0
81145	6	0
81145	7	1
81145	8	0
81145	9	0
81145	10	0
81145	11	0
81145	12	1
81145	13	0
81150	1	0
81150	2	0
81150	3	0
81150	4	0
81150	5	0
81150	6	0
81150	7	1
81150	8	1
81150	9	0
81150	10	0
81150	11	0
81150	12	0
81150	13	1
81152	1	0
81152	2	1
81152	3	0
81152	4	0
81152	5	0
81152	6	0
81152	7	1
81152	8	0
81152	9	0
81152	10	0
81152	11	0
81152	12	0
81152	13	0
91001	1	1
91001	2	0
91001	3	0
91001	4	0
91001	5	1
91001	6	0
91001	7	0
91001	8	0
91001	9	0
91001	10	0
91001	11	0
91001	12	0
91001	13	0
91003	1	1
91003	2	0
91003	3	0
91003	4	0
91003	5	0
91003	6	0
91003	7	0
91003	8	0
91003	9	0
91003	10	0
91003	11	1
91003	12	0
91003	13	0
91006	1	1
91006	2	0
91006	3	0
91006	4	0
91006	5	0
91006	6	0
91006	7	0
91006	8	0
91006	9	0
91006	10	0
91006	11	0
91006	12	1
91006	13	0
91008	1	1
91008	2	1
91008	3	0
91008	4	1
91008	5	0
91008	6	0
91008	7	0
91008	8	0
91008	9	0
91008	10	0
91008	11	0
91008	12	0
91008	13	0
91009	1	1
91009	2	0
91009	3	0
91009	4	0
91009	5	0
91009	6	0
91009	7	0
91009	8	0
91009	9	0
91009	10	1
91009	11	0
91009	12	0
91009	13	0
91010	1	1
91010	2	0
91010	3	0
91010	4	0
91010	5	0
91010	6	0
91010	7	0
91010	8	0
91010	9	0
91010	10	0
91010	11	0
91010	12	0
91010	13	0
91011	1	1
91011	2	0
91011	3	0
91011	4	0
91011	5	0
91011	6	0
91011	7	0
91011	8	0
91011	9	0
91011	10	0
91011	11	1
91011	12	0
91011	13	0
91012	1	1
91012	2	1
91012	3	0
91012	4	1
91012	5	0
91012	6	0
91012	7	0
91012	8	0
91012	9	0
91012	10	0
91012	11	0
91012	12	0
91012	13	0
91013	1	1
91013	2	1
91013	3	0
91013	4	0
91013	5	0
91013	6	0
91013	7	0
91013	8	0
91013	9	0
91013	10	0
91013	11	1
91013	12	0
91013	13	0
91014	1	1
91014	2	1
91014	3	0
91014	4	1
91014	5	0
91014	6	0
91014	7	0
91014	8	0
91014	9	0
91014	10	0
91014	11	0
91014	12	1
91014	13	0
91015	1	1
91015	2	0
91015	3	0
91015	4	0
91015	5	0
91015	6	0
91015	7	0
91015	8	0
91015	9	0
91015	10	0
91015	11	0
91015	12	1
91015	13	0
91016	1	1
91016	2	0
91016	3	0
91016	4	0
91016	5	0
91016	6	0
91016	7	0
91016	8	0
91016	9	0
91016	10	0
91016	11	0
91016	12	1
91016	13	0
91017	1	1
91017	2	0
91017	3	0
91017	4	0
91017	5	0
91017	6	0
91017	7	0
91017	8	0
91017	9	0
91017	10	0
91017	11	0
91017	12	0
91017	13	0
91019	1	1
91019	2	1
91019	3	0
91019	4	0
91019	5	0
91019	6	0
91019	7	0
91019	8	0
91019	9	0
91019	10	0
91019	11	0
91019	12	1
91019	13	0
91020	1	1
91020	2	1
91020	3	0
91020	4	0
91020	5	0
91020	6	0
91020	7	0
91020	8	0
91020	9	0
91020	10	0
91020	11	0
91020	12	0
91020	13	0
91021	1	1
91021	2	1
91021	3	0
91021	4	0
91021	5	0
91021	6	0
91021	7	0
91021	8	0
91021	9	0
91021	10	0
91021	11	0
91021	12	1
91021	13	0
91022	1	1
91022	2	0
91022	3	0
91022	4	0
91022	5	1
91022	6	0
91022	7	0
91022	8	0
91022	9	0
91022	10	0
91022	11	0
91022	12	1
91022	13	0
91024	1	1
91024	2	1
91024	3	0
91024	4	0
91024	5	0
91024	6	0
91024	7	0
91024	8	0
91024	9	0
91024	10	0
91024	11	0
91024	12	0
91024	13	0
91025	1	1
91025	2	1
91025	3	0
91025	4	1
91025	5	0
91025	6	0
91025	7	0
91025	8	0
91025	9	0
91025	10	0
91025	11	0
91025	12	1
91025	13	0
91026	1	1
91026	2	0
91026	3	0
91026	4	0
91026	5	0
91026	6	0
91026	7	0
91026	8	0
91026	9	0
91026	10	0
91026	11	0
91026	12	1
91026	13	0
91027	1	1
91027	2	0
91027	3	0
91027	4	0
91027	5	0
91027	6	0
91027	7	0
91027	8	0
91027	9	0
91027	10	0
91027	11	0
91027	12	1
91027	13	1
91028	1	1
91028	2	1
91028	3	0
91028	4	0
91028	5	0
91028	6	0
91028	7	0
91028	8	0
91028	9	0
91028	10	0
91028	11	0
91028	12	0
91028	13	0
91029	1	1
91029	2	0
91029	3	0
91029	4	1
91029	5	0
91029	6	0
91029	7	0
91029	8	0
91029	9	0
91029	10	0
91029	11	0
91029	12	0
91029	13	0
91030	1	1
91030	2	0
91030	3	0
91030	4	0
91030	5	0
91030	6	0
91030	7	0
91030	8	0
91030	9	0
91030	10	0
91030	11	0
91030	12	0
91030	13	0
91031	1	1
91031	2	1
91031	3	0
91031	4	0
91031	5	0
91031	6	0
91031	7	0
91031	8	0
91031	9	0
91031	10	0
91031	11	0
91031	12	1
91031	13	0
91032	1	1
91032	2	1
91032	3	0
91032	4	0
91032	5	0
91032	6	0
91032	7	0
91032	8	0
91032	9	0
91032	10	0
91032	11	0
91032	12	0
91032	13	0
91033	1	1
91033	2	0
91033	3	0
91033	4	0
91033	5	0
91033	6	0
91033	7	0
91033	8	0
91033	9	0
91033	10	0
91033	11	1
91033	12	0
91033	13	0
91036	1	1
91036	2	0
91036	3	0
91036	4	1
91036	5	0
91036	6	0
91036	7	0
91036	8	0
91036	9	0
91036	10	0
91036	11	0
91036	12	0
91036	13	0
91037	1	0
91037	2	0
91037	3	0
91037	4	0
91037	5	0
91037	6	0
91037	7	0
91037	8	0
91037	9	0
91037	10	0
91037	11	0
91037	12	0
91037	13	0
91039	1	1
91039	2	1
91039	3	0
91039	4	0
91039	5	0
91039	6	0
91039	7	0
91039	8	0
91039	9	0
91039	10	0
91039	11	0
91039	12	0
91039	13	0
91041	1	1
91041	2	1
91041	3	0
91041	4	0
91041	5	0
91041	6	0
91041	7	0
91041	8	0
91041	9	0
91041	10	0
91041	11	1
91041	12	0
91041	13	0
91042	1	1
91042	2	1
91042	3	0
91042	4	1
91042	5	0
91042	6	0
91042	7	0
91042	8	0
91042	9	0
91042	10	0
91042	11	0
91042	12	0
91042	13	0
91045	1	1
91045	2	0
91045	3	0
91045	4	0
91045	5	0
91045	6	0
91045	7	0
91045	8	0
91045	9	0
91045	10	0
91045	11	0
91045	12	0
91045	13	0
91046	1	0
91046	2	0
91046	3	0
91046	4	0
91046	5	0
91046	6	0
91046	7	0
91046	8	0
91046	9	0
91046	10	0
91046	11	0
91046	12	1
91046	13	0
91047	1	0
91047	2	0
91047	3	0
91047	4	0
91047	5	0
91047	6	0
91047	7	0
91047	8	0
91047	9	1
91047	10	0
91047	11	0
91047	12	1
91047	13	0
91048	1	0
91048	2	0
91048	3	0
91048	4	0
91048	5	0
91048	6	0
91048	7	1
91048	8	0
91048	9	0
91048	10	0
91048	11	0
91048	12	0
91048	13	0
91049	1	1
91049	2	0
91049	3	0
91049	4	0
91049	5	0
91049	6	0
91049	7	0
91049	8	0
91049	9	0
91049	10	0
91049	11	1
91049	12	0
91049	13	0
91050	1	1
91050	2	0
91050	3	0
91050	4	1
91050	5	0
91050	6	0
91050	7	0
91050	8	0
91050	9	0
91050	10	0
91050	11	0
91050	12	0
91050	13	0
91052	1	1
91052	2	0
91052	3	0
91052	4	0
91052	5	0
91052	6	0
91052	7	0
91052	8	0
91052	9	0
91052	10	0
91052	11	0
91052	12	0
91052	13	0
91053	1	1
91053	2	1
91053	3	0
91053	4	0
91053	5	0
91053	6	0
91053	7	0
91053	8	0
91053	9	0
91053	10	0
91053	11	1
91053	12	1
91053	13	0
91056	1	1
91056	2	0
91056	3	0
91056	4	0
91056	5	0
91056	6	0
91056	7	0
91056	8	0
91056	9	0
91056	10	0
91056	11	0
91056	12	1
91056	13	0
91057	1	1
91057	2	1
91057	3	0
91057	4	0
91057	5	0
91057	6	0
91057	7	0
91057	8	0
91057	9	0
91057	10	0
91057	11	0
91057	12	0
91057	13	0
91061	1	1
91061	2	1
91061	3	0
91061	4	0
91061	5	0
91061	6	0
91061	7	0
91061	8	0
91061	9	0
91061	10	0
91061	11	0
91061	12	0
91061	13	0
91062	1	1
91062	2	1
91062	3	0
91062	4	1
91062	5	0
91062	6	0
91062	7	0
91062	8	0
91062	9	0
91062	10	0
91062	11	0
91062	12	0
91062	13	0
91064	1	1
91064	2	0
91064	3	0
91064	4	0
91064	5	0
91064	6	0
91064	7	0
91064	8	0
91064	9	0
91064	10	0
91064	11	0
91064	12	0
91064	13	0
91070	1	1
91070	2	0
91070	3	0
91070	4	0
91070	5	0
91070	6	0
91070	7	0
91070	8	0
91070	9	0
91070	10	0
91070	11	1
91070	12	0
91070	13	0
91071	1	1
91071	2	0
91071	3	0
91071	4	0
91071	5	0
91071	6	0
91071	7	0
91071	8	0
91071	9	0
91071	10	0
91071	11	0
91071	12	1
91071	13	0
101001	1	1
101001	2	0
101001	3	0
101001	4	0
101001	5	0
101001	6	0
101001	7	0
101001	8	0
101001	9	0
101001	10	0
101001	11	0
101001	12	0
101001	13	0
101004	1	1
101004	2	0
101004	3	0
101004	4	0
101004	5	0
101004	6	0
101004	7	0
101004	8	0
101004	9	0
101004	10	0
101004	11	0
101004	12	1
101004	13	0
101005	1	0
101005	2	1
101005	3	0
101005	4	1
101005	5	0
101005	6	0
101005	7	1
101005	8	1
101005	9	0
101005	10	1
101005	11	0
101005	12	0
101005	13	0
101010	1	1
101010	2	1
101010	3	0
101010	4	0
101010	5	0
101010	6	0
101010	7	0
101010	8	0
101010	9	0
101010	10	0
101010	11	0
101010	12	1
101010	13	0
101011	1	1
101011	2	0
101011	3	0
101011	4	0
101011	5	0
101011	6	1
101011	7	0
101011	8	0
101011	9	0
101011	10	0
101011	11	0
101011	12	1
101011	13	0
101013	1	0
101013	2	0
101013	3	0
101013	4	1
101013	5	0
101013	6	0
101013	7	0
101013	8	0
101013	9	0
101013	10	0
101013	11	0
101013	12	1
101013	13	0
101014	1	0
101014	2	0
101014	3	0
101014	4	0
101014	5	0
101014	6	0
101014	7	0
101014	8	0
101014	9	0
101014	10	0
101014	11	0
101014	12	1
101014	13	0
101015	1	0
101015	2	0
101015	3	0
101015	4	0
101015	5	0
101015	6	0
101015	7	0
101015	8	0
101015	9	1
101015	10	0
101015	11	0
101015	12	1
101015	13	0
101016	1	0
101016	2	0
101016	3	0
101016	4	0
101016	5	0
101016	6	0
101016	7	0
101016	8	1
101016	9	0
101016	10	0
101016	11	0
101016	12	0
101016	13	0
101017	1	0
101017	2	0
101017	3	0
101017	4	0
101017	5	0
101017	6	1
101017	7	1
101017	8	0
101017	9	0
101017	10	0
101017	11	0
101017	12	0
101017	13	0
101018	1	1
101018	2	1
101018	3	0
101018	4	0
101018	5	0
101018	6	0
101018	7	0
101018	8	0
101018	9	0
101018	10	0
101018	11	0
101018	12	1
101018	13	0
101019	1	0
101019	2	1
101019	3	0
101019	4	0
101019	5	0
101019	6	1
101019	7	1
101019	8	0
101019	9	0
101019	10	0
101019	11	0
101019	12	1
101019	13	0
101020	1	1
101020	2	1
101020	3	0
101020	4	0
101020	5	0
101020	6	0
101020	7	0
101020	8	0
101020	9	0
101020	10	0
101020	11	0
101020	12	1
101020	13	0
101021	1	1
101021	2	1
101021	3	0
101021	4	0
101021	5	0
101021	6	0
101021	7	0
101021	8	0
101021	9	1
101021	10	1
101021	11	0
101021	12	0
101021	13	0
101022	1	1
101022	2	0
101022	3	0
101022	4	0
101022	5	1
101022	6	0
101022	7	0
101022	8	0
101022	9	0
101022	10	0
101022	11	1
101022	12	0
101022	13	0
101023	1	0
101023	2	0
101023	3	0
101023	4	0
101023	5	0
101023	6	0
101023	7	0
101023	8	0
101023	9	0
101023	10	0
101023	11	0
101023	12	1
101023	13	0
101024	1	1
101024	2	1
101024	3	0
101024	4	0
101024	5	0
101024	6	0
101024	7	0
101024	8	0
101024	9	0
101024	10	0
101024	11	0
101024	12	0
101024	13	0
101025	1	1
101025	2	0
101025	3	0
101025	4	0
101025	5	0
101025	6	0
101025	7	0
101025	8	0
101025	9	0
101025	10	0
101025	11	0
101025	12	1
101025	13	0
101026	1	1
101026	2	1
101026	3	0
101026	4	0
101026	5	0
101026	6	0
101026	7	0
101026	8	0
101026	9	0
101026	10	0
101026	11	0
101026	12	0
101026	13	0
101027	1	1
101027	2	1
101027	3	0
101027	4	0
101027	5	0
101027	6	0
101027	7	0
101027	8	0
101027	9	0
101027	10	0
101027	11	0
101027	12	1
101027	13	0
101028	1	1
101028	2	1
101028	3	0
101028	4	0
101028	5	0
101028	6	0
101028	7	1
101028	8	0
101028	9	0
101028	10	0
101028	11	0
101028	12	0
101028	13	0
101029	1	1
101029	2	1
101029	3	0
101029	4	0
101029	5	0
101029	6	0
101029	7	0
101029	8	0
101029	9	0
101029	10	0
101029	11	0
101029	12	1
101029	13	0
101030	1	1
101030	2	0
101030	3	0
101030	4	0
101030	5	0
101030	6	0
101030	7	1
101030	8	0
101030	9	0
101030	10	0
101030	11	0
101030	12	0
101030	13	0
101031	1	1
101031	2	1
101031	3	0
101031	4	0
101031	5	0
101031	6	0
101031	7	0
101031	8	0
101031	9	0
101031	10	0
101031	11	0
101031	12	1
101031	13	0
101034	1	1
101034	2	1
101034	3	0
101034	4	0
101034	5	0
101034	6	0
101034	7	0
101034	8	0
101034	9	0
101034	10	0
101034	11	0
101034	12	1
101034	13	0
101035	1	1
101035	2	1
101035	3	0
101035	4	0
101035	5	0
101035	6	0
101035	7	0
101035	8	0
101035	9	0
101035	10	0
101035	11	0
101035	12	1
101035	13	0
101036	1	1
101036	2	1
101036	3	0
101036	4	0
101036	5	0
101036	6	0
101036	7	0
101036	8	0
101036	9	0
101036	10	0
101036	11	0
101036	12	1
101036	13	0
101037	1	0
101037	2	1
101037	3	0
101037	4	0
101037	5	0
101037	6	1
101037	7	1
101037	8	0
101037	9	0
101037	10	0
101037	11	0
101037	12	0
101037	13	1
101038	1	1
101038	2	0
101038	3	0
101038	4	0
101038	5	0
101038	6	0
101038	7	0
101038	8	0
101038	9	0
101038	10	0
101038	11	0
101038	12	1
101038	13	0
101039	1	1
101039	2	0
101039	3	1
101039	4	0
101039	5	0
101039	6	0
101039	7	0
101039	8	0
101039	9	0
101039	10	0
101039	11	0
101039	12	1
101039	13	1
101040	1	1
101040	2	0
101040	3	0
101040	4	0
101040	5	0
101040	6	0
101040	7	0
101040	8	0
101040	9	0
101040	10	0
101040	11	0
101040	12	1
101040	13	0
101041	1	1
101041	2	1
101041	3	0
101041	4	0
101041	5	0
101041	6	0
101041	7	0
101041	8	0
101041	9	0
101041	10	0
101041	11	0
101041	12	1
101041	13	0
101042	1	1
101042	2	1
101042	3	0
101042	4	1
101042	5	0
101042	6	0
101042	7	0
101042	8	0
101042	9	0
101042	10	0
101042	11	0
101042	12	0
101042	13	0
101043	1	1
101043	2	1
101043	3	0
101043	4	0
101043	5	0
101043	6	0
101043	7	0
101043	8	0
101043	9	0
101043	10	0
101043	11	0
101043	12	1
101043	13	0
101044	1	1
101044	2	1
101044	3	0
101044	4	0
101044	5	0
101044	6	0
101044	7	1
101044	8	0
101044	9	0
101044	10	0
101044	11	0
101044	12	0
101044	13	0
101045	1	1
101045	2	0
101045	3	0
101045	4	0
101045	5	0
101045	6	0
101045	7	0
101045	8	0
101045	9	0
101045	10	0
101045	11	0
101045	12	1
101045	13	0
101047	1	1
101047	2	1
101047	3	0
101047	4	0
101047	5	0
101047	6	0
101047	7	0
101047	8	0
101047	9	0
101047	10	0
101047	11	0
101047	12	1
101047	13	0
101048	1	1
101048	2	1
101048	3	0
101048	4	0
101048	5	0
101048	6	0
101048	7	1
101048	8	0
101048	9	0
101048	10	0
101048	11	0
101048	12	1
101048	13	0
101049	1	1
101049	2	1
101049	3	0
101049	4	0
101049	5	0
