CHILDCODE	FOODIDR4	HHCONSR4	VLRPR4	OWNVR4	GFTVR4	GFSRR4
61042	21	0	 	 	 	 
61043	2	1	180	0	0	 
61043	3	1	20	0	0	 
61043	6	1	75	0	0	 
61043	9	1	450	0	0	 
61043	17	0	 	 	 	 
61043	20	0	 	 	 	 
61043	21	0	 	 	 	 
61044	2	1	0	150	0	 
61044	3	1	40	0	0	 
61044	6	0	 	 	 	 
61044	9	0	 	 	 	 
61044	17	0	 	 	 	 
61044	20	0	 	 	 	 
61044	21	0	 	 	 	 
61046	2	1	300	0	0	 
61046	3	1	150	0	0	 
61046	6	1	100	0	0	 
61046	9	1	250	0	0	 
61046	17	1	300	0	0	 
61046	20	1	150	0	0	 
61046	21	1	100	0	0	 
61047	2	1	200	0	0	 
61047	3	1	50	0	0	 
61047	6	1	300	200	0	 
61047	9	1	0	100	0	 
61047	17	0	 	 	 	 
61047	20	0	 	 	 	 
61047	21	0	 	 	 	 
61048	2	1	0	300	0	 
61048	3	1	300	0	0	 
61048	6	1	225	0	0	 
61048	9	1	375	0	0	 
61048	17	0	 	 	 	 
61048	20	0	 	 	 	 
61048	21	1	36	0	0	 
61049	2	1	250	0	0	 
61049	3	1	25	0	0	 
61049	6	1	280	0	0	 
61049	9	1	300	0	0	 
61049	17	0	 	 	 	 
61049	20	0	 	 	 	 
61049	21	1	15	0	0	 
61050	2	1	225	0	0	 
61050	3	0	 	 	 	 
61050	6	1	350	0	0	 
61050	9	1	100	0	0	 
61050	17	0	 	 	 	 
61050	20	0	 	 	 	 
61050	21	0	 	 	 	 
61052	2	1	270	0	0	 
61052	3	1	50	0	0	 
61052	6	1	70	0	0	 
61052	9	1	150	0	0	 
61052	17	0	 	 	 	 
61052	20	0	 	 	 	 
61052	21	0	 	 	 	 
61055	2	1	150	0	0	 
61055	3	1	50	0	0	 
61055	6	1	50	0	0	 
61055	9	1	600	0	0	 
61055	17	0	 	 	 	 
61055	20	0	 	 	 	 
61055	21	0	 	 	 	 
61056	2	1	0	200	0	 
61056	3	1	30	0	0	 
61056	6	1	180	0	0	 
61056	9	1	310	0	0	 
61056	17	0	 	 	 	 
61056	20	0	 	 	 	 
61056	21	1	50	0	0	 
61057	2	1	190	190	0	 
61057	3	1	56	56	0	 
61057	6	1	125	125	0	 
61057	9	1	370	485	0	 
61057	17	0	 	 	 	 
61057	20	0	 	 	 	 
61057	21	1	60	60	25	1
61076	2	1	400	0	0	 
61076	3	1	400	0	0	 
61076	6	1	40	0	0	 
61076	9	1	450	0	0	 
61076	17	0	 	 	 	 
61076	20	0	 	 	 	 
61076	21	0	 	 	 	 
61079	2	1	155	155	0	 
61079	3	0	 	 	 	 
61079	6	1	195	195	0	 
61079	9	1	370	370	0	 
61079	17	1	70	70	0	 
61079	20	0	 	 	 	 
61079	21	1	45	45	50	1
61104	2	1	240	200	0	 
61104	3	0	 	 	 	 
61104	6	1	300	0	0	 
61104	9	1	350	0	0	 
61104	17	0	 	 	 	 
61104	20	0	 	 	 	 
61104	21	1	30	0	0	 
71001	2	1	65	0	0	 
71001	3	0	 	 	 	 
71001	6	1	200	0	0	 
71001	9	1	150	0	0	 
71001	17	1	300	0	0	 
71001	20	1	50	0	0	 
71001	21	1	100	0	0	 
71002	2	1	150	0	0	 
71002	3	0	 	 	 	 
71002	6	1	100	0	0	 
71002	9	1	250	0	0	 
71002	17	0	 	 	 	 
71002	20	0	 	 	 	 
71002	21	0	 	 	 	 
71003	2	1	90	0	0	 
71003	3	0	 	 	 	 
71003	6	1	100	0	0	 
71003	9	1	70	0	0	 
71003	17	0	 	 	 	 
71003	20	0	 	 	 	 
71003	21	0	 	 	 	 
71004	2	1	500	75	0	 
71004	3	1	35	0	0	 
71004	6	1	0	0	0	 
71004	9	1	500	0	0	 
71004	17	1	150	0	0	 
71004	20	0	 	 	 	 
71004	21	0	 	 	 	 
71005	2	1	165	0	0	 
71005	3	0	 	 	 	 
71005	6	1	500	0	0	 
71005	9	1	0	100	150	1
71005	17	1	300	0	0	 
71005	20	1	12	0	0	 
71005	21	0	 	 	 	 
71006	2	1	150	0	0	 
71006	3	1	25	0	0	 
71006	6	1	150	200	0	 
71006	9	1	26	0	0	 
71006	17	0	 	 	 	 
71006	20	1	0	20	0	 
71006	21	0	 	 	 	 
71007	2	1	200	10000	0	 
71007	3	1	20	0	0	 
71007	6	1	500	0	0	 
71007	9	1	350	0	0	 
71007	17	0	 	 	 	 
71007	20	0	 	 	 	 
71007	21	0	 	 	 	 
71008	2	1	225	0	0	 
71008	3	1	100	0	0	 
71008	6	1	300	0	0	 
71008	9	1	150	0	0	 
71008	17	0	 	 	 	 
71008	20	0	 	 	 	 
71008	21	1	200	0	0	 
71009	2	1	250	0	0	 
71009	3	1	200	0	0	 
71009	6	1	600	0	0	 
71009	9	1	400	0	0	 
71009	17	0	 	 	 	 
71009	20	0	 	 	 	 
71009	21	0	 	 	 	 
71010	2	1	200	1000	0	 
71010	3	1	50	0	0	 
71010	6	1	450	0	0	 
71010	9	1	450	0	0	 
71010	17	0	 	 	 	 
71010	20	1	100	0	0	 
71010	21	0	 	 	 	 
71011	2	1	17	100	0	 
71011	3	0	 	 	 	 
71011	6	1	140	0	0	 
71011	9	1	300	0	0	 
71011	17	1	300	0	0	 
71011	20	0	 	 	 	 
71011	21	1	45	0	0	 
71013	2	1	500	0	0	 
71013	3	1	125	0	0	 
71013	6	1	300	0	0	 
71013	9	1	300	0	0	 
71013	17	0	 	 	 	 
71013	20	0	 	 	 	 
71013	21	1	20	0	0	 
71015	2	1	300	300	0	 
71015	3	1	300	0	0	 
71015	6	1	490	450	0	 
71015	9	1	165	0	0	 
71015	17	1	100	0	0	 
71015	20	0	 	 	 	 
71015	21	1	150	0	0	 
71019	2	1	200	150	0	 
71019	3	0	 	 	 	 
71019	6	1	100	0	0	 
71019	9	1	50	0	0	 
71019	17	0	 	 	 	 
71019	20	1	50	0	0	 
71019	21	0	 	 	 	 
71020	2	1	300	100	0	 
71020	3	1	56	0	0	 
71020	6	1	210	0	0	 
71020	9	1	150	0	0	 
71020	17	0	 	 	 	 
71020	20	0	 	 	 	 
71020	21	1	90	0	0	 
71021	2	1	300	0	0	 
71021	3	1	60	0	0	 
71021	6	1	450	0	0	 
71021	9	1	350	0	0	 
71021	17	0	 	 	 	 
71021	20	1	100	0	0	 
71021	21	1	60	0	0	 
71023	2	1	230	320	0	 
71023	3	1	150	0	0	 
71023	6	1	450	24	0	 
71023	9	1	60	0	0	 
71023	17	0	 	 	 	 
71023	20	0	 	 	 	 
71023	21	0	 	 	 	 
71024	2	1	255	200	0	 
71024	3	1	1500	0	0	 
71024	6	1	1500	50	0	 
71024	9	1	750	0	0	 
71024	17	1	1000	0	0	 
71024	20	1	650	0	0	 
71024	21	0	 	 	 	 
71025	2	1	120	0	0	 
71025	3	1	30	50	0	 
71025	6	1	300	0	0	 
71025	9	1	200	0	0	 
71025	17	0	 	 	 	 
71025	20	1	50	0	0	 
71025	21	0	 	 	 	 
71026	2	1	187	30	0	 
71026	3	1	50	0	0	 
71026	6	1	100	0	0	 
71026	9	1	100	0	0	 
71026	17	0	 	 	 	 
71026	20	1	50	0	0	 
71026	21	1	20	0	0	 
71027	2	1	210	0	0	 
71027	3	0	 	 	 	 
71027	6	1	500	0	0	 
71027	9	1	300	0	0	 
71027	17	0	 	 	 	 
71027	20	0	 	 	 	 
71027	21	0	 	 	 	 
71028	2	1	200	200	-77	4
71028	3	1	150	150	-77	4
71028	6	1	60	60	-77	4
71028	9	1	450	450	-77	4
71028	17	1	600	600	-77	4
71028	20	0	 	 	 	 
71028	21	1	250	250	-77	4
71031	2	1	225	175	0	 
71031	3	0	 	 	 	 
71031	6	0	 	 	 	 
71031	9	1	200	0	0	 
71031	17	0	 	 	 	 
71031	20	0	 	 	 	 
71031	21	1	15	0	0	 
71032	2	1	100	100	0	 
71032	3	1	100	0	0	 
71032	6	1	200	0	0	 
71032	9	1	100	0	0	 
71032	17	0	 	 	 	 
71032	20	0	 	 	 	 
71032	21	0	 	 	 	 
71033	2	1	250	0	0	 
71033	3	1	230	0	0	 
71033	6	1	350	0	0	 
71033	9	1	250	0	0	 
71033	17	0	 	 	 	 
71033	20	0	 	 	 	 
71033	21	0	 	 	 	 
71034	2	1	240	100	0	 
71034	3	1	100	0	0	 
71034	6	1	500	0	0	 
71034	9	1	300	0	0	 
71034	17	0	 	 	 	 
71034	20	0	 	 	 	 
71034	21	0	 	 	 	 
71035	2	1	170	60	0	 
71035	3	1	20	0	0	 
71035	6	1	300	0	0	 
71035	9	1	200	30	0	 
71035	17	0	 	 	 	 
71035	20	0	 	 	 	 
71035	21	0	 	 	 	 
71036	2	1	200	0	0	 
71036	3	0	 	 	 	 
71036	6	1	150	0	0	 
71036	9	1	100	0	0	 
71036	17	0	 	 	 	 
71036	20	1	50	0	0	 
71036	21	0	 	 	 	 
71037	2	1	300	240	0	 
71037	3	1	35	0	0	 
71037	6	1	200	0	0	 
71037	9	1	100	0	0	 
71037	17	1	120	0	0	 
71037	20	1	150	0	0	 
71037	21	1	100	0	0	 
71038	2	1	250	0	0	 
71038	3	1	90	0	0	 
71038	6	1	450	0	0	 
71038	9	1	350	0	0	 
71038	17	0	 	 	 	 
71038	20	0	 	 	 	 
71038	21	1	40	0	0	 
71039	2	1	160	100	0	 
71039	3	1	90	9	0	 
71039	6	1	450	450	0	 
71039	9	1	200	0	0	 
71039	17	0	 	 	 	 
71039	20	0	 	 	 	 
71039	21	0	 	 	 	 
71041	2	1	500	500	0	 
71041	3	0	 	 	 	 
71041	6	1	35	35	0	 
71041	9	1	110	110	0	 
71041	17	0	 	 	 	 
71041	20	1	20	0	0	 
71041	21	1	15	15	0	 
71042	2	1	250	0	0	 
71042	3	0	 	 	 	 
71042	6	1	300	0	0	 
71042	9	1	300	0	0	 
71042	17	0	 	 	 	 
71042	20	0	 	 	 	 
71042	21	0	 	 	 	 
71043	2	1	500	0	0	 
71043	3	1	50	0	0	 
71043	6	0	 	 	 	 
71043	9	1	50	0	0	 
71043	17	0	 	 	 	 
71043	20	0	 	 	 	 
71043	21	0	 	 	 	 
71044	2	1	220	0	0	 
71044	3	1	300	0	0	 
71044	6	1	400	0	0	 
71044	9	1	240	0	0	 
71044	17	0	 	 	 	 
71044	20	0	 	 	 	 
71044	21	0	 	 	 	 
71045	2	1	116	0	0	 
71045	3	1	60	0	0	 
71045	6	1	2	120	0	 
71045	9	1	4	600	0	 
71045	17	1	10	0	0	 
71045	20	0	 	 	 	 
71045	21	0	 	 	 	 
71046	2	1	75	20	0	 
71046	3	1	30	0	0	 
71046	6	1	60	0	0	 
71046	9	1	75	0	0	 
71046	17	1	100	0	0	 
71046	20	0	 	 	 	 
71046	21	1	15	0	0	 
71047	2	1	250	20	0	 
71047	3	1	50	0	0	 
71047	6	1	300	0	0	 
71047	9	1	300	0	0	 
71047	17	1	45	0	0	 
71047	20	0	 	 	 	 
71047	21	1	25	0	0	 
71048	2	1	150	0	0	 
71048	3	0	 	 	 	 
71048	6	1	100	0	0	 
71048	9	1	100	100	0	 
71048	17	0	 	 	 	 
71048	20	1	15	0	0	 
71048	21	0	 	 	 	 
71049	2	1	110	0	0	 
71049	3	0	 	 	 	 
71049	6	1	450	0	0	 
71049	9	1	180	0	0	 
71049	17	0	 	 	 	 
71049	20	0	 	 	 	 
71049	21	0	 	 	 	 
71073	2	1	195	0	0	 
71073	3	1	60	0	0	 
71073	6	1	80	0	0	 
71073	9	1	40	0	0	 
71073	17	0	 	 	 	 
71073	20	0	 	 	 	 
71073	21	0	 	 	 	 
71091	2	1	500	0	0	 
71091	3	1	200	0	0	 
71091	6	1	600	0	0	 
71091	9	1	450	0	0	 
71091	17	0	 	 	 	 
71091	20	0	 	 	 	 
71091	21	1	90	0	0	 
71097	2	1	135	0	0	 
71097	3	1	16	0	0	 
71097	6	1	1000	0	0	 
71097	9	1	70	0	0	 
71097	17	0	 	 	 	 
71097	20	1	200	30	0	 
71097	21	0	 	 	 	 
71112	2	1	0	65	160	1
71112	3	0	 	 	 	 
71112	6	1	40	0	0	 
71112	9	1	120	0	350	1
71112	17	1	300	0	0	 
71112	20	0	 	 	 	 
71112	21	0	 	 	 	 
71120	2	1	120	0	0	 
71120	3	1	150	0	0	 
71120	6	1	750	0	0	 
71120	9	1	500	0	0	 
71120	17	0	 	 	 	 
71120	20	0	 	 	 	 
71120	21	1	200	0	0	 
71121	2	1	137	0	0	 
71121	3	1	150	0	0	 
71121	6	1	300	0	0	 
71121	9	1	225	0	0	 
71121	17	0	 	 	 	 
71121	20	1	45	0	0	 
71121	21	1	35	0	0	 
81001	2	1	550	0	0	 
81001	3	0	 	 	 	 
81001	6	1	500	0	0	 
81001	9	1	200	0	0	 
81001	17	0	 	 	 	 
81001	20	0	 	 	 	 
81001	21	0	 	 	 	 
81003	2	1	150	0	0	 
81003	3	0	 	 	 	 
81003	6	1	100	0	0	 
81003	9	1	200	0	0	 
81003	17	0	 	 	 	 
81003	20	0	 	 	 	 
81003	21	0	 	 	 	 
81004	2	1	350	0	0	 
81004	3	1	30	0	0	 
81004	6	1	450	0	0	 
81004	9	1	380	0	0	 
81004	17	0	 	 	 	 
81004	20	1	25	0	0	 
81004	21	1	40	0	0	 
81005	2	1	142	142	0	 
81005	3	1	95	95	0	 
81005	6	1	9	90	0	 
81005	9	1	245	245	0	 
81005	17	0	 	 	 	 
81005	20	1	38	38	0	 
81005	21	0	 	 	 	 
81006	2	1	360	0	0	 
81006	3	1	50	0	0	 
81006	6	1	200	0	0	 
81006	9	0	 	 	 	 
81006	17	0	 	 	 	 
81006	20	0	 	 	 	 
81006	21	0	 	 	 	 
81007	2	1	120	0	0	 
81007	3	1	40	0	0	 
81007	6	1	150	0	0	 
81007	9	1	50	0	0	 
81007	17	0	 	 	 	 
81007	20	0	 	 	 	 
81007	21	1	0	13	0	 
81008	2	1	185	0	0	 
81008	3	0	 	 	 	 
81008	6	1	70	0	0	 
81008	9	1	600	0	0	 
81008	17	0	 	 	 	 
81008	20	0	 	 	 	 
81008	21	1	450	0	0	 
81009	2	1	0	0	130	1
81009	3	1	0	0	6	1
81009	6	0	 	 	 	 
81009	9	0	 	 	 	 
81009	17	0	 	 	 	 
81009	20	0	 	 	 	 
81009	21	0	 	 	 	 
81010	2	1	225	0	0	 
81010	3	0	 	 	 	 
81010	6	1	40	0	0	 
81010	9	1	30	0	0	 
81010	17	1	900	0	0	 
81010	20	0	 	 	 	 
81010	21	0	 	 	 	 
81011	2	1	220	0	0	 
81011	3	0	 	 	 	 
81011	6	0	 	 	 	 
81011	9	1	150	0	0	 
81011	17	0	 	 	 	 
81011	20	0	 	 	 	 
81011	21	0	 	 	 	 
81012	2	1	100	0	0	 
81012	3	1	70	0	0	 
81012	6	1	30	0	0	 
81012	9	1	50	0	0	 
81012	17	0	 	 	 	 
81012	20	0	 	 	 	 
81012	21	0	 	 	 	 
81013	2	1	290	0	0	 
81013	3	1	60	0	0	 
81013	6	1	320	0	0	 
81013	9	1	260	0	0	 
81013	17	0	 	 	 	 
81013	20	0	 	 	 	 
81013	21	1	35	0	0	 
81017	2	1	340	0	0	 
81017	3	1	400	0	0	 
81017	6	1	210	0	0	 
81017	9	1	100	0	0	 
81017	17	0	 	 	 	 
81017	20	0	 	 	 	 
81017	21	0	 	 	 	 
81018	2	1	200	0	0	 
81018	3	0	 	 	 	 
81018	6	1	300	0	0	 
81018	9	1	300	0	0	 
81018	17	0	 	 	 	 
81018	20	0	 	 	 	 
81018	21	1	120	0	0	 
81019	2	1	480	0	0	 
81019	3	1	25	0	0	 
81019	6	1	420	0	0	 
81019	9	1	350	0	0	 
81019	17	0	 	 	 	 
81019	20	0	 	 	 	 
81019	21	1	30	0	0	 
81020	2	1	150	150	0	 
81020	3	1	100	0	0	 
81020	6	1	245	0	0	 
81020	9	1	100	0	0	 
81020	17	0	 	 	 	 
81020	20	1	10	0	0	 
81020	21	0	 	 	 	 
81021	2	1	300	0	0	 
81021	3	0	 	 	 	 
81021	6	1	140	0	0	 
81021	9	1	140	0	0	 
81021	17	0	 	 	 	 
81021	20	0	 	 	 	 
81021	21	0	 	 	 	 
81022	2	1	300	0	0	 
81022	3	1	120	0	0	 
81022	6	1	180	0	0	 
81022	9	1	100	0	0	 
81022	17	0	 	 	 	 
81022	20	1	8	0	0	 
81022	21	0	 	 	 	 
81023	2	1	165	0	0	 
81023	3	0	 	 	 	 
81023	6	1	300	0	0	 
81023	9	1	150	0	0	 
81023	17	0	 	 	 	 
81023	20	0	 	 	 	 
81023	21	0	 	 	 	 
81024	2	1	220	0	0	 
81024	3	0	 	 	 	 
81024	6	1	120	0	0	 
81024	9	1	150	0	0	 
81024	17	0	 	 	 	 
81024	20	0	 	 	 	 
81024	21	0	 	 	 	 
81025	2	1	320	0	0	 
81025	3	1	30	0	0	 
81025	6	1	450	0	0	 
81025	9	1	250	0	0	 
81025	17	0	 	 	 	 
81025	20	1	60	0	0	 
81025	21	1	50	0	0	 
81026	2	1	195	0	0	 
81026	3	0	 	 	 	 
81026	6	1	140	0	0	 
81026	9	1	200	0	0	 
81026	17	0	 	 	 	 
81026	20	1	20	0	0	 
81026	21	0	 	 	 	 
81028	2	1	145	145	0	 
81028	3	1	55	55	0	 
81028	6	1	140	140	0	 
81028	9	1	185	185	0	 
81028	17	1	80	80	0	 
81028	20	1	60	60	0	 
81028	21	1	50	50	30	1
81029	2	1	585	0	0	 
81029	3	1	150	0	0	 
81029	6	1	750	0	0	 
81029	9	1	0	300	0	 
81029	17	1	300	0	0	 
81029	20	1	60	0	0	 
81029	21	1	300	0	0	 
81030	2	1	510	500	0	 
81030	3	0	 	 	 	 
81030	6	1	450	0	0	 
81030	9	1	450	0	0	 
81030	17	1	450	0	0	 
81030	20	1	48	0	0	 
81030	21	1	300	0	0	 
81031	2	1	120	0	0	 
81031	3	1	60	0	0	 
81031	6	1	300	0	0	 
81031	9	1	300	0	0	 
81031	17	0	 	 	 	 
81031	20	0	 	 	 	 
81031	21	0	 	 	 	 
81032	2	1	24	0	0	 
81032	3	0	 	 	 	 
81032	6	1	375	0	0	 
81032	9	1	375	0	0	 
81032	17	1	450	0	0	 
81032	20	1	42	0	0	 
81032	21	0	 	 	 	 
81034	2	1	320	0	0	 
81034	3	1	75	0	0	 
81034	6	1	352	0	0	 
81034	9	1	450	0	0	 
81034	17	0	 	 	 	 
81034	20	0	 	 	 	 
81034	21	1	20	0	0	 
81035	2	1	250	0	0	 
81035	3	0	 	 	 	 
81035	6	1	750	0	0	 
81035	9	0	 	 	 	 
81035	17	1	450	0	0	 
81035	20	0	 	 	 	 
81035	21	0	 	 	 	 
81036	2	1	150	120	0	 
81036	3	1	35	0	0	 
81036	6	1	300	50	0	 
81036	9	1	280	0	0	 
81036	17	1	170	0	0	 
81036	20	0	 	 	 	 
81036	21	1	35	0	0	 
81038	2	1	120	0	0	 
81038	3	1	50	0	0	 
81038	6	1	200	0	0	 
81038	9	1	150	0	0	 
81038	17	0	 	 	 	 
81038	20	0	 	 	 	 
81038	21	0	 	 	 	 
81039	2	1	157	157	0	 
81039	3	1	45	45	0	 
81039	6	1	125	125	0	 
81039	9	1	160	160	15	1
81039	17	1	60	60	0	 
81039	20	0	 	 	 	 
81039	21	1	40	40	0	 
81041	2	1	105	105	0	 
81041	3	1	55	55	0	 
81041	6	1	200	200	0	 
81041	9	1	110	110	0	 
81041	17	1	50	50	20	1
81041	20	0	 	 	 	 
81041	21	1	0	0	40	4
81042	2	1	240	0	0	 
81042	3	1	60	0	0	 
81042	6	1	350	0	0	 
81042	9	1	450	0	0	 
81042	17	1	75	0	0	 
81042	20	0	 	 	 	 
81042	21	0	 	 	 	 
81043	2	1	100	0	0	 
81043	3	1	20	0	0	 
81043	6	1	200	0	0	 
81043	9	1	150	0	0	 
81043	17	0	 	 	 	 
81043	20	0	 	 	 	 
81043	21	0	 	 	 	 
81045	2	1	165	0	0	 
81045	3	0	 	 	 	 
81045	6	1	300	0	0	 
81045	9	1	300	0	0	 
81045	17	0	 	 	 	 
81045	20	0	 	 	 	 
81045	21	0	 	 	 	 
81046	2	1	130	0	0	 
81046	3	1	35	0	0	 
81046	6	1	100	0	0	 
81046	9	1	750	0	0	 
81046	17	0	 	 	 	 
81046	20	0	 	 	 	 
81046	21	0	 	 	 	 
81047	2	1	90	0	0	 
81047	3	0	 	 	 	 
81047	6	0	 	 	 	 
81047	9	0	 	 	 	 
81047	17	1	300	0	0	 
81047	20	1	12	0	0	 
81047	21	0	 	 	 	 
81049	2	1	300	0	0	 
81049	3	0	 	 	 	 
81049	6	1	500	0	0	 
81049	9	1	300	0	0	 
81049	17	0	 	 	 	 
81049	20	1	100	0	0	 
81049	21	1	500	0	200	1
81050	2	1	108	0	0	 
81050	3	0	 	 	 	 
81050	6	1	300	0	0	 
81050	9	1	400	0	0	 
81050	17	0	 	 	 	 
81050	20	1	22	0	0	 
81050	21	0	 	 	 	 
81073	2	1	330	0	0	 
81073	3	1	15	0	0	 
81073	6	1	250	0	0	 
81073	9	1	350	0	0	 
81073	17	0	 	 	 	 
81073	20	0	 	 	 	 
81073	21	1	20	0	0	 
81092	2	1	320	0	0	 
81092	3	1	50	0	0	 
81092	6	1	350	0	0	 
81092	9	1	450	0	0	 
81092	17	0	 	 	 	 
81092	20	1	50	0	0	 
81092	21	1	30	0	0	 
81105	2	1	200	0	0	 
81105	3	1	100	0	0	 
81105	6	1	200	200	0	 
81105	9	1	200	0	0	 
81105	17	1	100	0	0	 
81105	20	1	100	0	0	 
81105	21	0	 	 	 	 
81108	2	1	185	185	0	 
81108	3	1	45	45	0	 
81108	6	1	140	140	0	 
81108	9	1	190	190	0	 
81108	17	1	120	120	0	 
81108	20	0	 	 	 	 
81108	21	1	110	110	0	 
81120	2	1	97	97	0	 
81120	3	1	20	0	0	 
81120	6	1	100	0	0	 
81120	9	1	100	0	0	 
81120	17	1	20	0	0	 
81120	20	1	25	0	0	 
81120	21	0	 	 	 	 
81130	2	1	120	0	0	 
81130	3	0	 	 	 	 
81130	6	1	60	0	0	 
81130	9	1	225	0	0	 
81130	17	0	 	 	 	 
81130	20	0	 	 	 	 
81130	21	0	 	 	 	 
81139	2	1	250	25	0	 
81139	3	1	50	0	0	 
81139	6	1	320	0	0	 
81139	9	1	300	0	0	 
81139	17	1	150	0	0	 
81139	20	1	70	50	0	 
81139	21	1	120	0	0	 
81145	2	1	200	0	0	 
81145	3	1	100	0	0	 
81145	6	1	150	0	0	 
81145	9	1	150	0	0	 
81145	17	1	200	0	0	 
81145	20	1	20	0	0	 
81145	21	0	 	 	 	 
81150	2	1	130	65	0	 
81150	3	1	150	0	0	 
81150	6	1	1000	0	0	 
81150	9	1	70	0	0	 
81150	17	0	 	 	 	 
81150	20	1	20	0	0	 
81150	21	0	 	 	 	 
81152	2	1	70	0	0	 
81152	3	1	100	0	0	 
81152	6	1	80	0	0	 
81152	9	1	80	0	0	 
81152	17	0	 	 	 	 
81152	20	1	30	0	0	 
81152	21	0	 	 	 	 
91001	2	1	0	140	0	 
91001	3	0	 	 	 	 
91001	6	1	80	0	0	 
91001	9	1	30	0	0	 
91001	17	0	 	 	 	 
91001	20	0	 	 	 	 
91001	21	1	25	0	0	 
91003	2	1	0	225	0	 
91003	3	1	70	0	0	 
91003	6	1	340	0	0	 
91003	9	1	50	0	0	 
91003	17	0	 	 	 	 
91003	20	0	 	 	 	 
91003	21	0	 	 	 	 
91006	2	1	0	200	0	 
91006	3	0	 	 	 	 
91006	6	1	220	0	0	 
91006	9	1	500	0	0	 
91006	17	1	120	0	0	 
91006	20	0	 	 	 	 
91006	21	1	60	0	0	 
91008	2	1	0	450	0	 
91008	3	0	 	 	 	 
91008	6	1	300	200	0	 
91008	9	1	150	0	0	 
91008	17	0	 	 	 	 
91008	20	0	 	 	 	 
91008	21	0	 	 	 	 
91009	2	1	0	840	0	 
91009	3	0	 	 	 	 
91009	6	1	240	0	0	 
91009	9	0	 	 	 	 
91009	17	0	 	 	 	 
91009	20	0	 	 	 	 
91009	21	1	200	50	0	 
91010	2	1	0	450	0	 
91010	3	0	 	 	 	 
91010	6	1	0	200	0	 
91010	9	0	 	 	 	 
91010	17	0	 	 	 	 
91010	20	0	 	 	 	 
91010	21	1	0	450	0	 
91011	2	1	0	350	0	 
91011	3	0	 	 	 	 
91011	6	1	0	200	0	 
91011	9	1	40	0	0	 
91011	17	0	 	 	 	 
91011	20	0	 	 	 	 
91011	21	1	0	80	0	 
91012	2	1	0	490	0	 
91012	3	0	 	 	 	 
91012	6	1	100	200	0	 
91012	9	0	 	 	 	 
91012	17	0	 	 	 	 
91012	20	0	 	 	 	 
91012	21	1	100	0	0	 
91013	2	1	0	800	0	 
91013	3	0	 	 	 	 
91013	6	1	0	600	0	 
91013	9	0	 	 	 	 
91013	17	0	 	 	 	 
91013	20	1	40	0	0	 
91013	21	1	0	80	0	 
91014	2	1	0	300	0	 
91014	3	0	 	 	 	 
91014	6	1	80	0	0	 
91014	9	1	20	0	0	 
91014	17	0	 	 	 	 
91014	20	0	 	 	 	 
91014	21	1	20	0	0	 
91015	2	1	0	200	0	 
91015	3	0	 	 	 	 
91015	6	1	100	0	0	 
91015	9	0	 	 	 	 
91015	17	0	 	 	 	 
91015	20	0	 	 	 	 
91015	21	1	50	0	0	 
91016	2	1	0	200	0	 
91016	3	0	 	 	 	 
91016	6	0	 	 	 	 
91016	9	1	0	70	0	 
91016	17	0	 	 	 	 
91016	20	0	 	 	 	 
91016	21	1	30	0	0	 
91017	2	1	0	315	0	 
91017	3	0	 	 	 	 
91017	6	0	 	 	 	 
91017	9	0	 	 	 	 
91017	17	0	 	 	 	 
91017	20	0	 	 	 	 
91017	21	0	 	 	 	 
91019	2	1	250	0	0	 
91019	3	1	60	0	0	 
91019	6	1	250	0	0	 
91019	9	1	30	0	0	 
91019	17	0	 	 	 	 
91019	20	1	70	0	0	 
91019	21	1	100	0	0	 
91020	2	1	0	150	0	 
91020	3	0	 	 	 	 
91020	6	1	40	0	0	 
91020	9	0	 	 	 	 
91020	17	0	 	 	 	 
91020	20	0	 	 	 	 
91020	21	0	 	 	 	 
91021	2	1	0	150	0	 
91021	3	1	200	0	0	 
91021	6	1	200	0	0	 
91021	9	1	200	0	0	 
91021	17	0	 	 	 	 
91021	20	0	 	 	 	 
91021	21	0	 	 	 	 
91022	2	1	0	250	0	 
91022	3	0	 	 	 	 
91022	6	1	400	0	0	 
91022	9	0	 	 	 	 
91022	17	0	 	 	 	 
91022	20	0	 	 	 	 
91022	21	1	0	500	0	 
91024	2	1	0	360	0	 
91024	3	0	 	 	 	 
91024	6	1	400	200	0	 
91024	9	1	100	0	0	 
91024	17	0	 	 	 	 
91024	20	1	50	0	0	 
91024	21	1	30	20	0	 
91025	2	1	0	370	0	 
91025	3	1	40	0	0	 
91025	6	1	200	250	0	 
91025	9	1	45	0	0	 
91025	17	0	 	 	 	 
91025	20	0	 	 	 	 
91025	21	1	45	0	0	 
91026	2	1	250	250	0	 
91026	3	0	 	 	 	 
91026	6	1	350	200	0	 
91026	9	0	 	 	 	 
91026	17	0	 	 	 	 
91026	20	0	 	 	 	 
91026	21	1	150	0	0	 
91027	2	1	0	450	0	 
91027	3	0	 	 	 	 
91027	6	1	85	0	0	 
91027	9	1	100	0	0	 
91027	17	0	 	 	 	 
91027	20	0	 	 	 	 
91027	21	0	 	 	 	 
91028	2	1	0	330	0	 
91028	3	0	 	 	 	 
91028	6	1	100	0	0	 
91028	9	0	 	 	 	 
91028	17	0	 	 	 	 
91028	20	0	 	 	 	 
91028	21	1	30	0	0	 
91029	2	1	130	130	0	 
91029	3	0	 	 	 	 
91029	6	1	170	0	0	 
91029	9	1	60	0	0	 
