CHILDCODE	HHDCIDR5	HVEMDER5	MADDECR5	WHOPRVR5
71003	6	0	1	2
71003	7	0	1	6
71003	8	0	1	7
71003	9	0	1	6
71004	1	0	0	2
71004	2	0	0	2
71004	3	0	0	2
71004	4	0	0	2
71004	5	0	0	2
71004	6	0	0	2
71004	7	0	0	2
71004	8	0	0	3
71004	9	0	0	6
71005	1	1	1	7
71005	2	1	1	7
71005	3	1	1	7
71005	4	1	1	7
71005	5	1	1	7
71005	6	1	0	3
71005	7	1	1	7
71005	8	1	1	7
71005	9	1	1	6
71006	1	1	1	1
71006	2	1	1	1
71006	3	1	1	1
71006	4	1	1	1
71006	5	1	1	1
71006	6	0	0	3
71006	7	0	0	88
71006	8	0	0	88
71006	9	0	0	88
71007	1	0	1	7
71007	2	0	1	3
71007	3	1	1	1
71007	4	0	1	7
71007	5	1	1	7
71007	6	0	1	6
71007	7	0	1	7
71007	8	0	1	7
71007	9	0	1	6
71008	1	1	1	7
71008	2	1	1	7
71008	3	1	1	7
71008	4	1	1	7
71008	5	1	1	7
71008	6	1	1	7
71008	7	1	1	7
71008	8	1	1	7
71008	9	1	1	88
71009	1	0	1	7
71009	2	1	1	7
71009	3	0	1	3
71009	4	0	1	7
71009	5	1	0	3
71009	6	0	1	7
71009	7	0	1	7
71009	8	0	1	7
71009	9	0	1	6
71010	1	0	1	7
71010	2	1	1	1
71010	3	1	1	7
71010	4	0	1	7
71010	5	0	1	7
71010	6	0	1	7
71010	7	0	1	7
71010	8	0	1	7
71010	9	0	1	2
71011	1	0	0	4
71011	2	0	0	4
71011	3	0	0	2
71011	4	0	0	2
71011	5	1	1	1
71011	6	0	0	4
71011	7	0	0	2
71011	8	1	1	3
71011	9	1	1	1
71012	1	0	0	2
71012	2	1	1	1
71012	3	1	0	2
71012	4	0	0	2
71012	5	1	1	1
71012	6	0	0	2
71012	7	0	0	2
71012	8	0	0	3
71012	9	1	1	1
71013	1	1	0	3
71013	2	1	1	7
71013	3	1	1	4
71013	4	1	1	7
71013	5	1	1	7
71013	6	1	1	7
71013	7	1	1	7
71013	8	1	1	6
71013	9	1	1	6
71014	1	1	0	3
71014	2	1	1	3
71014	3	1	1	3
71014	4	1	1	3
71014	5	1	1	1
71014	6	0	0	7
71014	7	1	1	7
71014	8	0	1	6
71014	9	0	1	6
71015	1	1	1	6
71015	2	1	1	6
71015	3	0	0	2
71015	4	0	1	2
71015	5	0	1	2
71015	6	0	1	2
71015	7	0	1	2
71015	8	1	1	7
71015	9	1	1	7
71016	1	0	1	6
71016	2	1	1	1
71016	3	0	0	2
71016	4	0	0	2
71016	5	0	0	6
71016	6	0	1	2
71016	7	0	0	2
71016	8	1	1	1
71016	9	0	1	2
71017	1	0	0	2
71017	2	0	0	2
71017	3	0	0	2
71017	4	1	1	6
71017	5	1	1	6
71017	6	0	0	6
71017	7	0	0	1
71017	8	1	1	3
71017	9	1	1	6
71018	1	0	0	3
71018	2	1	0	3
71018	3	0	0	2
71018	4	0	0	2
71018	5	1	1	2
71018	6	1	1	2
71018	7	1	1	2
71018	8	1	1	3
71018	9	1	1	1
71019	1	1	1	2
71019	2	1	1	1
71019	3	0	0	2
71019	4	1	1	2
71019	5	1	1	2
71019	6	1	1	1
71019	7	1	1	2
71019	8	1	1	3
71019	9	1	1	6
71020	1	1	0	3
71020	2	1	1	3
71020	3	1	1	1
71020	4	1	1	1
71020	5	1	1	3
71020	6	0	0	3
71020	7	1	1	3
71020	8	0	1	7
71020	9	0	0	1
71021	1	0	1	3
71021	2	1	1	7
71021	3	0	1	1
71021	4	0	1	3
71021	5	1	1	7
71021	6	0	1	3
71021	7	0	1	3
71021	8	0	1	7
71021	9	0	1	6
71022	1	0	0	2
71022	2	0	1	1
71022	3	0	1	6
71022	4	0	0	2
71022	5	0	1	1
71022	6	0	1	1
71022	7	0	0	2
71022	8	1	1	4
71022	9	1	1	6
71023	1	1	0	4
71023	2	1	0	3
71023	3	1	1	7
71023	4	0	0	3
71023	5	1	1	7
71023	6	0	0	7
71023	7	1	1	1
71023	8	0	0	7
71023	9	0	0	1
71024	1	0	1	2
71024	2	1	1	2
71024	3	0	0	2
71024	4	0	1	2
71024	5	1	1	1
71024	6	1	1	2
71024	7	0	0	6
71024	8	1	1	7
71024	9	1	1	6
71025	1	0	0	3
71025	2	0	0	3
71025	3	1	1	4
71025	4	0	0	3
71025	5	1	1	3
71025	6	0	0	3
71025	7	0	0	3
71025	8	0	0	3
71025	9	0	0	1
71026	1	0	0	3
71026	2	0	1	3
71026	3	1	1	1
71026	4	0	0	1
71026	5	0	1	1
71026	6	0	1	1
71026	7	1	1	1
71026	8	0	1	1
71026	9	0	1	1
71027	1	1	1	3
71027	2	1	1	7
71027	3	1	1	3
71027	4	1	1	3
71027	5	1	1	7
71027	6	0	0	3
71027	7	0	0	3
71027	8	0	1	7
71027	9	0	1	6
71028	1	1	1	3
71028	2	1	1	3
71028	3	0	0	3
71028	4	0	0	7
71028	5	1	1	3
71028	6	0	0	77
71028	7	1	1	3
71028	8	0	1	6
71028	9	0	1	6
71030	1	0	0	3
71030	2	0	0	3
71030	3	0	0	3
71030	4	0	0	3
71030	5	0	0	3
71030	6	0	0	3
71030	7	0	0	3
71030	8	0	0	3
71030	9	1	1	1
71031	1	0	1	3
71031	2	1	1	7
71031	3	1	1	1
71031	4	0	1	7
71031	5	1	1	7
71031	6	0	1	7
71031	7	0	1	3
71031	8	0	1	6
71031	9	0	1	6
71032	1	0	0	3
71032	2	0	1	3
71032	3	0	0	3
71032	4	0	0	3
71032	5	0	1	3
71032	6	0	0	3
71032	7	0	0	3
71032	8	0	0	3
71032	9	1	1	1
71033	1	1	1	3
71033	2	1	1	1
71033	3	0	1	1
71033	4	0	1	3
71033	5	1	1	1
71033	6	0	1	3
71033	7	0	1	3
71033	8	0	1	3
71033	9	0	1	6
71034	1	0	0	3
71034	2	0	0	3
71034	3	1	1	1
71034	4	1	1	3
71034	5	1	1	1
71034	6	1	0	7
71034	7	0	0	3
71034	8	0	0	7
71034	9	0	1	1
71035	1	1	1	4
71035	2	1	1	3
71035	3	1	1	3
71035	4	0	0	3
71035	5	1	1	3
71035	6	1	1	3
71035	7	1	1	3
71035	8	0	1	7
71035	9	0	0	1
71036	1	0	0	4
71036	2	0	0	4
71036	3	0	0	4
71036	4	0	0	4
71036	5	0	0	4
71036	6	0	0	4
71036	7	0	0	4
71036	8	1	1	3
71036	9	1	1	2
71039	1	0	0	4
71039	2	1	1	1
71039	3	1	1	4
71039	4	0	0	4
71039	5	0	0	4
71039	6	0	0	4
71039	7	0	0	4
71039	8	1	1	3
71039	9	1	1	2
71040	1	0	0	3
71040	2	0	0	3
71040	3	1	1	1
71040	4	0	0	3
71040	5	0	0	3
71040	6	0	0	3
71040	7	0	0	3
71040	8	0	0	3
71040	9	1	1	1
71041	1	1	1	6
71041	2	1	1	6
71041	3	1	1	6
71041	4	1	1	6
71041	5	1	1	6
71041	6	1	1	6
71041	7	1	1	6
71041	8	1	1	7
71041	9	1	1	6
71042	1	1	0	3
71042	2	1	1	7
71042	3	0	1	3
71042	4	0	0	3
71042	5	1	1	7
71042	6	0	1	7
71042	7	1	0	3
71042	8	0	1	7
71042	9	0	1	6
71044	1	1	0	3
71044	2	1	0	3
71044	3	1	1	3
71044	4	1	0	3
71044	5	1	1	3
71044	6	1	0	3
71044	7	1	0	3
71044	8	1	0	7
71044	9	1	1	6
71045	1	0	1	2
71045	2	0	1	1
71045	3	0	1	2
71045	4	1	1	6
71045	5	1	1	1
71045	6	0	1	1
71045	7	1	1	2
71045	8	1	1	3
71045	9	1	1	2
71046	1	1	1	3
71046	2	1	1	7
71046	3	1	1	1
71046	4	0	1	1
71046	5	1	1	7
71046	6	0	1	1
71046	7	0	1	7
71046	8	0	1	7
71046	9	0	1	6
71047	1	1	1	3
71047	2	1	1	3
71047	3	1	1	7
71047	4	1	1	3
71047	5	1	1	1
71047	6	1	1	7
71047	7	1	1	7
71047	8	1	1	7
71047	9	1	1	6
71048	1	0	1	3
71048	2	1	1	3
71048	3	0	1	3
71048	4	0	1	3
71048	5	0	1	3
71048	6	0	1	3
71048	7	0	1	3
71048	8	1	1	7
71048	9	1	1	6
71049	1	0	1	7
71049	2	1	1	1
71049	3	0	1	3
71049	4	0	1	3
71049	5	0	1	3
71049	6	0	0	3
71049	7	0	0	3
71049	8	0	1	3
71049	9	0	1	2
71050	1	0	0	4
71050	2	1	1	4
71050	3	0	0	88
71050	4	0	0	88
71050	5	1	1	2
71050	6	1	1	6
71050	7	0	0	79
71050	8	1	1	7
71050	9	1	1	6
81001	1	0	0	3
81001	2	1	1	3
81001	3	1	1	1
81001	4	1	1	3
81001	5	1	1	3
81001	6	0	0	77
81001	7	0	0	3
81001	8	1	1	1
81001	9	1	1	6
81002	1	0	0	7
81002	2	1	1	3
81002	3	1	1	1
81002	4	0	0	1
81002	5	1	1	1
81002	6	0	0	7
81002	7	0	0	7
81002	8	0	0	7
81002	9	0	0	6
81003	1	1	1	4
81003	2	1	1	4
81003	3	0	0	3
81003	4	0	0	5
81003	5	1	1	8
81003	6	0	0	9
81003	7	0	0	88
81003	8	1	1	3
81003	9	1	1	6
81004	1	0	0	3
81004	2	1	1	3
81004	3	1	1	1
81004	4	1	1	3
81004	5	1	1	1
81004	6	0	1	1
81004	7	0	0	3
81004	8	0	1	1
81004	9	0	1	6
81006	1	1	0	3
81006	2	1	1	3
81006	3	1	1	1
81006	4	1	1	1
81006	5	1	1	1
81006	6	0	0	1
81006	7	0	0	1
81006	8	1	1	1
81006	9	1	1	6
81008	1	0	0	3
81008	2	1	1	3
81008	3	1	1	1
81008	4	0	0	8
81008	5	1	1	3
81008	6	0	0	3
81008	7	0	1	3
81008	8	0	0	3
81008	9	0	0	6
81009	1	0	0	3
81009	2	1	0	3
81009	3	1	1	1
81009	4	0	0	3
81009	5	1	1	3
81009	6	0	0	1
81009	7	0	0	7
81009	8	0	1	7
81009	9	0	1	6
81010	1	1	1	7
81010	2	1	1	7
81010	3	1	1	7
81010	4	1	1	7
81010	5	1	1	7
81010	6	1	1	7
81010	7	1	1	7
81010	8	1	1	7
81010	9	1	1	6
81012	1	1	1	7
81012	2	1	0	3
81012	3	1	1	1
81012	4	0	0	1
81012	5	1	1	1
81012	6	0	0	7
81012	7	0	0	7
81012	8	0	0	7
81012	9	0	0	6
81015	1	0	1	2
81015	2	1	1	1
81015	3	0	0	2
81015	4	0	0	2
81015	5	1	1	4
81015	6	0	0	2
81015	7	0	1	2
81015	8	1	1	7
81015	9	1	1	6
81016	1	1	1	2
81016	2	1	1	8
81016	3	0	0	6
81016	4	0	0	2
81016	5	0	0	2
81016	6	0	0	2
81016	7	0	0	2
81016	8	1	0	3
81016	9	0	1	2
81017	1	0	0	2
81017	2	1	1	6
81017	3	0	0	2
81017	4	0	0	2
81017	5	1	1	2
81017	6	0	0	2
81017	7	0	1	2
81017	8	1	1	2
81017	9	1	1	2
81018	1	0	0	1
81018	2	1	1	3
81018	3	1	1	1
81018	4	1	1	3
81018	5	1	1	1
81018	6	0	0	1
81018	7	1	0	3
81018	8	0	0	1
81018	9	0	0	6
81019	1	0	0	7
81019	2	1	1	2
81019	3	0	0	6
81019	4	0	0	2
81019	5	0	1	2
81019	6	0	0	2
81019	7	0	1	2
81019	8	0	0	2
81019	9	0	1	2
81020	1	1	1	4
81020	2	1	1	1
81020	3	1	0	6
81020	4	0	0	2
81020	5	1	1	2
81020	6	0	0	2
81020	7	0	0	2
81020	8	1	1	7
81020	9	1	1	6
81021	1	0	0	3
81021	2	0	0	3
81021	3	1	1	1
81021	4	0	1	3
81021	5	1	1	1
81021	6	0	0	3
81021	7	0	0	3
81021	8	0	0	3
81021	9	1	1	6
81022	1	0	0	7
81022	2	1	1	7
81022	3	1	1	7
81022	4	1	1	7
81022	5	1	1	1
81022	6	0	0	1
81022	7	0	0	7
81022	8	0	0	7
81022	9	0	0	6
81023	1	1	1	2
81023	2	1	1	2
81023	3	1	1	1
81023	4	1	1	2
81023	5	1	1	2
81023	6	1	1	2
81023	7	0	0	2
81023	8	1	1	3
81023	9	1	1	6
81025	1	0	0	2
81025	2	1	1	1
81025	3	0	0	2
81025	4	0	0	2
81025	5	0	1	2
81025	6	0	0	2
81025	7	0	1	2
81025	8	1	1	2
81025	9	1	1	2
81027	1	1	1	4
81027	2	1	1	4
81027	3	1	1	1
81027	4	0	1	3
81027	5	1	1	1
81027	6	0	0	77
81027	7	0	0	7
81027	8	0	1	8
81027	9	0	1	6
81028	1	1	0	2
81028	2	1	1	2
81028	3	0	0	1
81028	4	0	0	2
81028	5	1	1	2
81028	6	1	1	2
81028	7	1	1	2
81028	8	1	1	3
81028	9	1	1	2
81029	1	1	1	3
81029	2	1	1	1
81029	3	1	1	7
81029	4	1	1	2
81029	5	1	1	2
81029	6	0	0	7
81029	7	1	1	6
81029	8	1	1	7
81029	9	1	1	6
81030	1	1	1	2
81030	2	1	1	1
81030	3	1	1	2
81030	4	1	1	2
81030	5	1	1	1
81030	6	1	1	2
81030	7	1	1	2
81030	8	1	1	3
81030	9	1	1	2
81032	1	1	1	3
81032	2	1	1	1
81032	3	0	1	2
81032	4	0	1	2
81032	5	1	1	2
81032	6	1	1	2
81032	7	1	1	2
81032	8	1	1	3
81032	9	1	1	2
81033	1	1	1	3
81033	2	1	1	3
81033	3	1	1	1
81033	4	1	1	3
81033	5	1	1	3
81033	6	1	1	3
81033	7	1	0	3
81033	8	1	1	1
81033	9	1	1	1
81034	1	1	1	3
81034	2	1	1	3
81034	3	1	1	1
81034	4	1	1	3
81034	5	1	1	1
81034	6	0	0	1
81034	7	0	0	3
81034	8	1	1	7
81034	9	1	1	6
81036	1	1	0	3
81036	2	1	0	3
81036	3	1	1	3
81036	4	0	0	3
81036	5	1	1	7
81036	6	1	1	3
81036	7	0	0	3
81036	8	1	1	3
81036	9	0	0	2
81037	1	1	0	2
81037	2	1	1	6
81037	3	0	0	2
81037	4	0	0	2
81037	5	1	1	4
81037	6	0	0	2
81037	7	0	0	2
81037	8	1	1	7
81037	9	1	1	6
81038	1	1	0	3
81038	2	1	0	3
81038	3	1	1	7
81038	4	0	0	7
81038	5	1	1	1
81038	6	0	0	1
81038	7	0	0	7
81038	8	0	0	7
81038	9	0	0	6
81039	1	1	0	4
81039	2	1	1	1
81039	3	1	0	2
81039	4	0	0	2
81039	5	1	1	2
81039	6	1	0	2
81039	7	0	1	2
81039	8	1	1	4
81039	9	1	1	6
81040	1	0	0	3
81040	2	1	1	3
81040	3	1	1	1
81040	4	0	0	3
81040	5	1	1	3
81040	6	0	0	1
81040	7	0	0	4
81040	8	0	0	7
81040	9	0	0	6
81042	1	0	0	2
81042	2	1	1	1
81042	3	0	0	2
81042	4	0	0	2
81042	5	1	1	6
81042	6	0	0	4
81042	7	0	1	2
81042	8	1	1	3
81042	9	1	1	6
81043	1	0	0	3
81043	2	1	1	7
81043	3	1	1	1
81043	4	0	0	3
81043	5	1	1	3
81043	6	0	0	77
81043	7	0	0	3
81043	8	1	1	7
81043	9	1	1	1
81044	1	1	1	3
81044	2	1	1	3
81044	3	1	1	3
81044	4	1	0	1
81044	5	1	1	3
81044	6	1	1	3
81044	7	1	1	2
81044	8	1	1	1
81044	9	0	0	79
81045	1	1	1	6
81045	2	1	1	6
81045	3	1	1	6
81045	4	1	1	6
81045	5	1	1	6
81045	6	1	1	77
81045	7	1	1	6
81045	8	1	1	7
81045	9	1	1	6
81046	1	1	0	3
81046	2	1	1	1
81046	3	0	0	3
81046	4	0	0	6
81046	5	1	1	3
81046	6	1	1	3
81046	7	0	0	3
81046	8	1	1	3
81046	9	1	1	6
81047	1	1	1	6
81047	2	1	1	6
81047	3	1	1	6
81047	4	1	1	6
81047	5	1	1	6
81047	6	1	1	6
81047	7	1	1	6
81047	8	1	1	7
81047	9	1	1	6
81048	1	0	0	7
81048	2	1	1	6
81048	3	1	1	1
81048	4	1	1	6
81048	5	1	1	1
81048	6	0	0	1
81048	7	0	0	1
81048	8	1	1	7
81048	9	1	1	6
81049	1	0	0	3
81049	2	1	1	7
81049	3	1	1	1
81049	4	0	0	1
81049	5	1	1	1
81049	6	0	0	7
81049	7	0	0	7
81049	8	0	0	7
81049	9	0	0	6
81050	1	1	1	3
81050	2	1	1	3
81050	3	1	1	3
81050	4	0	0	3
81050	5	1	1	1
81050	6	0	0	1
81050	7	1	1	3
81050	8	1	1	3
81050	9	0	0	3
91001	1	1	1	7
91001	2	1	0	3
91001	3	1	1	1
91001	4	1	1	3
91001	5	1	1	1
91001	6	1	1	3
91001	7	1	1	1
91001	8	1	1	7
91001	9	1	1	6
91002	1	1	1	3
91002	2	1	1	3
91002	3	1	1	1
91002	4	1	1	3
91002	5	1	1	3
91002	6	0	0	3
91002	7	0	0	3
91002	8	0	0	3
91002	9	1	1	2
91003	1	1	1	3
91003	2	1	1	3
91003	3	1	1	3
91003	4	1	1	3
91003	5	1	1	3
91003	6	1	1	3
91003	7	1	1	3
91003	8	1	1	7
91003	9	1	1	6
91005	1	0	0	3
91005	2	1	1	7
91005	3	1	1	7
91005	4	1	1	7
91005	5	1	1	1
91005	6	0	0	1
91005	7	0	0	7
91005	8	0	0	7
91005	9	0	0	1
91006	1	1	0	3
91006	2	1	1	3
91006	3	1	1	1
91006	4	0	0	88
91006	5	1	1	3
91006	6	0	0	88
91006	7	1	0	3
91006	8	1	1	1
91006	9	1	1	1
91007	1	0	0	2
91007	2	1	1	2
91007	3	1	0	2
91007	4	0	0	2
91007	5	1	1	2
91007	6	0	0	2
91007	7	0	0	2
91007	8	0	0	3
91007	9	1	1	2
91008	1	1	1	6
91008	2	1	1	1
91008	3	1	1	6
91008	4	1	1	6
91008	5	1	1	6
91008	6	1	1	6
91008	7	1	1	6
91008	8	1	1	7
91008	9	1	1	6
91009	1	1	1	3
91009	2	1	1	3
91009	3	1	1	1
91009	4	1	1	1
91009	5	1	1	1
91009	6	1	1	3
91009	7	1	1	3
91009	8	1	1	3
91009	9	1	1	1
91010	1	1	1	3
91010	2	1	1	3
91010	3	1	1	3
91010	4	1	1	3
91010	5	1	1	1
91010	6	0	0	3
91010	7	0	0	3
91010	8	0	0	7
91010	9	1	1	1
91012	1	0	0	1
91012	2	1	1	6
91012	3	1	1	1
91012	4	1	1	6
91012	5	1	1	1
91012	6	0	0	6
91012	7	1	1	6
91012	8	1	1	7
91012	9	1	1	6
91013	1	1	1	3
91013	2	1	0	3
91013	3	1	1	7
91013	4	1	1	7
91013	5	1	1	7
91013	6	1	1	1
91013	7	1	1	7
91013	8	0	1	7
91013	9	0	1	1
91014	1	1	1	6
91014	2	1	1	6
91014	3	1	1	6
91014	4	1	1	6
91014	5	1	1	6
91014	6	1	1	6
91014	7	1	1	6
91014	8	1	1	7
91014	9	1	1	6
91015	1	0	0	3
91015	2	1	1	7
91015	3	1	1	7
91015	4	0	0	7
91015	5	1	1	7
91015	6	0	0	6
91015	7	0	0	7
91015	8	0	0	7
91015	9	1	1	6
91016	1	1	1	2
91016	2	1	1	2
91016	3	1	1	3
91016	4	0	1	2
91016	5	1	1	1
91016	6	0	1	2
91016	7	0	0	2
91016	8	0	1	3
91016	9	1	1	6
91017	1	0	0	2
91017	2	1	1	1
91017	3	1	1	3
91017	4	0	0	2
91017	5	1	1	2
91017	6	0	0	2
91017	7	0	0	2
91017	8	1	1	3
91017	9	1	1	6
91018	1	1	1	8
91018	2	1	1	1
91018	3	1	1	8
91018	4	1	1	8
91018	5	1	1	6
91018	6	1	1	8
91018	7	1	1	6
91018	8	1	1	7
91018	9	1	1	6
91019	1	1	1	2
91019	2	1	1	2
91019	3	1	1	1
91019	4	0	0	2
91019	5	1	1	2
91019	6	0	0	2
91019	7	1	1	1
91019	8	0	0	3
91019	9	1	1	6
91021	1	1	0	3
91021	2	1	0	3
91021	3	1	1	1
91021	4	1	1	7
91021	5	1	1	1
91021	6	0	0	7
91021	7	0	0	7
91021	8	0	0	7
91021	9	0	0	6
91022	1	1	1	9
91022	2	1	1	6
91022	3	1	1	6
91022	4	1	1	6
91022	5	1	1	8
91022	6	1	1	8
91022	7	1	1	6
91022	8	1	1	7
91022	9	1	1	6
91023	1	0	0	4
91023	2	0	0	4
91023	3	1	1	3
91023	4	0	0	4
91023	5	0	0	3
91023	6	0	0	4
91023	7	0	0	4
91023	8	0	0	4
91023	9	0	0	6
91025	1	1	1	2
91025	2	1	1	2
91025	3	0	0	3
91025	4	0	0	1
91025	5	1	1	4
91025	6	0	0	2
91025	7	1	1	2
91025	8	0	0	3
91025	9	0	0	6
91026	1	0	0	4
91026	2	1	1	1
91026	3	0	0	2
91026	4	0	0	2
91026	5	0	1	2
91026	6	0	0	2
91026	7	0	1	2
91026	8	1	0	3
91026	9	1	1	6
91027	1	1	0	2
91027	2	1	1	1
91027	3	1	0	3
91027	4	1	1	1
91027	5	1	1	1
91027	6	0	0	1
91027	7	0	0	1
91027	8	1	0	1
91027	9	1	1	1
91030	1	0	0	3
91030	2	1	1	3
91030	3	1	1	1
91030	4	1	1	1
91030	5	1	1	3
91030	6	0	0	88
91030	7	0	0	88
91030	8	1	1	3
91030	9	0	0	79
91033	1	1	0	3
91033	2	1	0	3
91033	3	1	1	1
91033	4	1	1	3
91033	5	1	1	3
91033	6	0	0	3
91033	7	1	1	3
91033	8	1	0	3
91033	9	0	0	3
91034	1	1	1	7
91034	2	1	1	7
91034	3	1	1	1
91034	4	1	1	7
91034	5	1	1	7
91034	6	0	0	6
91034	7	1	1	7
91034	8	1	1	7
91034	9	1	1	6
91037	1	1	1	7
91037	2	0	0	3
91037	3	1	1	7
91037	4	1	1	7
91037	5	1	1	7
91037	6	1	0	3
91037	7	1	1	3
91037	8	1	1	7
91037	9	1	1	6
91039	1	0	0	88
91039	2	1	1	3
91039	3	1	1	7
91039	4	1	1	7
91039	5	1	1	1
91039	6	0	0	88
91039	7	1	1	7
91039	8	1	1	7
91039	9	1	1	6
91040	1	0	0	2
91040	2	1	1	8
91040	3	0	0	4
91040	4	0	0	2
91040	5	0	1	2
91040	6	0	0	2
91040	7	1	1	2
91040	8	1	1	3
91040	9	1	1	6
91041	1	0	0	2
91041	2	1	1	1
91041	3	0	0	2
91041	4	0	0	2
91041	5	0	0	2
91041	6	0	0	2
91041	7	0	0	2
91041	8	0	0	2
91041	9	1	1	6
91042	1	0	1	2
91042	2	1	1	1
91042	3	0	0	2
91042	4	0	0	2
91042	5	0	1	2
91042	6	0	0	2
91042	7	0	0	2
91042	8	0	0	3
91042	9	0	1	6
91044	1	0	0	3
91044	2	1	0	3
91044	3	1	1	1
91044	4	1	0	4
91044	5	1	1	3
91044	6	1	1	3
91044	7	0	0	77
91044	8	0	0	3
91044	9	0	0	1
91045	1	0	0	88
91045	2	1	1	3
91045	3	1	1	1
91045	4	1	1	3
91045	5	1	1	1
91045	6	0	0	88
91045	7	0	0	88
91045	8	0	0	1
91045	9	0	0	1
91046	1	1	1	6
91046	2	1	1	6
91046	3	1	1	6
91046	4	1	1	6
91046	5	1	1	6
91046	6	1	1	6
91046	7	1	1	6
91046	8	1	1	7
91046	9	1	1	6
91047	1	0	0	3
91047	2	1	0	4
91047	3	1	1	1
91047	4	1	1	3
91047	5	1	1	3
91047	6	0	0	77
91047	7	0	0	77
91047	8	0	0	1
91047	9	0	0	1
91049	1	0	0	4
91049	2	1	1	3
91049	3	1	0	1
91049	4	1	1	1
91049	5	1	1	1
91049	6	0	0	1
91049	7	0	0	77
91049	8	1	1	1
91049	9	1	1	1
101001	1	0	0	7
101001	2	1	1	3
101001	3	1	1	7
101001	4	1	1	1
101001	5	1	1	1
101001	6	1	1	7
101001	7	0	0	7
101001	8	0	0	7
101001	9	0	0	6
101003	1	0	0	7
101003	2	1	1	3
101003	3	1	1	1
101003	4	0	0	1
101003	5	1	1	1
101003	6	0	0	7
101003	7	0	0	1
101003	8	0	0	7
101003	9	0	0	6
101004	1	1	1	3
101004	2	1	1	3
101004	3	1	1	3
101004	4	1	1	3
101004	5	1	1	3
101004	6	1	1	3
101004	7	0	0	88
101004	8	1	1	3
101004	9	1	0	6
101005	1	1	1	3
101005	2	1	1	3
101005	3	1	1	3
101005	4	1	1	3
101005	5	1	1	3
101005	6	1	1	3
101005	7	1	1	3
101005	8	1	1	3
101005	9	1	1	3
101006	1	0	0	7
101006	2	1	0	3
101006	3	1	1	7
101006	4	0	0	7
101006	5	1	1	1
101006	6	0	0	1
101006	7	0	0	7
101006	8	0	0	7
101006	9	0	0	6
101008	1	1	1	3
101008	2	1	0	3
101008	3	1	1	7
101008	4	0	0	1
101008	5	1	1	1
101008	6	0	0	7
101008	7	0	0	7
101008	8	0	0	7
101008	9	0	0	6
101009	1	1	1	3
101009	2	1	0	3
101009	3	1	0	3
101009	4	1	1	7
101009	5	1	1	7
101009	6	0	0	88
101009	7	1	0	3
101009	8	1	1	7
101009	9	1	1	6
101011	1	1	0	3
101011	2	1	1	8
101011	3	1	1	2
101011	4	0	0	2
101011	5	1	1	2
101011	6	0	0	2
101011	7	0	1	2
101011	8	1	1	3
101011	9	0	1	6
101012	1	1	1	3
101012	2	1	1	3
101012	3	1	1	1
101012	4	1	1	3
101012	5	1	1	1
101012	6	1	1	2
101012	7	1	1	3
101012	8	1	1	1
101012	9	1	1	7
101013	1	1	1	4
101013	2	1	0	3
101013	3	1	1	8
101013	4	1	0	4
101013	5	1	1	3
101013	6	0	0	88
101013	7	0	0	88
101013	8	1	1	1
101013	9	1	1	6
101014	1	0	0	3
101014	2	0	0	3
101014	3	1	1	1
101014	4	0	0	3
101014	5	0	1	1
101014	6	0	0	3
101014	7	0	0	3
101014	8	1	1	3
101014	9	0	0	6
101017	1	0	0	88
101017	2	1	1	2
101017	3	0	0	88
101017	4	1	1	2
101017	5	1	1	2
101017	6	1	1	2
101017	7	1	1	2
101017	8	1	1	7
101017	9	1	1	6
101018	1	0	0	3
101018	2	1	1	3
101018	3	1	1	3
101018	4	1	1	3
101018	5	1	1	3
101018	6	0	0	3
101018	7	0	0	3
101018	8	0	1	7
101018	9	0	1	6
101019	1	1	1	3
101019	2	1	1	3
101019	3	1	1	1
101019	4	1	1	3
101019	5	1	1	3
101019	6	1	1	3
101019	7	1	1	3
101019	8	1	1	3
101019	9	1	1	3
101020	1	1	1	1
101020	2	1	1	1
101020	3	1	1	1
101020	4	1	1	1
101020	5	1	1	1
101020	6	1	1	1
101020	7	1	1	1
101020	8	1	1	3
101020	9	1	1	6
101021	1	0	0	7
101021	2	1	1	7
101021	3	1	1	7
101021	4	1	1	1
101021	5	1	1	1
101021	6	1	1	1
101021	7	1	1	7
101021	8	0	0	7
101021	9	0	0	6
101023	1	0	0	88
101023	2	1	1	3
101023	3	1	1	1
101023	4	1	1	7
101023	5	1	1	1
101023	6	1	1	3
101023	7	1	1	3
101023	8	1	1	7
101023	9	1	1	6
101024	1	1	1	7
101024	2	1	1	7
101024	3	1	1	7
101024	4	0	0	1
101024	5	1	1	1
101024	6	0	0	1
101024	7	0	0	7
101024	8	0	0	7
101024	9	0	0	6
101025	1	0	0	7
101025	2	1	0	3
101025	3	1	1	1
101025	4	1	1	1
101025	5	1	1	1
101025	6	1	1	1
101025	7	1	1	1
101025	8	1	1	7
101025	9	0	0	6
101026	1	1	1	6
101026	2	1	1	6
101026	3	1	1	6
101026	4	1	1	6
101026	5	1	1	6
101026	6	1	1	6
101026	7	1	1	6
101026	8	1	1	3
101026	9	1	1	6
101027	1	1	1	3
101027	2	1	1	3
101027	3	1	1	3
101027	4	1	1	3
101027	5	1	1	3
101027	6	1	1	3
101027	7	1	1	3
101027	8	1	1	3
101027	9	1	1	6
101028	1	0	1	3
101028	2	1	1	3
101028	3	1	1	1
101028	4	1	1	3
101028	5	1	1	3
