CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
10048	16	0	 	 
10048	17	1	75	0
10048	18	0	 	 
10048	19	0	 	 
10048	20	0	 	 
10048	21	0	 	 
10048	22	0	 	 
10048	23	0	 	 
10048	24	0	 	 
10048	25	0	 	 
10048	26	0	 	 
10048	27	0	 	 
10048	28	0	 	 
10048	29	0	 	 
10048	30	0	 	 
10048	31	0	 	 
10049	1	1	800	 
10049	2	1	750	 
10049	3	0	 	 
10049	4	1	350	1
10049	5	1	400	 
10049	6	1	250	 
10049	7	0	 	 
10049	8	1	300	3
10049	9	0	 	 
10049	10	0	 	 
10049	11	1	50	4
10049	12	0	 	 
10049	13	0	 	 
10049	14	0	 	 
10049	15	1	60	4
10049	16	0	 	 
10049	17	0	 	 
10049	18	0	 	 
10049	19	0	 	 
10049	20	0	 	 
10049	21	0	 	 
10049	22	0	 	 
10049	23	0	 	 
10049	24	0	 	 
10049	25	0	 	 
10049	26	0	 	 
10049	27	0	 	 
10049	28	0	 	 
10049	29	0	 	 
10049	30	0	 	 
10049	31	0	 	 
10050	1	1	900	 
10050	2	1	700	 
10050	3	1	350	4
10050	4	0	 	 
10050	5	1	700	 
10050	6	1	500	 
10050	7	1	180	4
10050	8	0	 	 
10050	9	0	 	 
10050	10	1	115	4
10050	11	0	 	 
10050	12	0	 	 
10050	13	0	 	 
10050	14	0	 	 
10050	15	1	28	4
10050	16	0	 	 
10050	17	0	 	 
10050	18	0	 	 
10050	19	0	 	 
10050	20	0	 	 
10050	21	0	 	 
10050	22	0	 	 
10050	23	0	 	 
10050	24	1	3650	 
10050	25	0	 	 
10050	26	1	300	0
10050	27	0	 	 
10050	28	0	 	 
10050	29	0	 	 
10050	30	0	 	 
10050	31	0	 	 
10051	1	1	700	 
10051	2	0	 	 
10051	3	0	 	 
10051	4	0	 	 
10051	5	0	 	 
10051	6	1	700	 
10051	7	1	40	3
10051	8	0	 	 
10051	9	0	 	 
10051	10	0	 	 
10051	11	0	 	 
10051	12	1	50	4
10051	13	0	 	 
10051	14	0	 	 
10051	15	1	300	0
10051	16	0	 	 
10051	17	1	6	0
10051	18	0	 	 
10051	19	0	 	 
10051	20	0	 	 
10051	21	0	 	 
10051	22	0	 	 
10051	23	0	 	 
10051	24	0	 	 
10051	25	1	3200	 
10051	26	1	1080	0
10051	27	0	 	 
10051	28	0	 	 
10051	29	1	100	4
10051	30	0	 	 
10051	31	0	 	 
10052	1	0	 	 
10052	2	0	 	 
10052	3	0	 	 
10052	4	0	 	 
10052	5	0	 	 
10052	6	1	140	 
10052	7	1	140	88
10052	8	1	460	4
10052	9	1	100	4
10052	10	1	380	88
10052	11	1	75	4
10052	12	1	510	88
10052	13	0	 	 
10052	14	0	 	 
10052	15	0	 	 
10052	16	0	 	 
10052	17	1	1000	0
10052	18	0	 	 
10052	19	0	 	 
10052	20	0	 	 
10052	21	0	 	 
10052	22	0	 	 
10052	23	0	 	 
10052	24	0	 	 
10052	25	0	 	 
10052	26	0	 	 
10052	27	0	 	 
10052	28	0	 	 
10052	29	0	 	 
10052	30	0	 	 
10052	31	0	 	 
10053	1	0	 	 
10053	2	1	2000	 
10053	3	0	 	 
10053	4	0	 	 
10053	5	0	 	 
10053	6	1	550	 
10053	7	1	2355	1
10053	8	0	 	 
10053	9	0	 	 
10053	10	0	 	 
10053	11	0	 	 
10053	12	1	800	1
10053	13	0	 	 
10053	14	0	 	 
10053	15	1	270	1
10053	16	0	 	 
10053	17	1	40	1
10053	18	1	335	1
10053	19	0	 	 
10053	20	0	 	 
10053	21	0	 	 
10053	22	0	 	 
10053	23	0	 	 
10053	24	0	 	 
10053	25	0	 	 
10053	26	0	 	 
10053	27	0	 	 
10053	28	0	 	 
10053	29	1	100	4
10053	30	0	 	 
10053	31	0	 	 
10055	1	0	 	 
10055	2	0	 	 
10055	3	0	 	 
10055	4	0	 	 
10055	5	1	33	 
10055	6	1	180	 
10055	7	1	82	4
10055	8	0	 	 
10055	9	0	 	 
10055	10	0	 	 
10055	11	0	 	 
10055	12	0	 	 
10055	13	0	 	 
10055	14	1	20	4
10055	15	0	 	 
10055	16	0	 	 
10055	17	1	1100	0
10055	18	0	 	 
10055	19	0	 	 
10055	20	0	 	 
10055	21	0	 	 
10055	22	0	 	 
10055	23	0	 	 
10055	24	0	 	 
10055	25	0	 	 
10055	26	0	 	 
10055	27	0	 	 
10055	28	0	 	 
10055	29	0	 	 
10055	30	0	 	 
10055	31	0	 	 
10056	1	1	130	 
10056	2	1	100	 
10056	3	1	700	88
10056	4	1	600	4
10056	5	1	700	 
10056	6	1	500	 
10056	7	1	600	88
10056	8	1	600	4
10056	9	1	400	4
10056	10	1	400	88
10056	11	1	50	4
10056	12	1	50	88
10056	13	0	 	 
10056	14	0	 	 
10056	15	1	600	1
10056	16	0	 	 
10056	17	1	800	0
10056	18	1	200	0
10056	19	0	 	 
10056	20	0	 	 
10056	21	0	 	 
10056	22	0	 	 
10056	23	0	 	 
10056	24	1	150	 
10056	25	0	 	 
10056	26	0	 	 
10056	27	1	600	0
10056	28	0	 	 
10056	29	0	 	 
10056	30	0	 	 
10056	31	0	 	 
10057	1	0	 	 
10057	2	0	 	 
10057	3	0	 	 
10057	4	0	 	 
10057	5	0	 	 
10057	6	0	 	 
10057	7	0	 	 
10057	8	0	 	 
10057	9	0	 	 
10057	10	0	 	 
10057	11	0	 	 
10057	12	1	125	1
10057	13	0	 	 
10057	14	0	 	 
10057	15	0	 	 
10057	16	0	 	 
10057	17	0	 	 
10057	18	0	 	 
10057	19	0	 	 
10057	20	0	 	 
10057	21	0	 	 
10057	22	0	 	 
10057	23	0	 	 
10057	24	0	 	 
10057	25	0	 	 
10057	26	1	50	0
10057	27	0	 	 
10057	28	0	 	 
10057	29	1	250	1
10057	30	0	 	 
10057	31	0	 	 
10059	1	1	600	 
10059	2	0	 	 
10059	3	1	780	2
10059	4	0	 	 
10059	5	1	700	 
10059	6	1	20	 
10059	7	1	300	3
10059	8	0	 	 
10059	9	0	 	 
10059	10	1	500	2
10059	11	0	 	 
10059	12	1	120	2
10059	13	0	 	 
10059	14	0	 	 
10059	15	1	90	3
10059	16	1	2400	0
10059	17	1	76	0
10059	18	0	 	 
10059	19	0	 	 
10059	20	0	 	 
10059	21	0	 	 
10059	22	0	 	 
10059	23	0	 	 
10059	24	0	 	 
10059	25	0	 	 
10059	26	0	 	 
10059	27	0	 	 
10059	28	0	 	 
10059	29	0	 	 
10059	30	0	 	 
10059	31	0	 	 
10060	1	1	1200	 
10060	2	0	 	 
10060	3	0	 	 
10060	4	0	 	 
10060	5	1	600	 
10060	6	0	 	 
10060	7	1	30	4
10060	8	0	 	 
10060	9	0	 	 
10060	10	0	 	 
10060	11	0	 	 
10060	12	1	200	4
10060	13	0	 	 
10060	14	0	 	 
10060	15	1	105	4
10060	16	0	 	 
10060	17	1	1	4
10060	18	1	21	4
10060	19	0	 	 
10060	20	0	 	 
10060	21	0	 	 
10060	22	0	 	 
10060	23	0	 	 
10060	24	0	 	 
10060	25	0	 	 
10060	26	0	 	 
10060	27	0	 	 
10060	28	0	 	 
10060	29	0	 	 
10060	30	0	 	 
10060	31	0	 	 
10061	1	0	 	 
10061	2	0	 	 
10061	3	0	 	 
10061	4	1	1000	2
10061	5	0	 	 
10061	6	0	 	 
10061	7	0	 	 
10061	8	1	450	2
10061	9	0	 	 
10061	10	0	 	 
10061	11	1	346	2
10061	12	0	 	 
10061	13	0	 	 
10061	14	0	 	 
10061	15	1	50	2
10061	16	0	 	 
10061	17	0	 	 
10061	18	0	 	 
10061	19	0	 	 
10061	20	0	 	 
10061	21	0	 	 
10061	22	0	 	 
10061	23	0	 	 
10061	24	0	 	 
10061	25	0	 	 
10061	26	0	 	 
10061	27	0	 	 
10061	28	0	 	 
10061	29	0	 	 
10061	30	0	 	 
10061	31	0	 	 
10062	1	0	 	 
10062	2	0	 	 
10062	3	0	 	 
10062	4	0	 	 
10062	5	0	 	 
10062	6	0	 	 
10062	7	1	150	0
10062	8	1	300	77
10062	9	1	400	2
10062	10	0	 	 
10062	11	1	80	2
10062	12	1	30	4
10062	13	0	 	 
10062	14	0	 	 
10062	15	1	200	1
10062	16	0	 	 
10062	17	0	 	 
10062	18	0	 	 
10062	19	0	 	 
10062	20	0	 	 
10062	21	0	 	 
10062	22	0	 	 
10062	23	0	 	 
10062	24	0	 	 
10062	25	0	 	 
10062	26	0	 	 
10062	27	0	 	 
10062	28	0	 	 
10062	29	0	 	 
10062	30	0	 	 
10062	31	0	 	 
10063	1	0	 	 
10063	2	0	 	 
10063	3	1	750	0
10063	4	1	1000	4
10063	5	0	 	 
10063	6	1	800	 
10063	7	1	250	0
10063	8	1	300	4
10063	9	1	325	4
10063	10	1	330	0
10063	11	1	100	4
10063	12	1	300	0
10063	13	1	240	4
10063	14	0	 	 
10063	15	1	250	2
10063	16	0	 	 
10063	17	1	1000	0
10063	18	1	2000	0
10063	19	0	 	 
10063	20	0	 	 
10063	21	1	240	2
10063	22	0	 	 
10063	23	0	 	 
10063	24	0	 	 
10063	25	0	 	 
10063	26	0	 	 
10063	27	0	 	 
10063	28	0	 	 
10063	29	0	 	 
10063	30	0	 	 
10063	31	0	 	 
10064	1	0	 	 
10064	2	0	 	 
10064	3	0	 	 
10064	4	0	 	 
10064	5	0	 	 
10064	6	0	 	 
10064	7	0	 	 
10064	8	0	 	 
10064	9	0	 	 
10064	10	0	 	 
10064	11	0	 	 
10064	12	1	150	2
10064	13	0	 	 
10064	14	0	 	 
10064	15	0	 	 
10064	16	0	 	 
10064	17	1	30	4
10064	18	0	 	 
10064	19	0	 	 
10064	20	0	 	 
10064	21	0	 	 
10064	22	0	 	 
10064	23	0	 	 
10064	24	0	 	 
10064	25	0	 	 
10064	26	0	 	 
10064	27	0	 	 
10064	28	0	 	 
10064	29	1	40	2
10064	30	0	 	 
10064	31	0	 	 
10065	1	1	600	 
10065	2	1	750	 
10065	3	1	320	88
10065	4	1	1100	1
10065	5	1	650	 
10065	6	0	 	 
10065	7	1	180	88
10065	8	1	550	1
10065	9	1	850	1
10065	10	1	370	88
10065	11	1	12500	2
10065	12	1	1850	88
10065	13	1	1300	2
10065	14	1	600	88
10065	15	1	250	1
10065	16	0	 	 
10065	17	0	 	 
10065	18	0	 	 
10065	19	1	150	4
10065	20	0	 	 
10065	21	1	250	1
10065	22	0	 	 
10065	23	0	 	 
10065	24	0	 	 
10065	25	0	 	 
10065	26	0	 	 
10065	27	0	 	 
10065	28	0	 	 
10065	29	0	 	 
10065	30	0	 	 
10065	31	0	 	 
10066	1	1	1800	 
10066	2	1	900	 
10066	3	1	210	88
10066	4	1	2100	1
10066	5	1	300	 
10066	6	1	100	 
10066	7	1	230	88
10066	8	1	300	1
10066	9	1	1200	1
10066	10	1	300	88
10066	11	1	200	1
10066	12	1	50	88
10066	13	1	120	0
10066	14	0	 	 
10066	15	1	210	1
10066	16	0	 	 
10066	17	0	 	 
10066	18	0	 	 
10066	19	0	 	 
10066	20	0	 	 
10066	21	0	 	 
10066	22	0	 	 
10066	23	0	 	 
10066	24	0	 	 
10066	25	0	 	 
10066	26	0	 	 
10066	27	0	 	 
10066	28	0	 	 
10066	29	0	 	 
10066	30	0	 	 
10066	31	0	 	 
10067	1	1	400	 
10067	2	1	900	 
10067	3	1	350	4
10067	4	1	500	88
10067	5	1	200	 
10067	6	1	350	 
10067	7	1	120	4
10067	8	1	300	88
10067	9	1	550	88
10067	10	1	250	4
10067	11	1	200	88
10067	12	1	100	4
10067	13	0	 	 
10067	14	0	 	 
10067	15	1	240	1
10067	16	0	 	 
10067	17	1	350	0
10067	18	1	500	0
10067	19	0	 	 
10067	20	0	 	 
10067	21	1	100	1
10067	22	0	 	 
10067	23	0	 	 
10067	24	0	 	 
10067	25	0	 	 
10067	26	1	800	1
10067	27	0	 	 
10067	28	0	 	 
10067	29	0	 	 
10067	30	0	 	 
10067	31	0	 	 
10068	1	0	 	 
10068	2	0	 	 
10068	3	1	150	88
10068	4	1	200	4
10068	5	0	 	 
10068	6	1	120	 
10068	7	1	80	88
10068	8	1	120	4
10068	9	1	300	4
10068	10	1	170	88
10068	11	1	50	4
10068	12	1	25	4
10068	13	0	 	 
10068	14	0	 	 
10068	15	1	60	3
10068	16	0	 	 
10068	17	1	280	1
10068	18	1	0	 
10068	19	1	50	4
10068	20	0	 	 
10068	21	0	 	 
10068	22	0	 	 
10068	23	0	 	 
10068	24	0	 	 
10068	25	0	 	 
10068	26	1	300	1
10068	27	0	 	 
10068	28	0	 	 
10068	29	0	 	 
10068	30	0	 	 
10068	31	0	 	 
10069	1	0	 	 
10069	2	0	 	 
10069	3	1	1000	88
10069	4	1	1000	2
10069	5	0	 	 
10069	6	0	 	 
10069	7	1	400	88
10069	8	1	700	2
10069	9	1	800	2
10069	10	0	 	 
10069	11	1	4000	2
10069	12	1	10000	88
10069	13	0	 	 
10069	14	0	 	 
10069	15	1	180	1
10069	16	1	1200	2
10069	17	1	1000	0
10069	18	0	 	 
10069	19	0	 	 
10069	20	0	 	 
10069	21	0	 	 
10069	22	0	 	 
10069	23	1	100	88
10069	24	0	 	 
10069	25	0	 	 
10069	26	1	100	1
10069	27	0	 	 
10069	28	0	 	 
10069	29	0	 	 
10069	30	0	 	 
10069	31	0	 	 
10070	1	0	 	 
10070	2	1	350	 
10070	3	1	950	3
10070	4	0	 	 
10070	5	0	 	 
10070	6	1	100	 
10070	7	1	300	1
10070	8	0	 	 
10070	9	0	 	 
10070	10	1	500	4
10070	11	0	 	 
10070	12	1	800	3
10070	13	0	 	 
10070	14	0	 	 
10070	15	1	400	1
10070	16	1	600	0
10070	17	1	50	0
10070	18	1	950	0
10070	19	0	 	 
10070	20	1	600	0
10070	21	0	 	 
10070	22	0	 	 
10070	23	0	 	 
10070	24	0	 	 
10070	25	1	100	 
10070	26	0	 	 
10070	27	0	 	 
10070	28	0	 	 
10070	29	0	 	 
10070	30	0	 	 
10070	31	0	 	 
10071	1	0	 	 
10071	2	0	 	 
10071	3	1	200	4
10071	4	1	350	88
10071	5	1	500	 
10071	6	1	60	 
10071	7	1	130	4
10071	8	1	350	88
10071	9	0	 	 
10071	10	0	 	 
10071	11	1	60	88
10071	12	1	60	4
10071	13	0	 	 
10071	14	0	 	 
10071	15	1	80	0
10071	16	0	 	 
10071	17	0	 	 
10071	18	0	 	 
10071	19	0	 	 
10071	20	0	 	 
10071	21	0	 	 
10071	22	0	 	 
10071	23	0	 	 
10071	24	0	 	 
10071	25	0	 	 
10071	26	0	 	 
10071	27	0	 	 
10071	28	0	 	 
10071	29	0	 	 
10071	30	0	 	 
10071	31	0	 	 
10072	1	1	2300	 
10072	2	1	1800	 
10072	3	0	 	 
10072	4	1	4000	1
10072	5	1	1800	 
10072	6	1	600	 
10072	7	0	 	 
10072	8	1	1000	0
10072	9	1	300	2
10072	10	0	 	 
10072	11	1	150	1
10072	12	0	 	 
10072	13	0	 	 
10072	14	0	 	 
10072	15	0	 	 
10072	16	0	 	 
10072	17	0	 	 
10072	18	0	 	 
10072	19	0	 	 
10072	20	1	2300	0
10072	21	1	30	1
10072	22	0	 	 
10072	23	0	 	 
10072	24	0	 	 
10072	25	0	 	 
10072	26	0	 	 
10072	27	0	 	 
10072	28	0	 	 
10072	29	0	 	 
10072	30	0	 	 
10072	31	0	 	 
10073	1	0	 	 
10073	2	0	 	 
10073	3	1	350	4
10073	4	0	 	 
10073	5	0	 	 
10073	6	0	 	 
10073	7	1	150	4
10073	8	0	 	 
10073	9	0	 	 
10073	10	0	 	 
10073	11	0	 	 
10073	12	0	 	 
10073	13	0	 	 
10073	14	0	 	 
10073	15	0	 	 
10073	16	0	 	 
10073	17	1	1000	0
10073	18	0	 	 
10073	19	0	 	 
10073	20	0	 	 
10073	21	0	 	 
10073	22	0	 	 
10073	23	0	 	 
10073	24	0	 	 
10073	25	0	 	 
10073	26	1	50	0
10073	27	0	 	 
10073	28	0	 	 
10073	29	0	 	 
10073	30	0	 	 
10073	31	0	 	 
10074	1	0	 	 
10074	2	1	35	 
10074	3	0	 	 
10074	4	1	370	4
10074	5	0	 	 
10074	6	1	35	 
10074	7	0	 	 
10074	8	1	250	4
10074	9	1	225	4
10074	10	0	 	 
10074	11	1	50	4
10074	12	0	 	 
10074	13	0	 	 
10074	14	0	 	 
10074	15	1	102	4
10074	16	0	 	 
10074	17	1	25	0
10074	18	1	895	0
10074	19	0	 	 
10074	20	0	 	 
10074	21	0	 	 
10074	22	0	 	 
10074	23	0	 	 
10074	24	0	 	 
10074	25	0	 	 
10074	26	0	 	 
10074	27	0	 	 
10074	28	1	75	4
10074	29	0	 	 
10074	30	0	 	 
10074	31	0	 	 
10075	1	0	 	 
10075	2	1	500	 
10075	3	0	 	 
10075	4	0	 	 
10075	5	0	 	 
10075	6	1	70	 
10075	7	1	40	88
10075	8	1	80	4
10075	9	0	 	 
10075	10	0	 	 
10075	11	0	 	 
10075	12	0	 	 
10075	13	0	 	 
10075	14	0	 	 
10075	15	0	 	 
10075	16	0	 	 
10075	17	0	 	 
10075	18	0	 	 
10075	19	0	 	 
10075	20	0	 	 
10075	21	0	 	 
10075	22	0	 	 
10075	23	0	 	 
10075	24	0	 	 
10075	25	0	 	 
10075	26	0	 	 
10075	27	0	 	 
10075	28	0	 	 
10075	29	0	 	 
10075	30	0	 	 
10075	31	0	 	 
10076	1	1	2000	 
10076	2	0	 	 
10076	3	0	 	 
10076	4	1	2000	2
10076	5	1	350	 
10076	6	1	250	 
10076	7	0	 	 
10076	8	1	350	2
10076	9	1	700	1
10076	10	0	 	 
10076	11	1	180	2
10076	12	0	 	 
10076	13	1	1000	1
10076	14	0	 	 
10076	15	1	300	1
10076	16	1	1200	0
10076	17	0	 	 
10076	18	0	 	 
10076	19	0	 	 
10076	20	0	 	 
10076	21	0	 	 
10076	22	0	 	 
10076	23	0	 	 
10076	24	1	115	 
10076	25	0	 	 
10076	26	0	 	 
10076	27	0	 	 
10076	28	0	 	 
10076	29	0	 	 
10076	30	0	 	 
10076	31	0	 	 
10077	1	0	 	 
10077	2	0	 	 
10077	3	0	 	 
10077	4	0	 	 
10077	5	0	 	 
10077	6	0	 	 
10077	7	1	40	4
10077	8	1	35	88
10077	9	0	 	 
10077	10	0	 	 
10077	11	1	80	88
10077	12	1	140	2
10077	13	0	 	 
10077	14	0	 	 
10077	15	1	125	1
10077	16	0	 	 
10077	17	1	300	0
10077	18	0	 	 
10077	19	0	 	 
10077	20	0	 	 
10077	21	0	 	 
10077	22	0	 	 
10077	23	0	 	 
10077	24	0	 	 
10077	25	0	 	 
10077	26	1	3600	1
10077	27	0	 	 
10077	28	1	10	88
10077	29	1	10	4
10077	30	0	 	 
10077	31	0	 	 
10079	1	1	300	 
10079	2	0	 	 
10079	3	1	400	4
10079	4	0	 	 
10079	5	1	350	 
10079	6	0	 	 
10079	7	1	250	4
10079	8	0	 	 
10079	9	0	 	 
10079	10	1	340	4
10079	11	0	 	 
10079	12	1	50	4
10079	13	0	 	 
10079	14	0	 	 
10079	15	0	 	 
10079	16	0	 	 
10079	17	1	800	0
10079	18	1	50	0
10079	19	0	 	 
10079	20	0	 	 
10079	21	0	 	 
10079	22	0	 	 
10079	23	0	 	 
10079	24	0	 	 
10079	25	0	 	 
10079	26	1	500	1
10079	27	0	 	 
10079	28	0	 	 
10079	29	0	 	 
10079	30	0	 	 
10079	31	0	 	 
10080	1	0	 	 
10080	2	0	 	 
10080	3	0	 	 
10080	4	1	2000	2
10080	5	0	 	 
10080	6	0	 	 
10080	7	0	 	 
10080	8	1	70	2
10080	9	1	200	0
10080	10	0	 	 
10080	11	1	600	1
10080	12	0	 	 
10080	13	0	 	 
10080	14	0	 	 
10080	15	0	 	 
10080	16	0	 	 
10080	17	0	 	 
10080	18	1	350	0
10080	19	0	 	 
10080	20	0	 	 
10080	21	0	 	 
10080	22	0	 	 
10080	23	0	 	 
10080	24	0	 	 
10080	25	0	 	 
10080	26	0	 	 
10080	27	0	 	 
10080	28	0	 	 
10080	29	0	 	 
10080	30	0	 	 
10080	31	0	 	 
10081	1	1	1000	 
10081	2	1	1300	 
10081	3	1	800	0
10081	4	1	980	4
10081	5	1	600	 
10081	6	1	800	 
10081	7	1	280	0
10081	8	1	500	4
10081	9	1	300	4
10081	10	0	 	 
10081	11	1	500	4
10081	12	1	200	0
10081	13	0	 	 
10081	14	0	 	 
10081	15	1	100	2
10081	16	0	 	 
10081	17	0	 	 
10081	18	0	 	 
10081	19	0	 	 
10081	20	0	 	 
10081	21	0	 	 
10081	22	0	 	 
10081	23	0	 	 
10081	24	0	 	 
10081	25	0	 	 
10081	26	0	 	 
10081	27	0	 	 
10081	28	0	 	 
10081	29	0	 	 
10081	30	0	 	 
10081	31	0	 	 
10082	1	1	380	 
10082	2	1	350	 
10082	3	1	180	88
10082	4	1	372	2
10082	5	1	300	 
10082	6	1	120	 
10082	7	1	25	88
10082	8	1	60	1
10082	9	0	 	 
10082	10	1	100	88
10082	11	1	70	2
10082	12	1	35	88
10082	13	0	 	 
10082	14	0	 	 
10082	15	1	135	1
10082	16	0	 	 
10082	17	0	 	 
10082	18	0	 	 
10082	19	0	 	 
10082	20	0	 	 
10082	21	0	 	 
10082	22	0	 	 
10082	23	0	 	 
10082	24	0	 	 
10082	25	0	 	 
10082	26	0	 	 
10082	27	0	 	 
10082	28	0	 	 
10082	29	0	 	 
10082	30	0	 	 
10082	31	0	 	 
10083	1	1	400	 
10083	2	0	 	 
10083	3	0	 	 
10083	4	1	300	4
10083	5	1	150	 
10083	6	1	240	 
10083	7	0	 	 
10083	8	1	270	4
10083	9	1	190	4
10083	10	1	120	88
10083	11	1	60	4
10083	12	1	270	88
10083	13	0	 	 
10083	14	0	 	 
10083	15	1	280	1
10083	16	1	600	0
10083	17	0	 	 
10083	18	1	300	0
10083	19	0	 	 
10083	20	0	 	 
10083	21	0	 	 
10083	22	0	 	 
10083	23	0	 	 
10083	24	0	 	 
10083	25	0	 	 
10083	26	0	 	 
10083	27	0	 	 
10083	28	0	 	 
10083	29	0	 	 
10083	30	0	 	 
10083	31	0	 	 
10084	1	1	1000	 
10084	2	0	 	 
10084	3	1	200	4
10084	4	1	120	88
10084	5	1	350	 
10084	6	1	90	 
10084	7	1	100	4
10084	8	1	75	88
10084	9	0	 	 
10084	10	0	 	 
10084	11	1	225	88
10084	12	1	25	4
10084	13	0	 	 
10084	14	0	 	 
10084	15	1	220	1
10084	16	0	 	 
10084	17	1	30	0
10084	18	0	 	 
10084	19	0	 	 
10084	20	0	 	 
10084	21	0	 	 
10084	22	0	 	 
10084	23	0	 	 
10084	24	0	 	 
10084	25	0	 	 
10084	26	0	 	 
10084	27	0	 	 
10084	28	0	 	 
10084	29	0	 	 
10084	30	0	 	 
10084	31	0	 	 
10085	1	1	180	 
10085	2	0	 	 
10085	3	0	 	 
10085	4	0	 	 
10085	5	1	80	 
10085	6	0	 	 
10085	7	0	 	 
10085	8	1	350	0
10085	9	1	55	4
10085	10	0	 	 
10085	11	1	220	1
10085	12	0	 	 
10085	13	0	 	 
10085	14	0	 	 
10085	15	1	150	2
10085	16	0	 	 
10085	17	0	 	 
10085	18	0	 	 
10085	19	0	 	 
10085	20	0	 	 
10085	21	0	 	 
10085	22	0	 	 
10085	23	0	 	 
10085	24	0	 	 
10085	25	0	 	 
10085	26	0	 	 
10085	27	0	 	 
10085	28	1	100	4
10085	29	0	 	 
10085	30	0	 	 
10085	31	0	 	 
10086	1	0	 	 
10086	2	1	700	 
10086	3	1	1000	4
10086	4	0	 	 
10086	5	0	 	 
10086	6	0	 	 
10086	7	1	70	4
10086	8	1	200	88
10086	9	1	200	88
10086	10	0	 	 
10086	11	1	100	88
10086	12	1	170	4
10086	13	0	 	 
10086	14	0	 	 
10086	15	1	80	1
10086	16	0	 	 
10086	17	1	60	0
10086	18	0	 	 
10086	19	0	 	 
10086	20	0	 	 
10086	21	0	 	 
10086	22	0	 	 
10086	23	0	 	 
10086	24	0	 	 
10086	25	0	 	 
10086	26	0	 	 
10086	27	0	 	 
10086	28	0	 	 
10086	29	0	 	 
10086	30	0	 	 
10086	31	0	 	 
10087	1	0	 	 
10087	2	0	 	 
10087	3	1	800	3
10087	4	1	320	88
10087	5	0	 	 
10087	6	1	25	 
10087	7	1	180	2
10087	8	1	120	88
10087	9	1	160	88
10087	10	0	 	 
10087	11	1	120	88
10087	12	1	110	4
10087	13	0	 	 
10087	14	1	300	4
10087	15	0	 	 
10087	16	0	 	 
10087	17	1	10	0
10087	18	1	300	0
10087	19	0	 	 
10087	20	0	 	 
10087	21	0	 	 
10087	22	0	 	 
10087	23	0	 	 
10087	24	0	 	 
10087	25	0	 	 
10087	26	0	 	 
10087	27	0	 	 
10087	28	0	 	 
10087	29	0	 	 
10087	30	0	 	 
10087	31	0	 	 
10088	1	1	2300	 
10088	2	1	1800	 
10088	3	0	 	 
10088	4	1	4000	1
10088	5	1	1200	 
10088	6	1	600	 
10088	7	0	 	 
10088	8	1	1000	0
10088	9	1	300	0
10088	10	0	 	 
10088	11	1	150	1
10088	12	0	 	 
10088	13	0	 	 
10088	14	0	 	 
10088	15	0	 	 
10088	16	0	 	 
10088	17	0	 	 
10088	18	0	 	 
10088	19	0	 	 
10088	20	1	2300	0
10088	21	1	30	77
10088	22	0	 	 
10088	23	0	 	 
10088	24	0	 	 
10088	25	0	 	 
10088	26	0	 	 
10088	27	0	 	 
10088	28	0	 	 
10088	29	0	 	 
10088	30	0	 	 
10088	31	0	 	 
10089	1	0	 	 
10089	2	0	 	 
10089	3	1	300	88
10089	4	1	250	4
10089	5	0	 	 
10089	6	0	 	 
10089	7	1	180	88
10089	8	1	100	4
10089	9	0	 	 
10089	10	0	 	 
10089	11	1	50	4
10089	12	1	150	88
10089	13	0	 	 
10089	14	0	 	 
10089	15	1	70	1
10089	16	0	 	 
10089	17	0	 	 
10089	18	0	 	 
10089	19	0	 	 
10089	20	0	 	 
10089	21	0	 	 
10089	22	0	 	 
10089	23	0	 	 
10089	24	0	 	 
10089	25	0	 	 
10089	26	0	 	 
10089	27	0	 	 
10089	28	0	 	 
10089	29	0	 	 
10089	30	0	 	 
10089	31	0	 	 
10090	1	0	 	 
10090	2	1	1000	 
10090	3	0	 	 
10090	4	1	450	4
10090	5	1	300	 
10090	6	1	500	 
10090	7	1	120	88
10090	8	1	250	4
10090	9	1	400	4
10090	10	0	 	 
10090	11	1	600	4
10090	12	1	150	0
10090	13	1	2400	4
10090	14	0	 	 
10090	15	1	100	3
10090	16	0	 	 
10090	17	1	300	1
10090	18	1	8	1
10090	19	0	 	 
10090	20	0	 	 
10090	21	1	200	2
10090	22	0	 	 
10090	23	0	 	 
10090	24	0	 	 
10090	25	0	 	 
10090	26	1	3000	1
10090	27	0	 	 
10090	28	0	 	 
10090	29	0	 	 
10090	30	0	 	 
10090	31	0	 	 
10091	1	1	3000	 
10091	2	1	100	 
10091	3	1	8000	1
10091	4	0	 	 
10091	5	1	800	 
10091	6	1	500	 
10091	7	1	1000	1
10091	8	0	 	 
10091	9	0	 	 
10091	10	1	1200	1
10091	11	0	 	 
10091	12	1	200	1
10091	13	0	 	 
10091	14	1	300	4
10091	15	1	300	1
10091	16	0	 	 
10091	17	1	1500	1
10091	18	1	500	1
10091	19	0	 	 
10091	20	0	 	 
10091	21	0	 	 
10091	22	1	120	4
10091	23	1	350	1
10091	24	0	 	 
10091	25	0	 	 
10091	26	1	3500	0
10091	27	0	 	 
10091	28	0	 	 
10091	29	1	40	1
10091	30	0	 	 
10091	31	0	 	 
10092	1	1	1000	 
10092	2	1	1500	 
10092	3	0	 	 
10092	4	1	700	4
10092	5	1	1300	 
10092	6	1	500	 
10092	7	0	 	 
