CHILDCODE	LANDIDR4	LNDLIVR4	TOTLIVR4	USELIVR4	LNDTYPR4	TOTINDR4	USEINDR4	TOTLNDR4	USERANR4	USEDRYR4	PRIRRR4
110092	5	N	 	 	N	 	 	 	 	 	 
110093	1	N	 	 	Y	0	 	2	5	11	5
110093	2	N	 	 	N	 	 	 	 	 	 
110093	3	N	 	 	N	 	 	 	 	 	 
110093	4	N	 	 	N	 	 	 	 	 	 
110093	5	N	 	 	N	 	 	 	 	 	 
110094	1	Y	.0500000007450581	1	Y	0	 	3	5	11	5
110094	2	N	 	 	N	 	 	 	 	 	 
110094	3	N	 	 	N	 	 	 	 	 	 
110094	4	N	 	 	N	 	 	 	 	 	 
110094	5	N	 	 	N	 	 	 	 	 	 
110095	1	Y	.0599999986588955	1	Y	0	 	20	11	5	5
110095	2	N	 	 	N	 	 	 	 	 	 
110095	3	N	 	 	N	 	 	 	 	 	 
110095	4	N	 	 	N	 	 	 	 	 	 
110095	5	N	 	 	N	 	 	 	 	 	 
110096	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
110096	2	N	 	 	N	 	 	 	 	 	 
110096	3	N	 	 	N	 	 	 	 	 	 
110096	4	N	 	 	N	 	 	 	 	 	 
110096	5	N	 	 	N	 	 	 	 	 	 
110097	1	Y	.0199999995529652	1	Y	0	 	1	11	5	5
110097	2	N	 	 	N	 	 	 	 	 	 
110097	3	N	 	 	Y	0	 	5	5	11	5
110097	4	N	 	 	N	 	 	 	 	 	 
110097	5	N	 	 	N	 	 	 	 	 	 
110098	1	N	 	 	Y	0	 	2	10	11	5
110098	2	N	 	 	N	 	 	 	 	 	 
110098	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
110098	4	N	 	 	N	 	 	 	 	 	 
110098	5	N	 	 	N	 	 	 	 	 	 
110099	1	N	 	 	Y	0	 	4	5	11	2
110099	2	Y	.00999999977648258	1	N	 	 	 	 	 	 
110099	3	N	 	 	N	 	 	 	 	 	 
110099	4	N	 	 	N	 	 	 	 	 	 
110099	5	N	 	 	N	 	 	 	 	 	 
110100	1	Y	.0299999993294477	1	Y	0	 	3	5	11	5
110100	2	N	 	 	N	 	 	 	 	 	 
110100	3	N	 	 	Y	0	 	5	5	11	5
110100	4	N	 	 	N	 	 	 	 	 	 
110100	5	N	 	 	N	 	 	 	 	 	 
110102	1	N	 	 	N	 	 	 	 	 	 
110102	2	N	 	 	N	 	 	 	 	 	 
110102	3	N	 	 	N	 	 	 	 	 	 
110102	4	N	 	 	N	 	 	 	 	 	 
110102	5	N	 	 	N	 	 	 	 	 	 
110103	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
110103	2	N	 	 	N	 	 	 	 	 	 
110103	3	N	 	 	N	 	 	 	 	 	 
110103	4	N	 	 	N	 	 	 	 	 	 
110103	5	N	 	 	N	 	 	 	 	 	 
110104	1	Y	.0299999993294477	1	Y	0	 	3	5	5	1
110104	2	N	 	 	N	 	 	 	 	 	 
110104	3	N	 	 	N	 	 	 	 	 	 
110104	4	N	 	 	N	 	 	 	 	 	 
110104	5	N	 	 	N	 	 	 	 	 	 
120001	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120001	2	N	 	 	N	 	 	 	 	 	 
120001	3	N	 	 	N	 	 	 	 	 	 
120001	4	N	 	 	N	 	 	 	 	 	 
120001	5	N	 	 	N	 	 	 	 	 	 
120002	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120002	2	N	 	 	N	 	 	 	 	 	 
120002	3	N	 	 	N	 	 	 	 	 	 
120002	4	N	 	 	N	 	 	 	 	 	 
120002	5	N	 	 	N	 	 	 	 	 	 
120003	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
120003	2	N	 	 	N	 	 	 	 	 	 
120003	3	N	 	 	N	 	 	 	 	 	 
120003	4	N	 	 	N	 	 	 	 	 	 
120003	5	N	 	 	N	 	 	 	 	 	 
120004	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
120004	2	N	 	 	N	 	 	 	 	 	 
120004	3	N	 	 	N	 	 	 	 	 	 
120004	4	N	 	 	N	 	 	 	 	 	 
120004	5	N	 	 	N	 	 	 	 	 	 
120005	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120005	2	N	 	 	N	 	 	 	 	 	 
120005	3	N	 	 	N	 	 	 	 	 	 
120005	4	N	 	 	N	 	 	 	 	 	 
120005	5	N	 	 	N	 	 	 	 	 	 
120006	1	Y	.0299999993294477	1	Y	0	 	2.5	5	11	5
120006	2	N	 	 	N	 	 	 	 	 	 
120006	3	N	 	 	N	 	 	 	 	 	 
120006	4	N	 	 	N	 	 	 	 	 	 
120006	5	N	 	 	N	 	 	 	 	 	 
120007	1	Y	.0299999993294477	1	Y	0	 	2.5	5	5	4
120007	2	N	 	 	N	 	 	 	 	 	 
120007	3	N	 	 	N	 	 	 	 	 	 
120007	4	N	 	 	N	 	 	 	 	 	 
120007	5	N	 	 	N	 	 	 	 	 	 
120008	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
120008	2	N	 	 	N	 	 	 	 	 	 
120008	3	N	 	 	N	 	 	 	 	 	 
120008	4	N	 	 	N	 	 	 	 	 	 
120008	5	N	 	 	N	 	 	 	 	 	 
120009	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120009	2	N	 	 	N	 	 	 	 	 	 
120009	3	N	 	 	N	 	 	 	 	 	 
120009	4	N	 	 	N	 	 	 	 	 	 
120009	5	N	 	 	N	 	 	 	 	 	 
120010	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
120010	2	N	 	 	N	 	 	 	 	 	 
120010	3	N	 	 	N	 	 	 	 	 	 
120010	4	N	 	 	N	 	 	 	 	 	 
120010	5	N	 	 	N	 	 	 	 	 	 
120011	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120011	2	N	 	 	N	 	 	 	 	 	 
120011	3	N	 	 	N	 	 	 	 	 	 
120011	4	N	 	 	N	 	 	 	 	 	 
120011	5	N	 	 	N	 	 	 	 	 	 
120012	1	Y	.0199999995529652	1	Y	0	 	2	5	5	2
120012	2	N	 	 	N	 	 	 	 	 	 
120012	3	N	 	 	N	 	 	 	 	 	 
120012	4	N	 	 	N	 	 	 	 	 	 
120012	5	N	 	 	N	 	 	 	 	 	 
120013	1	Y	.0299999993294477	1	Y	.100000001490116	11	2.5	5	11	5
120013	2	N	 	 	N	 	 	 	 	 	 
120013	3	N	 	 	Y	0	 	5	5	11	5
120013	4	N	 	 	N	 	 	 	 	 	 
120013	5	N	 	 	N	 	 	 	 	 	 
120014	1	Y	.0299999993294477	1	Y	0	 	14	5	11	5
120014	2	N	 	 	N	 	 	 	 	 	 
120014	3	N	 	 	N	 	 	 	 	 	 
120014	4	N	 	 	N	 	 	 	 	 	 
120014	5	N	 	 	N	 	 	 	 	 	 
120015	1	Y	2	1	Y	0	 	8	10	11	5
120015	2	N	 	 	N	 	 	 	 	 	 
120015	3	N	 	 	N	 	 	 	 	 	 
120015	4	N	 	 	N	 	 	 	 	 	 
120015	5	N	 	 	N	 	 	 	 	 	 
120016	1	Y	2.5	1	N	 	 	 	 	 	 
120016	2	N	 	 	N	 	 	 	 	 	 
120016	3	N	 	 	N	 	 	 	 	 	 
120016	4	N	 	 	N	 	 	 	 	 	 
120016	5	N	 	 	N	 	 	 	 	 	 
120017	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120017	2	N	 	 	N	 	 	 	 	 	 
120017	3	N	 	 	N	 	 	 	 	 	 
120017	4	N	 	 	N	 	 	 	 	 	 
120017	5	N	 	 	N	 	 	 	 	 	 
120018	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
120018	2	N	 	 	N	 	 	 	 	 	 
120018	3	N	 	 	N	 	 	 	 	 	 
120018	4	N	 	 	N	 	 	 	 	 	 
120018	5	N	 	 	N	 	 	 	 	 	 
120019	1	N	 	 	N	 	 	 	 	 	 
120019	2	N	 	 	N	 	 	 	 	 	 
120019	3	N	 	 	N	 	 	 	 	 	 
120019	4	N	 	 	N	 	 	 	 	 	 
120019	5	N	 	 	N	 	 	 	 	 	 
120020	1	Y	.0299999993294477	1	Y	0	 	5	5	11	5
120020	2	N	 	 	N	 	 	 	 	 	 
120020	3	N	 	 	N	 	 	 	 	 	 
120020	4	N	 	 	N	 	 	 	 	 	 
120020	5	N	 	 	N	 	 	 	 	 	 
120021	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120021	2	N	 	 	N	 	 	 	 	 	 
120021	3	N	 	 	N	 	 	 	 	 	 
120021	4	N	 	 	N	 	 	 	 	 	 
120021	5	N	 	 	N	 	 	 	 	 	 
120022	1	Y	.0199999995529652	1	Y	0	 	5	11	11	5
120022	2	N	 	 	N	 	 	 	 	 	 
120022	3	N	 	 	N	 	 	 	 	 	 
120022	4	N	 	 	N	 	 	 	 	 	 
120022	5	N	 	 	N	 	 	 	 	 	 
120023	1	Y	.0399999991059303	1	Y	0	 	4	5	11	5
120023	2	N	 	 	N	 	 	 	 	 	 
120023	3	N	 	 	N	 	 	 	 	 	 
120023	4	N	 	 	N	 	 	 	 	 	 
120023	5	N	 	 	N	 	 	 	 	 	 
120024	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120024	2	N	 	 	N	 	 	 	 	 	 
120024	3	N	 	 	N	 	 	 	 	 	 
120024	4	N	 	 	N	 	 	 	 	 	 
120024	5	N	 	 	N	 	 	 	 	 	 
120025	1	Y	.0299999993294477	1	Y	0	 	5	5	11	5
120025	2	N	 	 	N	 	 	 	 	 	 
120025	3	N	 	 	N	 	 	 	 	 	 
120025	4	N	 	 	N	 	 	 	 	 	 
120025	5	N	 	 	N	 	 	 	 	 	 
120026	1	Y	.100000001490116	1	Y	0	 	5	11	11	5
120026	2	N	 	 	N	 	 	 	 	 	 
120026	3	N	 	 	N	 	 	 	 	 	 
120026	4	N	 	 	N	 	 	 	 	 	 
120026	5	N	 	 	N	 	 	 	 	 	 
120027	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
120027	2	N	 	 	N	 	 	 	 	 	 
120027	3	N	 	 	N	 	 	 	 	 	 
120027	4	N	 	 	N	 	 	 	 	 	 
120027	5	N	 	 	N	 	 	 	 	 	 
120028	1	Y	.0299999993294477	1	Y	0	 	5	11	11	5
120028	2	N	 	 	N	 	 	 	 	 	 
120028	3	N	 	 	N	 	 	 	 	 	 
120028	4	N	 	 	N	 	 	 	 	 	 
120028	5	N	 	 	N	 	 	 	 	 	 
120029	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120029	2	N	 	 	N	 	 	 	 	 	 
120029	3	N	 	 	N	 	 	 	 	 	 
120029	4	N	 	 	N	 	 	 	 	 	 
120029	5	N	 	 	N	 	 	 	 	 	 
120030	1	Y	.0299999993294477	1	Y	0	 	2.5	11	11	5
120030	2	N	 	 	N	 	 	 	 	 	 
120030	3	N	 	 	N	 	 	 	 	 	 
120030	4	N	 	 	N	 	 	 	 	 	 
120030	5	N	 	 	N	 	 	 	 	 	 
120031	1	N	 	 	Y	0	 	4.5	11	11	5
120031	2	N	 	 	N	 	 	 	 	 	 
120031	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
120031	4	N	 	 	N	 	 	 	 	 	 
120031	5	N	 	 	N	 	 	 	 	 	 
120032	1	Y	.0199999995529652	1	Y	0	 	2.5	11	11	5
120032	2	N	 	 	N	 	 	 	 	 	 
120032	3	N	 	 	N	 	 	 	 	 	 
120032	4	N	 	 	N	 	 	 	 	 	 
120032	5	N	 	 	N	 	 	 	 	 	 
120033	1	Y	.0299999993294477	1	Y	0	 	2.5	5	5	4
120033	2	N	 	 	N	 	 	 	 	 	 
120033	3	N	 	 	Y	0	 	5	5	11	5
120033	4	N	 	 	N	 	 	 	 	 	 
120033	5	N	 	 	N	 	 	 	 	 	 
120034	1	Y	.0299999993294477	1	Y	0	 	5	11	11	5
120034	2	N	 	 	N	 	 	 	 	 	 
120034	3	N	 	 	N	 	 	 	 	 	 
120034	4	N	 	 	N	 	 	 	 	 	 
120034	5	N	 	 	N	 	 	 	 	 	 
120035	1	Y	.0199999995529652	1	Y	0	 	5	5	11	5
120035	2	N	 	 	N	 	 	 	 	 	 
120035	3	N	 	 	N	 	 	 	 	 	 
120035	4	N	 	 	N	 	 	 	 	 	 
120035	5	N	 	 	N	 	 	 	 	 	 
120036	1	Y	.0199999995529652	3	Y	0	 	5	5	11	5
120036	2	N	 	 	N	 	 	 	 	 	 
120036	3	N	 	 	N	 	 	 	 	 	 
120036	4	N	 	 	N	 	 	 	 	 	 
120036	5	N	 	 	N	 	 	 	 	 	 
120037	1	Y	.0199999995529652	1	Y	0	 	5.01000022888184	11	11	5
120037	2	N	 	 	N	 	 	 	 	 	 
120037	3	N	 	 	N	 	 	 	 	 	 
120037	4	N	 	 	N	 	 	 	 	 	 
120037	5	N	 	 	N	 	 	 	 	 	 
120038	1	N	 	 	N	 	 	 	 	 	 
120038	2	N	 	 	N	 	 	 	 	 	 
120038	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
120038	4	N	 	 	N	 	 	 	 	 	 
120038	5	N	 	 	N	 	 	 	 	 	 
120039	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120039	2	N	 	 	N	 	 	 	 	 	 
120039	3	N	 	 	N	 	 	 	 	 	 
120039	4	N	 	 	N	 	 	 	 	 	 
120039	5	N	 	 	N	 	 	 	 	 	 
120040	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120040	2	N	 	 	N	 	 	 	 	 	 
120040	3	N	 	 	N	 	 	 	 	 	 
120040	4	N	 	 	N	 	 	 	 	 	 
120040	5	N	 	 	N	 	 	 	 	 	 
120041	1	Y	.0199999995529652	1	Y	0	 	4	11	11	5
120041	2	N	 	 	N	 	 	 	 	 	 
120041	3	N	 	 	N	 	 	 	 	 	 
120041	4	N	 	 	Y	 	 	2	5	5	4
120041	5	N	 	 	N	 	 	 	 	 	 
120042	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120042	2	N	 	 	N	 	 	 	 	 	 
120042	3	N	 	 	N	 	 	 	 	 	 
120042	4	N	 	 	N	 	 	 	 	 	 
120042	5	N	 	 	N	 	 	 	 	 	 
120043	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120043	2	N	 	 	N	 	 	 	 	 	 
120043	3	N	 	 	N	 	 	 	 	 	 
120043	4	N	 	 	N	 	 	 	 	 	 
120043	5	N	 	 	N	 	 	 	 	 	 
120044	1	Y	.0399999991059303	1	Y	0	 	.75	5	5	4
120044	2	N	 	 	N	 	 	 	 	 	 
120044	3	N	 	 	N	 	 	 	 	 	 
120044	4	N	 	 	N	 	 	 	 	 	 
120044	5	N	 	 	N	 	 	 	 	 	 
120045	1	Y	.0299999993294477	1	Y	0	 	2.75	5	5	4
120045	2	N	 	 	N	 	 	 	 	 	 
120045	3	N	 	 	N	 	 	 	 	 	 
120045	4	N	 	 	N	 	 	 	 	 	 
120045	5	N	 	 	N	 	 	 	 	 	 
120046	1	Y	.0299999993294477	1	Y	0	 	1	5	11	5
120046	2	N	 	 	N	 	 	 	 	 	 
120046	3	N	 	 	N	 	 	 	 	 	 
120046	4	N	 	 	N	 	 	 	 	 	 
120046	5	N	 	 	N	 	 	 	 	 	 
120047	1	Y	.0299999993294477	1	Y	0	 	.800000011920929	5	11	5
120047	2	N	 	 	N	 	 	 	 	 	 
120047	3	N	 	 	N	 	 	 	 	 	 
120047	4	N	 	 	N	 	 	 	 	 	 
120047	5	N	 	 	N	 	 	 	 	 	 
120048	1	Y	.0299999993294477	1	Y	0	 	4	5	11	5
120048	2	N	 	 	N	 	 	 	 	 	 
120048	3	N	 	 	N	 	 	 	 	 	 
120048	4	N	 	 	N	 	 	 	 	 	 
120048	5	N	 	 	N	 	 	 	 	 	 
120049	1	Y	.0199999995529652	1	Y	0	 	1	5	5	4
120049	2	N	 	 	N	 	 	 	 	 	 
120049	3	N	 	 	N	 	 	 	 	 	 
120049	4	N	 	 	N	 	 	 	 	 	 
120049	5	N	 	 	N	 	 	 	 	 	 
120050	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120050	2	N	 	 	N	 	 	 	 	 	 
120050	3	N	 	 	N	 	 	 	 	 	 
120050	4	N	 	 	N	 	 	 	 	 	 
120050	5	N	 	 	N	 	 	 	 	 	 
120051	1	Y	.0299999993294477	1	Y	0	 	2	5	5	4
120051	2	N	 	 	N	 	 	 	 	 	 
120051	3	N	 	 	Y	0	 	2	5	11	5
120051	4	N	 	 	N	 	 	 	 	 	 
120051	5	N	 	 	N	 	 	 	 	 	 
120052	1	Y	.0700000002980232	1	Y	0	 	12	5	5	1
120052	2	N	 	 	N	 	 	 	 	 	 
120052	3	N	 	 	Y	0	 	2	5	5	4
120052	4	N	 	 	N	 	 	 	 	 	 
120052	5	N	 	 	N	 	 	 	 	 	 
120053	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120053	2	N	 	 	N	 	 	 	 	 	 
120053	3	N	 	 	N	 	 	 	 	 	 
120053	4	N	 	 	N	 	 	 	 	 	 
120053	5	N	 	 	N	 	 	 	 	 	 
120054	1	Y	.0700000002980232	1	Y	0	 	14	5	5	2
120054	2	N	 	 	N	 	 	 	 	 	 
120054	3	N	 	 	N	 	 	 	 	 	 
120054	4	N	 	 	N	 	 	 	 	 	 
120054	5	N	 	 	N	 	 	 	 	 	 
120055	1	Y	.0199999995529652	1	Y	0	 	6	5	10	5
120055	2	N	 	 	N	 	 	 	 	 	 
120055	3	N	 	 	N	 	 	 	 	 	 
120055	4	N	 	 	Y	 	 	.5	11	5	4
120055	5	N	 	 	N	 	 	 	 	 	 
120056	1	Y	.0299999993294477	1	Y	0	 	8	5	5	1
120056	2	N	 	 	N	 	 	 	 	 	 
120056	3	N	 	 	N	 	 	 	 	 	 
120056	4	N	 	 	N	 	 	 	 	 	 
120056	5	N	 	 	N	 	 	 	 	 	 
120057	1	Y	.0199999995529652	1	Y	0	 	2	11	11	5
120057	2	N	 	 	N	 	 	 	 	 	 
120057	3	N	 	 	N	 	 	 	 	 	 
120057	4	N	 	 	N	 	 	 	 	 	 
120057	5	N	 	 	N	 	 	 	 	 	 
120058	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
120058	2	N	 	 	N	 	 	 	 	 	 
120058	3	N	 	 	N	 	 	 	 	 	 
120058	4	N	 	 	N	 	 	 	 	 	 
120058	5	N	 	 	N	 	 	 	 	 	 
120059	1	Y	.0399999991059303	1	Y	0	 	15	5	5	1
120059	2	N	 	 	N	 	 	 	 	 	 
120059	3	N	 	 	N	 	 	 	 	 	 
120059	4	N	 	 	N	 	 	 	 	 	 
120059	5	N	 	 	N	 	 	 	 	 	 
120060	1	Y	.0199999995529652	1	Y	0	 	1	11	11	5
120060	2	N	 	 	N	 	 	 	 	 	 
120060	3	N	 	 	N	 	 	 	 	 	 
120060	4	N	 	 	N	 	 	 	 	 	 
120060	5	N	 	 	N	 	 	 	 	 	 
120061	1	Y	.0299999993294477	1	Y	0	 	5	5	5	4
120061	2	N	 	 	N	 	 	 	 	 	 
120061	3	N	 	 	N	 	 	 	 	 	 
120061	4	N	 	 	N	 	 	 	 	 	 
120061	5	N	 	 	N	 	 	 	 	 	 
120062	1	Y	.0299999993294477	1	Y	0	 	2	11	11	5
120062	2	N	 	 	N	 	 	 	 	 	 
120062	3	N	 	 	N	 	 	 	 	 	 
120062	4	N	 	 	N	 	 	 	 	 	 
120062	5	N	 	 	N	 	 	 	 	 	 
120063	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120063	2	N	 	 	N	 	 	 	 	 	 
120063	3	N	 	 	N	 	 	 	 	 	 
120063	4	N	 	 	N	 	 	 	 	 	 
120063	5	N	 	 	N	 	 	 	 	 	 
120064	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120064	2	N	 	 	N	 	 	 	 	 	 
120064	3	N	 	 	N	 	 	 	 	 	 
120064	4	N	 	 	N	 	 	 	 	 	 
120064	5	N	 	 	N	 	 	 	 	 	 
120065	1	Y	.0199999995529652	1	Y	0	 	9	5	11	5
120065	2	N	 	 	N	 	 	 	 	 	 
120065	3	N	 	 	N	 	 	 	 	 	 
120065	4	N	 	 	N	 	 	 	 	 	 
120065	5	N	 	 	N	 	 	 	 	 	 
120066	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120066	2	N	 	 	N	 	 	 	 	 	 
120066	3	N	 	 	N	 	 	 	 	 	 
120066	4	N	 	 	N	 	 	 	 	 	 
120066	5	N	 	 	N	 	 	 	 	 	 
120067	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120067	2	N	 	 	N	 	 	 	 	 	 
120067	3	N	 	 	N	 	 	 	 	 	 
120067	4	N	 	 	N	 	 	 	 	 	 
120067	5	N	 	 	N	 	 	 	 	 	 
120068	1	Y	.0299999993294477	1	Y	0	 	4	5	11	5
120068	2	N	 	 	N	 	 	 	 	 	 
120068	3	N	 	 	N	 	 	 	 	 	 
120068	4	N	 	 	N	 	 	 	 	 	 
120068	5	N	 	 	N	 	 	 	 	 	 
120069	1	Y	.0500000007450581	1	Y	0	 	7.69999980926514	5	5	4
120069	2	N	 	 	N	 	 	 	 	 	 
120069	3	N	 	 	N	 	 	 	 	 	 
120069	4	N	 	 	N	 	 	 	 	 	 
120069	5	N	 	 	N	 	 	 	 	 	 
120070	1	Y	.0399999991059303	1	Y	0	 	1.5	5	5	4
120070	2	N	 	 	N	 	 	 	 	 	 
120070	3	N	 	 	N	 	 	 	 	 	 
120070	4	N	 	 	N	 	 	 	 	 	 
120070	5	N	 	 	N	 	 	 	 	 	 
120071	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120071	2	N	 	 	N	 	 	 	 	 	 
120071	3	N	 	 	N	 	 	 	 	 	 
120071	4	N	 	 	N	 	 	 	 	 	 
120071	5	N	 	 	N	 	 	 	 	 	 
120072	1	Y	.0399999991059303	1	Y	0	 	2.5	5	11	5
120072	2	N	 	 	N	 	 	 	 	 	 
120072	3	N	 	 	N	 	 	 	 	 	 
120072	4	N	 	 	N	 	 	 	 	 	 
120072	5	N	 	 	N	 	 	 	 	 	 
120073	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
120073	2	N	 	 	N	 	 	 	 	 	 
120073	3	N	 	 	N	 	 	 	 	 	 
120073	4	N	 	 	N	 	 	 	 	 	 
120073	5	N	 	 	N	 	 	 	 	 	 
120074	1	Y	.0500000007450581	1	Y	0	 	5	5	5	2
120074	2	N	 	 	N	 	 	 	 	 	 
120074	3	N	 	 	N	 	 	 	 	 	 
120074	4	N	 	 	N	 	 	 	 	 	 
120074	5	N	 	 	N	 	 	 	 	 	 
120075	1	Y	.0199999995529652	1	Y	0	 	2.5	5	11	5
120075	2	N	 	 	N	 	 	 	 	 	 
120075	3	N	 	 	N	 	 	 	 	 	 
120075	4	N	 	 	N	 	 	 	 	 	 
120075	5	N	 	 	N	 	 	 	 	 	 
120076	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120076	2	N	 	 	N	 	 	 	 	 	 
120076	3	N	 	 	N	 	 	 	 	 	 
120076	4	N	 	 	N	 	 	 	 	 	 
120076	5	N	 	 	N	 	 	 	 	 	 
120077	1	Y	.0199999995529652	1	Y	0	 	1	5	5	4
120077	2	N	 	 	N	 	 	 	 	 	 
120077	3	N	 	 	N	 	 	 	 	 	 
120077	4	N	 	 	N	 	 	 	 	 	 
120077	5	N	 	 	N	 	 	 	 	 	 
120078	1	N	 	 	Y	0	 	2	11	11	5
120078	2	N	 	 	N	 	 	 	 	 	 
120078	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
120078	4	N	 	 	N	 	 	 	 	 	 
120078	5	N	 	 	N	 	 	 	 	 	 
120079	1	Y	.0199999995529652	1	Y	0	 	.5	11	11	5
120079	2	N	 	 	N	 	 	 	 	 	 
120079	3	N	 	 	N	 	 	 	 	 	 
120079	4	N	 	 	N	 	 	 	 	 	 
120079	5	N	 	 	N	 	 	 	 	 	 
120080	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120080	2	N	 	 	N	 	 	 	 	 	 
120080	3	N	 	 	N	 	 	 	 	 	 
120080	4	N	 	 	N	 	 	 	 	 	 
120080	5	N	 	 	N	 	 	 	 	 	 
120081	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120081	2	N	 	 	N	 	 	 	 	 	 
120081	3	N	 	 	N	 	 	 	 	 	 
120081	4	N	 	 	N	 	 	 	 	 	 
120081	5	N	 	 	N	 	 	 	 	 	 
120082	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
120082	2	N	 	 	N	 	 	 	 	 	 
120082	3	N	 	 	N	 	 	 	 	 	 
120082	4	N	 	 	N	 	 	 	 	 	 
120082	5	N	 	 	N	 	 	 	 	 	 
120083	1	Y	.0199999995529652	1	Y	0	 	3	5	11	5
120083	2	N	 	 	N	 	 	 	 	 	 
120083	3	N	 	 	N	 	 	 	 	 	 
120083	4	N	 	 	N	 	 	 	 	 	 
120083	5	N	 	 	N	 	 	 	 	 	 
120084	1	Y	.0299999993294477	1	Y	0	 	7	5	11	5
120084	2	N	 	 	N	 	 	 	 	 	 
120084	3	N	 	 	N	 	 	 	 	 	 
120084	4	N	 	 	N	 	 	 	 	 	 
120084	5	N	 	 	N	 	 	 	 	 	 
120085	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
120085	2	N	 	 	N	 	 	 	 	 	 
120085	3	N	 	 	N	 	 	 	 	 	 
120085	4	N	 	 	N	 	 	 	 	 	 
120085	5	N	 	 	N	 	 	 	 	 	 
120086	1	Y	.0199999995529652	1	Y	0	 	1.29999995231628	11	11	5
120086	2	N	 	 	N	 	 	 	 	 	 
120086	3	N	 	 	N	 	 	 	 	 	 
120086	4	N	 	 	N	 	 	 	 	 	 
120086	5	N	 	 	N	 	 	 	 	 	 
120087	1	Y	.0199999995529652	1	Y	0	 	1.5	5	11	5
120087	2	N	 	 	N	 	 	 	 	 	 
120087	3	N	 	 	N	 	 	 	 	 	 
120087	4	N	 	 	N	 	 	 	 	 	 
120087	5	N	 	 	N	 	 	 	 	 	 
120088	1	Y	.00999999977648258	1	Y	0	 	.5	5	11	5
120088	2	N	 	 	N	 	 	 	 	 	 
120088	3	N	 	 	N	 	 	 	 	 	 
120088	4	N	 	 	N	 	 	 	 	 	 
120088	5	N	 	 	N	 	 	 	 	 	 
120089	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120089	2	N	 	 	N	 	 	 	 	 	 
120089	3	N	 	 	N	 	 	 	 	 	 
120089	4	N	 	 	N	 	 	 	 	 	 
120089	5	N	 	 	N	 	 	 	 	 	 
120090	1	Y	.0299999993294477	1	Y	0	 	5	5	5	2
120090	2	N	 	 	N	 	 	 	 	 	 
120090	3	N	 	 	N	 	 	 	 	 	 
120090	4	N	 	 	N	 	 	 	 	 	 
120090	5	N	 	 	N	 	 	 	 	 	 
120091	1	Y	.0299999993294477	1	Y	0	 	3	5	11	5
120091	2	N	 	 	N	 	 	 	 	 	 
120091	3	N	 	 	N	 	 	 	 	 	 
120091	4	N	 	 	N	 	 	 	 	 	 
120091	5	N	 	 	N	 	 	 	 	 	 
120092	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
120092	2	N	 	 	N	 	 	 	 	 	 
120092	3	N	 	 	N	 	 	 	 	 	 
120092	4	N	 	 	N	 	 	 	 	 	 
120092	5	N	 	 	N	 	 	 	 	 	 
120093	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
120093	2	N	 	 	N	 	 	 	 	 	 
120093	3	N	 	 	N	 	 	 	 	 	 
120093	4	N	 	 	N	 	 	 	 	 	 
120093	5	N	 	 	N	 	 	 	 	 	 
120094	1	Y	.0299999993294477	1	Y	0	 	1.79999995231628	11	11	5
