CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	PYMRECR4	KEEPMYR4	SPTIMR4
121062	1	2	1	0	 	0
121062	2	7	1	0	 	0
121065	1	2	1	0	 	0
121066	1	2	1	0	 	0
121067	1	3	1	1	1	0
121067	2	2	1	0	 	0
121068	1	2	1	0	 	0
121068	2	7	1	0	 	1
121070	1	2	1	0	 	0
121070	2	3	1	0	 	0
121071	1	3	1	0	 	0
121073	1	2	1	0	 	0
121074	1	2	1	0	 	0
121074	2	3	1	0	 	0
121076	1	3	1	0	 	0
121077	1	3	2	1	1	1
121078	1	3	1	0	 	1
121078	2	2	1	0	 	0
121080	1	3	1	0	 	0
121080	2	2	1	0	 	0
121081	1	3	1	0	 	0
121081	2	2	1	0	 	0
121082	1	2	1	0	 	0
121083	1	4	1	0	 	0
121084	1	4	1	0	 	0
121084	2	2	1	0	 	0
121085	1	2	1	0	 	1
121086	1	2	1	0	 	0
121086	2	3	1	0	 	0
121086	3	5	1	0	 	1
121087	1	2	1	0	 	0
121088	1	2	1	0	 	0
121089	1	2	1	0	 	0
121089	2	3	1	0	 	0
121090	1	2	1	0	 	0
121091	1	3	2	1	2	1
121092	1	3	1	0	 	0
121093	1	2	1	0	 	0
121093	2	3	1	0	 	0
121094	1	3	1	0	 	0
121094	2	2	1	0	 	0
121097	1	2	1	0	 	0
121098	1	2	1	0	 	0
121099	1	2	1	0	 	0
121101	1	2	1	0	 	1
131001	1	3	1	0	 	1
131002	1	4	1	0	 	1
131003	1	2	1	0	 	0
131004	1	2	1	0	 	1
131005	1	2	1	0	 	0
131006	1	2	1	0	 	0
131007	1	2	1	0	 	1
131008	1	2	1	0	 	0
131009	1	2	1	0	 	1
131010	1	2	1	0	 	1
131011	1	3	1	0	 	0
131011	2	2	1	0	 	0
131012	1	2	1	0	 	88
131013	1	2	1	0	 	88
131015	1	2	1	5	2	1
131016	1	2	1	0	 	0
131017	1	2	1	0	 	1
131018	1	4	1	0	 	1
131019	1	2	1	0	 	0
131019	2	3	1	0	 	0
131020	1	4	1	1	2	1
131020	2	2	1	0	 	1
131021	1	7	1	0	 	1
131023	1	4	1	0	 	0
131024	1	3	1	0	 	0
131024	2	2	1	0	 	0
131025	1	3	1	0	 	0
131026	1	2	1	0	 	0
131026	2	1	1	0	 	1
131026	3	3	1	0	 	0
131028	1	2	1	0	 	1
131030	1	2	1	0	 	0
131031	1	3	1	0	 	0
131031	2	2	1	0	 	0
131032	1	3	1	0	 	1
131038	1	2	1	0	 	0
131040	1	2	1	0	 	0
131041	1	2	2	1	2	1
131042	1	6	1	1	2	1
131044	1	2	1	0	 	0
131044	2	3	1	0	 	1
131046	1	2	1	0	 	0
131049	1	2	1	0	 	1
131050	1	2	1	0	 	0
131051	1	6	1	1	1	1
131052	1	2	1	0	 	1
131054	1	2	1	0	 	1
131055	1	2	1	0	 	1
131056	1	2	1	0	 	1
131058	1	2	1	0	 	1
131060	1	3	1	0	 	0
131060	2	2	1	0	 	0
131061	1	3	1	0	 	0
131061	2	2	1	0	 	0
131064	1	2	1	0	 	1
131066	1	2	1	0	 	0
131066	2	3	1	0	 	0
131067	1	2	1	0	 	1
131068	1	2	1	0	 	1
131069	1	2	1	0	 	0
131070	1	6	1	0	 	0
131071	1	4	1	2	1	1
131072	1	2	1	0	 	1
131073	1	2	1	0	 	1
131074	1	2	1	0	 	1
131075	1	4	2	1	1	1
131076	1	2	1	0	 	1
131080	1	2	1	0	 	1
131080	2	3	2	1	2	0
131081	1	3	1	0	 	0
131081	2	2	1	0	 	0
131082	1	3	1	0	 	0
131083	1	2	1	0	 	1
131083	2	4	1	5	2	0
131083	3	3	1	0	 	0
131084	1	3	1	0	 	0
131085	1	2	1	0	 	1
131086	1	2	1	0	 	1
131087	1	2	1	0	 	88
131088	1	2	1	0	 	1
131089	1	2	1	0	 	1
131090	1	3	1	0	 	0
131090	2	2	1	0	 	0
131091	1	2	1	0	 	1
131092	1	2	1	0	 	0
131093	1	2	1	0	 	1
131093	2	4	1	0	 	0
131094	1	2	1	0	 	0
131095	1	7	1	0	 	0
131097	1	2	1	0	 	0
131097	2	3	1	0	 	0
131098	1	2	1	0	 	1
131099	1	2	1	0	 	1
131100	1	3	1	0	 	1
131101	1	2	1	0	 	0
131101	2	3	1	0	 	0
131102	1	2	1	0	 	1
141001	1	2	1	0	 	1
141002	1	3	1	0	 	0
141002	2	2	1	0	 	1
141003	1	2	1	0	 	1
141006	1	3	1	0	 	0
141006	2	2	1	0	 	0
141006	3	7	1	0	 	1
141008	1	4	2	5	2	1
141009	1	2	1	0	 	1
141010	1	2	1	0	 	0
141010	2	3	1	0	 	1
141011	1	2	1	0	 	1
141016	1	2	1	0	 	1
141017	1	2	1	0	 	88
141018	1	2	1	0	 	88
141019	1	2	1	0	 	0
141020	1	2	1	0	 	0
141022	1	2	1	0	 	1
141022	2	3	1	0	 	0
141023	1	2	1	0	 	0
141024	1	2	1	0	 	1
141025	1	6	2	1	1	0
141025	2	2	1	0	 	1
141026	1	2	1	0	 	0
141026	2	4	1	5	2	0
141027	1	2	1	0	 	1
141027	2	3	1	0	 	0
141028	1	2	1	0	 	0
141028	2	1	1	0	 	0
141029	1	2	1	0	 	0
141030	1	2	1	0	 	1
141031	1	2	1	0	 	0
141033	1	2	1	0	 	1
141034	1	6	2	1	1	1
141034	2	3	1	0	 	0
141034	3	2	1	0	 	0
141035	1	2	1	0	 	1
141035	2	4	1	0	 	0
141036	1	3	1	0	 	1
141036	2	2	1	0	 	0
141037	1	4	1	1	1	1
141038	1	3	1	0	 	1
141038	2	2	1	5	2	0
141039	1	3	1	0	 	0
141039	2	2	1	0	 	0
141039	3	7	1	5	2	1
141040	1	2	1	0	 	1
141040	2	3	1	0	 	0
141041	1	2	1	0	 	1
141042	1	2	1	0	 	1
141044	1	2	1	0	 	0
141044	2	3	1	0	 	1
141046	1	2	1	0	 	1
141047	1	2	1	0	 	1
141048	1	2	1	0	 	1
141049	1	2	1	0	 	1
141050	1	3	1	0	 	0
141050	2	2	1	0	 	1
141051	1	3	2	0	 	0
141051	2	2	1	0	 	0
141052	1	2	1	0	 	1
141053	1	2	1	5	2	88
141056	1	2	1	0	 	1
141057	1	2	1	0	 	1
141059	1	2	1	0	 	0
141060	1	2	1	0	 	1
141061	1	2	1	0	 	0
141063	1	2	1	0	 	1
141063	2	3	1	0	 	0
141064	1	2	1	0	 	0
141065	1	3	1	0	 	0
141065	2	2	1	0	 	0
141066	1	2	1	5	1	1
141066	2	3	1	0	 	0
141067	1	2	2	1	2	1
141067	2	2	1	0	 	0
141068	1	3	1	0	 	1
141068	2	2	1	0	 	0
141070	1	2	1	0	 	1
141071	1	2	1	0	 	1
141072	1	4	2	1	2	1
141072	2	2	1	0	 	0
141073	1	4	1	0	 	1
141073	2	2	1	0	 	0
141074	1	2	1	0	 	1
141075	1	1	2	1	2	0
141075	2	3	1	0	 	0
141075	3	2	1	0	 	0
141077	1	2	1	0	 	1
141078	1	2	1	0	 	1
141079	1	2	1	0	 	1
141080	1	2	1	0	 	1
141082	1	2	1	0	 	1
141083	1	2	1	0	 	1
141084	1	2	1	0	 	0
141084	2	3	1	0	 	1
141085	1	3	1	0	 	0
141085	2	2	1	0	 	0
141086	1	2	1	0	 	0
141088	1	3	1	0	 	0
141088	2	2	1	0	 	0
141088	3	6	2	79	79	79
141089	1	2	1	0	 	1
141089	2	3	1	0	 	0
141090	1	2	1	0	 	1
141092	1	3	1	0	 	1
141092	2	2	1	0	 	0
141092	3	5	2	1	1	0
141093	1	2	1	0	 	0
141094	1	1	1	0	 	0
141095	1	3	1	0	 	0
141095	2	2	1	0	 	0
141098	1	2	1	0	 	88
141098	2	4	1	0	 	88
141099	1	2	1	0	 	1
141100	1	7	1	0	 	1
141101	1	2	1	0	 	1
141102	1	2	1	0	 	0
141102	2	4	1	0	 	0
141102	3	3	1	0	 	0
141103	1	2	1	0	 	1
141104	1	2	1	0	 	1
151001	1	1	1	0	 	0
151001	2	2	1	0	 	0
151001	3	3	1	0	 	0
151002	1	2	1	0	 	1
151003	1	2	1	0	 	0
151004	1	2	1	0	 	0
151004	2	1	1	0	 	0
151005	1	1	1	0	 	0
151005	2	2	1	0	 	0
151005	3	3	1	0	 	0
151006	1	1	1	0	 	0
151006	2	2	1	0	 	0
151006	3	3	1	0	 	0
151010	1	2	1	0	 	0
151010	2	1	1	0	 	0
151011	1	2	1	0	 	0
151011	2	3	1	0	 	0
151011	3	1	1	0	 	0
151013	1	2	1	0	 	0
151014	1	2	1	0	 	1
151014	2	3	1	0	 	0
151015	1	2	1	0	 	0
151016	1	2	1	0	 	0
151016	2	3	1	0	 	0
151017	1	3	1	0	 	0
151017	2	2	1	0	 	0
151019	1	2	1	0	 	0
151020	1	2	1	0	 	1
151020	2	4	1	0	 	0
151021	1	2	1	0	 	1
151021	2	3	1	0	 	0
151022	1	2	1	0	 	0
151023	1	2	1	0	 	0
151024	1	2	1	0	 	0
151025	1	2	1	0	 	0
151026	1	2	1	0	 	0
151026	2	1	1	0	 	0
151027	1	2	1	0	 	1
151028	1	2	1	0	 	0
151029	1	2	1	0	 	0
151030	1	2	1	0	 	0
151030	2	3	1	0	 	0
151031	1	2	1	0	 	0
151031	2	1	2	1	0	1
151032	1	3	1	0	 	0
151032	2	2	1	0	 	0
151033	1	1	1	0	 	0
151034	1	1	1	0	 	0
151034	2	2	1	0	 	0
151034	3	3	1	0	 	0
151035	1	2	1	0	 	0
151036	1	2	1	0	 	0
151037	1	1	1	0	 	0
151037	2	2	1	0	 	0
151037	3	3	1	0	 	0
151038	1	2	1	0	 	0
151038	2	3	1	0	 	0
151040	1	1	1	0	 	0
151041	1	2	1	0	 	0
151041	2	3	1	0	 	0
151042	1	1	1	0	 	0
151042	2	2	1	0	 	0
151042	3	3	1	0	 	0
151043	1	2	1	0	 	0
151043	2	1	1	0	 	0
151044	1	2	1	0	 	0
151044	2	3	1	0	 	0
151045	1	2	1	0	 	0
151045	2	1	1	0	 	0
151045	3	3	1	0	 	0
151046	1	1	2	0	 	0
151046	2	2	2	0	 	0
151047	1	1	1	0	 	0
151048	1	2	1	0	 	0
151049	1	2	1	0	 	0
151049	2	4	1	0	 	1
151050	1	2	1	0	 	0
151051	1	1	1	0	 	0
151051	2	2	1	0	 	0
151051	3	3	1	0	 	0
151052	1	2	1	0	 	0
151061	1	1	1	0	 	0
151061	2	2	1	0	 	0
151062	1	2	1	0	 	0
151064	1	2	1	0	 	0
151064	2	3	1	0	 	0
151065	1	3	1	0	 	0
151065	2	2	1	0	 	0
151066	1	3	1	0	 	0
151066	2	4	1	0	 	1
151066	3	2	1	0	 	0
151066	4	3	1	0	 	0
151067	1	2	1	0	 	0
151067	2	1	1	0	 	0
151069	1	2	1	0	 	0
151069	2	1	1	0	 	0
151070	1	1	1	0	 	0
151070	2	2	1	0	 	0
151070	3	3	1	0	 	0
151071	1	2	1	0	 	0
151072	1	2	1	0	 	0
151072	2	1	1	0	 	0
151073	1	1	1	0	 	0
151073	2	2	1	0	 	0
151073	3	3	1	0	 	0
151074	1	2	1	0	 	0
151075	1	2	1	0	 	0
151076	1	2	1	0	 	0
151076	2	3	1	0	 	0
151076	3	5	1	0	 	0
151077	1	2	1	0	 	0
151077	2	3	1	0	 	0
151078	1	2	1	0	 	0
151079	1	2	1	0	 	0
151079	2	1	1	0	 	0
151080	1	3	1	0	 	1
151080	2	2	1	0	 	1
151081	1	2	1	0	 	0
151082	1	1	1	0	 	0
151082	2	2	1	0	 	0
151082	3	3	1	0	 	0
151083	1	2	2	0	 	0
151083	2	4	2	0	 	0
151084	1	2	1	0	 	0
151084	2	3	1	0	 	0
151085	1	1	1	0	 	0
151085	2	2	1	0	 	0
151085	3	3	1	0	 	0
151086	1	2	1	0	 	0
151086	2	3	1	0	 	0
151087	1	1	1	0	 	0
151087	2	2	1	0	 	0
151088	1	1	1	0	 	0
151088	2	2	1	0	 	0
151089	1	2	1	0	 	0
151089	2	3	1	0	 	0
151089	3	1	1	0	 	0
151090	1	4	1	0	 	0
151090	2	2	1	0	 	0
151090	3	3	1	0	 	0
151091	1	1	1	0	 	0
151091	2	2	1	0	 	0
151091	3	3	1	0	 	0
151092	1	2	1	0	 	0
151092	2	1	1	0	 	0
151094	1	3	1	0	 	0
151094	2	2	1	0	 	0
151094	3	1	1	0	 	0
151095	1	3	1	0	 	0
151095	2	2	1	0	 	0
151095	3	1	1	0	 	0
151096	1	1	1	0	 	0
151096	2	2	1	0	 	0
151096	3	3	1	0	 	0
151097	1	2	1	0	 	0
151097	2	3	1	0	 	0
151097	3	1	1	0	 	0
151099	1	2	1	0	 	0
151099	2	1	1	0	 	0
151101	1	2	1	0	 	0
151102	1	3	1	0	 	1
151103	1	1	1	0	 	0
151104	1	2	1	0	 	0
151105	1	2	1	0	 	0
151105	2	3	1	0	 	0
151106	1	2	1	0	 	0
151106	2	1	1	0	 	0
151106	3	2	1	0	 	0
151107	1	2	1	0	 	0
151107	2	3	1	0	 	0
151108	1	2	1	0	 	0
151108	2	1	1	0	 	0
151108	3	3	1	0	 	0
151109	1	2	1	0	 	0
151109	2	3	2	1	0	1
151110	1	2	1	0	 	0
151110	2	1	1	0	 	0
151111	1	1	1	0	 	0
151111	2	2	1	0	 	0
151111	3	3	1	0	 	0
151112	1	1	1	0	 	0
151112	2	2	1	0	 	0
151112	3	3	1	0	 	0
161001	1	2	1	0	 	0
161001	2	1	1	0	 	0
161001	3	3	1	0	 	1
161002	1	1	1	0	 	1
161002	2	2	1	0	 	0
161002	3	3	1	0	 	0
161003	1	2	1	0	 	0
161003	2	3	1	0	 	1
161004	1	1	1	0	 	1
161004	2	2	1	0	 	0
161004	3	3	1	0	 	0
161005	1	2	1	0	 	1
161005	2	3	1	0	 	0
161006	1	1	1	0	 	1
161006	2	2	1	0	 	0
161006	3	3	2	0	 	0
161007	1	1	1	0	 	1
161007	2	2	1	0	 	0
161008	1	2	1	0	 	0
161008	2	3	1	0	 	0
161009	1	2	1	0	 	0
161010	1	3	1	0	 	0
161010	2	2	1	0	 	0
161011	1	2	1	0	 	0
161012	1	2	1	0	 	0
161012	2	3	1	0	 	0
161013	1	2	1	0	 	0
161013	2	1	1	0	 	1
161013	3	3	1	0	 	0
161014	1	2	1	0	 	0
161014	2	3	1	0	 	0
161015	1	1	1	0	 	1
161015	2	1	2	3	1	0
161015	3	2	1	0	 	0
161016	1	1	2	1	1	0
161016	2	2	1	0	 	0
161016	3	3	1	0	 	0
161016	4	1	1	0	 	0
161017	1	2	1	0	 	1
161018	1	3	1	0	 	0
161018	2	2	1	0	 	0
161019	1	1	1	0	 	1
161019	2	2	1	0	 	0
161020	1	2	1	0	 	0
161020	2	4	1	0	 	1
161021	1	2	1	0	 	1
161022	1	2	1	0	 	1
161022	2	1	1	0	 	0
161023	1	3	1	0	 	0
161023	2	1	1	0	 	1
161024	1	1	1	0	 	0
161024	2	2	1	0	 	1
161024	3	3	1	0	 	0
161024	4	1	2	5	1	0
161025	1	2	1	0	 	0
161025	2	1	2	0	 	1
161026	1	2	1	0	 	1
161026	2	1	1	0	 	0
161027	1	1	1	0	 	1
161027	2	2	1	0	 	0
161028	1	1	1	0	 	0
161028	2	2	1	0	 	0
161029	1	1	1	1	2	0
161029	2	2	1	1	2	1
161029	3	3	1	0	 	0
161031	1	2	1	0	 	0
161031	2	1	1	0	 	1
161031	3	3	1	0	 	0
161032	1	6	1	0	 	1
161032	2	2	1	0	 	0
161032	3	3	1	0	 	0
161033	1	3	1	0	 	0
161033	2	2	1	0	 	1
161034	1	2	1	0	 	0
161035	1	2	1	0	 	0
161035	2	1	1	0	 	0
161036	1	1	1	0	 	1
161037	1	2	1	0	 	0
161038	1	1	1	0	 	1
161038	2	2	1	0	 	0
161039	1	6	2	1	2	1
161039	2	2	1	0	 	0
161039	3	3	1	0	 	0
161040	1	3	1	0	 	0
161040	2	2	1	0	 	0
161041	1	2	1	0	 	0
161042	1	1	1	0	 	1
161042	2	2	1	0	 	0
161044	1	2	1	0	 	0
161045	1	2	1	0	 	0
161045	2	1	1	0	 	0
161046	1	2	1	0	 	0
161046	2	1	1	0	 	0
161047	1	1	1	0	 	0
161047	2	2	1	0	 	1
161048	1	2	1	0	 	0
161048	2	3	1	0	 	0
161049	1	2	1	0	 	0
161050	1	2	1	0	 	0
161050	2	4	1	0	 	0
161052	1	3	1	0	 	1
161052	2	2	1	0	 	0
161053	1	2	1	0	 	0
161053	2	3	1	0	 	0
161054	1	1	1	0	 	0
161054	2	2	1	0	 	0
161054	3	3	1	0	 	1
161055	1	2	1	0	 	1
161055	2	1	1	0	 	0
161055	3	3	1	0	 	0
161056	1	3	1	0	 	0
161056	2	1	1	0	 	1
161056	3	2	1	0	 	0
161057	1	2	1	0	 	1
161058	1	2	1	0	 	1
161058	2	3	1	0	 	0
161059	1	2	1	0	 	0
161061	1	2	1	0	 	1
161062	1	2	1	0	 	0
161062	2	1	1	0	 	0
161062	3	4	1	0	 	0
161063	1	1	1	0	 	1
161063	2	7	1	0	 	0
161063	3	2	1	0	 	0
161063	4	3	1	0	 	0
161064	1	1	1	0	 	0
161064	2	2	1	0	 	0
161064	3	3	1	0	 	0
161065	1	4	1	0	 	1
161065	2	2	1	0	 	0
161066	1	4	1	0	 	0
161066	2	2	1	0	 	0
161067	1	3	1	0	 	1
161067	2	2	1	0	 	0
161067	3	1	1	0	 	0
161068	1	1	1	0	 	1
161068	2	3	1	0	 	0
161069	1	2	1	0	 	1
161070	1	2	1	0	 	0
161070	2	3	1	0	 	1
161070	3	2	2	5	1	0
161071	1	3	1	0	 	1
161071	2	2	1	0	 	0
161072	1	1	1	0	 	1
161072	2	2	1	0	 	0
161073	1	2	1	0	 	1
161073	2	1	1	0	 	0
161074	1	1	1	0	 	1
161074	2	2	1	0	 	0
161075	1	2	2	0	 	0
161076	1	2	1	0	 	1
161076	2	3	1	0	 	0
161076	3	1	1	0	 	0
161077	1	1	1	0	 	1
161077	2	2	1	0	 	0
161079	1	1	1	0	 	0
161079	2	2	1	0	 	0
161079	3	3	1	0	 	1
161080	1	2	1	0	 	1
161080	2	1	1	0	 	0
161080	3	3	1	0	 	0
161081	1	3	1	0	 	1
161081	2	2	1	0	 	0
161082	1	2	1	0	 	0
161082	2	3	1	0	 	1
161083	1	2	1	0	 	1
161083	2	3	1	0	 	0
161084	1	2	1	0	 	0
161084	2	1	1	0	 	0
161084	3	3	1	0	 	0
161085	1	2	1	0	 	0
161085	2	1	1	0	 	1
161085	3	3	1	0	 	0
161086	1	1	1	1	2	1
161086	2	2	1	0	 	0
161086	3	3	1	0	 	0
161087	1	2	1	0	 	0
161088	1	1	1	0	 	1
161088	2	2	1	0	 	0
161088	3	3	1	0	 	0
161089	1	1	1	0	 	1
161089	2	1	2	1	1	0
161089	3	2	1	0	 	0
161090	1	2	1	0	 	0
161090	2	1	1	0	 	0
161091	1	1	1	0	 	1
161091	2	3	1	0	 	0
161091	3	2	1	0	 	0
161092	1	2	1	0	 	0
161093	1	1	1	0	 	0
161093	2	3	1	0	 	0
161093	3	2	1	0	 	1
161094	1	2	1	0	 	0
161094	2	1	1	0	 	1
161095	1	1	1	0	 	1
161095	2	2	1	0	 	0
161095	3	3	1	0	 	0
161096	1	1	1	0	 	1
161096	2	2	1	0	 	0
161097	1	1	1	0	 	0
161097	2	3	1	0	 	0
161097	3	2	1	0	 	1
161098	1	2	1	0	 	1
161098	2	3	1	0	 	0
161099	1	1	1	0	 	1
161099	2	2	1	0	 	0
161099	3	3	1	0	 	0
161099	4	4	1	0	 	0
161100	1	2	1	0	 	1
161100	2	3	1	0	 	0
161101	1	2	1	0	 	0
161101	2	1	1	0	 	0
161102	1	2	1	0	 	0
161102	2	3	1	0	 	0
161103	1	1	1	0	 	1
161103	2	2	1	0	 	0
161103	3	3	1	0	 	0
161105	1	2	1	0	 	1
161106	1	2	1	0	 	1
161106	2	1	1	0	 	0
161106	3	3	1	0	 	0
161107	1	3	1	0	 	0
161107	2	2	1	0	 	0
161108	1	2	1	0	 	0
161108	2	1	1	0	 	1
171001	1	2	1	0	 	0
171001	2	1	1	0	 	1
171002	1	2	1	0	 	1
171003	1	2	2	1	1	0
171003	2	2	1	0	 	1
171004	1	2	2	0	 	1
171004	2	1	1	0	 	0
171005	1	2	1	0	 	1
171007	1	2	1	0	 	0
171007	2	1	1	0	 	1
171008	1	2	1	0	 	1
171008	2	3	1	0	 	0
171010	1	3	1	0	 	1
171010	2	2	1	0	 	0
171011	1	1	1	0	 	1
171011	2	2	1	0	 	0
171013	1	2	1	5	1	1
171014	1	1	1	0	 	1
171014	2	2	1	0	 	0
171015	1	2	1	0	 	1
171015	2	1	1	0	 	0
171016	1	2	1	0	 	1
171017	1	2	1	0	 	1
171017	2	3	1	0	 	0
171018	1	2	1	0	 	1
171019	1	3	1	0	 	1
171019	2	2	1	0	 	0
171020	1	2	1	0	 	1
171022	1	2	1	0	 	0
171022	2	4	1	0	 	0
171022	3	3	2	0	 	0
171025	1	2	1	0	 	1
171026	1	1	1	0	 	0
171026	2	2	1	0	 	1
171027	1	1	1	0	 	0
171027	2	1	1	0	 	0
171027	3	2	1	0	 	0
171027	4	3	1	0	 	1
171028	1	2	1	0	 	88
171030	1	2	1	0	 	1
171030	2	3	1	0	 	0
171030	3	1	1	0	 	0
171031	1	2	1	0	 	1
171031	2	3	1	0	 	0
171032	1	2	1	0	 	0
171032	2	1	1	0	 	0
171033	1	2	1	0	 	1
171033	2	3	1	0	 	0
171034	1	3	1	0	 	1
171035	1	3	1	0	 	0
171035	2	2	1	0	 	0
171036	1	1	1	0	 	1
171036	2	2	1	0	 	0
171036	3	3	1	0	 	0
171038	1	3	1	0	 	0
171038	2	2	1	0	 	1
171039	1	2	1	0	 	1
171040	1	2	1	0	 	0
171040	2	1	1	0	 	1
171040	3	3	1	0	 	0
171041	1	1	1	0	 	0
171041	2	2	1	0	 	1
171042	1	1	1	0	 	1
171042	2	2	1	0	 	0
171043	1	2	1	0	 	1
171043	2	1	1	0	 	0
171044	1	2	1	0	 	0
171044	2	1	1	0	 	0
171044	3	3	1	0	 	0
171045	1	3	1	0	 	1
171045	2	2	1	0	 	0
171046	1	2	1	0	 	0
171046	2	1	1	0	 	1
171046	3	3	1	0	 	0
171047	1	1	1	0	 	1
171047	2	3	1	0	 	0
171047	3	2	1	0	 	0
171049	1	3	1	0	 	1
171049	2	2	1	0	 	0
171049	3	4	1	0	 	0
171050	1	2	1	0	 	1
171051	1	2	1	0	 	0
171051	2	6	1	0	 	0
171051	3	3	1	0	 	0
171052	1	2	1	0	 	1
171053	1	3	1	0	 	1
171053	2	2	1	0	 	0
171054	1	2	1	0	 	0
171054	2	1	1	0	 	1
171055	1	1	1	0	 	1
171055	2	2	1	0	 	0
171055	3	3	1	0	 	0
171056	1	1	1	0	 	0
171056	2	2	1	0	 	1
171057	1	3	1	0	 	1
171057	2	4	2	1	0	0
171057	3	2	1	0	 	0
171058	1	2	1	0	 	1
171058	2	3	1	0	 	0
171058	3	1	1	0	 	0
171059	1	2	1	0	 	1
171059	2	1	1	0	 	0
171059	3	3	1	0	 	0
171060	1	1	1	0	 	1
171060	2	3	1	0	 	0
171060	3	2	1	0	 	0
171061	1	1	1	0	 	1
171061	2	3	1	0	 	0
171061	3	2	1	0	 	0
171062	1	1	1	0	 	1
171062	2	2	1	0	 	0
171062	3	3	1	0	 	0
171064	1	2	1	0	 	1
171064	2	1	1	0	 	0
171064	3	3	1	0	 	0
171065	1	1	1	1	1	1
171065	2	2	1	0	 	0
171066	1	2	1	0	 	1
171066	2	3	1	0	 	0
171067	1	2	1	0	 	1
171067	2	3	1	0	 	0
171068	1	1	1	0	 	0
171068	2	2	1	0	 	0
171068	3	3	1	0	 	0
171069	1	1	1	0	 	1
171069	2	2	1	0	 	0
171069	3	3	1	0	 	0
171070	1	2	1	0	 	1
171070	2	3	1	0	 	0
171070	3	1	1	0	 	0
171071	1	2	1	0	 	0
171071	2	3	1	0	 	0
171071	3	1	2	5	0	1
171071	4	1	1	0	 	0
171072	1	3	1	0	 	0
171072	2	1	1	0	 	0
171072	3	2	1	0	 	1
171073	1	1	1	0	 	1
171073	2	2	1	0	 	0
171073	3	3	1	0	 	0
171074	1	1	2	1	2	0
171074	2	1	1	0	 	0
171074	3	2	1	0	 	1
171075	1	1	1	0	 	1
171075	2	2	1	0	 	0
171075	3	3	1	0	 	0
171076	1	1	1	0	 	1
171076	2	2	1	0	 	0
171076	3	3	1	0	 	0
171077	1	1	1	0	 	1
171077	2	2	1	0	 	0
171077	3	3	1	0	 	0
171078	1	1	1	0	 	1
171078	2	2	1	0	 	0
171079	1	2	1	0	 	0
171079	2	1	1	0	 	0
171081	1	2	1	0	 	1
171081	2	3	1	0	 	0
171081	3	1	1	0	 	0
171082	1	2	1	0	 	1
171082	2	3	1	0	 	0
171083	1	2	1	0	 	1
171083	2	3	1	0	 	0
171083	3	1	1	0	 	0
171084	1	1	1	0	 	1
171084	2	2	1	0	 	0
171085	1	2	1	0	 	0
171085	2	3	1	0	 	0
171085	3	2	2	1	0	1
171086	1	1	1	0	 	0
171086	2	2	1	0	 	0
171086	3	3	1	0	 	0
171087	1	4	2	1	0	1
171088	1	2	1	0	 	0
171088	2	1	1	0	 	0
171089	1	3	1	0	 	0
171089	2	1	1	0	 	0
171089	3	2	1	0	 	0
171090	1	3	1	0	 	1
171090	2	2	1	0	 	0
171091	1	2	1	0	 	0
171091	2	1	1	0	 	0
171092	1	1	1	0	 	0
171092	2	2	1	0	 	0
171093	1	2	1	0	 	0
171093	2	4	1	0	 	1
171093	3	3	1	0	 	0
171094	1	2	1	0	 	1
171094	2	3	1	0	 	0
171094	3	1	1	0	 	0
171095	1	3	1	0	 	1
171095	2	2	1	0	 	0
171096	1	2	1	0	 	0
171096	2	1	2	5	2	0
171097	1	1	2	0	 	1
171097	2	3	1	0	 	0
171098	1	1	1	0	 	1
171098	2	2	1	0	 	0
171099	1	1	1	0	 	0
171099	2	2	1	0	 	0
171099	3	3	1	0	 	1
171100	1	2	1	0	 	0
171101	1	2	1	0	 	0
171101	2	3	1	0	 	1
171102	1	2	1	0	 	0
171102	2	3	1	0	 	1
171103	1	2	1	0	 	1
171103	2	1	1	0	 	0
171104	1	1	1	0	 	0
171104	2	2	1	0	 	0
171105	1	2	1	0	 	0
171105	2	1	1	0	 	0
181001	1	1	1	0	 	0
181001	2	2	1	0	 	0
181001	3	3	1	0	 	0
181002	1	2	1	0	 	0
181002	2	1	1	0	 	1
181002	3	3	1	0	 	0
181003	1	2	1	0	 	0
181003	2	3	1	0	 	0
181004	1	1	1	0	 	1
181004	2	2	1	0	 	0
181004	3	3	1	0	 	0
181005	1	1	1	0	 	1
181005	2	3	1	0	 	0
181005	3	2	1	0	 	0
181006	1	1	1	1	2	1
181006	2	2	1	0	 	0
181007	1	1	1	0	 	0
181007	2	2	1	0	 	0
181007	3	3	1	0	 	0
181008	1	1	1	0	 	1
181008	2	1	2	1	0	0
181008	3	2	1	0	 	0
181009	1	1	1	0	 	1
181009	2	2	1	0	 	0
181009	3	3	1	0	 	0
181010	1	2	1	0	 	1
181010	2	3	1	0	 	0
181011	1	2	1	0	 	1
181011	2	1	1	0	 	1
181012	1	3	1	0	 	1
181012	2	2	1	0	 	0
181013	1	1	1	0	 	0
181013	2	2	1	0	 	0
181013	3	1	2	1	1	0
181013	4	3	1	0	 	1
181014	1	1	1	0	 	0
181014	2	3	1	0	 	1
181014	3	2	1	0	 	0
181014	4	1	2	5	0	0
181015	1	1	1	0	 	1
181015	2	2	1	0	 	0
181016	1	2	1	0	 	1
181016	2	1	1	0	 	0
181017	1	1	1	0	 	1
181017	2	2	1	0	 	0
