CHILDCODE	SRMNIDR5	SRCRECR5	RCVLSTR5	OFTRCVR5	RCVAMTR5
161024	3	0	 	 	 
161025	1	1	200	6	1200
161025	2	0	 	 	 
161025	3	1	16	2	32
161026	1	1	200	6	1200
161026	2	0	 	 	 
161026	3	0	 	 	 
161027	1	1	200	6	1200
161027	2	0	 	 	 
161027	3	0	 	 	 
161028	1	0	 	 	 
161028	2	0	 	 	 
161028	3	0	 	 	 
161029	1	1	200	3	600
161029	2	0	 	 	 
161029	3	0	 	 	 
161030	1	1	200	6	1200
161030	2	1	250	6	1500
161030	3	0	 	 	 
161031	1	1	200	6	1200
161031	2	0	 	 	 
161031	3	0	 	 	 
161032	1	1	200	6	1200
161032	2	0	 	 	 
161032	3	0	 	 	 
161033	1	0	 	 	 
161033	2	0	 	 	 
161033	3	0	 	 	 
161034	1	1	200	6	1200
161034	2	0	 	 	 
161034	3	0	 	 	 
161035	1	0	 	 	 
161035	2	0	 	 	 
161035	3	0	 	 	 
161036	1	1	200	6	1200
161036	2	0	 	 	 
161036	3	1	16	8	128
161037	1	0	 	 	 
161037	2	0	 	 	 
161037	3	0	 	 	 
161038	1	1	200	6	1200
161038	2	1	250	6	1500
161038	3	1	16	12	192
161039	1	0	 	 	 
161039	2	0	 	 	 
161039	3	0	 	 	 
161040	1	0	 	 	 
161040	2	0	 	 	 
161040	3	1	300	1	300
161041	1	1	200	6	1200
161041	2	1	250	5	1250
161041	3	1	17	6	102
161042	1	1	200	6	1200
161042	2	0	 	 	 
161042	3	0	 	 	 
161044	1	0	 	 	 
161044	2	0	 	 	 
161044	3	0	 	 	 
161045	1	0	 	 	 
161045	2	1	250	6	1500
161045	3	0	 	 	 
161046	1	1	200	6	1200
161046	2	0	 	 	 
161046	3	0	 	 	 
161047	1	1	200	6	1200
161047	2	0	 	 	 
161047	3	0	 	 	 
161048	1	0	 	 	 
161048	2	0	 	 	 
161048	3	0	 	 	 
161049	1	0	 	 	 
161049	2	0	 	 	 
161049	3	0	 	 	 
161050	1	1	200	6	1200
161050	2	0	 	 	 
161050	3	0	 	 	 
161051	1	1	200	6	1200
161051	2	0	 	 	 
161051	3	0	 	 	 
161052	1	1	200	6	1200
161052	2	0	 	 	 
161052	3	1	16	8	128
161053	1	1	200	6	1200
161053	2	0	 	 	 
161053	3	0	 	 	 
161054	1	1	200	3	600
161054	2	0	 	 	 
161054	3	0	 	 	 
161055	1	0	 	 	 
161055	2	0	 	 	 
161055	3	0	 	 	 
161056	1	1	200	4	800
161056	2	0	 	 	 
161056	3	0	 	 	 
161057	1	0	 	 	 
161057	2	0	 	 	 
161057	3	0	 	 	 
161058	1	1	200	6	1200
161058	2	0	 	 	 
161058	3	1	16	12	192
161059	1	0	 	 	 
161059	2	0	 	 	 
161059	3	0	 	 	 
161060	1	0	 	 	 
161060	2	0	 	 	 
161060	3	1	16	12	192
161061	1	0	 	 	 
161061	2	0	 	 	 
161061	3	1	16	10	160
161062	1	1	200	6	1200
161062	2	0	 	 	 
161062	3	0	 	 	 
161063	1	1	200	6	1200
161063	2	0	 	 	 
161063	3	1	16	12	192
161064	1	1	200	6	1200
161064	2	0	 	 	 
161064	3	1	16	8	128
161065	1	0	 	 	 
161065	2	0	 	 	 
161065	3	0	 	 	 
161066	1	0	 	 	 
161066	2	0	 	 	 
161066	3	0	 	 	 
161067	1	1	200	6	1200
161067	2	0	 	 	 
161067	3	0	 	 	 
161068	1	1	200	6	1200
161068	2	0	 	 	 
161068	3	1	16	12	192
161069	1	0	 	 	 
161069	2	0	 	 	 
161069	3	1	16	7	112
161070	1	0	 	 	 
161070	2	0	 	 	 
161070	3	0	 	 	 
161071	1	0	 	 	 
161071	2	0	 	 	 
161071	3	1	16	12	192
161072	1	1	200	6	1200
161072	2	1	250	6	1500
161072	3	0	 	 	 
161073	1	1	200	6	1200
161073	2	0	 	 	 
161073	3	1	17	1	17
161074	1	1	200	6	1200
161074	2	0	 	 	 
161074	3	0	 	 	 
161075	1	0	 	 	 
161075	2	0	 	 	 
161075	3	0	 	 	 
161076	1	0	 	 	 
161076	2	0	 	 	 
161076	3	0	 	 	 
161077	1	0	 	 	 
161077	2	0	 	 	 
161077	3	0	 	 	 
161078	1	0	 	 	 
161078	2	0	 	 	 
161078	3	0	 	 	 
161079	1	1	200	6	1200
161079	2	0	 	 	 
161079	3	0	 	 	 
161080	1	1	200	6	1200
161080	2	0	 	 	 
161080	3	0	 	 	 
161081	1	1	200	6	1200
161081	2	0	 	 	 
161081	3	0	 	 	 
161082	1	1	200	6	1200
161082	2	0	 	 	 
161082	3	0	 	 	 
161083	1	0	 	 	 
161083	2	0	 	 	 
161083	3	0	 	 	 
161084	1	1	200	6	1200
161084	2	0	 	 	 
161084	3	0	 	 	 
161085	1	1	200	6	1200
161085	2	0	 	 	 
161085	3	0	 	 	 
161086	1	0	 	 	 
161086	2	0	 	 	 
161086	3	0	 	 	 
161087	1	1	200	2	1200
161087	2	0	 	 	 
161087	3	1	16	7	112
161088	1	0	 	 	 
161088	2	0	 	 	 
161088	3	1	16	12	192
161089	1	1	200	5	1000
161089	2	0	 	 	 
161089	3	0	 	 	 
161090	1	0	 	 	 
161090	2	0	 	 	 
161090	3	0	 	 	 
161091	1	1	600	12	7200
161091	2	0	 	 	 
161091	3	0	 	 	 
161092	1	1	200	6	1200
161092	2	0	 	 	 
161092	3	0	 	 	 
161093	1	1	200	6	1200
161093	2	0	 	 	 
161093	3	0	 	 	 
161094	1	1	200	6	1200
161094	2	0	 	 	 
161094	3	1	17	1	17
161095	1	0	 	 	 
161095	2	0	 	 	 
161095	3	0	 	 	 
161096	1	0	 	 	 
161096	2	0	 	 	 
161096	3	0	 	 	 
161097	1	1	200	6	1200
161097	2	0	 	 	 
161097	3	1	16	12	192
161098	1	1	200	6	1200
161098	2	0	 	 	 
161098	3	1	17	4	68
161100	1	1	200	6	1200
161100	2	0	 	 	 
161100	3	0	 	 	 
161101	1	1	200	6	1200
161101	2	0	 	 	 
161101	3	0	 	 	 
161102	1	1	200	6	1200
161102	2	0	 	 	 
161102	3	0	 	 	 
161103	1	1	200	6	1200
161103	2	0	 	 	 
161103	3	0	 	 	 
161105	1	1	200	6	1200
161105	2	0	 	 	 
161105	3	0	 	 	 
161106	1	1	200	5	1000
161106	2	0	 	 	 
161106	3	0	 	 	 
161107	1	0	 	 	 
161107	2	0	 	 	 
161107	3	0	 	 	 
161108	1	1	200	5	1000
161108	2	0	 	 	 
161108	3	0	 	 	 
171001	1	1	200	6	1200
171001	2	0	 	 	 
171001	3	0	 	 	 
171002	1	0	 	 	 
171002	2	0	 	 	 
171002	3	0	 	 	 
171003	1	 	 	 	 
171003	2	 	 	 	 
171003	3	 	 	 	 
171004	1	1	200	6	1200
171004	2	0	 	 	 
171004	3	0	 	 	 
171005	1	0	 	 	 
171005	2	0	 	 	 
171005	3	0	 	 	 
171007	1	0	 	 	 
171007	2	0	 	 	 
171007	3	0	 	 	 
171008	1	1	200	3	600
171008	2	0	 	 	 
171008	3	0	 	 	 
171010	1	1	200	6	1200
171010	2	0	 	 	 
171010	3	1	16	12	192
171011	1	1	200	4	800
171011	2	0	 	 	 
171011	3	0	 	 	 
171013	1	0	 	 	 
171013	2	0	 	 	 
171013	3	0	 	 	 
171014	1	1	200	6	1200
171014	2	0	 	 	 
171014	3	0	 	 	 
171015	1	1	200	6	1200
171015	2	0	 	 	 
171015	3	0	 	 	 
171016	1	0	 	 	 
171016	2	0	 	 	 
171016	3	0	 	 	 
171017	1	0	 	 	 
171017	2	0	 	 	 
171017	3	0	 	 	 
171018	1	1	200	6	1200
171018	2	0	 	 	 
171018	3	0	 	 	 
171019	1	1	200	6	1200
171019	2	0	 	 	 
171019	3	0	 	 	 
171020	1	0	 	 	 
171020	2	0	 	 	 
171020	3	0	 	 	 
171021	1	0	 	 	 
171021	2	0	 	 	 
171021	3	0	 	 	 
171022	1	0	 	 	 
171022	2	0	 	 	 
171022	3	1	230	12	2760
171025	1	0	 	 	 
171025	2	0	 	 	 
171025	3	0	 	 	 
171026	1	1	200	6	1200
171026	2	0	 	 	 
171026	3	1	16	12	192
171027	1	1	200	6	1200
171027	2	0	 	 	 
171027	3	0	 	 	 
171028	1	1	200	6	1200
171028	2	0	 	 	 
171028	3	0	 	 	 
171030	1	1	200	6	1200
171030	2	0	 	 	 
171030	3	0	 	 	 
171031	1	1	200	4	800
171031	2	0	 	 	 
171031	3	1	15	12	180
171032	1	1	200	4	800
171032	2	0	 	 	 
171032	3	0	 	 	 
171033	1	0	 	 	 
171033	2	0	 	 	 
171033	3	0	 	 	 
171034	1	0	 	 	 
171034	2	0	 	 	 
171034	3	0	 	 	 
171035	1	0	 	 	 
171035	2	0	 	 	 
171035	3	0	 	 	 
171036	1	0	 	 	 
171036	2	0	 	 	 
171036	3	0	 	 	 
171037	1	0	 	 	 
171037	2	0	 	 	 
171037	3	0	 	 	 
171038	1	1	200	6	1200
171038	2	0	 	 	 
171038	3	1	24	7	168
171039	1	0	 	 	 
171039	2	0	 	 	 
171039	3	0	 	 	 
171040	1	0	 	 	 
171040	2	0	 	 	 
171040	3	0	 	 	 
171041	1	1	200	6	1200
171041	2	0	 	 	 
171041	3	0	 	 	 
171042	1	1	200	6	1200
171042	2	0	 	 	 
171042	3	1	16	12	192
171043	1	1	200	6	1200
171043	2	0	 	 	 
171043	3	0	 	 	 
171044	1	1	200	6	1200
171044	2	0	 	 	 
171044	3	0	 	 	 
171045	1	0	 	 	 
171045	2	0	 	 	 
171045	3	0	 	 	 
171046	1	1	200	6	1200
171046	2	0	 	 	 
171046	3	1	26	7	182
171047	1	1	200	6	1200
171047	2	0	 	 	 
171047	3	1	15	12	180
171049	1	0	 	 	 
171049	2	0	 	 	 
171049	3	0	 	 	 
171050	1	1	200	6	1200
171050	2	0	 	 	 
171050	3	1	16	12	192
171051	1	1	200	6	1200
171051	2	0	 	 	 
171051	3	0	 	 	 
171053	1	1	200	6	1200
171053	2	0	 	 	 
171053	3	0	 	 	 
171055	1	1	200	6	1200
171055	2	0	 	 	 
171055	3	0	 	 	 
171056	1	0	 	 	 
171056	2	1	200	6	1200
171056	3	1	16	12	192
171057	1	0	 	 	 
171057	2	0	 	 	 
171057	3	0	 	 	 
171058	1	1	200	6	1200
171058	2	0	 	 	 
171058	3	1	15	12	180
171059	1	1	200	6	1200
171059	2	0	 	 	 
171059	3	1	16	12	192
171060	1	1	200	6	1200
171060	2	0	 	 	 
171060	3	0	 	 	 
171061	1	1	6	200	1200
171061	2	0	 	 	 
171061	3	0	 	 	 
171062	1	1	200	6	1200
171062	2	0	 	 	 
171062	3	0	 	 	 
171064	1	1	200	6	1200
171064	2	0	 	 	 
171064	3	0	 	 	 
171065	1	1	200	6	1200
171065	2	0	 	 	 
171065	3	0	 	 	 
171066	1	0	 	 	 
171066	2	0	 	 	 
171066	3	0	 	 	 
171067	1	0	 	 	 
171067	2	0	 	 	 
171067	3	0	 	 	 
171068	1	1	200	6	1200
171068	2	0	 	 	 
171068	3	0	 	 	 
171069	1	1	200	6	1200
171069	2	0	 	 	 
171069	3	0	 	 	 
171070	1	1	200	6	1200
171070	2	0	 	 	 
171070	3	0	 	 	 
171071	1	0	 	 	 
171071	2	0	 	 	 
171071	3	0	 	 	 
171072	1	0	 	 	 
171072	2	0	 	 	 
171072	3	0	 	 	 
171073	1	1	200	6	1200
171073	2	0	 	 	 
171073	3	1	16	96	192
171075	1	1	200	6	1200
171075	2	0	 	 	 
171075	3	0	 	 	 
171076	1	1	200	6	1200
171076	2	0	 	 	 
171076	3	0	 	 	 
171078	1	0	 	 	 
171078	2	0	 	 	 
171078	3	0	 	 	 
171079	1	0	 	 	 
171079	2	0	 	 	 
171079	3	0	 	 	 
171081	1	0	 	 	 
171081	2	0	 	 	 
171081	3	0	 	 	 
171082	1	0	 	 	 
171082	2	0	 	 	 
171082	3	0	 	 	 
171083	1	0	 	 	 
171083	2	0	 	 	 
171083	3	0	 	 	 
171084	1	1	200	6	1200
171084	2	0	 	 	 
171084	3	0	 	 	 
171086	1	0	 	 	 
171086	2	0	 	 	 
171086	3	0	 	 	 
171087	1	0	 	 	 
171087	2	0	 	 	 
171087	3	0	 	 	 
171088	1	1	200	6	1200
171088	2	0	 	 	 
171088	3	1	16	12	192
171089	1	1	200	6	1200
171089	2	0	 	 	 
171089	3	0	 	 	 
171090	1	1	200	6	1200
171090	2	0	 	 	 
171090	3	0	 	 	 
171091	1	1	200	6	1200
171091	2	0	 	 	 
171091	3	1	16	9	144
171092	1	1	200	6	1200
171092	2	1	250	6	1500
171092	3	0	 	 	 
171093	1	0	 	 	 
171093	2	0	 	 	 
171093	3	0	 	 	 
171094	1	1	6	200	1200
171094	2	0	 	 	 
171094	3	0	 	 	 
171095	1	0	 	 	 
171095	2	1	250	6	1500
171095	3	0	 	 	 
171096	1	0	 	 	 
171096	2	0	 	 	 
171096	3	0	 	 	 
171097	1	0	 	 	 
171097	2	0	 	 	 
171097	3	0	 	 	 
171099	1	1	200	6	1200
171099	2	0	 	 	 
171099	3	0	 	 	 
171100	1	1	200	6	1200
171100	2	0	 	 	 
171100	3	0	 	 	 
171101	1	1	200	6	1200
171101	2	0	 	 	 
171101	3	0	 	 	 
171102	1	0	 	 	 
171102	2	0	 	 	 
171102	3	1	16	12	192
171103	1	1	200	6	1200
171103	2	0	 	 	 
171103	3	0	 	 	 
171104	1	1	200	5	1000
171104	2	0	 	 	 
171104	3	1	16	12	192
171106	1	0	 	 	 
171106	2	0	 	 	 
171106	3	0	 	 	 
181001	1	0	 	 	 
181001	2	0	 	 	 
181001	3	0	 	 	 
181002	1	1	200	6	1200
181002	2	0	 	 	 
181002	3	0	 	 	 
181003	1	0	 	 	 
181003	2	0	 	 	 
181003	3	0	 	 	 
181004	1	1	200	6	1200
181004	2	0	 	 	 
181004	3	0	 	 	 
181005	1	1	200	6	1200
181005	2	0	 	 	 
181005	3	0	 	 	 
181006	1	1	200	6	1200
181006	2	0	 	 	 
181006	3	1	14	12	168
181007	1	1	200	6	1200
181007	2	0	 	 	 
181007	3	0	 	 	 
181008	1	1	200	6	1200
181008	2	0	 	 	 
181008	3	1	15	12	180
181009	1	1	200	6	1200
181009	2	0	 	 	 
181009	3	0	 	 	 
181010	1	1	200	6	1200
181010	2	0	 	 	 
181010	3	1	16	12	192
181011	1	1	200	6	1200
181011	2	0	 	 	 
181011	3	1	15	12	180
181012	1	1	200	6	1200
181012	2	0	 	 	 
181012	3	0	 	 	 
181013	1	1	200	6	1200
181013	2	0	 	 	 
181013	3	0	 	 	 
181014	1	1	200	6	1200
181014	2	0	 	 	 
181014	3	1	16	12	192
181015	1	1	200	6	1200
181015	2	0	 	 	 
181015	3	0	 	 	 
181016	1	1	200	6	1200
181016	2	0	 	 	 
181016	3	1	16	12	192
181017	1	1	200	6	1200
181017	2	0	 	 	 
181017	3	0	 	 	 
181018	1	0	 	 	 
181018	2	0	 	 	 
181018	3	1	16	12	192
181019	1	1	200	5	1000
181019	2	0	 	 	 
181019	3	0	 	 	 
181020	1	1	200	6	1200
181020	2	0	 	 	 
181020	3	0	 	 	 
181022	1	1	200	6	1200
181022	2	0	 	 	 
181022	3	0	 	 	 
181023	1	1	200	6	1200
181023	2	0	 	 	 
181023	3	1	16	6	96
181024	1	1	200	4	800
181024	2	1	250	6	1500
181024	3	0	 	 	 
181025	1	0	 	 	 
181025	2	0	 	 	 
181025	3	0	 	 	 
181027	1	1	200	6	1200
181027	2	1	250	6	1500
181027	3	0	 	 	 
181029	1	1	200	4	800
181029	2	0	 	 	 
181029	3	0	 	 	 
181030	1	1	200	6	1200
181030	2	0	 	 	 
181030	3	0	 	 	 
181031	1	0	 	 	 
181031	2	0	 	 	 
181031	3	0	 	 	 
181032	1	1	200	6	1200
181032	2	0	 	 	 
181032	3	0	 	 	 
181033	1	1	200	6	1200
181033	2	0	 	 	 
181033	3	0	 	 	 
181034	1	1	200	6	1200
181034	2	0	 	 	 
181034	3	0	 	 	 
181036	1	1	200	6	1200
181036	2	1	250	6	1500
181036	3	0	 	 	 
181037	1	1	200	1	200
181037	2	0	 	 	 
181037	3	0	 	 	 
181038	1	1	200	5	1000
181038	2	0	 	 	 
181038	3	0	 	 	 
181039	1	1	200	6	1200
181039	2	0	 	 	 
181039	3	0	 	 	 
181040	1	1	200	6	1200
181040	2	0	 	 	 
181040	3	1	16	12	192
181041	1	1	200	6	1200
181041	2	0	 	 	 
181041	3	0	 	 	 
181042	1	1	200	6	1200
181042	2	0	 	 	 
181042	3	1	16	3	48
181043	1	1	200	6	1200
181043	2	0	 	 	 
181043	3	0	 	 	 
181044	1	1	200	6	1200
181044	2	0	 	 	 
181044	3	0	 	 	 
181045	1	1	200	6	1200
181045	2	0	 	 	 
181045	3	0	 	 	 
181046	1	1	200	6	1200
181046	2	0	 	 	 
181046	3	0	 	 	 
181047	1	1	200	4	800
181047	2	0	 	 	 
181047	3	0	 	 	 
181048	1	1	200	6	1200
181048	2	0	 	 	 
181048	3	0	 	 	 
181049	1	1	200	6	1200
181049	2	0	 	 	 
181049	3	0	 	 	 
181050	1	1	200	12	1200
181050	2	0	 	 	 
181050	3	0	 	 	 
181051	1	1	200	6	1200
181051	2	0	 	 	 
181051	3	1	16	12	192
181052	1	1	200	6	1200
181052	2	0	 	 	 
181052	3	1	16	12	192
181053	1	0	 	 	 
181053	2	0	 	 	 
181053	3	0	 	 	 
181054	1	 	 	 	 
181054	2	 	 	 	 
181054	3	 	 	 	 
181055	1	0	 	 	 
181055	2	0	 	 	 
181055	3	0	 	 	 
181056	1	1	200	6	1200
181056	2	1	250	6	1500
181056	3	1	16	12	192
181057	1	1	2	6	1200
181057	2	0	 	 	 
181057	3	0	 	 	 
181058	1	1	200	6	1200
181058	2	0	 	 	 
181058	3	0	 	 	 
181059	1	1	200	6	1200
181059	2	0	 	 	 
181059	3	0	 	 	 
181060	1	1	200	6	1200
181060	2	0	 	 	 
181060	3	0	 	 	 
181061	1	0	 	 	 
181061	2	0	 	 	 
181061	3	1	16	12	192
181062	1	0	 	 	 
181062	2	0	 	 	 
181062	3	1	16	6	96
181063	1	0	 	 	 
181063	2	1	6	250	1500
181063	3	0	 	 	 
181064	1	 	 	 	 
181064	2	 	 	 	 
181064	3	 	 	 	 
181065	1	1	200	6	1200
181065	2	0	 	 	 
181065	3	0	 	 	 
181066	1	0	 	 	 
181066	2	0	 	 	 
181066	3	0	 	 	 
181067	1	1	200	3	600
181067	2	0	 	 	 
181067	3	1	32	3	96
181068	1	0	 	 	 
181068	2	0	 	 	 
181068	3	1	16	12	192
181069	1	1	200	6	1200
181069	2	0	 	 	 
181069	3	0	 	 	 
181070	1	1	20	6	1200
181070	2	0	 	 	 
181070	3	1	16	12	192
181071	1	0	 	 	 
181071	2	0	 	 	 
181071	3	0	 	 	 
181072	1	1	200	6	1200
181072	2	0	 	 	 
181072	3	0	 	 	 
181073	1	1	200	6	1200
181073	2	0	 	 	 
181073	3	0	 	 	 
181074	1	1	200	1	200
181074	2	0	 	 	 
181074	3	0	 	 	 
181075	1	1	200	6	1200
181075	2	0	 	 	 
181075	3	1	16	12	192
181076	1	1	200	6	1200
181076	2	0	 	 	 
181076	3	0	 	 	 
181077	1	1	200	6	1200
181077	2	0	 	 	 
181077	3	0	 	 	 
181078	1	1	200	4	800
181078	2	0	 	 	 
181078	3	0	 	 	 
181080	1	1	200	6	1200
181080	2	0	 	 	 
181080	3	0	 	 	 
181081	1	1	200	6	1200
181081	2	0	 	 	 
181081	3	0	 	 	 
181082	1	1	200	6	1200
181082	2	0	 	 	 
181082	3	0	 	 	 
181083	1	1	200	6	1200
181083	2	0	 	 	 
181083	3	0	 	 	 
181084	1	1	200	6	1200
181084	2	0	 	 	 
181084	3	0	 	 	 
181086	1	0	 	 	 
181086	2	0	 	 	 
181086	3	0	 	 	 
181087	1	1	200	6	1200
181087	2	0	 	 	 
181087	3	0	 	 	 
181088	1	1	200	6	1200
181088	2	0	 	 	 
181088	3	0	 	 	 
181089	1	1	200	6	1200
181089	2	0	 	 	 
181089	3	0	 	 	 
181090	1	1	200	6	1200
181090	2	0	 	 	 
181090	3	0	 	 	 
181091	1	1	200	6	1200
181091	2	0	 	 	 
181091	3	1	16	12	192
181092	1	1	200	4	800
181092	2	0	 	 	 
181092	3	0	 	 	 
181093	1	1	200	6	1200
181093	2	0	 	 	 
181093	3	1	16	12	192
181094	1	1	200	6	1200
181094	2	0	 	 	 
181094	3	1	16	12	192
181095	1	0	 	 	 
181095	2	0	 	 	 
181095	3	0	 	 	 
181096	1	1	200	6	1200
181096	2	0	 	 	 
181096	3	0	 	 	 
181097	1	1	200	6	1200
181097	2	0	 	 	 
181097	3	0	 	 	 
181098	1	1	200	6	1200
181098	2	0	 	 	 
181098	3	0	 	 	 
181099	1	1	200	6	1200
181099	2	0	 	 	 
181099	3	0	 	 	 
181100	1	1	200	6	1200
181100	2	0	 	 	 
181100	3	0	 	 	 
181101	1	1	200	4	800
181101	2	0	 	 	 
181101	3	0	 	 	 
181102	1	1	200	6	1200
181102	2	0	 	 	 
181102	3	0	 	 	 
181103	1	0	 	 	 
181103	2	0	 	 	 
181103	3	0	 	 	 
181104	1	0	 	 	 
181104	2	0	 	 	 
181104	3	0	 	 	 
181105	1	1	200	5	1000
181105	2	0	 	 	 
181105	3	0	 	 	 
191001	1	0	 	 	 
191001	2	0	 	 	 
191001	3	0	 	 	 
191002	1	0	 	 	 
191002	2	0	 	 	 
191002	3	0	 	 	 
191003	1	0	 	 	 
191003	2	0	 	 	 
191003	3	0	 	 	 
191004	1	0	 	 	 
191004	2	0	 	 	 
191004	3	0	 	 	 
191005	1	0	 	 	 
191005	2	0	 	 	 
191005	3	1	16	5	80
191006	1	0	 	 	 
191006	2	0	 	 	 
191006	3	0	 	 	 
191007	1	0	 	 	 
191007	2	0	 	 	 
191007	3	0	 	 	 
191009	1	0	 	 	 
191009	2	0	 	 	 
191009	3	0	 	 	 
191010	1	0	 	 	 
191010	2	0	 	 	 
191010	3	0	 	 	 
191011	1	0	 	 	 
191011	2	0	 	 	 
191011	3	0	 	 	 
191012	1	0	 	 	 
191012	2	0	 	 	 
191012	3	1	16	12	192
191013	1	0	 	 	 
191013	2	0	 	 	 
191013	3	0	 	 	 
191014	1	0	 	 	 
191014	2	0	 	 	 
191014	3	0	 	 	 
191015	1	0	 	 	 
191015	2	0	 	 	 
191015	3	0	 	 	 
191016	1	0	 	 	 
191016	2	0	 	 	 
191016	3	0	 	 	 
191017	1	0	 	 	 
191017	2	0	 	 	 
191017	3	0	 	 	 
191018	1	0	 	 	 
191018	2	0	 	 	 
191018	3	0	 	 	 
191019	1	0	 	 	 
191019	2	0	 	 	 
191019	3	0	 	 	 
191020	1	0	 	 	 
191020	2	0	 	 	 
191020	3	0	 	 	 
191021	1	0	 	 	 
191021	2	0	 	 	 
191021	3	0	 	 	 
191022	1	0	 	 	 
191022	2	0	 	 	 
191022	3	0	 	 	 
191023	1	0	 	 	 
191023	2	0	 	 	 
191023	3	0	 	 	 
191024	1	0	 	 	 
191024	2	0	 	 	 
191024	3	0	 	 	 
191025	1	0	 	 	 
191025	2	0	 	 	 
191025	3	0	 	 	 
191026	1	0	 	 	 
191026	2	0	 	 	 
191026	3	0	 	 	 
191027	1	0	 	 	 
191027	2	0	 	 	 
191027	3	0	 	 	 
191028	1	0	 	 	 
191028	2	0	 	 	 
191028	3	0	 	 	 
191030	1	0	 	 	 
191030	2	0	 	 	 
191030	3	0	 	 	 
191031	1	0	 	 	 
191031	2	0	 	 	 
191031	3	0	 	 	 
191032	1	0	 	 	 
191032	2	0	 	 	 
191032	3	0	 	 	 
191033	1	0	 	 	 
191033	2	0	 	 	 
191033	3	0	 	 	 
191034	1	0	 	 	 
191034	2	0	 	 	 
191034	3	0	 	 	 
191035	1	0	 	 	 
191035	2	0	 	 	 
191035	3	0	 	 	 
191036	1	0	 	 	 
191036	2	0	 	 	 
191036	3	0	 	 	 
191038	1	0	 	 	 
191038	2	0	 	 	 
191038	3	0	 	 	 
191039	1	0	 	 	 
191039	2	0	 	 	 
191039	3	0	 	 	 
191041	1	0	 	 	 
191041	2	0	 	 	 
191041	3	0	 	 	 
191042	1	0	 	 	 
191042	2	0	 	 	 
191042	3	0	 	 	 
191043	1	0	 	 	 
191043	2	0	 	 	 
191043	3	0	 	 	 
191044	1	0	 	 	 
191044	2	0	 	 	 
191044	3	0	 	 	 
191045	1	0	 	 	 
191045	2	0	 	 	 
191045	3	0	 	 	 
191047	1	0	 	 	 
191047	2	0	 	 	 
191047	3	0	 	 	 
191048	1	0	 	 	 
191048	2	0	 	 	 
191048	3	0	 	 	 
191050	1	0	 	 	 
191050	2	0	 	 	 
191050	3	0	 	 	 
191051	1	0	 	 	 
191051	2	0	 	 	 
191051	3	0	 	 	 
191052	1	0	 	 	 
191052	2	0	 	 	 
191052	3	0	 	 	 
191053	1	0	 	 	 
191053	2	0	 	 	 
191053	3	0	 	 	 
191054	1	0	 	 	 
191054	2	0	 	 	 
191054	3	0	 	 	 
191055	1	0	 	 	 
191055	2	0	 	 	 
191055	3	0	 	 	 
191056	1	0	 	 	 
191056	2	0	 	 	 
191056	3	0	 	 	 
191057	1	0	 	 	 
191057	2	0	 	 	 
191057	3	0	 	 	 
191058	1	0	 	 	 
191058	2	0	 	 	 
191058	3	0	 	 	 
191059	1	0	 	 	 
191059	2	0	 	 	 
191059	3	0	 	 	 
191060	1	0	 	 	 
191060	2	0	 	 	 
191060	3	0	 	 	 
191061	1	0	 	 	 
191061	2	0	 	 	 
191061	3	0	 	 	 
191062	1	0	 	 	 
191062	2	0	 	 	 
191062	3	0	 	 	 
191063	1	0	 	 	 
191063	2	0	 	 	 
191063	3	0	 	 	 
191064	1	0	 	 	 
191064	2	0	 	 	 
191064	3	0	 	 	 
191065	1	0	 	 	 
191065	2	0	 	 	 
191065	3	0	 	 	 
191066	1	0	 	 	 
191066	2	0	 	 	 
191066	3	0	 	 	 
191067	1	0	 	 	 
191067	2	0	 	 	 
191067	3	0	 	 	 
191068	1	0	 	 	 
191068	2	0	 	 	 
191068	3	0	 	 	 
191069	1	0	 	 	 
191069	2	0	 	 	 
191069	3	1	0	0	0
191070	1	0	 	 	 
191070	2	0	 	 	 
191070	3	0	 	 	 
191071	1	0	 	 	 
191071	2	0	 	 	 
191071	3	0	 	 	 
191072	1	0	 	 	 
191072	2	0	 	 	 
191072	3	0	 	 	 
191074	1	0	 	 	 
191074	2	0	 	 	 
191074	3	0	 	 	 
191075	1	0	 	 	 
191075	2	0	 	 	 
191075	3	0	 	 	 
191076	1	0	 	 	 
191076	2	0	 	 	 
191076	3	0	 	 	 
191077	1	 	 	 	 
191077	2	 	 	 	 
191077	3	 	 	 	 
191078	1	 	 	 	 
191078	2	 	 	 	 
191078	3	 	 	 	 
191079	1	0	 	 	 
191079	2	0	 	 	 
191079	3	0	 	 	 
191080	1	0	 	 	 
191080	2	0	 	 	 
191080	3	0	 	 	 
191081	1	0	 	 	 
191081	2	0	 	 	 
191081	3	0	 	 	 
191082	1	0	 	 	 
191082	2	0	 	 	 
191082	3	0	 	 	 
191083	1	0	 	 	 
191083	2	0	 	 	 
191083	3	0	 	 	 
191084	1	0	 	 	 
191084	2	0	 	 	 
191084	3	0	 	 	 
191086	1	0	 	 	 
191086	2	0	 	 	 
191086	3	0	 	 	 
191087	1	0	 	 	 
191087	2	0	 	 	 
191087	3	0	 	 	 
191088	1	0	 	 	 
191088	2	0	 	 	 
191088	3	0	 	 	 
191090	1	0	 	 	 
191090	2	0	 	 	 
191090	3	0	 	 	 
191091	1	0	 	 	 
191091	2	0	 	 	 
191091	3	0	 	 	 
191092	1	0	 	 	 
191092	2	0	 	 	 
