CHILDCODE	HHDCIDR4	MADDECR4	WHOPRVR4
91041	4	1	4
91041	5	1	4
91041	6	1	4
91041	7	1	4
91041	8	0	4
91042	1	1	1
91042	2	1	1
91042	3	1	1
91042	4	1	1
91042	5	1	1
91042	6	1	1
91042	7	1	1
91042	8	1	1
91045	1	1	6
91045	2	1	8
91045	3	1	1
91045	4	1	3
91045	5	1	3
91045	6	1	6
91045	7	1	1
91045	8	0	3
91046	1	1	2
91046	2	1	2
91046	3	1	1
91046	4	1	2
91046	5	0	2
91046	6	1	2
91046	7	1	2
91046	8	1	2
91047	1	1	3
91047	2	1	3
91047	3	1	3
91047	4	1	3
91047	5	1	1
91047	6	1	3
91047	7	1	3
91047	8	1	3
91048	1	1	1
91048	2	1	3
91048	3	1	1
91048	4	1	3
91048	5	1	7
91048	6	1	3
91048	7	1	1
91048	8	1	1
91049	1	1	1
91049	2	1	8
91049	3	1	8
91049	4	1	8
91049	5	1	8
91049	6	1	8
91049	7	1	8
91049	8	0	8
91050	1	1	1
91050	2	1	3
91050	3	1	1
91050	4	1	3
91050	5	0	77
91050	6	1	3
91050	7	1	3
91050	8	0	77
91052	1	1	1
91052	2	0	3
91052	3	0	3
91052	4	1	3
91052	5	1	1
91052	6	1	3
91052	7	1	1
91052	8	1	3
91056	1	1	1
91056	2	1	3
91056	3	1	3
91056	4	1	3
91056	5	1	1
91056	6	1	3
91056	7	1	3
91056	8	0	77
91061	1	1	1
91061	2	1	4
91061	3	1	4
91061	4	1	4
91061	5	1	4
91061	6	1	4
91061	7	1	4
91061	8	1	4
91062	1	1	1
91062	2	1	3
91062	3	1	3
91062	4	1	3
91062	5	1	3
91062	6	1	3
91062	7	1	3
91062	8	1	3
91064	1	1	3
91064	2	1	3
91064	3	1	1
91064	4	1	3
91064	5	0	1
91064	6	1	3
91064	7	0	3
91064	8	0	1
91070	1	1	1
91070	2	1	4
91070	3	1	4
91070	4	1	4
91070	5	1	4
91070	6	1	4
91070	7	1	4
91070	8	1	4
91071	1	1	1
91071	2	1	3
91071	3	1	1
91071	4	1	7
91071	5	1	3
91071	6	1	1
91071	7	1	2
91071	8	0	3
101001	1	1	1
101001	2	1	2
101001	3	1	2
101001	4	1	1
101001	5	1	1
101001	6	1	2
101001	7	1	1
101001	8	0	2
101004	1	1	1
101004	2	1	3
101004	3	1	3
101004	4	1	3
101004	5	1	3
101004	6	1	3
101004	7	1	3
101004	8	1	3
101005	1	1	1
101005	2	1	3
101005	3	1	3
101005	4	1	3
101005	5	1	7
101005	6	1	3
101005	7	1	3
101005	8	1	3
101010	1	1	3
101010	2	1	3
101010	3	1	3
101010	4	1	3
101010	5	1	3
101010	6	1	3
101010	7	1	3
101010	8	1	3
101011	1	1	1
101011	2	1	3
101011	3	1	3
101011	4	1	3
101011	5	1	3
101011	6	1	3
101011	7	1	3
101011	8	1	3
101013	1	1	3
101013	2	1	3
101013	3	1	3
101013	4	1	3
101013	5	1	3
101013	6	1	3
101013	7	1	3
101013	8	1	4
101014	1	1	1
101014	2	1	3
101014	3	1	6
101014	4	1	1
101014	5	1	1
101014	6	1	1
101014	7	1	1
101014	8	0	77
101015	1	1	2
101015	2	1	3
101015	3	1	3
101015	4	1	3
101015	5	1	3
101015	6	1	3
101015	7	1	1
101015	8	1	3
101016	1	1	1
101016	2	1	7
101016	3	1	1
101016	4	1	7
101016	5	1	7
101016	6	1	7
101016	7	1	1
101016	8	1	7
101017	1	1	1
101017	2	1	3
101017	3	1	3
101017	4	1	3
101017	5	1	3
101017	6	1	3
101017	7	1	3
101017	8	1	3
101018	1	1	1
101018	2	1	3
101018	3	1	1
101018	4	1	1
101018	5	1	1
101018	6	1	1
101018	7	1	1
101018	8	0	1
101019	1	1	1
101019	2	1	3
101019	3	1	3
101019	4	1	3
101019	5	1	1
101019	6	1	3
101019	7	1	3
101019	8	1	3
101020	1	1	1
101020	2	1	3
101020	3	1	1
101020	4	1	3
101020	5	1	1
101020	6	1	3
101020	7	0	1
101020	8	0	1
101021	1	1	1
101021	2	1	3
101021	3	1	3
101021	4	1	3
101021	5	1	3
101021	6	1	3
101021	7	1	3
101021	8	1	3
101022	1	1	1
101022	2	1	3
101022	3	1	3
101022	4	1	3
101022	5	1	1
101022	6	1	3
101022	7	1	3
101022	8	0	77
101023	1	1	1
101023	2	1	1
101023	3	1	1
101023	4	1	1
101023	5	1	1
101023	6	1	1
101023	7	1	1
101023	8	0	77
101024	1	1	2
101024	2	0	1
101024	3	1	2
101024	4	1	2
101024	5	0	3
101024	6	1	1
101024	7	1	1
101024	8	1	2
101025	1	1	1
101025	2	1	3
101025	3	1	3
101025	4	1	3
101025	5	1	3
101025	6	1	3
101025	7	1	3
101025	8	1	3
101026	1	1	1
101026	2	1	3
101026	3	1	1
101026	4	1	3
101026	5	1	3
101026	6	1	1
101026	7	1	1
101026	8	0	3
101027	1	1	1
101027	2	1	3
101027	3	1	1
101027	4	1	1
101027	5	1	1
101027	6	1	3
101027	7	1	1
101027	8	1	1
101028	1	1	1
101028	2	1	3
101028	3	1	3
101028	4	1	3
101028	5	1	3
101028	6	1	3
101028	7	1	3
101028	8	1	3
101029	1	1	1
101029	2	1	3
101029	3	1	1
101029	4	0	1
101029	5	1	1
101029	6	1	1
101029	7	1	1
101029	8	0	1
101030	1	1	1
101030	2	1	3
101030	3	1	3
101030	4	1	3
101030	5	1	7
101030	6	1	3
101030	7	1	3
101030	8	1	3
101031	1	1	1
101031	2	1	3
101031	3	1	3
101031	4	1	3
101031	5	1	3
101031	6	1	3
101031	7	1	3
101031	8	1	3
101034	1	1	1
101034	2	1	3
101034	3	1	7
101034	4	1	3
101034	5	1	1
101034	6	1	3
101034	7	0	1
101034	8	0	1
101035	1	1	1
101035	2	1	3
101035	3	1	3
101035	4	1	3
101035	5	1	1
101035	6	1	3
101035	7	1	3
101035	8	1	1
101036	1	1	1
101036	2	1	3
101036	3	1	1
101036	4	1	3
101036	5	1	1
101036	6	1	3
101036	7	1	1
101036	8	0	3
101037	1	1	1
101037	2	1	8
101037	3	1	8
101037	4	1	8
101037	5	0	8
101037	6	1	1
101037	7	1	8
101037	8	0	77
101038	1	1	1
101038	2	1	3
101038	3	1	3
101038	4	1	3
101038	5	1	1
101038	6	1	3
101038	7	1	3
101038	8	1	1
101039	1	1	1
101039	2	1	3
101039	3	1	7
101039	4	1	7
101039	5	1	1
101039	6	1	3
101039	7	1	7
101039	8	1	4
101040	1	1	1
101040	2	1	1
101040	3	1	1
101040	4	1	2
101040	5	1	1
101040	6	1	1
101040	7	1	2
101040	8	1	2
101041	1	1	1
101041	2	1	3
101041	3	1	3
101041	4	1	3
101041	5	1	3
101041	6	1	3
101041	7	1	3
101041	8	1	3
101042	1	1	1
101042	2	1	2
101042	3	1	1
101042	4	1	1
101042	5	1	1
101042	6	1	1
101042	7	1	1
101042	8	1	1
101043	1	1	3
101043	2	1	3
101043	3	1	3
101043	4	1	3
101043	5	1	7
101043	6	1	3
101043	7	1	7
101043	8	1	7
101044	1	1	1
101044	2	0	3
101044	3	0	3
101044	4	0	3
101044	5	0	3
101044	6	0	3
101044	7	0	3
101044	8	0	3
101045	1	1	1
101045	2	1	3
101045	3	1	3
101045	4	1	3
101045	5	1	3
101045	6	1	3
101045	7	1	3
101045	8	1	3
101047	1	1	1
101047	2	1	3
101047	3	1	1
101047	4	1	1
101047	5	1	1
101047	6	1	1
101047	7	1	1
101047	8	0	1
101048	1	1	3
101048	2	1	4
101048	3	1	3
101048	4	1	3
101048	5	1	3
101048	6	1	3
101048	7	1	3
101048	8	1	3
101049	1	1	1
101049	2	1	3
101049	3	1	3
101049	4	1	3
101049	5	1	3
101049	6	1	3
101049	7	1	3
101049	8	1	3
101050	1	1	1
101050	2	1	3
101050	3	1	3
101050	4	1	3
101050	5	1	3
101050	6	1	3
101050	7	1	3
101050	8	1	3
101051	1	1	1
101051	2	1	6
101051	3	1	6
101051	4	1	3
101051	5	1	3
101051	6	1	6
101051	7	1	6
101051	8	1	3
101054	1	1	1
101054	2	0	2
101054	3	1	2
101054	4	1	1
101054	5	1	1
101054	6	1	1
101054	7	1	1
101054	8	1	1
101064	1	1	1
101064	2	1	7
101064	3	1	7
101064	4	1	7
101064	5	1	7
101064	6	1	3
101064	7	1	3
101064	8	1	3
101067	1	1	1
101067	2	1	3
101067	3	1	3
101067	4	1	3
101067	5	1	1
101067	6	1	3
101067	7	1	3
101067	8	1	3
101075	1	1	1
101075	2	0	3
101075	3	0	3
101075	4	1	1
101075	5	0	3
101075	6	1	1
101075	7	1	1
101075	8	1	1
101083	1	1	1
101083	2	1	3
101083	3	1	3
101083	4	1	3
101083	5	1	7
101083	6	1	3
101083	7	1	3
101083	8	1	3
111001	1	1	1
111001	2	1	3
111001	3	1	3
111001	4	1	3
111001	5	1	3
111001	6	1	3
111001	7	1	3
111001	8	1	3
111002	1	1	1
111002	2	1	1
111002	3	1	2
111002	4	1	2
111002	5	1	1
111002	6	1	1
111002	7	1	1
111002	8	1	1
111003	1	1	1
111003	2	1	3
111003	3	1	1
111003	4	1	3
111003	5	1	3
111003	6	1	1
111003	7	1	3
111003	8	1	1
111004	1	1	1
111004	2	1	3
111004	3	1	3
111004	4	1	3
111004	5	1	3
111004	6	1	3
111004	7	1	3
111004	8	1	3
111005	1	1	3
111005	2	1	3
111005	3	1	3
111005	4	1	3
111005	5	1	1
111005	6	1	3
111005	7	1	3
111005	8	0	3
111006	1	1	1
111006	2	1	3
111006	3	1	3
111006	4	1	3
111006	5	1	1
111006	6	1	3
111006	7	1	3
111006	8	1	3
111008	1	1	1
111008	2	1	3
111008	3	1	3
111008	4	1	3
111008	5	1	1
111008	6	1	3
111008	7	1	3
111008	8	0	3
111009	1	1	1
111009	2	1	3
111009	3	1	3
111009	4	1	1
111009	5	1	1
111009	6	1	3
111009	7	0	3
111009	8	0	3
111010	1	1	1
111010	2	1	3
111010	3	1	1
111010	4	1	3
111010	5	1	3
111010	6	1	1
111010	7	1	3
111010	8	1	1
111011	1	 	 
111011	2	 	 
111011	3	 	 
111011	4	 	 
111011	5	 	 
111011	6	 	 
111011	7	 	 
111011	8	 	 
111012	1	1	1
111012	2	1	3
111012	3	1	3
111012	4	1	3
111012	5	1	3
111012	6	1	3
111012	7	1	3
111012	8	1	3
111013	1	1	1
111013	2	1	3
111013	3	1	3
111013	4	1	3
111013	5	1	3
111013	6	1	3
111013	7	1	3
111013	8	1	3
111014	1	1	1
111014	2	1	3
111014	3	1	3
111014	4	0	3
111014	5	1	3
111014	6	1	1
111014	7	1	3
111014	8	0	1
111015	1	1	1
111015	2	1	3
111015	3	1	1
111015	4	1	1
111015	5	1	3
111015	6	1	1
111015	7	1	3
111015	8	1	1
111016	1	1	1
111016	2	1	3
111016	3	1	4
111016	4	1	1
111016	5	1	3
111016	6	1	1
111016	7	1	3
111016	8	0	3
111017	1	1	1
111017	2	1	3
111017	3	1	3
111017	4	1	3
111017	5	1	3
111017	6	1	3
111017	7	1	3
111017	8	1	3
111018	1	1	1
111018	2	1	3
111018	3	1	3
111018	4	1	1
111018	5	1	3
111018	6	1	1
111018	7	1	1
111018	8	1	1
111019	1	1	3
111019	2	1	3
111019	3	1	1
111019	4	1	1
111019	5	1	1
111019	6	1	3
111019	7	1	3
111019	8	1	1
111021	1	1	3
111021	2	1	3
111021	3	1	3
111021	4	1	3
111021	5	1	3
111021	6	1	3
111021	7	1	3
111021	8	0	77
111022	1	1	1
111022	2	1	3
111022	3	0	1
111022	4	0	1
111022	5	0	1
111022	6	1	3
111022	7	0	1
111022	8	0	77
111025	1	1	1
111025	2	1	2
111025	3	1	1
111025	4	1	2
111025	5	1	1
111025	6	1	1
111025	7	1	1
111025	8	0	1
111027	1	1	1
111027	2	1	3
111027	3	1	1
111027	4	1	1
111027	5	1	3
111027	6	1	1
111027	7	1	1
111027	8	1	1
111028	1	1	1
111028	2	1	3
111028	3	1	1
111028	4	1	3
111028	5	1	1
111028	6	1	3
111028	7	1	2
111028	8	1	3
111030	1	1	1
111030	2	1	7
111030	3	1	1
111030	4	1	1
111030	5	1	7
111030	6	1	7
111030	7	1	7
111030	8	0	77
111031	1	1	1
111031	2	1	3
111031	3	1	3
111031	4	1	3
111031	5	0	1
111031	6	1	3
111031	7	1	3
111031	8	1	3
111032	1	1	1
111032	2	1	1
111032	3	1	1
111032	4	1	3
111032	5	1	3
111032	6	1	3
111032	7	1	1
111032	8	1	3
111033	1	1	1
111033	2	1	3
111033	3	1	1
111033	4	1	1
111033	5	1	3
111033	6	1	3
111033	7	1	1
111033	8	1	1
111034	1	1	3
111034	2	1	3
111034	3	1	3
111034	4	1	3
111034	5	1	3
111034	6	1	3
111034	7	1	3
111034	8	1	3
111035	1	1	1
111035	2	1	3
111035	3	1	3
111035	4	1	3
111035	5	1	7
111035	6	1	3
111035	7	1	3
111035	8	1	3
111036	1	1	3
111036	2	1	3
111036	3	1	3
111036	4	1	3
111036	5	1	3
111036	6	1	3
111036	7	1	3
111036	8	1	3
111038	1	1	1
111038	2	1	3
111038	3	1	3
111038	4	1	3
111038	5	1	7
111038	6	1	3
111038	7	1	3
111038	8	1	3
111039	1	1	1
111039	2	1	3
111039	3	1	4
111039	4	1	3
111039	5	1	1
111039	6	1	3
111039	7	1	4
111039	8	1	4
111040	1	1	1
111040	2	1	3
111040	3	1	1
111040	4	1	1
111040	5	1	1
111040	6	1	1
111040	7	1	1
111040	8	1	7
111042	1	1	1
111042	2	1	3
111042	3	1	1
111042	4	1	1
111042	5	1	1
111042	6	1	3
111042	7	1	1
111042	8	1	1
111043	1	1	1
111043	2	1	8
111043	3	1	8
111043	4	1	4
111043	5	1	1
111043	6	1	8
111043	7	1	6
111043	8	1	4
111044	1	1	3
111044	2	1	3
111044	3	1	3
111044	4	1	3
111044	5	1	1
111044	6	1	3
111044	7	1	3
111044	8	1	3
111045	1	1	1
111045	2	1	3
111045	3	1	3
111045	4	1	3
111045	5	1	1
111045	6	1	3
111045	7	1	1
111045	8	1	3
111047	1	1	7
111047	2	1	3
111047	3	1	3
111047	4	1	3
111047	5	1	3
111047	6	1	7
111047	7	1	3
111047	8	1	3
111048	1	1	1
111048	2	1	3
111048	3	1	3
111048	4	1	3
111048	5	1	1
111048	6	1	1
111048	7	1	1
111048	8	1	1
111050	1	1	1
111050	2	1	1
111050	3	1	1
111050	4	1	1
111050	5	1	3
111050	6	1	1
111050	7	1	1
111050	8	1	1
111057	1	1	3
111057	2	1	3
111057	3	1	3
111057	4	1	3
111057	5	1	7
111057	6	1	3
111057	7	1	3
111057	8	1	3
111065	1	1	1
111065	2	1	3
111065	3	1	3
111065	4	1	3
111065	5	1	1
111065	6	1	3
111065	7	1	3
111065	8	1	3
111069	1	 	 
111069	2	 	 
111069	3	 	 
111069	4	 	 
111069	5	 	 
111069	6	 	 
111069	7	 	 
111069	8	 	 
111086	1	1	1
111086	2	1	3
111086	3	1	3
111086	4	1	3
111086	5	1	1
111086	6	1	3
111086	7	1	3
111086	8	1	3
111109	1	1	1
111109	2	1	2
111109	3	1	1
111109	4	1	1
111109	5	1	1
111109	6	1	2
111109	7	1	2
111109	8	1	2
111111	1	1	1
111111	2	1	3
111111	3	1	3
111111	4	1	3
111111	5	1	1
111111	6	1	3
111111	7	1	3
111111	8	1	3
111119	1	1	1
111119	2	1	3
111119	3	1	3
111119	4	1	1
111119	5	1	1
111119	6	1	8
111119	7	1	8
111119	8	1	1
121001	1	1	1
121001	2	1	3
121001	3	1	3
121001	4	1	3
121001	5	1	7
121001	6	1	3
121001	7	1	3
121001	8	1	3
121002	1	1	1
121002	2	1	3
121002	3	1	1
121002	4	1	3
121002	5	1	3
121002	6	1	1
121002	7	1	3
121002	8	1	3
121003	1	1	1
121003	2	1	3
121003	3	1	1
121003	4	1	1
121003	5	1	3
121003	6	1	3
121003	7	1	3
121003	8	1	1
121004	1	1	1
121004	2	1	3
121004	3	1	3
121004	4	1	3
121004	5	1	3
121004	6	1	3
121004	7	1	3
121004	8	1	77
121005	1	1	1
121005	2	1	3
121005	3	1	3
121005	4	1	3
121005	5	1	1
121005	6	1	3
121005	7	1	3
121005	8	1	3
121006	1	1	1
121006	2	1	3
121006	3	1	1
121006	4	1	3
121006	5	1	1
121006	6	1	3
121006	7	1	3
121006	8	1	3
121007	1	1	1
121007	2	1	3
121007	3	1	3
121007	4	1	3
121007	5	1	1
121007	6	1	3
121007	7	1	3
121007	8	1	1
121009	1	1	1
121009	2	1	3
121009	3	1	1
121009	4	1	1
121009	5	1	1
121009	6	1	1
121009	7	1	3
121009	8	1	1
121011	1	1	3
121011	2	1	3
121011	3	1	3
121011	4	1	3
121011	5	1	1
121011	6	1	3
121011	7	1	3
121011	8	1	77
121012	1	1	3
121012	2	1	3
121012	3	1	3
121012	4	1	3
121012	5	1	3
121012	6	1	1
121012	7	1	3
121012	8	1	3
121013	1	1	3
121013	2	1	3
121013	3	1	3
121013	4	1	3
121013	5	1	3
121013	6	1	1
121013	7	1	3
121013	8	1	1
121014	1	1	1
121014	2	1	3
121014	3	1	3
121014	4	1	3
121014	5	1	3
121014	6	1	1
121014	7	1	1
121014	8	1	1
121019	1	1	1
121019	2	1	3
121019	3	1	3
121019	4	1	3
121019	5	1	7
121019	6	1	3
121019	7	1	3
121019	8	1	3
121020	1	1	1
121020	2	0	2
121020	3	1	1
121020	4	1	1
121020	5	0	2
121020	6	1	1
121020	7	1	1
121020	8	1	1
121021	1	1	1
121021	2	1	1
121021	3	1	1
121021	4	1	1
121021	5	1	1
121021	6	1	1
121021	7	1	1
121021	8	1	1
121022	1	1	1
121022	2	1	3
121022	3	1	3
121022	4	1	3
121022	5	1	1
121022	6	1	3
121022	7	1	3
121022	8	1	3
121023	1	1	1
121023	2	1	3
121023	3	1	1
121023	4	1	3
121023	5	1	1
121023	6	1	3
121023	7	1	3
121023	8	1	3
121025	1	1	1
121025	2	1	3
121025	3	1	1
121025	4	1	1
121025	5	1	1
121025	6	1	3
121025	7	1	1
121025	8	1	1
121028	1	1	1
121028	2	1	3
121028	3	1	6
121028	4	1	6
121028	5	1	1
121028	6	1	3
121028	7	1	7
121028	8	1	7
121030	1	1	1
121030	2	1	3
121030	3	1	8
121030	4	1	8
121030	5	1	1
121030	6	1	3
121030	7	1	8
121030	8	1	8
121031	1	1	1
121031	2	1	3
121031	3	1	3
121031	4	1	3
121031	5	1	7
121031	6	1	3
121031	7	1	3
121031	8	1	3
121032	1	1	1
121032	2	0	3
121032	3	1	1
121032	4	1	1
121032	5	1	1
121032	6	0	3
121032	7	1	1
121032	8	1	1
121033	1	1	1
121033	2	0	3
121033	3	0	3
121033	4	1	1
121033	5	1	1
121033	6	0	4
121033	7	1	1
121033	8	1	1
121034	1	1	3
121034	2	1	3
121034	3	1	3
121034	4	1	3
121034	5	1	3
121034	6	1	3
121034	7	1	3
121034	8	1	3
121035	1	1	1
121035	2	1	3
121035	3	1	3
121035	4	1	3
121035	5	1	1
121035	6	1	3
121035	7	1	3
121035	8	1	3
121036	1	1	1
121036	2	1	1
121036	3	1	1
121036	4	1	1
121036	5	1	1
121036	6	1	1
121036	7	1	1
121036	8	1	1
121037	1	1	1
121037	2	1	4
121037	3	1	1
121037	4	1	1
121037	5	1	1
121037	6	1	3
121037	7	0	3
121037	8	1	1
121038	1	1	3
121038	2	1	3
121038	3	1	3
121038	4	1	3
121038	5	1	3
121038	6	1	1
121038	7	1	1
121038	8	1	1
121039	1	1	1
121039	2	1	7
121039	3	1	7
121039	4	1	1
121039	5	1	1
121039	6	1	7
121039	7	1	7
121039	8	1	7
121040	1	1	1
121040	2	1	3
121040	3	1	1
121040	4	1	3
121040	5	1	1
121040	6	1	3
121040	7	1	1
121040	8	1	3
121041	1	1	1
121041	2	0	2
121041	3	1	2
121041	4	0	2
121041	5	0	2
121041	6	1	1
121041	7	1	1
121041	8	1	1
121042	1	1	1
121042	2	1	3
121042	3	1	3
121042	4	1	3
121042	5	1	1
121042	6	1	3
121042	7	1	3
121042	8	1	3
121043	1	1	3
121043	2	1	3
121043	3	1	3
121043	4	1	3
121043	5	1	1
121043	6	1	3
121043	7	1	3
121043	8	0	4
121044	1	1	1
121044	2	1	3
121044	3	1	3
121044	4	1	3
121044	5	1	1
121044	6	1	3
121044	7	1	3
121044	8	1	3
121045	1	1	1
121045	2	1	7
121045	3	1	3
121045	4	1	3
121045	5	1	7
121045	6	1	3
121045	7	1	3
121045	8	1	3
121047	1	1	1
121047	2	1	3
121047	3	1	3
121047	4	1	3
121047	5	1	1
121047	6	1	3
121047	7	1	3
121047	8	1	3
121048	1	1	1
121048	2	1	3
121048	3	1	3
121048	4	1	3
121048	5	1	3
121048	6	1	3
121048	7	1	3
121048	8	1	3
121049	1	1	7
121049	2	1	3
121049	3	1	3
121049	4	1	3
121049	5	1	7
121049	6	1	3
121049	7	1	7
121049	8	1	3
121050	1	1	1
121050	2	1	3
121050	3	1	3
121050	4	1	3
121050	5	1	1
121050	6	1	3
121050	7	1	3
121050	8	1	3
121052	1	1	1
121052	2	1	7
121052	3	1	7
121052	4	1	7
121052	5	1	7
121052	6	1	7
121052	7	1	7
121052	8	1	7
121057	1	1	1
121057	2	1	3
121057	3	1	3
121057	4	1	3
121057	5	1	1
121057	6	1	3
121057	7	1	3
121057	8	1	3
121061	1	1	1
121061	2	1	3
121061	3	1	3
121061	4	1	3
121061	5	1	3
121061	6	1	1
121061	7	1	3
121061	8	1	3
121063	1	1	1
121063	2	1	8
121063	3	1	1
121063	4	1	8
121063	5	1	6
121063	6	1	1
121063	7	1	1
121063	8	1	1
121074	1	1	1
121074	2	1	1
121074	3	1	2
121074	4	1	2
121074	5	1	1
121074	6	1	1
121074	7	1	2
121074	8	1	2
121088	1	1	1
121088	2	1	3
121088	3	1	3
121088	4	1	3
121088	5	1	3
121088	6	1	3
121088	7	1	3
121088	8	1	3
121094	1	1	1
121094	2	1	3
121094	3	1	3
121094	4	1	3
121094	5	1	1
121094	6	1	3
121094	7	1	3
121094	8	1	3
121109	1	1	1
121109	2	1	3
121109	3	1	3
121109	4	1	3
121109	5	1	1
121109	6	1	3
121109	7	1	3
121109	8	0	77
121124	1	1	1
121124	2	1	3
121124	3	1	3
121124	4	1	3
121124	5	1	1
121124	6	1	3
121124	7	1	3
121124	8	1	1
131001	1	1	3
131001	2	0	3
131001	3	1	8
131001	4	1	3
131001	5	1	8
131001	6	1	3
131001	7	1	8
131001	8	1	3
131002	1	1	1
131002	2	1	3
131002	3	1	3
131002	4	1	3
131002	5	1	3
131002	6	1	3
131002	7	1	3
131002	8	1	3
131004	1	1	1
131004	2	1	2
131004	3	1	2
131004	4	1	2
131004	5	1	1
131004	6	1	2
131004	7	1	1
131004	8	1	2
131005	1	1	1
131005	2	1	3
131005	3	1	7
131005	4	1	3
131005	5	1	7
131005	6	1	7
131005	7	1	7
131005	8	1	7
131006	1	1	1
131006	2	1	3
131006	3	1	1
131006	4	1	1
131006	5	1	1
131006	6	1	3
131006	7	1	3
131006	8	1	3
131007	1	1	1
131007	2	1	3
131007	3	1	3
131007	4	1	3
131007	5	1	3
131007	6	1	3
131007	7	1	3
131007	8	1	3
131008	1	1	1
131008	2	1	3
131008	3	1	7
131008	4	1	7
131008	5	1	7
131008	6	1	7
131008	7	1	7
131008	8	1	7
131009	1	1	1
131009	2	1	3
131009	3	1	7
131009	4	1	3
131009	5	1	7
131009	6	1	3
131009	7	1	3
131009	8	1	7
131010	1	1	1
131010	2	1	3
131010	3	1	3
131010	4	0	3
131010	5	1	1
131010	6	1	3
131010	7	1	1
131010	8	0	77
131011	1	1	1
131011	2	1	3
131011	3	1	3
131011	4	1	3
131011	5	1	1
131011	6	1	1
131011	7	1	1
131011	8	1	1
131012	1	1	1
131012	2	1	3
131012	3	1	3
131012	4	1	3
131012	5	1	3
131012	6	1	3
131012	7	1	3
131012	8	1	3
131013	1	1	1
131013	2	1	3
131013	3	1	1
131013	4	1	3
131013	5	1	3
131013	6	1	3
131013	7	1	3
131013	8	1	3
131014	1	1	7
131014	2	1	3
131014	3	1	7
131014	4	1	3
131014	5	1	1
131014	6	1	3
131014	7	1	7
131014	8	1	7
131017	1	1	1
131017	2	1	3
131017	3	1	7
131017	4	1	3
131017	5	1	7
131017	6	1	7
131017	7	1	7
131017	8	1	7
131019	1	1	1
131019	2	1	3
131019	3	1	7
131019	4	1	3
131019	5	1	7
131019	6	1	7
131019	7	1	7
131019	8	1	7
131020	1	1	1
131020	2	1	3
131020	3	1	3
131020	4	1	3
131020	5	1	1
131020	6	1	3
131020	7	1	3
131020	8	1	3
131021	1	1	1
131021	2	1	3
131021	3	1	7
131021	4	1	3
131021	5	1	7
131021	6	1	3
131021	7	1	7
131021	8	1	7
131022	1	1	1
131022	2	1	3
131022	3	1	3
131022	4	1	3
131022	5	1	7
131022	6	1	3
131022	7	1	3
131022	8	1	7
131023	1	1	1
131023	2	1	3
131023	3	1	3
131023	4	1	3
131023	5	1	1
131023	6	1	3
131023	7	1	3
131023	8	1	3
131024	1	1	1
131024	2	1	3
131024	3	1	3
131024	4	1	3
131024	5	1	3
131024	6	1	3
131024	7	1	3
131024	8	1	3
131025	1	1	1
131025	2	1	3
131025	3	1	3
131025	4	1	3
131025	5	1	3
131025	6	1	1
131025	7	1	1
131025	8	1	3
131026	1	1	1
131026	2	1	3
131026	3	1	3
131026	4	1	3
131026	5	1	3
131026	6	1	3
131026	7	1	3
131026	8	1	3
131028	1	1	1
131028	2	1	3
131028	3	1	3
131028	4	1	3
131028	5	1	3
131028	6	1	3
131028	7	1	3
131028	8	1	3
131030	1	1	1
131030	2	1	3
131030	3	1	1
131030	4	1	3
131030	5	1	3
131030	6	1	3
131030	7	1	3
131030	8	1	3
131031	1	1	1
131031	2	1	3
131031	3	1	1
131031	4	1	3
131031	5	1	7
131031	6	1	3
131031	7	1	3
131031	8	1	1
131033	1	1	1
131033	2	1	3
131033	3	1	3
131033	4	1	3
131033	5	1	7
131033	6	1	3
131033	7	1	3
131033	8	1	1
131036	1	1	1
131036	2	1	3
131036	3	1	1
131036	4	1	1
131036	5	1	7
131036	6	1	3
131036	7	1	3
131036	8	1	7
131037	1	1	1
131037	2	1	3
131037	3	1	3
131037	4	1	3
131037	5	1	7
131037	6	1	3
131037	7	1	3
131037	8	1	7
131038	1	1	1
131038	2	1	3
131038	3	1	1
131038	4	1	3
131038	5	1	1
131038	6	1	1
131038	7	1	3
131038	8	1	3
131039	1	1	7
131039	2	1	7
131039	3	1	7
131039	4	1	3
131039	5	1	7
131039	6	1	7
131039	7	1	3
131039	8	1	3
131040	1	1	1
131040	2	1	3
131040	3	1	7
131040	4	1	3
131040	5	1	7
131040	6	1	3
131040	7	1	3
131040	8	1	1
131041	1	1	1
131041	2	1	3
131041	3	1	3
131041	4	1	3
131041	5	1	3
131041	6	1	3
131041	7	1	1
131041	8	1	3
131042	1	1	1
131042	2	1	3
131042	3	1	3
131042	4	1	3
131042	5	1	1
131042	6	1	3
131042	7	1	3
131042	8	1	1
131043	1	1	1
131043	2	1	3
131043	3	1	7
131043	4	1	7
131043	5	1	1
131043	6	1	7
131043	7	1	3
131043	8	1	3
131044	1	1	1
131044	2	1	7
131044	3	1	7
131044	4	1	7
131044	5	1	7
131044	6	1	7
131044	7	1	7
131044	8	1	7
131046	1	1	1
131046	2	0	3
131046	3	0	3
131046	4	0	3
131046	5	0	3
131046	6	0	3
131046	7	0	3
131046	8	0	3
131047	1	1	1
131047	2	1	3
131047	3	1	3
131047	4	1	3
131047	5	1	1
131047	6	1	1
131047	7	1	1
131047	8	1	3
131048	1	1	1
131048	2	1	3
131048	3	1	1
131048	4	1	1
131048	5	1	1
131048	6	1	3
131048	7	1	3
131048	8	1	3
131050	1	1	1
131050	2	1	3
