CHILDCODE	SCHCSTIDR4	FEESR4	PAYPRDR4	NUMPRDR4
121009	2	0	 	 
121009	3	0	 	 
121009	4	 	 	 
121009	5	2000	5	1
121009	6	3000	2	10
121009	7	0	 	 
121009	8	15000	5	1
121009	9	500	4	1
121009	10	 	 	 
121011	1	200	5	1
121011	2	1650	4	6
121011	3	100	3	3
121011	4	 	 	 
121011	5	0	 	 
121011	6	0	 	 
121011	7	0	 	 
121011	8	0	 	 
121011	9	200	4	6
121011	10	 	 	 
121012	1	0	 	 
121012	2	0	 	 
121012	3	0	 	 
121012	4	 	 	 
121012	5	2000	5	2
121012	6	0	 	 
121012	7	800	3	9
121012	8	500	3	9
121012	9	1500	3	2
121012	10	 	 	 
121013	1	2000	5	1
121013	2	3500	4	1
121013	3	225	4	5
121013	4	 	 	 
121013	5	0	 	 
121013	6	0	 	 
121013	7	0	 	 
121013	8	7000	5	1
121013	9	500	4	3
121013	10	 	 	 
121014	1	90	5	1
121014	2	2000	4	1
121014	3	50	4	1
121014	4	 	 	 
121014	5	0	 	 
121014	6	210	1	14
121014	7	0	 	 
121014	8	0	 	 
121014	9	300	3	3
121014	10	 	 	 
121019	1	0	 	 
121019	2	112	5	1
121019	3	0	 	 
121019	4	 	 	 
121019	5	0	 	 
121019	6	2000	2	1
121019	7	0	 	 
121019	8	9000	5	1
121019	9	1000	3	1
121019	10	 	 	 
121020	1	 	 	 
121020	2	 	 	 
121020	3	 	 	 
121020	4	 	 	 
121020	5	 	 	 
121020	6	 	 	 
121020	7	 	 	 
121020	8	 	 	 
121020	9	 	 	 
121020	10	 	 	 
121021	1	 	 	 
121021	2	 	 	 
121021	3	 	 	 
121021	4	 	 	 
121021	5	 	 	 
121021	6	 	 	 
121021	7	 	 	 
121021	8	 	 	 
121021	9	 	 	 
121021	10	 	 	 
121022	1	 	 	 
121022	2	 	 	 
121022	3	 	 	 
121022	4	 	 	 
121022	5	 	 	 
121022	6	 	 	 
121022	7	 	 	 
121022	8	 	 	 
121022	9	 	 	 
121022	10	 	 	 
121023	1	230	5	1
121023	2	1500	3	1
121023	3	0	 	 
121023	4	 	 	 
121023	5	0	 	 
121023	6	700	2	8
121023	7	0	 	 
121023	8	0	 	 
121023	9	360	4	1
121023	10	 	 	 
121025	1	2000	5	1
121025	2	4750	4	2
121025	3	0	 	 
121025	4	 	 	 
121025	5	0	 	 
121025	6	1300	2	10
121025	7	600	2	10
121025	8	7600	5	1
121025	9	800	4	2
121025	10	 	 	 
121028	1	 	 	 
121028	2	 	 	 
121028	3	 	 	 
121028	4	 	 	 
121028	5	 	 	 
121028	6	 	 	 
121028	7	 	 	 
121028	8	 	 	 
121028	9	 	 	 
121028	10	 	 	 
121030	1	 	 	 
121030	2	 	 	 
121030	3	 	 	 
121030	4	 	 	 
121030	5	 	 	 
121030	6	 	 	 
121030	7	 	 	 
121030	8	 	 	 
121030	9	 	 	 
121030	10	 	 	 
121031	1	450	3	2
121031	2	6000	3	2
121031	3	250	3	5
121031	4	 	 	 
121031	5	0	 	 
121031	6	0	 	 
121031	7	0	 	 
121031	8	150	3	2
121031	9	450	3	4
121031	10	 	 	 
121032	1	250	1	1
121032	2	3750	3	2
121032	3	4800	3	12
121032	4	 	 	 
121032	5	0	 	 
121032	6	1200	2	1
121032	7	60	1	2
121032	8	0	 	 
121032	9	300	4	1
121032	10	 	 	 
121033	1	 	 	 
121033	2	 	 	 
121033	3	 	 	 
121033	4	 	 	 
121033	5	 	 	 
121033	6	 	 	 
121033	7	 	 	 
121033	8	 	 	 
121033	9	 	 	 
121033	10	 	 	 
121034	1	 	 	 
121034	2	 	 	 
121034	3	 	 	 
121034	4	 	 	 
121034	5	 	 	 
121034	6	 	 	 
121034	7	 	 	 
121034	8	 	 	 
121034	9	 	 	 
121034	10	 	 	 
121035	1	 	 	 
121035	2	 	 	 
121035	3	 	 	 
121035	4	 	 	 
121035	5	 	 	 
121035	6	 	 	 
121035	7	 	 	 
121035	8	 	 	 
121035	9	 	 	 
121035	10	 	 	 
121036	1	 	 	 
121036	2	 	 	 
121036	3	 	 	 
121036	4	 	 	 
121036	5	 	 	 
121036	6	 	 	 
121036	7	 	 	 
121036	8	 	 	 
121036	9	 	 	 
121036	10	 	 	 
121037	1	 	 	 
121037	2	 	 	 
121037	3	 	 	 
121037	4	 	 	 
121037	5	 	 	 
121037	6	 	 	 
121037	7	 	 	 
121037	8	 	 	 
121037	9	 	 	 
121037	10	 	 	 
121038	1	2010	5	1
121038	2	1200	4	1
121038	3	200	4	3
121038	4	 	 	 
121038	5	0	 	 
121038	6	200	1	10
121038	7	0	 	 
121038	8	150	5	1
121038	9	740	4	3
121038	10	 	 	 
121039	1	 	 	 
121039	2	 	 	 
121039	3	 	 	 
121039	4	 	 	 
121039	5	 	 	 
121039	6	 	 	 
121039	7	 	 	 
121039	8	 	 	 
121039	9	 	 	 
121039	10	 	 	 
121040	1	 	 	 
121040	2	 	 	 
121040	3	 	 	 
121040	4	 	 	 
121040	5	 	 	 
121040	6	 	 	 
121040	7	 	 	 
121040	8	 	 	 
121040	9	 	 	 
121040	10	 	 	 
121041	1	 	 	 
121041	2	 	 	 
121041	3	 	 	 
121041	4	 	 	 
121041	5	 	 	 
121041	6	 	 	 
121041	7	 	 	 
121041	8	 	 	 
121041	9	 	 	 
121041	10	 	 	 
121042	1	 	 	 
121042	2	 	 	 
121042	3	 	 	 
121042	4	 	 	 
121042	5	 	 	 
121042	6	 	 	 
121042	7	 	 	 
121042	8	 	 	 
121042	9	 	 	 
121042	10	 	 	 
121043	1	 	 	 
121043	2	 	 	 
121043	3	 	 	 
121043	4	 	 	 
121043	5	 	 	 
121043	6	 	 	 
121043	7	 	 	 
121043	8	 	 	 
121043	9	 	 	 
121043	10	 	 	 
121044	1	200	3	1
121044	2	0	 	 
121044	3	500	4	1
121044	4	 	 	 
121044	5	1000	4	1
121044	6	0	 	 
121044	7	0	 	 
121044	8	0	 	 
121044	9	2000	3	1
121044	10	 	 	 
121045	1	 	 	 
121045	2	 	 	 
121045	3	 	 	 
121045	4	 	 	 
121045	5	 	 	 
121045	6	 	 	 
121045	7	 	 	 
121045	8	 	 	 
121045	9	 	 	 
121045	10	 	 	 
121047	1	 	 	 
121047	2	 	 	 
121047	3	 	 	 
121047	4	 	 	 
121047	5	 	 	 
121047	6	 	 	 
121047	7	 	 	 
121047	8	 	 	 
121047	9	 	 	 
121047	10	 	 	 
121048	1	 	 	 
121048	2	 	 	 
121048	3	 	 	 
121048	4	 	 	 
121048	5	 	 	 
121048	6	 	 	 
121048	7	 	 	 
121048	8	 	 	 
121048	9	 	 	 
121048	10	 	 	 
121049	1	4500	3	1
121049	2	1675	4	1
121049	3	0	 	 
121049	4	 	 	 
121049	5	0	 	 
121049	6	1000	2	3
121049	7	0	 	 
121049	8	4000	5	1
121049	9	350	2	1
121049	10	 	 	 
121050	1	 	 	 
121050	2	 	 	 
121050	3	 	 	 
121050	4	 	 	 
121050	5	 	 	 
121050	6	 	 	 
121050	7	 	 	 
121050	8	 	 	 
121050	9	 	 	 
121050	10	 	 	 
121052	1	 	 	 
121052	2	 	 	 
121052	3	 	 	 
121052	4	 	 	 
121052	5	 	 	 
121052	6	 	 	 
121052	7	 	 	 
121052	8	 	 	 
121052	9	 	 	 
121052	10	 	 	 
121057	1	 	 	 
121057	2	 	 	 
121057	3	 	 	 
121057	4	 	 	 
121057	5	 	 	 
121057	6	 	 	 
121057	7	 	 	 
121057	8	 	 	 
121057	9	 	 	 
121057	10	 	 	 
121061	1	300	5	1
121061	2	3600	4	1
121061	3	100	3	1
121061	4	 	 	 
121061	5	570	2	1
121061	6	0	 	 
121061	7	0	 	 
121061	8	0	 	 
121061	9	360	3	5
121061	10	 	 	 
121063	1	250	5	1
121063	2	0	 	 
121063	3	100	4	2
121063	4	 	 	 
121063	5	0	 	 
121063	6	1500	2	9
121063	7	60	2	4
121063	8	0	 	 
121063	9	600	3	1
121063	10	 	 	 
121074	1	 	 	 
121074	2	 	 	 
121074	3	 	 	 
121074	4	 	 	 
121074	5	 	 	 
121074	6	 	 	 
121074	7	 	 	 
121074	8	 	 	 
121074	9	 	 	 
121074	10	 	 	 
121088	1	 	 	 
121088	2	 	 	 
121088	3	 	 	 
121088	4	 	 	 
121088	5	 	 	 
121088	6	 	 	 
121088	7	 	 	 
121088	8	 	 	 
121088	9	 	 	 
121088	10	 	 	 
121094	1	300	4	1
121094	2	1900	4	1
121094	3	200	4	1
121094	4	 	 	 
121094	5	0	 	 
121094	6	0	 	 
121094	7	0	 	 
121094	8	0	 	 
121094	9	500	4	2
121094	10	 	 	 
121109	1	 	 	 
121109	2	 	 	 
121109	3	 	 	 
121109	4	 	 	 
121109	5	 	 	 
121109	6	 	 	 
121109	7	 	 	 
121109	8	 	 	 
121109	9	 	 	 
121109	10	 	 	 
121124	1	 	 	 
121124	2	 	 	 
121124	3	 	 	 
121124	4	 	 	 
121124	5	 	 	 
121124	6	 	 	 
121124	7	 	 	 
121124	8	 	 	 
121124	9	 	 	 
121124	10	 	 	 
131001	1	3500	4	1
131001	2	2600	4	1
131001	3	0	 	 
131001	4	 	 	 
131001	5	500	2	1
131001	6	1500	2	1
131001	7	100	2	4
131001	8	0	 	 
131001	9	120	3	1
131001	10	 	 	 
131002	1	170	5	1
131002	2	2500	4	2
131002	3	200	3	1
131002	4	 	 	 
131002	5	0	 	 
131002	6	800	2	9
131002	7	100	2	9
131002	8	200	4	2
131002	9	300	4	2
131002	10	 	 	 
131004	1	 	 	 
131004	2	 	 	 
131004	3	 	 	 
131004	4	 	 	 
131004	5	 	 	 
131004	6	 	 	 
131004	7	 	 	 
131004	8	 	 	 
131004	9	 	 	 
131004	10	 	 	 
131005	1	200	5	1
131005	2	3500	4	1
131005	3	150	4	1
131005	4	 	 	 
131005	5	0	 	 
131005	6	500	2	10
131005	7	250	2	10
131005	8	3500	5	1
131005	9	500	3	5
131005	10	 	 	 
131006	1	 	 	 
131006	2	 	 	 
131006	3	 	 	 
131006	4	 	 	 
131006	5	 	 	 
131006	6	 	 	 
131006	7	 	 	 
131006	8	 	 	 
131006	9	 	 	 
131006	10	 	 	 
131007	1	100	5	1
131007	2	7000	4	2
131007	3	0	 	 
131007	4	 	 	 
131007	5	0	 	 
131007	6	2000	2	9
131007	7	150	2	9
131007	8	13000	5	1
131007	9	500	4	2
131007	10	 	 	 
131008	1	 	 	 
131008	2	 	 	 
131008	3	 	 	 
131008	4	 	 	 
131008	5	 	 	 
131008	6	 	 	 
131008	7	 	 	 
131008	8	 	 	 
131008	9	 	 	 
131008	10	 	 	 
131009	1	770	5	1
131009	2	1700	4	2
131009	3	300	3	1
131009	4	 	 	 
131009	5	0	 	 
131009	6	0	 	 
131009	7	0	 	 
131009	8	0	 	 
131009	9	500	4	2
131009	10	 	 	 
131010	1	250	5	1
131010	2	3200	4	2
131010	3	0	 	 
131010	4	 	 	 
131010	5	0	 	 
131010	6	600	2	9
131010	7	100	2	9
131010	8	400	5	1
131010	9	100	2	9
131010	10	 	 	 
131011	1	 	 	 
131011	2	 	 	 
131011	3	 	 	 
131011	4	 	 	 
131011	5	 	 	 
131011	6	 	 	 
131011	7	 	 	 
131011	8	 	 	 
131011	9	 	 	 
131011	10	 	 	 
131012	1	80	5	1
131012	2	3200	4	2
131012	3	0	 	 
131012	4	 	 	 
131012	5	0	 	 
131012	6	800	2	9
131012	7	88	2	9
131012	8	0	 	 
131012	9	500	4	2
131012	10	 	 	 
131013	1	240	5	1
131013	2	4600	4	2
131013	3	100	3	4
131013	4	 	 	 
131013	5	0	 	 
131013	6	600	2	9
131013	7	90	2	9
131013	8	19000	5	1
131013	9	300	4	2
131013	10	 	 	 
131014	1	300	5	1
131014	2	250	2	1
131014	3	200	3	3
131014	4	 	 	 
131014	5	0	 	 
131014	6	1000	2	10
131014	7	120	2	4
131014	8	12000	5	1
131014	9	1000	3	3
131014	10	 	 	 
131017	1	240	5	1
131017	2	3500	4	2
131017	3	200	3	2
131017	4	 	 	 
131017	5	1000	5	1
131017	6	800	2	10
131017	7	120	2	4
131017	8	16000	5	2
131017	9	1000	4	2
131017	10	 	 	 
131019	1	100	3	1
131019	2	4500	4	1
131019	3	200	3	1
131019	4	 	 	 
131019	5	0	 	 
131019	6	1200	2	10
131019	7	100	2	4
131019	8	13500	5	1
131019	9	1500	3	3
131019	10	 	 	 
131020	1	 	 	 
131020	2	 	 	 
131020	3	 	 	 
131020	4	 	 	 
131020	5	 	 	 
131020	6	 	 	 
131020	7	 	 	 
131020	8	 	 	 
131020	9	 	 	 
131020	10	 	 	 
131021	1	 	 	 
131021	2	 	 	 
131021	3	 	 	 
131021	4	 	 	 
131021	5	 	 	 
131021	6	 	 	 
131021	7	 	 	 
131021	8	 	 	 
131021	9	 	 	 
131021	10	 	 	 
131022	1	3400	5	1
131022	2	3100	4	2
131022	3	200	3	1
131022	4	 	 	 
131022	5	0	 	 
131022	6	600	2	10
131022	7	90	2	10
131022	8	0	 	 
131022	9	300	4	2
131022	10	 	 	 
131023	1	240	5	1
131023	2	3000	4	2
131023	3	0	 	 
131023	4	 	 	 
131023	5	2000	5	1
131023	6	900	2	10
131023	7	110	2	10
131023	8	0	 	 
131023	9	1000	4	2
131023	10	 	 	 
131024	1	 	 	 
131024	2	 	 	 
131024	3	 	 	 
131024	4	 	 	 
131024	5	 	 	 
131024	6	 	 	 
131024	7	 	 	 
131024	8	 	 	 
131024	9	 	 	 
131024	10	 	 	 
131025	1	215	5	1
131025	2	450	2	9
131025	3	0	 	 
131025	4	 	 	 
131025	5	0	 	 
131025	6	600	2	9
131025	7	150	2	9
131025	8	4000	3	3
131025	9	500	3	3
131025	10	 	 	 
131026	1	240	5	1
131026	2	4500	4	2
131026	3	0	 	 
131026	4	 	 	 
131026	5	0	 	 
131026	6	800	2	10
131026	7	100	2	10
131026	8	0	 	 
131026	9	200	4	2
131026	10	 	 	 
131028	1	320	5	1
131028	2	3000	4	2
131028	3	0	 	 
131028	4	 	 	 
131028	5	0	 	 
131028	6	1000	2	10
131028	7	140	2	10
131028	8	12000	5	1
131028	9	300	4	2
131028	10	 	 	 
131030	1	1525	5	1
131030	2	2675	4	2
131030	3	200	3	2
131030	4	 	 	 
131030	5	0	 	 
131030	6	1000	2	10
131030	7	1800	4	2
131030	8	16000	5	1
131030	9	500	3	2
131030	10	 	 	 
131031	1	690	5	1
131031	2	1200	4	2
131031	3	300	3	1
131031	4	 	 	 
131031	5	0	 	 
131031	6	1000	2	10
131031	7	300	2	10
131031	8	0	 	 
131031	9	200	3	1
131031	10	 	 	 
131033	1	4600	4	1
131033	2	2240	4	1
131033	3	0	 	 
131033	4	 	 	 
131033	5	200	2	4
131033	6	0	 	 
131033	7	280	2	4
131033	8	0	 	 
131033	9	350	4	1
131033	10	 	 	 
131036	1	 	 	 
131036	2	 	 	 
131036	3	 	 	 
131036	4	 	 	 
131036	5	 	 	 
131036	6	 	 	 
131036	7	 	 	 
131036	8	 	 	 
131036	9	 	 	 
131036	10	 	 	 
131037	1	450	5	1
131037	2	1800	4	2
131037	3	0	 	 
131037	4	 	 	 
131037	5	0	 	 
131037	6	800	2	9
131037	7	100	2	9
131037	8	20000	5	1
131037	9	500	4	2
131037	10	 	 	 
131038	1	 	 	 
131038	2	 	 	 
131038	3	 	 	 
131038	4	 	 	 
131038	5	 	 	 
131038	6	 	 	 
131038	7	 	 	 
131038	8	 	 	 
131038	9	 	 	 
131038	10	 	 	 
131039	1	250	5	1
131039	2	3000	4	1
131039	3	300	3	1
131039	4	 	 	 
131039	5	0	 	 
131039	6	300	1	7
131039	7	100	2	3
131039	8	250	3	1
131039	9	540	3	2
131039	10	 	 	 
131040	1	1400	5	1
131040	2	900	2	10
131040	3	50	3	1
131040	4	 	 	 
131040	5	0	 	 
131040	6	200	2	10
131040	7	300	2	10
131040	8	0	 	 
131040	9	500	4	2
131040	10	 	 	 
131041	1	 	 	 
131041	2	 	 	 
131041	3	 	 	 
131041	4	 	 	 
131041	5	 	 	 
131041	6	 	 	 
131041	7	 	 	 
131041	8	 	 	 
131041	9	 	 	 
131041	10	 	 	 
131042	1	 	 	 
131042	2	 	 	 
131042	3	 	 	 
131042	4	 	 	 
131042	5	 	 	 
131042	6	 	 	 
131042	7	 	 	 
131042	8	 	 	 
131042	9	 	 	 
131042	10	 	 	 
131043	1	 	 	 
131043	2	 	 	 
131043	3	 	 	 
131043	4	 	 	 
131043	5	 	 	 
131043	6	 	 	 
131043	7	 	 	 
131043	8	 	 	 
131043	9	 	 	 
131043	10	 	 	 
131044	1	200	5	1
131044	2	3465	4	1
131044	3	200	1	1
131044	4	 	 	 
131044	5	0	 	 
131044	6	120	1	6
131044	7	120	1	6
131044	8	3500	5	1
131044	9	500	3	1
131044	10	 	 	 
131046	1	300	5	1
131046	2	2800	4	2
131046	3	0	 	 
131046	4	 	 	 
131046	5	0	 	 
131046	6	1000	2	9
131046	7	0	 	 
131046	8	15000	5	1
131046	9	2000	4	2
131046	10	 	 	 
131047	1	 	 	 
131047	2	 	 	 
131047	3	 	 	 
131047	4	 	 	 
131047	5	 	 	 
131047	6	 	 	 
131047	7	 	 	 
131047	8	 	 	 
131047	9	 	 	 
131047	10	 	 	 
131048	1	 	 	 
131048	2	 	 	 
131048	3	 	 	 
131048	4	 	 	 
131048	5	 	 	 
131048	6	 	 	 
131048	7	 	 	 
131048	8	 	 	 
131048	9	 	 	 
131048	10	 	 	 
131050	1	350	5	1
131050	2	3000	4	2
131050	3	1500	3	1
131050	4	 	 	 
131050	5	0	 	 
131050	6	0	 	 
131050	7	400	2	9
131050	8	200	3	1
131050	9	250	4	2
131050	10	 	 	 
131051	1	400	5	1
131051	2	3634	4	2
131051	3	200	3	1
131051	4	 	 	 
131051	5	0	 	 
131051	6	900	2	10
131051	7	90	2	10
131051	8	13700	5	1
131051	9	500	4	2
131051	10	 	 	 
131052	1	200	5	1
131052	2	2000	4	2
131052	3	300	3	1
131052	4	 	 	 
131052	5	0	 	 
131052	6	0	 	 
131052	7	200	2	10
131052	8	0	 	 
131052	9	500	4	2
131052	10	 	 	 
131053	1	300	5	1
131053	2	4000	4	2
131053	3	0	 	 
131053	4	 	 	 
131053	5	0	 	 
131053	6	1000	2	9
131053	7	80	2	9
131053	8	10000	5	1
131053	9	600	4	2
131053	10	 	 	 
131054	1	240	5	1
131054	2	2825	4	2
131054	3	0	 	 
131054	4	 	 	 
131054	5	0	 	 
131054	6	800	2	10
131054	7	160	2	10
131054	8	11000	5	1
131054	9	200	4	2
131054	10	 	 	 
131056	1	160	5	1
131056	2	3000	4	2
131056	3	0	 	 
131056	4	 	 	 
131056	5	0	 	 
131056	6	400	2	10
131056	7	280	2	10
131056	8	0	 	 
131056	9	700	4	2
131056	10	 	 	 
131058	1	 	 	 
131058	2	 	 	 
131058	3	 	 	 
131058	4	 	 	 
131058	5	 	 	 
131058	6	 	 	 
131058	7	 	 	 
131058	8	 	 	 
131058	9	 	 	 
131058	10	 	 	 
141001	1	 	 	 
141001	2	 	 	 
141001	3	 	 	 
141001	4	 	 	 
141001	5	 	 	 
141001	6	 	 	 
141001	7	 	 	 
141001	8	 	 	 
141001	9	 	 	 
141001	10	 	 	 
141002	1	 	 	 
141002	2	 	 	 
141002	3	 	 	 
141002	4	 	 	 
141002	5	 	 	 
141002	6	 	 	 
141002	7	 	 	 
141002	8	 	 	 
141002	9	 	 	 
141002	10	 	 	 
141003	1	200	5	1
141003	2	7000	4	1
141003	3	100	4	2
141003	4	 	 	 
141003	5	0	 	 
141003	6	3000	2	9
141003	7	200	2	9
141003	8	14000	5	1
141003	9	500	3	1
141003	10	 	 	 
141004	1	200	5	1
141004	2	0	 	 
141004	3	0	 	 
141004	4	 	 	 
141004	5	0	 	 
141004	6	1500	2	9
141004	7	132	2	9
141004	8	0	 	 
141004	9	300	3	1
141004	10	 	 	 
141005	1	3000	5	1
141005	2	3500	4	2
141005	3	0	 	 
141005	4	 	 	 
141005	5	0	 	 
141005	6	1500	2	9
141005	7	150	3	9
141005	8	12000	5	1
141005	9	0	 	 
141005	10	 	 	 
141006	1	-77	 	 
141006	2	4500	4	2
141006	3	0	 	 
141006	4	4500	4	2
141006	5	1500	5	1
141006	6	0	 	 
141006	7	90	2	12
141006	8	9000	5	1
141006	9	1000	3	1
141006	10	 	 	 
141007	1	 	 	 
141007	2	 	 	 
141007	3	 	 	 
141007	4	 	 	 
141007	5	 	 	 
141007	6	 	 	 
141007	7	 	 	 
141007	8	 	 	 
141007	9	 	 	 
141007	10	 	 	 
141008	1	400	3	1
141008	2	1200	2	9
141008	3	300	3	1
141008	4	 	 	 
141008	5	200	2	9
141008	6	1200	2	9
141008	7	200	2	9
141008	8	8000	3	1
141008	9	400	3	1
141008	10	 	 	 
141009	1	150	5	1
141009	2	2700	4	2
141009	3	200	4	2
141009	4	 	 	 
141009	5	0	 	 
141009	6	2000	2	9
141009	7	200	2	9
141009	8	9000	5	1
141009	9	200	4	2
141009	10	 	 	 
141010	1	400	5	1
141010	2	6000	3	1
141010	3	200	3	1
141010	4	 	 	 
141010	5	900	5	1
141010	6	1200	2	10
141010	7	120	2	10
141010	8	0	 	 
141010	9	800	3	3
141010	10	 	 	 
141013	1	 	 	 
141013	2	 	 	 
141013	3	 	 	 
141013	4	 	 	 
141013	5	 	 	 
141013	6	 	 	 
141013	7	 	 	 
141013	8	 	 	 
141013	9	 	 	 
141013	10	 	 	 
141014	1	 	 	 
141014	2	 	 	 
141014	3	 	 	 
141014	4	 	 	 
141014	5	 	 	 
141014	6	 	 	 
141014	7	 	 	 
141014	8	 	 	 
141014	9	 	 	 
141014	10	 	 	 
141015	1	 	 	 
141015	2	 	 	 
141015	3	 	 	 
141015	4	 	 	 
141015	5	 	 	 
141015	6	 	 	 
141015	7	 	 	 
141015	8	 	 	 
141015	9	 	 	 
141015	10	 	 	 
141016	1	1600	5	1
141016	2	1500	4	2
141016	3	-77	 	 
141016	4	3100	4	2
141016	5	0	 	 
141016	6	800	2	10
141016	7	90	2	10
141016	8	12000	5	1
141016	9	500	4	2
141016	10	 	 	 
141017	1	 	 	 
141017	2	 	 	 
141017	3	 	 	 
141017	4	 	 	 
141017	5	 	 	 
141017	6	 	 	 
141017	7	 	 	 
141017	8	 	 	 
141017	9	 	 	 
141017	10	 	 	 
141018	1	200	5	1
141018	2	2300	4	2
141018	3	0	 	 
141018	4	 	 	 
141018	5	0	 	 
141018	6	1200	2	9
141018	7	100	2	7
141018	8	20000	5	1
141018	9	500	4	2
141018	10	 	 	 
141019	1	 	 	 
141019	2	 	 	 
141019	3	 	 	 
141019	4	 	 	 
141019	5	 	 	 
141019	6	 	 	 
141019	7	 	 	 
141019	8	 	 	 
141019	9	 	 	 
141019	10	 	 	 
141025	1	80	5	1
141025	2	2900	4	2
141025	3	0	 	 
141025	4	 	 	 
141025	5	0	 	 
141025	6	1600	2	9
141025	7	120	2	9
141025	8	2500	4	2
141025	9	250	4	2
141025	10	 	 	 
141026	1	140	5	1
141026	2	1500	4	2
141026	3	0	 	 
141026	4	 	 	 
141026	5	0	 	 
141026	6	300	2	9
141026	7	300	2	9
141026	8	6500	5	1
141026	9	500	3	1
141026	10	 	 	 
141027	1	 	 	 
141027	2	 	 	 
141027	3	 	 	 
141027	4	 	 	 
141027	5	 	 	 
141027	6	 	 	 
141027	7	 	 	 
141027	8	 	 	 
141027	9	 	 	 
141027	10	 	 	 
141028	1	-77	 	 
141028	2	1200	4	1
141028	3	0	 	 
141028	4	-77	 	 
141028	5	200	2	1
141028	6	1500	2	1
141028	7	200	2	5
141028	8	18000	5	1
141028	9	1000	4	10
141028	10	 	 	 
141029	1	500	5	1
141029	2	2600	4	2
141029	3	300	3	1
141029	4	 	 	 
141029	5	0	 	 
141029	6	1200	1	10
141029	7	90	2	10
141029	8	0	 	 
141029	9	500	4	2
141029	10	 	 	 
141030	1	525	5	1
141030	2	2400	4	2
141030	3	300	3	1
141030	4	 	 	 
141030	5	0	 	 
141030	6	800	2	10
141030	7	50	2	10
141030	8	15000	5	1
141030	9	500	4	2
141030	10	 	 	 
141031	1	 	 	 
141031	2	 	 	 
141031	3	 	 	 
141031	4	 	 	 
141031	5	 	 	 
141031	6	 	 	 
141031	7	 	 	 
141031	8	 	 	 
141031	9	 	 	 
141031	10	 	 	 
141032	1	80	4	1
141032	2	3000	4	1
141032	3	0	 	 
141032	4	 	 	 
141032	5	0	 	 
141032	6	1500	2	9
141032	7	90	2	1
141032	8	0	 	 
141032	9	100	4	1
141032	10	 	 	 
141033	1	200	5	1
141033	2	9000	3	1
141033	3	0	 	 
141033	4	 	 	 
141033	5	0	 	 
141033	6	1000	2	9
141033	7	2000	3	9
141033	8	0	 	 
141033	9	500	4	2
141033	10	 	 	 
141035	1	1405	5	1
141035	2	1696	4	2
141035	3	100	3	1
141035	4	 	 	 
141035	5	0	 	 
141035	6	700	2	10
141035	7	500	2	10
141035	8	16500	5	1
141035	9	800	4	2
141035	10	 	 	 
141036	1	 	 	 
141036	2	 	 	 
141036	3	 	 	 
141036	4	 	 	 
141036	5	 	 	 
141036	6	 	 	 
141036	7	 	 	 
141036	8	 	 	 
141036	9	 	 	 
141036	10	 	 	 
141037	1	 	 	 
141037	2	 	 	 
141037	3	 	 	 
141037	4	 	 	 
141037	5	 	 	 
141037	6	 	 	 
141037	7	 	 	 
141037	8	 	 	 
141037	9	 	 	 
141037	10	 	 	 
141039	1	200	3	1
141039	2	3490	4	1
141039	3	300	3	1
141039	4	 	 	 
141039	5	0	 	 
141039	6	200	1	7
141039	7	35	1	1
141039	8	0	 	 
141039	9	500	3	2
141039	10	 	 	 
141040	1	 	 	 
141040	2	 	 	 
141040	3	 	 	 
141040	4	 	 	 
141040	5	 	 	 
141040	6	 	 	 
141040	7	 	 	 
141040	8	 	 	 
141040	9	 	 	 
141040	10	 	 	 
141041	1	 	 	 
141041	2	 	 	 
141041	3	 	 	 
141041	4	 	 	 
141041	5	 	 	 
141041	6	 	 	 
141041	7	 	 	 
141041	8	 	 	 
141041	9	 	 	 
141041	10	 	 	 
141042	1	 	 	 
141042	2	 	 	 
141042	3	 	 	 
141042	4	 	 	 
141042	5	 	 	 
141042	6	 	 	 
141042	7	 	 	 
141042	8	 	 	 
141042	9	 	 	 
141042	10	 	 	 
141043	1	1000	5	1
141043	2	2300	4	2
141043	3	200	4	1
141043	4	 	 	 
141043	5	0	 	 
141043	6	150	1	10
141043	7	90	2	10
141043	8	14000	5	1
141043	9	500	4	2
141043	10	 	 	 
141045	1	1700	5	1
141045	2	2230	4	2
141045	3	200	4	2
141045	4	 	 	 
141045	5	0	 	 
141045	6	1000	2	10
141045	7	100	2	10
141045	8	0	 	 
141045	9	700	4	2
141045	10	 	 	 
141047	1	210	5	1
141047	2	3500	4	2
141047	3	100	3	1
141047	4	 	 	 
141047	5	0	 	 
141047	6	3200	2	9
141047	7	300	2	9
141047	8	12000	3	1
141047	9	700	3	1
141047	10	 	 	 
141048	1	 	 	 
141048	2	 	 	 
141048	3	 	 	 
141048	4	 	 	 
141048	5	 	 	 
141048	6	 	 	 
141048	7	 	 	 
141048	8	 	 	 
141048	9	 	 	 
141048	10	 	 	 
141050	1	 	 	 
141050	2	 	 	 
141050	3	 	 	 
141050	4	 	 	 
141050	5	 	 	 
141050	6	 	 	 
141050	7	 	 	 
141050	8	 	 	 
141050	9	 	 	 
141050	10	 	 	 
141051	1	 	 	 
141051	2	 	 	 
141051	3	 	 	 
141051	4	 	 	 
141051	5	 	 	 
141051	6	 	 	 
141051	7	 	 	 
141051	8	 	 	 
141051	9	 	 	 
141051	10	 	 	 
141052	1	1400	5	1
141052	2	2400	4	2
141052	3	200	3	4
141052	4	 	 	 
141052	5	0	 	 
