CHILDCODE	SRMNIDR4	SRCRECR4	RCVLSTR4	OFTRCVR4	RCVAMTR4
151044	12	0	 	 	 
151044	13	0	 	 	 
151044	14	0	 	 	 
151044	15	0	 	 	 
151044	16	0	 	 	 
151044	17	0	 	 	 
151044	18	0	 	 	 
151045	1	0	 	 	 
151045	2	1	10	1	10
151045	3	0	 	 	 
151045	4	0	 	 	 
151045	5	0	 	 	 
151045	6	0	 	 	 
151045	7	0	 	 	 
151045	8	0	 	 	 
151045	9	0	 	 	 
151045	10	0	 	 	 
151045	11	0	 	 	 
151045	12	0	 	 	 
151045	13	0	 	 	 
151045	14	1	100	11	1100
151045	15	0	 	 	 
151045	16	0	 	 	 
151045	17	0	 	 	 
151045	18	0	 	 	 
151046	1	0	 	 	 
151046	2	1	30	5	150
151046	3	0	 	 	 
151046	4	0	 	 	 
151046	5	0	 	 	 
151046	6	0	 	 	 
151046	7	0	 	 	 
151046	8	0	 	 	 
151046	9	0	 	 	 
151046	10	0	 	 	 
151046	11	0	 	 	 
151046	12	0	 	 	 
151046	13	0	 	 	 
151046	14	1	200	6	1200
151046	15	0	 	 	 
151046	16	0	 	 	 
151046	17	0	 	 	 
151046	18	0	 	 	 
151047	1	0	 	 	 
151047	2	1	-77	-77	-77
151047	3	0	 	 	 
151047	4	0	 	 	 
151047	5	0	 	 	 
151047	6	0	 	 	 
151047	7	0	 	 	 
151047	8	0	 	 	 
151047	9	0	 	 	 
151047	10	0	 	 	 
151047	11	0	 	 	 
151047	12	0	 	 	 
151047	13	0	 	 	 
151047	14	1	200	2	400
151047	15	0	 	 	 
151047	16	0	 	 	 
151047	17	0	 	 	 
151047	18	0	 	 	 
151048	1	0	 	 	 
151048	2	0	 	 	 
151048	3	0	 	 	 
151048	4	0	 	 	 
151048	5	0	 	 	 
151048	6	0	 	 	 
151048	7	0	 	 	 
151048	8	0	 	 	 
151048	9	0	 	 	 
151048	10	0	 	 	 
151048	11	0	 	 	 
151048	12	0	 	 	 
151048	13	0	 	 	 
151048	14	1	200	6	1200
151048	15	0	 	 	 
151048	16	0	 	 	 
151048	17	0	 	 	 
151048	18	0	 	 	 
151049	1	0	 	 	 
151049	2	0	 	 	 
151049	3	0	 	 	 
151049	4	0	 	 	 
151049	5	0	 	 	 
151049	6	0	 	 	 
151049	7	0	 	 	 
151049	8	0	 	 	 
151049	9	0	 	 	 
151049	10	0	 	 	 
151049	11	0	 	 	 
151049	12	0	 	 	 
151049	13	0	 	 	 
151049	14	0	 	 	 
151049	15	0	 	 	 
151049	16	0	 	 	 
151049	17	0	 	 	 
151049	18	0	 	 	 
151050	1	0	 	 	 
151050	2	0	 	 	 
151050	3	0	 	 	 
151050	4	0	 	 	 
151050	5	0	 	 	 
151050	6	0	 	 	 
151050	7	0	 	 	 
151050	8	0	 	 	 
151050	9	0	 	 	 
151050	10	0	 	 	 
151050	11	0	 	 	 
151050	12	0	 	 	 
151050	13	0	 	 	 
151050	14	0	 	 	 
151050	15	0	 	 	 
151050	16	0	 	 	 
151050	17	0	 	 	 
151050	18	0	 	 	 
151051	1	0	 	 	 
151051	2	0	 	 	 
151051	3	0	 	 	 
151051	4	0	 	 	 
151051	5	1	200	4	800
151051	6	0	 	 	 
151051	7	0	 	 	 
151051	8	0	 	 	 
151051	9	1	5400	4	21600
151051	10	0	 	 	 
151051	11	0	 	 	 
151051	12	0	 	 	 
151051	13	0	 	 	 
151051	14	0	 	 	 
151051	15	0	 	 	 
151051	16	0	 	 	 
151051	17	0	 	 	 
151051	18	0	 	 	 
151052	1	0	 	 	 
151052	2	0	 	 	 
151052	3	0	 	 	 
151052	4	0	 	 	 
151052	5	1	200	12	2400
151052	6	0	 	 	 
151052	7	0	 	 	 
151052	8	0	 	 	 
151052	9	0	 	 	 
151052	10	0	 	 	 
151052	11	0	 	 	 
151052	12	0	 	 	 
151052	13	0	 	 	 
151052	14	0	 	 	 
151052	15	0	 	 	 
151052	16	0	 	 	 
151052	17	0	 	 	 
151052	18	0	 	 	 
151061	1	0	 	 	 
151061	2	0	 	 	 
151061	3	0	 	 	 
151061	4	0	 	 	 
151061	5	0	 	 	 
151061	6	0	 	 	 
151061	7	0	 	 	 
151061	8	0	 	 	 
151061	9	0	 	 	 
151061	10	0	 	 	 
151061	11	0	 	 	 
151061	12	0	 	 	 
151061	13	0	 	 	 
151061	14	0	 	 	 
151061	15	0	 	 	 
151061	16	0	 	 	 
151061	17	0	 	 	 
151061	18	0	 	 	 
151062	1	0	 	 	 
151062	2	0	 	 	 
151062	3	0	 	 	 
151062	4	0	 	 	 
151062	5	0	 	 	 
151062	6	0	 	 	 
151062	7	0	 	 	 
151062	8	0	 	 	 
151062	9	0	 	 	 
151062	10	0	 	 	 
151062	11	0	 	 	 
151062	12	0	 	 	 
151062	13	0	 	 	 
151062	14	0	 	 	 
151062	15	0	 	 	 
151062	16	0	 	 	 
151062	17	0	 	 	 
151062	18	0	 	 	 
151063	1	0	 	 	 
151063	2	0	 	 	 
151063	3	0	 	 	 
151063	4	0	 	 	 
151063	5	0	 	 	 
151063	6	0	 	 	 
151063	7	0	 	 	 
151063	8	0	 	 	 
151063	9	0	 	 	 
151063	10	0	 	 	 
151063	11	0	 	 	 
151063	12	0	 	 	 
151063	13	0	 	 	 
151063	14	1	200	6	1200
151063	15	0	 	 	 
151063	16	0	 	 	 
151063	17	0	 	 	 
151063	18	0	 	 	 
151064	1	0	 	 	 
151064	2	0	 	 	 
151064	3	0	 	 	 
151064	4	0	 	 	 
151064	5	0	 	 	 
151064	6	0	 	 	 
151064	7	0	 	 	 
151064	8	0	 	 	 
151064	9	0	 	 	 
151064	10	0	 	 	 
151064	11	0	 	 	 
151064	12	0	 	 	 
151064	13	0	 	 	 
151064	14	0	 	 	 
151064	15	0	 	 	 
151064	16	0	 	 	 
151064	17	0	 	 	 
151064	18	0	 	 	 
151065	1	0	 	 	 
151065	2	1	5000	1	5000
151065	3	0	 	 	 
151065	4	0	 	 	 
151065	5	0	 	 	 
151065	6	0	 	 	 
151065	7	0	 	 	 
151065	8	0	 	 	 
151065	9	0	 	 	 
151065	10	0	 	 	 
151065	11	0	 	 	 
151065	12	0	 	 	 
151065	13	0	 	 	 
151065	14	0	 	 	 
151065	15	0	 	 	 
151065	16	0	 	 	 
151065	17	0	 	 	 
151065	18	0	 	 	 
151066	1	0	 	 	 
151066	2	0	 	 	 
151066	3	0	 	 	 
151066	4	0	 	 	 
151066	5	0	 	 	 
151066	6	0	 	 	 
151066	7	0	 	 	 
151066	8	0	 	 	 
151066	9	0	 	 	 
151066	10	0	 	 	 
151066	11	0	 	 	 
151066	12	0	 	 	 
151066	13	0	 	 	 
151066	14	0	 	 	 
151066	15	0	 	 	 
151066	16	0	 	 	 
151066	17	0	 	 	 
151066	18	0	 	 	 
151067	1	0	 	 	 
151067	2	0	 	 	 
151067	3	0	 	 	 
151067	4	0	 	 	 
151067	5	0	 	 	 
151067	6	0	 	 	 
151067	7	0	 	 	 
151067	8	0	 	 	 
151067	9	0	 	 	 
151067	10	0	 	 	 
151067	11	0	 	 	 
151067	12	0	 	 	 
151067	13	0	 	 	 
151067	14	0	 	 	 
151067	15	0	 	 	 
151067	16	0	 	 	 
151067	17	0	 	 	 
151067	18	0	 	 	 
151069	1	0	 	 	 
151069	2	0	 	 	 
151069	3	0	 	 	 
151069	4	0	 	 	 
151069	5	0	 	 	 
151069	6	0	 	 	 
151069	7	0	 	 	 
151069	8	0	 	 	 
151069	9	0	 	 	 
151069	10	0	 	 	 
151069	11	0	 	 	 
151069	12	0	 	 	 
151069	13	0	 	 	 
151069	14	0	 	 	 
151069	15	0	 	 	 
151069	16	0	 	 	 
151069	17	0	 	 	 
151069	18	0	 	 	 
151070	1	0	 	 	 
151070	2	0	 	 	 
151070	3	0	 	 	 
151070	4	0	 	 	 
151070	5	0	 	 	 
151070	6	0	 	 	 
151070	7	0	 	 	 
151070	8	0	 	 	 
151070	9	0	 	 	 
151070	10	0	 	 	 
151070	11	0	 	 	 
151070	12	0	 	 	 
151070	13	0	 	 	 
151070	14	0	 	 	 
151070	15	0	 	 	 
151070	16	0	 	 	 
151070	17	0	 	 	 
151070	18	0	 	 	 
151071	1	0	 	 	 
151071	2	0	 	 	 
151071	3	0	 	 	 
151071	4	0	 	 	 
151071	5	0	 	 	 
151071	6	0	 	 	 
151071	7	0	 	 	 
151071	8	0	 	 	 
151071	9	0	 	 	 
151071	10	0	 	 	 
151071	11	0	 	 	 
151071	12	0	 	 	 
151071	13	0	 	 	 
151071	14	0	 	 	 
151071	15	0	 	 	 
151071	16	0	 	 	 
151071	17	0	 	 	 
151071	18	0	 	 	 
151072	1	0	 	 	 
151072	2	1	50	1	50
151072	3	0	 	 	 
151072	4	0	 	 	 
151072	5	0	 	 	 
151072	6	0	 	 	 
151072	7	0	 	 	 
151072	8	0	 	 	 
151072	9	0	 	 	 
151072	10	0	 	 	 
151072	11	0	 	 	 
151072	12	0	 	 	 
151072	13	0	 	 	 
151072	14	1	200	6	1200
151072	15	0	 	 	 
151072	16	0	 	 	 
151072	17	0	 	 	 
151072	18	0	 	 	 
151073	1	0	 	 	 
151073	2	0	 	 	 
151073	3	0	 	 	 
151073	4	0	 	 	 
151073	5	0	 	 	 
151073	6	0	 	 	 
151073	7	0	 	 	 
151073	8	0	 	 	 
151073	9	0	 	 	 
151073	10	0	 	 	 
151073	11	0	 	 	 
151073	12	0	 	 	 
151073	13	0	 	 	 
151073	14	0	 	 	 
151073	15	0	 	 	 
151073	16	0	 	 	 
151073	17	0	 	 	 
151073	18	0	 	 	 
151074	1	0	 	 	 
151074	2	0	 	 	 
151074	3	0	 	 	 
151074	4	0	 	 	 
151074	5	0	 	 	 
151074	6	0	 	 	 
151074	7	0	 	 	 
151074	8	1	800	6	4800
151074	9	0	 	 	 
151074	10	0	 	 	 
151074	11	0	 	 	 
151074	12	0	 	 	 
151074	13	0	 	 	 
151074	14	0	 	 	 
151074	15	0	 	 	 
151074	16	0	 	 	 
151074	17	0	 	 	 
151074	18	0	 	 	 
151075	1	0	 	 	 
151075	2	1	20	3	60
151075	3	0	 	 	 
151075	4	0	 	 	 
151075	5	1	200	4	800
151075	6	0	 	 	 
151075	7	0	 	 	 
151075	8	0	 	 	 
151075	9	0	 	 	 
151075	10	0	 	 	 
151075	11	0	 	 	 
151075	12	0	 	 	 
151075	13	0	 	 	 
151075	14	0	 	 	 
151075	15	0	 	 	 
151075	16	0	 	 	 
151075	17	0	 	 	 
151075	18	0	 	 	 
151076	1	0	 	 	 
151076	2	0	 	 	 
151076	3	0	 	 	 
151076	4	0	 	 	 
151076	5	0	 	 	 
151076	6	0	 	 	 
151076	7	0	 	 	 
151076	8	0	 	 	 
151076	9	0	 	 	 
151076	10	0	 	 	 
151076	11	0	 	 	 
151076	12	0	 	 	 
151076	13	0	 	 	 
151076	14	0	 	 	 
151076	15	0	 	 	 
151076	16	0	 	 	 
151076	17	0	 	 	 
151076	18	0	 	 	 
151077	1	0	 	 	 
151077	2	0	 	 	 
151077	3	0	 	 	 
151077	4	0	 	 	 
151077	5	1	400	12	4800
151077	6	0	 	 	 
151077	7	0	 	 	 
151077	8	0	 	 	 
151077	9	0	 	 	 
151077	10	0	 	 	 
151077	11	0	 	 	 
151077	12	0	 	 	 
151077	13	0	 	 	 
151077	14	0	 	 	 
151077	15	0	 	 	 
151077	16	0	 	 	 
151077	17	0	 	 	 
151077	18	0	 	 	 
151078	1	0	 	 	 
151078	2	0	 	 	 
151078	3	0	 	 	 
151078	4	0	 	 	 
151078	5	0	 	 	 
151078	6	0	 	 	 
151078	7	0	 	 	 
151078	8	0	 	 	 
151078	9	0	 	 	 
151078	10	0	 	 	 
151078	11	0	 	 	 
151078	12	0	 	 	 
151078	13	0	 	 	 
151078	14	0	 	 	 
151078	15	0	 	 	 
151078	16	0	 	 	 
151078	17	0	 	 	 
151078	18	0	 	 	 
151079	1	0	 	 	 
151079	2	0	 	 	 
151079	3	0	 	 	 
151079	4	0	 	 	 
151079	5	0	 	 	 
151079	6	0	 	 	 
151079	7	0	 	 	 
151079	8	0	 	 	 
151079	9	0	 	 	 
151079	10	0	 	 	 
151079	11	0	 	 	 
151079	12	0	 	 	 
151079	13	0	 	 	 
151079	14	0	 	 	 
151079	15	0	 	 	 
151079	16	0	 	 	 
151079	17	0	 	 	 
151079	18	0	 	 	 
151080	1	0	 	 	 
151080	2	0	 	 	 
151080	3	0	 	 	 
151080	4	0	 	 	 
151080	5	0	 	 	 
151080	6	0	 	 	 
151080	7	0	 	 	 
151080	8	0	 	 	 
151080	9	0	 	 	 
151080	10	0	 	 	 
151080	11	0	 	 	 
151080	12	0	 	 	 
151080	13	0	 	 	 
151080	14	0	 	 	 
151080	15	0	 	 	 
151080	16	0	 	 	 
151080	17	0	 	 	 
151080	18	0	 	 	 
151081	1	0	 	 	 
151081	2	0	 	 	 
151081	3	0	 	 	 
151081	4	0	 	 	 
151081	5	1	100	12	1200
151081	6	0	 	 	 
151081	7	0	 	 	 
151081	8	0	 	 	 
151081	9	0	 	 	 
151081	10	0	 	 	 
151081	11	0	 	 	 
151081	12	0	 	 	 
151081	13	0	 	 	 
151081	14	0	 	 	 
151081	15	0	 	 	 
151081	16	0	 	 	 
151081	17	0	 	 	 
151081	18	0	 	 	 
151082	1	0	 	 	 
151082	2	0	 	 	 
151082	3	0	 	 	 
151082	4	0	 	 	 
151082	5	0	 	 	 
151082	6	0	 	 	 
151082	7	0	 	 	 
151082	8	0	 	 	 
151082	9	0	 	 	 
151082	10	0	 	 	 
151082	11	0	 	 	 
151082	12	0	 	 	 
151082	13	0	 	 	 
151082	14	0	 	 	 
151082	15	0	 	 	 
151082	16	0	 	 	 
151082	17	0	 	 	 
151082	18	0	 	 	 
151083	1	0	 	 	 
151083	2	1	80	1	80
151083	3	0	 	 	 
151083	4	0	 	 	 
151083	5	0	 	 	 
151083	6	0	 	 	 
151083	7	1	100	3	300
151083	8	1	130	1	130
151083	9	0	 	 	 
151083	10	0	 	 	 
151083	11	0	 	 	 
151083	12	0	 	 	 
151083	13	0	 	 	 
151083	14	0	 	 	 
151083	15	0	 	 	 
151083	16	0	 	 	 
151083	17	0	 	 	 
151083	18	0	 	 	 
151084	1	0	 	 	 
151084	2	1	3	10	30
151084	3	0	 	 	 
151084	4	0	 	 	 
151084	5	0	 	 	 
151084	6	0	 	 	 
151084	7	0	 	 	 
151084	8	0	 	 	 
151084	9	0	 	 	 
151084	10	0	 	 	 
151084	11	0	 	 	 
151084	12	0	 	 	 
151084	13	0	 	 	 
151084	14	1	200	6	1200
151084	15	0	 	 	 
151084	16	0	 	 	 
151084	17	0	 	 	 
151084	18	0	 	 	 
151085	1	0	 	 	 
151085	2	0	 	 	 
151085	3	0	 	 	 
151085	4	0	 	 	 
151085	5	0	 	 	 
151085	6	0	 	 	 
151085	7	0	 	 	 
151085	8	0	 	 	 
151085	9	0	 	 	 
151085	10	0	 	 	 
151085	11	0	 	 	 
151085	12	0	 	 	 
151085	13	0	 	 	 
151085	14	1	200	5	1000
151085	15	0	 	 	 
151085	16	0	 	 	 
151085	17	0	 	 	 
151085	18	0	 	 	 
151086	1	0	 	 	 
151086	2	1	200	2	400
151086	3	0	 	 	 
151086	4	0	 	 	 
151086	5	0	 	 	 
151086	6	0	 	 	 
151086	7	0	 	 	 
151086	8	0	 	 	 
151086	9	0	 	 	 
151086	10	0	 	 	 
151086	11	0	 	 	 
151086	12	0	 	 	 
151086	13	0	 	 	 
151086	14	0	 	 	 
151086	15	0	 	 	 
151086	16	0	 	 	 
151086	17	0	 	 	 
151086	18	0	 	 	 
151087	1	0	 	 	 
151087	2	0	 	 	 
151087	3	0	 	 	 
151087	4	0	 	 	 
151087	5	0	 	 	 
151087	6	0	 	 	 
151087	7	0	 	 	 
151087	8	0	 	 	 
151087	9	0	 	 	 
151087	10	0	 	 	 
151087	11	0	 	 	 
151087	12	0	 	 	 
151087	13	0	 	 	 
151087	14	1	200	6	1200
151087	15	0	 	 	 
151087	16	0	 	 	 
151087	17	0	 	 	 
151087	18	0	 	 	 
151088	1	0	 	 	 
151088	2	0	 	 	 
151088	3	0	 	 	 
151088	4	0	 	 	 
151088	5	0	 	 	 
151088	6	0	 	 	 
151088	7	0	 	 	 
151088	8	0	 	 	 
151088	9	0	 	 	 
151088	10	0	 	 	 
151088	11	0	 	 	 
151088	12	0	 	 	 
151088	13	0	 	 	 
151088	14	0	 	 	 
151088	15	0	 	 	 
151088	16	0	 	 	 
151088	17	0	 	 	 
151088	18	0	 	 	 
151089	1	0	 	 	 
151089	2	0	 	 	 
151089	3	0	 	 	 
151089	4	0	 	 	 
151089	5	0	 	 	 
151089	6	0	 	 	 
151089	7	0	 	 	 
151089	8	0	 	 	 
151089	9	0	 	 	 
151089	10	0	 	 	 
151089	11	0	 	 	 
151089	12	0	 	 	 
151089	13	0	 	 	 
151089	14	0	 	 	 
151089	15	0	 	 	 
151089	16	0	 	 	 
151089	17	0	 	 	 
151089	18	0	 	 	 
151090	1	0	 	 	 
151090	2	0	 	 	 
151090	3	0	 	 	 
151090	4	0	 	 	 
151090	5	0	 	 	 
151090	6	0	 	 	 
151090	7	0	 	 	 
151090	8	0	 	 	 
151090	9	0	 	 	 
151090	10	0	 	 	 
151090	11	0	 	 	 
151090	12	0	 	 	 
151090	13	0	 	 	 
151090	14	0	 	 	 
151090	15	0	 	 	 
151090	16	0	 	 	 
151090	17	0	 	 	 
151090	18	0	 	 	 
151091	1	0	 	 	 
151091	2	0	 	 	 
151091	3	0	 	 	 
151091	4	0	 	 	 
151091	5	0	 	 	 
151091	6	0	 	 	 
151091	7	0	 	 	 
151091	8	0	 	 	 
151091	9	0	 	 	 
151091	10	0	 	 	 
151091	11	0	 	 	 
151091	12	0	 	 	 
151091	13	0	 	 	 
151091	14	1	200	6	1200
151091	15	0	 	 	 
151091	16	0	 	 	 
151091	17	0	 	 	 
151091	18	0	 	 	 
151092	1	0	 	 	 
151092	2	1	30	1	30
151092	3	0	 	 	 
151092	4	0	 	 	 
151092	5	0	 	 	 
151092	6	0	 	 	 
151092	7	0	 	 	 
151092	8	1	100	1	100
151092	9	0	 	 	 
151092	10	0	 	 	 
151092	11	0	 	 	 
151092	12	0	 	 	 
151092	13	0	 	 	 
151092	14	1	200	6	1200
151092	15	0	 	 	 
151092	16	0	 	 	 
151092	17	0	 	 	 
151092	18	0	 	 	 
151094	1	0	 	 	 
151094	2	0	 	 	 
151094	3	0	 	 	 
151094	4	0	 	 	 
151094	5	0	 	 	 
151094	6	0	 	 	 
151094	7	0	 	 	 
151094	8	0	 	 	 
151094	9	0	 	 	 
151094	10	0	 	 	 
151094	11	0	 	 	 
151094	12	0	 	 	 
151094	13	0	 	 	 
151094	14	1	200	4	800
151094	15	0	 	 	 
151094	16	0	 	 	 
151094	17	0	 	 	 
151094	18	0	 	 	 
151095	1	0	 	 	 
151095	2	0	 	 	 
151095	3	0	 	 	 
151095	4	0	 	 	 
151095	5	0	 	 	 
151095	6	0	 	 	 
151095	7	0	 	 	 
151095	8	0	 	 	 
151095	9	0	 	 	 
151095	10	0	 	 	 
151095	11	0	 	 	 
151095	12	0	 	 	 
151095	13	0	 	 	 
151095	14	1	200	6	1200
151095	15	0	 	 	 
151095	16	0	 	 	 
151095	17	0	 	 	 
151095	18	0	 	 	 
151096	1	0	 	 	 
151096	2	0	 	 	 
151096	3	0	 	 	 
151096	4	0	 	 	 
151096	5	0	 	 	 
151096	6	0	 	 	 
151096	7	0	 	 	 
151096	8	0	 	 	 
151096	9	0	 	 	 
151096	10	0	 	 	 
151096	11	0	 	 	 
151096	12	0	 	 	 
151096	13	0	 	 	 
151096	14	0	 	 	 
151096	15	0	 	 	 
151096	16	0	 	 	 
151096	17	0	 	 	 
151096	18	0	 	 	 
151097	1	0	 	 	 
151097	2	0	 	 	 
151097	3	0	 	 	 
151097	4	0	 	 	 
151097	5	0	 	 	 
151097	6	0	 	 	 
151097	7	0	 	 	 
151097	8	0	 	 	 
151097	9	0	 	 	 
151097	10	0	 	 	 
151097	11	0	 	 	 
151097	12	0	 	 	 
151097	13	0	 	 	 
151097	14	1	200	4	800
151097	15	0	 	 	 
151097	16	0	 	 	 
151097	17	0	 	 	 
151097	18	0	 	 	 
151099	1	0	 	 	 
151099	2	1	30	1	30
151099	3	0	 	 	 
151099	4	0	 	 	 
151099	5	0	 	 	 
151099	6	0	 	 	 
151099	7	0	 	 	 
151099	8	0	 	 	 
151099	9	0	 	 	 
151099	10	0	 	 	 
151099	11	0	 	 	 
151099	12	0	 	 	 
151099	13	0	 	 	 
151099	14	1	200	6	1200
151099	15	0	 	 	 
151099	16	0	 	 	 
151099	17	0	 	 	 
151099	18	0	 	 	 
151100	1	0	 	 	 
151100	2	0	 	 	 
151100	3	0	 	 	 
151100	4	0	 	 	 
151100	5	0	 	 	 
151100	6	0	 	 	 
151100	7	1	400	12	4800
151100	8	0	 	 	 
151100	9	0	 	 	 
151100	10	0	 	 	 
151100	11	0	 	 	 
151100	12	0	 	 	 
151100	13	0	 	 	 
151100	14	0	 	 	 
151100	15	0	 	 	 
151100	16	0	 	 	 
151100	17	0	 	 	 
151100	18	0	 	 	 
151101	1	0	 	 	 
151101	2	1	20	2	40
151101	3	0	 	 	 
151101	4	0	 	 	 
151101	5	0	 	 	 
151101	6	0	 	 	 
151101	7	0	 	 	 
151101	8	1	50	1	50
151101	9	0	 	 	 
151101	10	0	 	 	 
151101	11	0	 	 	 
151101	12	0	 	 	 
151101	13	0	 	 	 
151101	14	1	200	6	1200
151101	15	0	 	 	 
151101	16	0	 	 	 
151101	17	0	 	 	 
151101	18	0	 	 	 
151102	1	0	 	 	 
151102	2	1	10	5	100
151102	3	0	 	 	 
151102	4	0	 	 	 
151102	5	0	 	 	 
151102	6	0	 	 	 
151102	7	0	 	 	 
151102	8	1	10	1	10
151102	9	0	 	 	 
151102	10	0	 	 	 
151102	11	0	 	 	 
151102	12	0	 	 	 
151102	13	0	 	 	 
151102	14	1	200	6	1200
151102	15	0	 	 	 
151102	16	0	 	 	 
151102	17	0	 	 	 
151102	18	0	 	 	 
151103	1	0	 	 	 
151103	2	0	 	 	 
151103	3	0	 	 	 
151103	4	0	 	 	 
151103	5	0	 	 	 
151103	6	0	 	 	 
151103	7	0	 	 	 
151103	8	0	 	 	 
151103	9	0	 	 	 
151103	10	0	 	 	 
151103	11	0	 	 	 
151103	12	0	 	 	 
151103	13	0	 	 	 
151103	14	0	 	 	 
151103	15	0	 	 	 
151103	16	0	 	 	 
151103	17	0	 	 	 
151103	18	0	 	 	 
151104	1	0	 	 	 
151104	2	1	200	2	400
151104	3	0	 	 	 
151104	4	0	 	 	 
151104	5	0	 	 	 
151104	6	0	 	 	 
151104	7	0	 	 	 
151104	8	0	 	 	 
151104	9	0	 	 	 
151104	10	0	 	 	 
151104	11	0	 	 	 
151104	12	0	 	 	 
151104	13	0	 	 	 
151104	14	1	200	6	1200
151104	15	0	 	 	 
151104	16	0	 	 	 
151104	17	0	 	 	 
151104	18	0	 	 	 
151105	1	0	 	 	 
151105	2	0	 	 	 
151105	3	0	 	 	 
151105	4	0	 	 	 
151105	5	0	 	 	 
151105	6	0	 	 	 
151105	7	0	 	 	 
151105	8	1	150	4	600
151105	9	0	 	 	 
151105	10	0	 	 	 
151105	11	0	 	 	 
151105	12	0	 	 	 
151105	13	0	 	 	 
151105	14	0	 	 	 
151105	15	0	 	 	 
151105	16	0	 	 	 
151105	17	0	 	 	 
151105	18	0	 	 	 
151106	1	0	 	 	 
151106	2	1	20	6	120
151106	3	0	 	 	 
151106	4	0	 	 	 
151106	5	0	 	 	 
151106	6	0	 	 	 
151106	7	0	 	 	 
151106	8	0	 	 	 
151106	9	0	 	 	 
151106	10	0	 	 	 
151106	11	0	 	 	 
151106	12	0	 	 	 
151106	13	0	 	 	 
151106	14	1	200	6	1200
151106	15	0	 	 	 
151106	16	0	 	 	 
151106	17	0	 	 	 
151106	18	0	 	 	 
151107	1	0	 	 	 
151107	2	1	20	2	40
151107	3	0	 	 	 
151107	4	0	 	 	 
151107	5	0	 	 	 
151107	6	0	 	 	 
151107	7	0	 	 	 
151107	8	0	 	 	 
151107	9	0	 	 	 
151107	10	0	 	 	 
151107	11	0	 	 	 
151107	12	0	 	 	 
151107	13	0	 	 	 
151107	14	0	 	 	 
151107	15	0	 	 	 
151107	16	0	 	 	 
151107	17	0	 	 	 
151107	18	0	 	 	 
151108	1	0	 	 	 
151108	2	0	 	 	 
151108	3	0	 	 	 
151108	4	0	 	 	 
151108	5	0	 	 	 
151108	6	0	 	 	 
151108	7	0	 	 	 
151108	8	0	 	 	 
151108	9	0	 	 	 
151108	10	0	 	 	 
151108	11	0	 	 	 
151108	12	0	 	 	 
151108	13	0	 	 	 
151108	14	0	 	 	 
151108	15	0	 	 	 
151108	16	0	 	 	 
151108	17	0	 	 	 
151108	18	0	 	 	 
151109	1	0	 	 	 
151109	2	1	5	1	5
151109	3	0	 	 	 
151109	4	0	 	 	 
151109	5	1	400	1	400
151109	6	0	 	 	 
151109	7	0	 	 	 
151109	8	0	 	 	 
151109	9	0	 	 	 
151109	10	0	 	 	 
151109	11	0	 	 	 
151109	12	0	 	 	 
151109	13	0	 	 	 
151109	14	0	 	 	 
151109	15	0	 	 	 
151109	16	0	 	 	 
151109	17	0	 	 	 
151109	18	0	 	 	 
151110	1	0	 	 	 
151110	2	1	55	10	550
151110	3	0	 	 	 
151110	4	0	 	 	 
151110	5	0	 	 	 
151110	6	0	 	 	 
151110	7	0	 	 	 
151110	8	0	 	 	 
151110	9	0	 	 	 
151110	10	0	 	 	 
151110	11	0	 	 	 
151110	12	0	 	 	 
151110	13	0	 	 	 
151110	14	1	200	2	1200
151110	15	0	 	 	 
151110	16	0	 	 	 
151110	17	0	 	 	 
151110	18	0	 	 	 
151111	1	0	 	 	 
151111	2	0	 	 	 
151111	3	0	 	 	 
151111	4	0	 	 	 
151111	5	0	 	 	 
151111	6	0	 	 	 
151111	7	0	 	 	 
151111	8	0	 	 	 
151111	9	0	 	 	 
151111	10	0	 	 	 
151111	11	0	 	 	 
151111	12	0	 	 	 
151111	13	0	 	 	 
151111	14	0	 	 	 
151111	15	0	 	 	 
151111	16	0	 	 	 
151111	17	0	 	 	 
151111	18	0	 	 	 
151112	1	0	 	 	 
151112	2	0	 	 	 
151112	3	0	 	 	 
151112	4	0	 	 	 
151112	5	0	 	 	 
151112	6	0	 	 	 
151112	7	0	 	 	 
151112	8	0	 	 	 
151112	9	0	 	 	 
151112	10	0	 	 	 
151112	11	0	 	 	 
151112	12	0	 	 	 
151112	13	0	 	 	 
151112	14	1	200	5	1000
151112	15	0	 	 	 
151112	16	0	 	 	 
151112	17	0	 	 	 
151112	18	0	 	 	 
161001	1	0	 	 	 
161001	2	1	8	1	8
161001	3	0	 	 	 
161001	4	0	 	 	 
161001	5	0	 	 	 
161001	6	0	 	 	 
161001	7	0	 	 	 
161001	8	0	 	 	 
161001	9	0	 	 	 
161001	10	0	 	 	 
161001	11	0	 	 	 
161001	12	0	 	 	 
161001	13	0	 	 	 
161001	14	1	200	6	1200
161001	15	0	 	 	 
161001	16	0	 	 	 
161001	17	0	 	 	 
161001	18	0	 	 	 
161002	1	0	 	 	 
161002	2	0	 	 	 
161002	3	0	 	 	 
161002	4	0	 	 	 
161002	5	0	 	 	 
161002	6	0	 	 	 
161002	7	0	 	 	 
161002	8	0	 	 	 
161002	9	0	 	 	 
161002	10	0	 	 	 
161002	11	0	 	 	 
161002	12	0	 	 	 
161002	13	0	 	 	 
161002	14	1	200	6	1200
161002	15	0	 	 	 
161002	16	0	 	 	 
161002	17	0	 	 	 
161002	18	0	 	 	 
161003	1	0	 	 	 
